stdDay,Susceptible,22D_Infected,22D_Recovered,22D_Dead,22D_alpha,22D_beta,22D_gamma,23A_Infected,23A_Recovered,23A_Dead,23A_alpha,23A_beta,23A_gamma
2022-12-19,914980,5694.93,18314.74,18.42,0.5347097219872544,0.17925242276902403,0.00019491020960749286,8.870000000000001,0.0,0.0,7.152232330507505,0.0,0.0
2022-12-20,911815,6192.190000000002,19335.57,19.53,0.4813156477025332,0.16414063521952638,5.975268846724621e-05,40.52,0.0,0.0,1.5323697868064896,0.0,0.0
2022-12-21,908728,6657.189999999999,20351.96,19.9,0.38955417812901494,0.12899887189640083,5.557900555639858e-05,71.39,0.0,0.0,0.756798390034405,0.0,0.0
2022-12-22,906051,7083.009999999998,21210.73,20.27,0.3277102371698701,0.11518408134394822,0.0,98.16,0.0,0.0,0.49264272764206424,0.0,0.0
2022-12-23,903662,7413.880000000001,22026.579999999998,20.27,0.261878644189078,0.11513404587071817,0.00029943835076909776,122.05000000000001,0.0,0.0,0.33141076788551865,0.0,0.0
2022-12-24,901669,7514.709999999999,22880.17,22.49,0.2297033104416197,0.09300824649254649,9.847352725521039e-05,141.98000000000002,0.0,0.0,0.2532859328791531,0.0,0.0
2022-12-25,899901,7663.679999999997,23579.100000000002,23.23,0.12024393041078274,0.05555555555555537,0.0,159.66,0.0,0.0,0.1202439304107827,0.055555555555555566,0.0
2022-12-26,898959,7690.079999999998,24004.86,23.23,0.3882674999754079,0.19674177641845073,0.0008114349915735597,160.21,8.870000000000001,0.0,0.38826749997540777,0.19674177641845078,0.0008114349915735597
2022-12-27,895910,7634.4000000000015,25517.82,29.47,0.35703559798459705,0.19371266897202147,0.00037723986167871766,159.04999999999998,40.39,0.13,0.3570355979845972,0.1937126689720214,0.0003772398616787174
2022-12-28,893136,7484.16,26996.7,32.35,0.3101520174676202,0.1708568496664953,0.0008337609030271937,155.92000000000002,71.2,0.19,0.3101520174676203,0.1708568496664956,0.0008337609030271934
2022-12-29,890781,7329.600000000002,28275.42,38.59,0.2932597089714405,0.15533726260641795,0.0011132940406024877,152.70000000000002,97.84,0.32,0.29325970897144055,0.1553372626064179,0.0011132940406024883
2022-12-30,888606,7226.880000000001,29413.98,46.75,0.2897939107590703,0.13197396386822505,0.0003985122210414456,150.56,121.56000000000002,0.49,0.2897939107590704,0.1319739638682252,0.00039851222104144563
2022-12-31,886492,7284.960000000003,30367.739999999998,49.63,0.2512278030371477,0.1157672794359887,0.0007247809184950902,151.76999999999998,141.43,0.55,0.25122780303714787,0.11576727943598863,0.0007247809184950912
2023-01-01,884649,7320.960000000003,31211.1,54.91,0.14317347657912335,0.06156569630212445,0.0001966955153422508,152.52,159.0,0.66,0.1205671381718934,0.061565696302124405,0.00019669551534225036
2023-01-02,883762,7374.389999999999,31661.82,56.35,0.4457641078382945,0.19845980481097478,0.0,151.97,168.39000000000001,0.6900000000000001,0.37948837769246246,0.20063170362571547,0.0
2023-01-03,880983,7494.899999999994,33125.340000000004,56.35,0.39564971860264037,0.17759276307889293,6.404354961373698e-05,149.27000000000004,198.88,0.6900000000000001,0.3485212920370278,0.18577075098814236,6.699269779594029e-05
2023-01-04,878484,7587.809999999998,34456.38,56.83,0.35317996439173,0.14897579143389222,0.0,146.52000000000004,226.61,0.7000000000000001,0.3208785897873006,0.16072891072891077,0.0
2023-01-05,876232,7741.049999999996,35586.78,56.83,0.30284579532973216,0.13455538977270515,0.00031003546030577246,145.49,250.16000000000003,0.7000000000000001,0.2826919368591345,0.14915114440855032,0.0003436662313561065
2023-01-06,874267,7817.0999999999985,36628.38,59.23,0.29063092438039656,0.12962351767279506,0.00018421153624745816,143.39,271.86,0.75,0.27796733959205816,0.14722086616918903,0.00020921961085152403
2023-01-07,872367,7885.379999999997,37641.66,60.67,0.2426951157737119,0.11218736446436313,0.0,141.25,292.97,0.78,0.2376951668398959,0.13047787610619474,0.0
2023-01-08,870770,7911.029999999999,38526.3,60.67,0.11108427047939892,0.06376540096548707,0.00014410260105194908,138.79000000000002,311.40000000000003,0.78,0.11108427047939892,0.06376540096548718,0.0001441026010519491
2023-01-09,870038,7822.68,39030.75,61.81,0.32946666961294385,0.20241911979014854,7.286505392013903e-05,137.24,320.25,0.8,0.32946666961294385,0.20241911979014884,7.286505392013996e-05
2023-01-10,867893,7461.300000000003,40614.21,62.379999999999995,0.294941466545529,0.19067990832696724,0.00022918258212375957,130.89999999999998,348.03000000000003,0.81,0.2949414665455292,0.19067990832696746,0.000229182582123758
2023-01-11,866066,7078.260000000002,42036.93,64.09,0.25016732749379983,0.18078595587050966,0.0005636978579481389,124.17999999999995,372.99000000000007,0.84,0.2501673274938,0.18078595587051008,0.0005636978579481405
2023-01-12,864599,6630.810000000005,43316.579999999994,68.08,0.252731801711075,0.16857216539155898,0.000343849393965443,116.33000000000004,395.44,0.91,0.2527318017110751,0.16857216539155856,0.0003438493939654433
2023-01-13,863213,6300.779999999999,44434.35,70.36,0.26255263849451577,0.1717025511127195,0.00018092998009770233,110.53999999999996,415.05,0.9500000000000001,0.2625526384945158,0.1717025511127191,0.0001809299800977024
2023-01-14,861847,5996.4000000000015,45516.21,71.5,0.22251018317671714,0.15161596958174925,0.00019011406844106468,105.20000000000005,434.03,0.9700000000000001,0.2225101831767171,0.15161596958174942,0.00019011406844106368
2023-01-15,860747,5713.110000000001,46425.36,72.64,0.12870635042205214,0.07293225581163293,9.977052778609078e-05,100.23000000000002,449.98,0.99,0.10480374248652816,0.07293225581163325,9.977052778609205e-05
2023-01-16,860254,5640.970000000001,46842.03,73.21,0.38387345530836686,0.21654254498783043,0.0002020929024618107,97.83999999999997,457.29,1.0,0.3161748985502335,0.2190310711365496,0.00020441537203597733
2023-01-17,858803,5434.019999999997,48063.54,74.35,0.297930408040819,0.1915377565780031,0.00010489471882694721,90.89999999999998,478.72,1.02,0.2544334112685795,0.20088008800880083,0.00011001100110011013
2023-01-18,857720,5150.730000000003,49104.36,74.92,0.28129511853556616,0.16234397842635934,0.0,83.46000000000004,496.98,1.03,0.2480016442255823,0.17577282530553637,0.0
