stdDay,Susceptible,22D_Infected,22D_Recovered,22D_Dead,22D_alpha,22D_beta,22D_gamma,23A_Infected,23A_Recovered,23A_Dead,23A_alpha,23A_beta,23A_gamma
2022-12-19,710790,5348.27,20345.480000000003,15.92,0.4644161067227371,0.15994704829786055,0.00013836249852756127,10.42,0.0,0.0,4.966056324180289,0.0,0.0
2022-12-20,708488,5597.049999999999,21200.920000000002,16.66,0.5881408188791366,0.18060228155903496,0.00013221250480163632,33.44,0.0,0.0,2.0508457749622906,0.0,0.0
2022-12-21,705447,6045.1500000000015,22211.76,17.4,0.4127316792823779,0.12718625675128,6.120609083314738e-05,63.85,0.0,0.0,0.8140906130951017,0.0,0.0
2022-12-22,703152,6377.52,22980.62,17.77,0.3311013065346429,0.11614859694677579,0.00011603256438239346,86.8,0.0,0.0,0.5068176854000613,0.0,0.0
2022-12-23,701216,6565.32,23721.36,18.51,0.3360119859171178,0.12201233146289889,0.00022542694034715757,106.16,0.0,0.0,0.43292086853597006,0.0,0.0
2022-12-24,699199,6730.949999999997,24522.41,19.990000000000002,0.29788978814429246,0.09883597411955257,0.00027484976117784246,126.33,0.0,0.0,0.3306619682428667,0.0,0.0
2022-12-25,697371,6941.279999999999,25187.670000000002,21.84,0.12373830827428299,0.07205587442085609,0.0,144.61,0.0,0.0,0.12373830827428298,0.07205587442085609,0.0
2022-12-26,696590,6816.0,25687.83,21.84,0.349386635984673,0.1621126760563379,0.0,142.00000000000003,10.42,0.0,0.34938663598467296,0.16211267605633797,0.0
2022-12-27,694427,6749.2800000000025,26792.79,21.84,0.45097426193196183,0.21620083920062588,7.111869710546906e-05,140.61,33.44,0.0,0.45097426193196194,0.21620083920062586,7.111869710546902e-05
2022-12-28,691671,6612.48,28251.99,22.32,0.39791506948302047,0.16637630662020905,0.0002177700348432058,137.76000000000002,63.84,0.01,0.39791506948302047,0.16637630662020894,0.00021777003484320555
2022-12-29,689298,6649.920000000002,29352.15,23.76,0.33579986759421604,0.1396708531831955,7.218131947452003e-05,138.54000000000002,86.75999999999999,0.04,0.3357998675942161,0.13967085318319622,7.218131947451999e-05
2022-12-30,687291,6684.000000000004,30280.949999999997,24.240000000000002,0.3111898311912999,0.1447755834829443,7.181328545780919e-05,139.25,106.11,0.05,0.31118983119130006,0.1447755834829443,7.181328545780966e-05
2022-12-31,685427,6610.560000000005,31248.629999999997,24.72,0.2664169522789369,0.13258785942492052,0.00014522218995062448,137.72000000000003,126.27,0.06,0.2664169522789371,0.13258785942492013,0.00014522218995062446
2023-01-01,683853,6488.639999999999,32125.11,25.68,0.18184756553883,0.057774818760171785,0.0,135.18,144.53,0.08,0.15313479203269892,0.05777481876017164,0.0
2023-01-02,682967,6618.779999999995,32499.99,25.68,0.4228876268217404,0.15679022418028687,7.252091775221428e-05,136.23000000000002,152.34,0.08,0.3604585339621972,0.1587021948175879,7.340527049842174e-05
2023-01-03,680868,6776.969999999994,33537.75,26.16,0.4729100382620987,0.19506062443835512,0.00014165622689786168,135.58999999999997,173.96,0.09,0.41467855777816937,0.20311232391769302,0.00014750350320820126
2023-01-04,678472,6819.809999999998,34859.67,27.12,0.37948361603736624,0.16687854940240301,0.00014076638498726468,131.99,201.5,0.11,0.34399285425501275,0.17963482081975912,0.00015152663080536405
2023-01-05,676544,6779.729999999996,35997.75,28.08,0.32741789771633584,0.14202335491236454,7.079927961732999e-05,127.53999999999999,225.21,0.13,0.3053469215965783,0.15728398933667873,7.84067743453035e-05
2023-01-06,674895,6756.299999999996,36960.630000000005,28.56,0.3049889512239873,0.13214333288930274,0.00028417921051463124,123.96000000000001,245.27,0.14,0.29163296184318427,0.15004840271055173,0.00032268473701193917
2023-01-07,673368,6731.969999999994,37853.43,30.48,0.2899091287157576,0.11208606098957635,0.00014260313102999593,120.58999999999997,263.87,0.18,0.2839343341495858,0.13035906791607954,0.00016585123144539367
2023-01-08,671925,6798.959999999999,38607.99,31.44,0.11921423145163851,0.07419517102615653,8.383635144198477e-05,119.27999999999997,279.59000000000003,0.2,0.11921423145163852,0.07419517102615715,8.383635144198511e-05
2023-01-09,671327,6634.800000000003,39112.439999999995,32.01,0.2985252776036128,0.1802405498281787,8.59106529209622e-05,116.39999999999998,288.44000000000005,0.21,0.298525277603613,0.18024054982817792,8.591065292096229e-05
2023-01-10,669867,6270.57,40308.299999999996,32.58,0.349510026585606,0.2177074811380786,9.090082719752754e-05,110.01000000000005,309.41999999999996,0.22,0.34951002658560587,0.21770748113807867,9.090082719752754e-05
2023-01-11,668255,5823.690000000002,41673.45,33.15,0.3358161981272042,0.18831359498874423,0.00039150435548595484,102.16999999999996,333.37,0.23,0.3358161981272045,0.18831359498874442,0.000391504355485955
