stdDay,Susceptible,22D_Infected,22D_Recovered,22D_Dead,22D_alpha,22D_beta,22D_gamma,23A_Infected,23A_Recovered,23A_Dead,23A_alpha,23A_beta,23A_gamma
2022-12-19,318515,1522.1099999999997,5016.450000000001,3.74,0.2692593034162064,0.09358719146448014,0.0,4.03,0.0,0.0,2.1187049127524915,0.0,0.0
2022-12-20,318113,1572.62,5158.900000000001,3.74,0.6134048285018374,0.18186847426587494,0.0002352761633452456,8.05,0.0,0.0,2.4965132023772245,0.0,0.0
2022-12-21,317168,1739.8399999999992,5444.910000000001,4.11,0.42016524951912354,0.1352538164428912,0.00021266323340077265,17.5,0.0,0.0,0.8702622710992283,0.0,0.0
2022-12-22,316454,1846.87,5680.2300000000005,4.48,0.4222671232628735,0.1179996426386261,0.0002003389518482618,24.64,0.0,0.0,0.6593889356233963,0.0,0.0
2022-12-23,315694,1993.37,5898.16,4.85,0.30445166923940997,0.11136918886107447,0.0,32.24,0.0,0.0,0.39216606177093843,0.0,0.0
2022-12-24,315104,2054.5699999999997,6120.16,4.85,0.28088837265423156,0.10895223818122501,0.0,38.14,0.0,0.0,0.31523380080198193,0.0,0.0
2022-12-25,314544,2099.5199999999995,6344.009999999999,4.85,0.19718030991505303,0.0916780978509376,0.00045724737082761827,43.74,0.0,0.0,0.197180309915053,0.09167809785093736,0.0004572473708276177
2022-12-26,314143,2098.5600000000004,6536.49,5.8100000000000005,0.2684530351194452,0.0919487648673376,0.0,43.72,4.010000000000001,0.02,0.26845303511944535,0.09194876486733762,0.0
2022-12-27,313598,2167.199999999999,6729.45,5.8100000000000005,0.4754133775897235,0.20885935769656683,0.00044296788482834975,45.150000000000006,8.030000000000001,0.02,0.47541337758972335,0.20885935769656697,0.0004429678848283499
2022-12-28,312603,2191.2,7182.089999999999,6.77,0.3550808497768862,0.15640744797371317,0.0,45.650000000000006,17.46,0.04,0.35508084977688614,0.15640744797371303,0.0
2022-12-29,311854,2208.0,7524.8099999999995,6.77,0.285787237115696,0.1652173913043479,0.0,46.0,24.6,0.04,0.28578723711569604,0.16521739130434784,0.0
2022-12-30,311248,2134.079999999999,7889.61,6.77,0.3373280215929978,0.1327035537561853,0.0,44.46,32.2,0.04,0.33732802159299763,0.1327035537561853,0.0
2022-12-31,310558,2182.08,8172.8099999999995,6.77,0.2817633679243107,0.12296524417069939,0.0002199736031676201,45.46000000000001,38.1,0.04,0.2817633679243107,0.12296524417069957,0.0002199736031676199
2023-01-01,309970,2195.5200000000004,8441.13,7.25,0.27254751547672934,0.08766943594228307,0.0,45.74,43.690000000000005,0.05,0.22951369724356163,0.08766943594228242,0.0
2023-01-02,309489,2277.209999999999,8633.61,7.25,0.3299310765241739,0.11487741578510487,0.0,46.540000000000006,47.7,0.05,0.2832207521059469,0.11710356682423725,0.0
2023-01-03,308886,2359.3200000000015,8895.21,7.25,0.5465997887696382,0.20182086363867535,0.000610345353745994,47.120000000000005,53.150000000000006,0.05,0.4801491576713369,0.2105263157894737,0.0006366723259762308
2023-01-04,307853,2470.5300000000007,9371.369999999999,8.69,0.41271009767504074,0.14532913990115512,0.0001942902939855012,47.5,63.07000000000001,0.08,0.3765882465776985,0.1574736842105261,0.0002105263157894736
2023-01-05,307039,2574.99,9730.41,9.17,0.31215126281338074,0.11259072850768356,0.00037281698181352126,48.150000000000006,70.55,0.09,0.2928663643336165,0.12544132917964707,0.00041536863966770514
2023-01-06,306399,2648.91,10020.33,10.129999999999999,0.3468346876638254,0.1248513539531352,0.0001812066095110821,48.49000000000001,76.59,0.11,0.3324012809657204,0.1420911528150134,0.00020622808826562162
2023-01-07,305669,2733.8099999999995,10351.05,10.61,0.24411257960576657,0.10324053244373231,0.0,48.89,83.48,0.12,0.2394768819555682,0.12026999386377572,0.0
2023-01-08,305140,2753.1000000000004,10633.289999999999,10.61,0.16478873967636073,0.09917184265010374,0.0004140786749482403,48.3,89.36,0.12,0.16478873967636076,0.09917184265010366,0.00041407867494824054
2023-01-09,304781,2683.5599999999995,10906.32,11.75,0.23007786275230613,0.12765505522514928,0.0004248088360237896,47.08,94.15,0.14,0.23007786275230616,0.1276550552251488,0.0004248088360237891
2023-01-10,304293,2618.0099999999984,11248.890000000001,12.89,0.3233459394196634,0.2240365774003916,0.000870890485521446,45.92999999999999,100.16000000000001,0.16,0.3233459394196632,0.22403657740039176,0.000870890485521446
2023-01-11,303625,2409.959999999999,11835.42,15.17,0.2845775326753791,0.19205298013245045,0.00047303689687795615,42.28,110.45,0.2,0.28457753267537905,0.19205298013245042,0.0004730368968779562
2023-01-12,303085,2253.779999999999,12298.26,16.31,0.28451736934927874,0.16186140617096587,0.0,39.540000000000006,118.57000000000001,0.22,0.28451736934927857,0.16186140617096623,0.0
2023-01-13,302581,2176.26,12663.06,16.31,0.3056836999773256,0.1911995809324255,0.0,38.17999999999999,124.97000000000001,0.22,0.30568369997732575,0.1911995809324253,0.0
2023-01-14,302059,2057.7000000000007,13079.16,16.31,0.27980593103662416,0.14653739612188393,0.0,36.099999999999994,132.27,0.22,0.27980593103662427,0.14653739612188346,0.0
2023-01-15,301608,2013.2399999999998,13380.69,16.31,0.205893632517499,0.10135900339750825,0.0002831257078142697,35.31999999999999,137.56,0.22,0.1676562436213921,0.10135900339750886,0.0002831257078142698
2023-01-16,301344,1993.4099999999999,13584.75,16.88,0.23335113953583142,0.13953978358691885,0.0,34.370000000000005,141.14000000000001,0.23,0.1933432374837365,0.14198428862379966,0.0
2023-01-17,301048,1922.4500000000007,13862.91,16.88,0.3886692714877053,0.1974667741683783,0.0005929933158209577,32.45000000000002,146.02,0.23,0.3289444160121237,0.2052388289676423,0.0006163328197226496
2023-01-18,300573,1874.1900000000005,14242.529999999999,18.02,0.33373697159569815,0.16423094776943598,0.0,30.52000000000001,152.68,0.25,0.29277592903713795,0.17693315858453487,0.0
2023-01-19,300176,1844.2900000000009,14550.329999999998,18.02,0.2908379908270642,0.15514913598186897,0.0006181240477365274,29.090000000000003,158.08,0.25,0.26341383789345696,0.1725678927466477,0.0006875214850464083
2023-01-20,299836,1795.0100000000002,14836.47,19.16,0.3378764891467502,0.16575952223107437,0.0,27.450000000000017,163.1,0.27,0.31563449221093304,0.19016393442622934,0.0
2023-01-21,299452,1766.2699999999986,15134.01,19.16,0.3053145242059989,0.14554399950177488,0.0,26.069999999999993,168.32,0.27,0.2955054439527259,0.172995780590717,0.0
2023-01-22,299111,1747.8999999999996,15391.08,19.16,0.18931050554994858,0.10572687224669564,0.0,24.970000000000027,172.82999999999998,0.27,0.18931050554994833,0.10572687224669651,0.0
2023-01-23,298902,1709.3999999999996,15575.88,19.16,0.14458707567485699,0.12121212121212166,0.0,24.419999999999987,175.47,0.27,0.14458707567485704,0.1212121212121216,0.0
2023-01-24,298746,1611.3999999999996,15783.08,19.16,0.25871862020081476,0.20634231103388362,0.0,23.019999999999982,178.43,0.27,0.25871862020081493,0.20634231103388373,0.0
2023-01-25,298483,1462.9999999999982,16115.58,19.16,0.31557781007043517,0.1894736842105258,0.0004784688995215312,20.899999999999977,183.18,0.27,0.3155778100704351,0.1894736842105269,0.00047846889952153204
2023-01-26,298192,1388.7999999999993,16392.78,19.86,0.5854794572710895,0.17137096774193558,0.0,19.840000000000003,187.14000000000001,0.28,0.5854794572710892,0.17137096774193575,0.0
2023-01-27,297680,1509.2000000000007,16630.78,19.86,0.42269325268159086,0.1781076066790347,0.0,21.559999999999974,190.54000000000002,0.28,0.4226932526815915,0.1781076066790343,0.0
2023-01-28,297279,1521.1000000000022,16899.579999999998,19.86,0.3110368520622864,0.15692590888173058,0.0,21.730000000000018,194.38,0.28,0.3110368520622866,0.15692590888173136,0.0
2023-01-29,296982,1490.2999999999993,17138.28,19.86,0.2465833454924928,0.09816815406293991,0.0,21.289999999999992,197.79000000000002,0.28,0.6997635480192362,0.0981681540629392,0.0
2023-01-30,296764,1505.3199999999997,17284.579999999998,19.86,0.2084413955862994,0.07254271517019686,0.0,25.74000000000001,199.88,0.28,0.49418982171607134,0.06060606060606067,0.0
2023-01-31,296578,1533.7599999999984,17393.78,19.86,0.42481715019277505,0.12003181723346465,0.0,29.76000000000002,201.44,0.28,0.8875974720461935,0.08837365591397829,0.0
2023-02-01,296192,1635.300000000003,17577.879999999997,19.86,0.25942632078918815,0.12456430012841703,0.0,38.71000000000001,204.07,0.28,0.4443015587702318,0.07517437354688775,0.0
2023-02-02,295941,1617.3400000000001,17781.579999999998,19.86,0.2604377642777959,0.22159842704688032,0.0,43.329999999999984,206.98000000000002,0.28,0.39409972524845527,0.11816293561043106,0.0
2023-02-03,295692,1443.2000000000007,18139.98,19.86,0.24049100768858983,0.19401330376940124,0.0004850332594235026,45.68000000000001,212.1,0.28,0.3080270113150586,0.08756567425569238,0.00021891418563922837
2023-02-04,295487,1314.199999999997,18419.98,20.56,0.3300283132023729,0.15819509968041262,0.0,47.819999999999965,216.10000000000002,0.29,0.36769914986143803,0.062107904642409055,0.0
2023-02-05,295231,1295.7400000000016,18627.879999999997,20.56,0.20153569319474735,0.12450028555111327,0.0,52.52999999999997,219.07000000000002,0.29,0.2015356931947477,0.12450028555111356,0.0
2023-02-06,295077,1248.380000000001,18789.199999999997,20.56,0.20113638006563808,0.11025489033787733,0.0,50.609999999999985,225.61,0.29,0.20113638006563828,0.11025489033787816,0.0
2023-02-07,294929,1220.260000000002,18926.839999999997,20.56,0.4896478882632712,0.2340812613705297,0.0,49.46999999999997,231.19000000000003,0.29,0.4896478882632722,0.2340812613705274,0.0
2023-02-08,294577,1195.0999999999985,19212.48,20.56,0.3796813421009598,0.15541795665634522,0.0,48.44999999999999,242.77,0.29,0.37968134210095944,0.1554179566563468,0.0
2023-02-09,294310,1206.9399999999987,19398.219999999998,20.56,0.2945551786936374,0.15266707541385838,0.0,48.92999999999998,250.3,0.29,0.29455517869363723,0.152667075413856,0.0
2023-02-10,294101,1177.3399999999965,19582.48,20.56,0.3238625221963814,0.1288497800125686,0.0,47.73000000000002,257.77,0.29,0.3238625221963803,0.1288497800125702,0.0
