stdDay,Susceptible,22D_Infected,22D_Recovered,22D_Dead,22D_alpha,22D_beta,22D_gamma,23A_Infected,23A_Recovered,23A_Dead,23A_alpha,23A_beta,23A_gamma
2022-12-19,1634730,10763.769999999997,33854.22,35.47,0.49397075835544757,0.18218523807179088,0.00013749829288437084,16.76,0.0,0.0,6.609222888901669,0.0,0.0
2022-12-20,1629262,11425.93,35815.22,36.95,0.5136987593586898,0.16719076696601481,0.00025905987521365883,71.44,0.0,0.0,1.7116595702452044,0.0,0.0
2022-12-21,1623246,12400.339999999997,37725.53,39.910000000000004,0.37305694655076793,0.13107785754261608,0.00020886524079178452,131.60000000000002,0.0,0.0,0.7323380472060771,0.0,0.0
2022-12-22,1618522,13039.86,39350.94,42.5,0.3429925344396233,0.11747058634065055,0.00011349815105376928,178.84,0.0,0.0,0.5210167643025734,0.0,0.0
2022-12-23,1613968,13692.5,40882.74,43.980000000000004,0.32080443682467286,0.11600584261457028,0.00021617673909074265,224.38,0.0,0.0,0.4078474343396093,0.0,0.0
2022-12-24,1609508,14241.929999999993,42471.15,46.94,0.259284559633508,0.09326685357953617,0.00018185737466761912,268.98,0.0,0.0,0.2860120136240957,0.0,0.0
2022-12-25,1605769,14705.759999999995,43799.450000000004,49.53,0.13362051597224564,0.054672454874824084,3.264027156705924e-05,306.37,0.0,0.0,0.13362051597224558,0.054672454874824555,3.264027156705944e-05
2022-12-26,1603784,14854.080000000002,44603.45,50.01,0.37192768425526346,0.1765656304530473,0.00012925741614425138,309.46000000000004,16.75,0.01,0.3719276842552634,0.1765656304530472,0.00012925741614425127
2022-12-27,1598210,14904.96,47226.17,51.93,0.4126558431570967,0.19344969728197867,0.0002898364034522736,310.52000000000004,71.39,0.05,0.41265584315709675,0.1934496972819787,0.0002898364034522736
2022-12-28,1592026,14985.599999999999,50109.53,56.25,0.31082112828865954,0.15112107623318433,0.00019218449711723274,312.2,131.46000000000004,0.14,0.31082112828865954,0.1511210762331838,0.00019218449711723255
2022-12-29,1587361,14957.279999999999,52374.170000000006,59.13,0.29558715333372493,0.1459837617534737,0.00016045698148326425,311.61,178.64000000000001,0.2,0.2955871533337249,0.14598376175347383,0.0001604569814832643
2022-12-30,1582946,14890.559999999998,54557.69,61.53,0.292412086440525,0.1435755270453221,0.00019341112758687354,310.22,224.13,0.25,0.2924120864405249,0.14357552704532273,0.00019341112758687381
2022-12-31,1578610,14831.04,56695.60999999999,64.41,0.26662300703095415,0.12084924590588433,0.00016182277170043405,308.98,268.67,0.31,0.2666230070309542,0.12084924590588379,0.00016182277170043364
2023-01-01,1574683,14921.280000000006,58487.93,66.81,0.12436223898750699,0.06382294280383448,3.216882197773943e-05,310.86,306.01,0.36,0.10472609598947963,0.06382294280383462,3.2168821977739205e-05
2023-01-02,1573135,14850.840000000004,59440.25,67.29,0.4163512997629679,0.18006254191682045,9.696421212537455e-05,306.49,325.85,0.37,0.3539319583176279,0.18176775751248012,9.788247577408733e-05
2023-01-03,1567982,15112.529999999999,62114.329999999994,68.73,0.42777247052380435,0.19625568981500818,0.00015880861774964164,302.28,381.56000000000006,0.4,0.3752025131785048,0.20441312690220978,0.00016540955405584224
2023-01-04,1562612,15205.109999999993,65080.25,71.13,0.350042330290096,0.14685589252560535,0.0004103883497061193,294.14000000000004,443.35,0.45,0.31745428162965955,0.15815598014550905,0.0004419664105527981
2023-01-05,1558206,15477.330000000002,67313.21,77.37,0.2879556922812938,0.13679878893840208,0.00012405240438757766,291.54999999999995,489.87000000000006,0.5800000000000001,0.26818458359680947,0.15129480363573988,0.00013719773623735185
2023-01-06,1554527,15455.160000000003,69430.49,79.28999999999999,0.2785231251648553,0.13460358870435454,6.211517706707713e-05,284.19000000000005,533.98,0.62,0.2657364428864841,0.15250360674196847,7.0375453041979e-05
2023-01-07,1550982,15394.529999999999,71510.81,80.25,0.2418371856202639,0.12234995157370859,9.353971832852305e-05,276.28,577.32,0.64,0.23640965618065587,0.14202982481540471,0.00010858549297813823
2023-01-08,1547923,15253.199999999997,73394.33,81.69,0.1020133833090138,0.05773542600896919,0.0001121076233183862,267.6,616.5600000000001,0.67,0.1020133833090138,0.05773542600896835,0.00011210762331838575
2023-01-09,1546647,15098.159999999989,74274.98000000001,83.4,0.32584747968854555,0.19454092419208657,0.0,264.88,632.01,0.7000000000000001,0.3258474796885454,0.19454092419208688,0.0
2023-01-10,1542616,14458.619999999995,77212.19,83.4,0.32143049720723704,0.21150358747930226,0.00019711424741780304,253.66000000000008,683.54,0.7000000000000001,0.32143049720723693,0.21150358747930328,0.00019711424741780304
2023-01-11,1538818,13562.580000000002,80270.23999999999,86.25,0.2689850782797463,0.1848365134067423,0.00033621921492813325,237.93999999999994,737.19,0.75,0.2689850782797465,0.18483651340674084,0.0003362192149281335
2023-01-12,1535844,12746.339999999997,82777.1,90.81,0.25706582004218975,0.1642965745461045,0.00022359359627940217,223.62,781.17,0.8300000000000001,0.2570658200421897,0.16429657454610555,0.00022359359627940225
2023-01-13,1533178,12168.929999999993,84871.28,93.66,0.27226105375647663,0.16581572907396164,0.0002342030071666117,213.4899999999999,817.9100000000001,0.88,0.27226105375647663,0.16581572907396128,0.00023420300716661235
2023-01-14,1530487,11682.149999999994,86889.08,96.50999999999999,0.23648978692602718,0.1490607465235429,0.00019516955354964644,204.95000000000005,853.3100000000001,0.93,0.236489786926027,0.14906074652354206,0.00019516955354964585
2023-01-15,1528247,11215.319999999992,88630.43000000001,98.78999999999999,0.1287572540960888,0.0647489327098998,0.00010164667615368989,196.7600000000001,883.86,0.97,0.10484519262110074,0.0647489327099004,0.00010164667615368981
2023-01-16,1527295,11154.400000000009,89356.61,99.92999999999999,0.3488902684233591,0.20593667073083174,5.1100910851323865e-05,193.5200000000001,896.6,0.99,0.2872838252304315,0.20824720959074022,5.16742455560149e-05
2023-01-17,1524731,10651.529999999999,91653.70999999999,100.5,0.3399981166678578,0.20302998724126975,0.00021405375565763804,178.8499999999999,936.9000000000001,1.0,0.28926875191750384,0.2121330724070448,0.0002236511042773277
2023-01-18,1522349,10154.070000000007,93816.29,102.78,0.29182899263202244,0.16672132455261857,0.0002245405044479701,164.68999999999994,974.84,1.04,0.25704154291743303,0.1803388183860583,0.00024288056348290758
2023-01-19,1520403,9821.089999999997,95509.19,105.06,0.26655808871488645,0.15449812597176046,0.00023215345750828085,154.40999999999997,1004.54,1.08,0.24220220558410208,0.17239816074088546,0.0002590505796256722
2023-01-20,1518686,9503.369999999995,97026.53,107.34,0.284293950273904,0.16098289343674832,0.00041985106335962896,144.92000000000007,1031.16,1.12,0.2663292652315078,0.18520563069279536,0.0004830251173060986
2023-01-21,1516916,9208.5,98556.40999999999,111.33,0.17325670607687052,0.1385307053266008,0.0001237986642775697,135.71000000000004,1058.0,1.19,0.167945764382966,0.1649104708569752,0.0001473730749392087
2023-01-22,1515872,8662.5,99832.06999999999,112.47,0.11722015195334315,0.07676767676767844,0.00016161616161616062,123.75,1080.38,1.21,0.11722015195334316,0.07676767676767676,0.00016161616161616176
2023-01-23,1515208,8460.899999999994,100497.07,113.86999999999999,0.16237811640234628,0.2121287333498788,0.0,120.86999999999989,1089.88,1.23,0.16237811640234637,0.21212873334987917,0.0
2023-01-24,1514310,7294.700000000012,102291.87,113.86999999999999,0.271131681087062,0.22838499184339278,0.0001919201612129359,104.21000000000004,1115.52,1.23,0.2711316810870623,0.22838499184339264,0.00019192016121293552
2023-01-25,1513018,6531.699999999997,103957.87,115.27,0.55803841589118,0.20812345943628685,0.0004286785982209836,93.31000000000017,1139.32,1.25,0.5580384158911786,0.20812345943628804,0.00042867859822098343
2023-01-26,1510639,6834.800000000003,105317.26999999999,118.07,0.49147251734549036,0.175747644408029,0.00010241704219582175,97.6400000000001,1158.74,1.29,0.49147251734549,0.17574764440803015,0.00010241704219582137
