stdDay,Susceptible,22D_Infected,22D_Recovered,22D_Dead,22D_alpha,22D_beta,22D_gamma,23A_Infected,23A_Recovered,23A_Dead,23A_alpha,23A_beta,23A_gamma
2022-12-19,1695382,11200.5,34040.71,34.46,0.556485214441141,0.2060015177893844,0.0,12.13,0.0,0.0,10.705057440828524,0.0,0.0
2022-12-20,1688817,12044.380000000005,36348.03,34.46,0.4352307043897912,0.16656233031505138,0.0,77.78,0.0,0.0,1.4040895236935147,0.0,0.0
2022-12-21,1683317,12678.240000000005,38354.17,34.46,0.38759451022022307,0.13614271381516696,0.00011673544592940316,132.78,0.0,0.0,0.7710147460797377,0.0,0.0
2022-12-22,1678178,13417.429999999993,40080.22,35.94,0.338339747228917,0.11857710455728115,0.00011030428330909905,184.17000000000002,0.0,0.0,0.5135257591108855,0.0,0.0
2022-12-23,1673445,14096.79,41671.22,37.42,0.3230815722399858,0.11073655775534705,0.00010498844063081004,231.5,0.0,0.0,0.4098643877553016,0.0,0.0
2022-12-24,1668710,14807.079999999994,43232.25,38.9,0.25998920386724333,0.09597908568063378,7.496413877685539e-05,278.85,0.0,0.0,0.287615873288998,0.0,0.0
2022-12-25,1664719,15300.479999999996,44653.42,40.01,0.0768442649589408,0.0379909649893336,6.274312962730588e-05,318.76,0.0,0.0,0.0768442649589408,0.03799096498933367,6.274312962730582e-05
2022-12-26,1663503,15301.919999999998,45234.7,40.97,0.43163896858425366,0.20584083565983893,9.410583769879844e-05,318.79,12.110000000000001,0.02,0.43163896858425366,0.20584083565983877,9.410583769879859e-05
2022-12-27,1656677,15427.199999999997,48384.46,42.41,0.38688281602605734,0.17103298070939674,9.334163036714408e-05,321.4,77.73,0.05,0.3868828160260573,0.17103298070939635,9.334163036714375e-05
2022-12-28,1650534,15735.83999999999,51023.020000000004,43.85,0.29976819922987746,0.1563920324558456,0.00036604337614007273,327.83000000000004,132.7,0.08,0.2997681992298773,0.15639203245584613,0.00036604337614007257
2022-12-29,1645697,15590.880000000005,53483.979999999996,49.61,0.30137440786429615,0.1455004464148273,0.0002155106062005479,324.81,183.97000000000003,0.2,0.3013744078642962,0.145500446414827,0.00021551060620054804
2022-12-30,1640893,15624.96,55752.46,52.97,0.2812565952643254,0.14542885229786187,3.072007864340158e-05,325.52,231.23,0.27,0.2812565952643254,0.14542885229786207,3.072007864340136e-05
