,Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
0,2020-03-07,전남,1834012,3,0,1,0.0,0.0,0.0
1,2020-03-08,전남,1834012,3,0,1,0.0,0.0,0.0
2,2020-03-09,전남,1834012,3,0,1,0.0,0.0,0.0
3,2020-03-10,전남,1834012,3,0,1,0.0,0.0,0.0
4,2020-03-11,전남,1834012,3,0,1,0.0,0.0,0.0
5,2020-03-12,전남,1834012,3,0,1,0.0,0.0,0.0
6,2020-03-13,전남,1834012,3,0,1,0.0,0.3333333333333333,0.0
7,2020-03-14,전남,1834012,2,0,2,0.0,0.5,0.0
8,2020-03-15,전남,1834012,1,0,3,0.0,1.0,0.0
9,2020-03-16,전남,1834012,0,0,4,0.0,0.0,0.0
10,2020-03-17,전남,1834012,0,0,4,0.0,0.0,0.0
11,2020-03-18,전남,1834011,1,0,4,0.0,0.0,0.0
12,2020-03-19,전남,1834011,1,0,4,0.0,0.0,0.0
13,2020-03-20,전남,1834011,1,0,4,0.0,0.0,0.0
14,2020-03-21,전남,1834011,1,0,4,1.0000027262650006,0.0,0.0
15,2020-03-22,전남,1834010,2,0,4,0.0,0.0,0.0
16,2020-03-23,전남,1834010,2,0,4,0.0,0.0,0.0
17,2020-03-24,전남,1834010,2,0,4,1.0000032715197844,0.0,0.0
18,2020-03-25,전남,1834008,4,0,4,0.0,0.0,0.0
19,2020-03-26,전남,1834008,4,0,4,0.0,0.0,0.0
20,2020-03-27,전남,1834008,4,0,4,0.0,0.0,0.0
21,2020-03-28,전남,1834008,4,0,4,0.250001090507784,0.0,0.0
22,2020-03-29,전남,1834007,5,0,4,0.0,0.0,0.0
23,2020-03-30,전남,1834007,5,0,4,0.0,0.0,0.0
24,2020-03-31,전남,1834007,5,0,4,0.6000029443726224,0.2,0.0
25,2020-04-01,전남,1834004,7,0,5,0.2857161551602785,0.0,0.0
26,2020-04-02,전남,1834002,9,0,5,0.1111119592866068,0.0,0.0
27,2020-04-03,전남,1834001,10,0,5,0.0,0.0,0.0
28,2020-04-04,전남,1834001,10,0,5,0.0,0.1,0.0
29,2020-04-05,전남,1834001,9,0,6,0.0,0.0,0.0
30,2020-04-06,전남,1834001,9,0,6,0.0,0.0,0.0
31,2020-04-07,전남,1834001,9,0,6,0.0,0.2222222222222222,0.0
32,2020-04-08,전남,1834001,7,0,8,0.0,0.0,0.0
33,2020-04-09,전남,1834001,7,0,8,0.0,0.0,0.0
34,2020-04-10,전남,1834001,7,0,8,0.0,0.0,0.0
35,2020-04-11,전남,1834001,7,0,8,0.0,0.1428571428571428,0.0
36,2020-04-12,전남,1834001,6,0,9,0.0,0.0,0.0
37,2020-04-13,전남,1834001,6,0,9,0.0,0.0,0.0
38,2020-04-14,전남,1834001,6,0,9,0.0,0.5,0.0
39,2020-04-15,전남,1834001,3,0,12,0.0,0.6666666666666666,0.0
40,2020-04-16,전남,1834001,1,0,14,0.0,1.0,0.0
41,2020-04-17,전남,1834001,0,0,15,0.0,0.0,0.0
42,2020-04-18,전남,1834001,0,0,15,0.0,0.0,0.0
43,2020-04-19,전남,1834001,0,0,15,0.0,0.0,0.0
44,2020-04-20,전남,1834001,0,0,15,0.0,0.0,0.0
45,2020-04-21,전남,1834001,0,0,15,0.0,0.0,0.0
46,2020-04-22,전남,1834001,0,0,15,0.0,0.0,0.0
47,2020-04-23,전남,1834001,0,0,15,0.0,0.0,0.0
48,2020-04-24,전남,1834001,0,0,15,0.0,0.0,0.0
49,2020-04-25,전남,1834001,0,0,15,0.0,0.0,0.0
50,2020-04-26,전남,1834001,0,0,15,0.0,0.0,0.0
51,2020-04-27,전남,1834001,0,0,15,0.0,0.0,0.0
52,2020-04-28,전남,1834001,0,0,15,0.0,0.0,0.0
53,2020-04-29,전남,1834001,0,0,15,0.0,0.0,0.0
54,2020-04-30,전남,1834001,0,0,15,0.0,0.0,0.0
55,2020-05-01,전남,1834001,0,0,15,0.0,0.0,0.0
56,2020-05-02,전남,1834001,0,0,15,0.0,0.0,0.0
57,2020-05-03,전남,1834001,0,0,15,0.0,0.0,0.0
58,2020-05-04,전남,1834000,1,0,15,0.0,0.0,0.0
59,2020-05-05,전남,1834000,1,0,15,0.0,0.0,0.0
60,2020-05-06,전남,1834000,1,0,15,0.0,0.0,0.0
61,2020-05-07,전남,1834000,1,0,15,0.0,0.0,0.0
62,2020-05-08,전남,1834000,1,0,15,0.0,0.0,0.0
63,2020-05-09,전남,1834000,1,0,15,0.0,0.0,0.0
64,2020-05-10,전남,1834000,1,0,15,0.0,0.0,0.0
65,2020-05-11,전남,1834000,1,0,15,0.0,0.0,0.0
66,2020-05-12,전남,1834000,1,0,15,0.0,0.0,0.0
67,2020-05-13,전남,1834000,1,0,15,1.0000087241003273,0.0,0.0
68,2020-05-14,전남,1833999,2,0,15,0.5000046346808259,0.0,0.0
69,2020-05-15,전남,1833998,3,0,15,0.0,0.0,0.0
70,2020-05-16,전남,1833998,3,0,15,0.0,0.0,0.0
71,2020-05-17,전남,1833998,3,0,15,0.0,0.3333333333333333,0.0
72,2020-05-18,전남,1833998,2,0,16,0.0,0.0,0.0
73,2020-05-19,전남,1833998,2,0,16,0.0,0.0,0.0
74,2020-05-20,전남,1833998,2,0,16,0.0,0.0,0.0
75,2020-05-21,전남,1833998,2,0,16,0.0,0.0,0.0
76,2020-05-22,전남,1833998,2,0,16,0.0,0.0,0.0
77,2020-05-23,전남,1833998,2,0,16,0.0,0.0,0.0
78,2020-05-24,전남,1833998,2,0,16,0.0,0.0,0.0
79,2020-05-25,전남,1833998,2,0,16,0.0,0.0,0.0
80,2020-05-26,전남,1833998,2,0,16,0.0,0.0,0.0
81,2020-05-27,전남,1833998,2,0,16,0.0,0.5,0.0
82,2020-05-28,전남,1833998,1,0,17,0.0,1.0,0.0
83,2020-05-29,전남,1833998,0,0,18,0.0,0.0,0.0
84,2020-05-30,전남,1833997,1,0,18,0.0,0.0,0.0
