,Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
0,2020-06-14,인천,2952529,104,0,206,0.0769311534411555,0.173076923076923,0.0
1,2020-06-15,인천,2952521,94,0,224,0.0212788873312425,0.0851063829787234,0.0106382978723404
2,2020-06-16,인천,2952519,87,1,232,0.0229909972880239,0.1839080459770115,0.0
3,2020-06-17,인천,2952517,73,1,248,0.0137001241026109,0.0958904109589041,0.0
4,2020-06-18,인천,2952516,67,1,255,0.0,0.0895522388059701,0.0
5,2020-06-19,인천,2952516,61,1,261,0.0819761801821082,0.180327868852459,0.0
6,2020-06-20,인천,2952511,55,1,272,0.0,0.109090909090909,0.0
7,2020-06-21,인천,2952511,49,1,278,0.0204104304465464,0.0816326530612244,0.0
8,2020-06-22,인천,2952510,46,1,282,0.021741552839419,0.0652173913043478,0.0
9,2020-06-23,인천,2952509,44,1,285,0.0681894388190457,0.1818181818181818,0.0
10,2020-06-24,인천,2952506,39,1,293,0.0256439175780914,0.1538461538461538,0.0
11,2020-06-25,인천,2952505,34,1,299,0.0588301837811302,0.0294117647058823,0.0
12,2020-06-26,인천,2952503,35,1,300,0.0285746800499198,0.0285714285714285,0.0
13,2020-06-27,인천,2952502,35,1,301,0.0,0.2285714285714285,0.0
14,2020-06-28,인천,2952502,27,1,309,0.0370412644622789,0.2962962962962963,0.0
15,2020-06-29,인천,2952501,20,1,317,0.1500171718824142,0.1,0.0
16,2020-06-30,인천,2952498,21,1,319,0.0952490948020157,0.0952380952380952,0.0
17,2020-07-01,인천,2952496,21,1,321,0.0,0.0476190476190476,0.0
18,2020-07-02,인천,2952496,20,1,322,0.0500058086446179,0.0,0.0
19,2020-07-03,인천,2952495,21,1,322,0.0952491915836477,0.238095238095238,0.0
20,2020-07-04,인천,2952493,18,1,327,0.0,0.0,0.0
21,2020-07-05,인천,2952493,18,1,327,0.3333723963669572,0.0555555555555555,0.0
22,2020-07-06,인천,2952487,23,1,328,0.0869668888281818,0.0434782608695652,0.0
23,2020-07-07,인천,2952485,24,1,329,0.0416716624583472,0.125,0.0
24,2020-07-08,인천,2952484,22,1,332,0.1363800324189271,0.0454545454545454,0.0
25,2020-07-09,인천,2952481,24,1,333,0.0416717189148154,0.0416666666666666,0.0416666666666666
26,2020-07-10,인천,2952480,23,2,334,0.0434835475084762,0.0434782608695652,0.0
27,2020-07-11,인천,2952479,23,2,335,0.0,0.0,0.0
28,2020-07-12,인천,2952479,23,2,335,0.1304506867088566,0.0434782608695652,0.0
29,2020-07-13,인천,2952476,25,2,336,0.0,0.12,0.0
30,2020-07-14,인천,2952476,22,2,339,0.0454601339843082,0.0909090909090909,0.0
31,2020-07-15,인천,2952475,21,2,341,0.1428747551993303,0.0,0.0
32,2020-07-16,인천,2952472,24,2,341,0.0,0.0416666666666666,0.0
33,2020-07-17,인천,2952472,23,2,342,0.0869673306624591,0.0869565217391304,0.0
34,2020-07-18,인천,2952470,23,2,344,0.0434836947870176,0.0,0.0
35,2020-07-19,인천,2952469,24,2,344,0.0833437765702761,0.25,0.0
36,2020-07-20,인천,2952467,20,2,350,0.0,0.1,0.0
37,2020-07-21,인천,2952467,18,2,352,0.2778127767577268,0.0555555555555555,0.0
38,2020-07-22,인천,2952462,22,2,353,0.1363810486422394,0.1363636363636363,0.0
39,2020-07-23,인천,2952459,22,2,356,0.0,0.0454545454545454,0.0
40,2020-07-24,인천,2952459,21,2,357,0.0,0.0476190476190476,0.0
41,2020-07-25,인천,2952459,20,2,358,0.0,0.0,0.0
42,2020-07-26,인천,2952459,20,2,358,0.0,0.15,0.0
43,2020-07-27,인천,2952459,17,2,361,0.0,0.0,0.0
