,Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
0,2020-06-14,技辆,370392.0,0.0,0,47,0.0,0.0,0.0
1,2020-06-15,技辆,370392.0,0.0,0,47,0.0,0.0,0.0
2,2020-06-16,技辆,370392.0,0.0,0,47,0.0,0.0,0.0
3,2020-06-17,技辆,370392.0,0.0,0,47,0.0,0.0,0.0
4,2020-06-18,技辆,370391.0,1.0,0,47,0.0,0.0,0.0
5,2020-06-19,技辆,370391.0,1.0,0,47,0.0,0.0,0.0
6,2020-06-20,技辆,370391.0,1.0,0,47,1.000129592781682,0.0,0.0
7,2020-06-21,技辆,370390.0,2.0,0,47,0.0,0.0,0.0
8,2020-06-22,技辆,370390.0,2.0,0,47,0.0,0.0,0.0
9,2020-06-23,技辆,370390.0,2.0,0,47,0.0,0.0,0.0
10,2020-06-24,技辆,370390.0,2.0,0,47,0.0,0.0,0.0
11,2020-06-25,技辆,370390.0,2.0,0,47,0.0,0.0,0.0
12,2020-06-26,技辆,370390.0,2.0,0,47,0.0,0.0,0.0
13,2020-06-27,技辆,370390.0,2.0,0,47,0.0,0.0,0.0
14,2020-06-28,技辆,370390.0,2.0,0,47,0.0,0.0,0.0
15,2020-06-29,技辆,370390.0,2.0,0,47,0.5000661464942358,0.0,0.0
16,2020-06-30,技辆,370389.0,3.0,0,47,0.0,0.0,0.0
17,2020-07-01,技辆,370389.0,3.0,0,47,0.0,0.3333333333333333,0.0
18,2020-07-02,技辆,370389.0,2.0,0,48,0.0,0.0,0.0
19,2020-07-03,技辆,370389.0,2.0,0,48,0.0,0.0,0.0
20,2020-07-04,技辆,370389.0,2.0,0,48,0.0,0.5,0.0
21,2020-07-05,技辆,370389.0,1.0,0,49,0.0,0.0,0.0
22,2020-07-06,技辆,370389.0,1.0,0,49,0.0,0.0,0.0
23,2020-07-07,技辆,370389.0,1.0,0,49,0.0,0.0,0.0
24,2020-07-08,技辆,370389.0,1.0,0,49,0.0,0.0,0.0
25,2020-07-09,技辆,370389.0,1.0,0,49,0.0,0.0,0.0
26,2020-07-10,技辆,370389.0,1.0,0,49,0.0,0.0,0.0
27,2020-07-11,技辆,370389.0,1.0,0,49,0.0,0.0,0.0
28,2020-07-12,技辆,370389.0,1.0,0,49,0.0,0.0,0.0
29,2020-07-13,技辆,370389.0,1.0,0,49,0.0,1.0,0.0
30,2020-07-14,技辆,370389.0,0.0,0,50,0.0,0.0,0.0
31,2020-07-15,技辆,370389.0,0.0,0,50,0.0,0.0,0.0
32,2020-07-16,技辆,370389.0,0.0,0,50,0.0,0.0,0.0
33,2020-07-17,技辆,370389.0,0.0,0,50,0.0,0.0,0.0
34,2020-07-18,技辆,370389.0,0.0,0,50,0.0,0.0,0.0
35,2020-07-19,技辆,370389.0,0.0,0,50,0.0,0.0,0.0
36,2020-07-20,技辆,370389.0,0.0,0,50,0.0,0.0,0.0
37,2020-07-21,技辆,370389.0,0.0,0,50,0.0,0.0,0.0
38,2020-07-22,技辆,370389.0,0.0,0,50,0.0,0.0,0.0
39,2020-07-23,技辆,370389.0,0.0,0,50,0.0,0.0,0.0
40,2020-07-24,技辆,370389.0,0.0,0,50,0.0,0.0,0.0
41,2020-07-25,技辆,370389.0,0.0,0,50,0.0,0.0,0.0
42,2020-07-26,技辆,370389.0,0.0,0,50,0.0,0.0,0.0
