,Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
0,2020-06-14,堡林,1440876,0,0,32,0.0,0.0,0.0
1,2020-06-15,堡林,1440876,0,0,32,0.0,0.0,0.0
2,2020-06-16,堡林,1440876,0,0,32,0.0,0.0,0.0
3,2020-06-17,堡林,1440876,0,0,32,0.0,0.0,0.0
4,2020-06-18,堡林,1440876,0,0,32,0.0,0.0,0.0
5,2020-06-19,堡林,1440876,0,0,32,0.0,0.0,0.0
6,2020-06-20,堡林,1440876,0,0,32,0.0,0.0,0.0
7,2020-06-21,堡林,1440875,1,0,32,0.0,0.0,0.0
8,2020-06-22,堡林,1440875,1,0,32,0.0,0.0,0.0
9,2020-06-23,堡林,1440875,1,0,32,0.0,0.0,0.0
10,2020-06-24,堡林,1440875,1,0,32,0.0,0.0,0.0
11,2020-06-25,堡林,1440875,1,0,32,0.0,0.0,0.0
12,2020-06-26,堡林,1440875,1,0,32,0.0,0.0,0.0
13,2020-06-27,堡林,1440875,1,0,32,4.0000916110002604,0.0,0.0
14,2020-06-28,堡林,1440871,5,0,32,0.8000205431298152,0.0,0.0
15,2020-06-29,堡林,1440867,9,0,32,0.3333428183632956,0.0,0.0
16,2020-06-30,堡林,1440864,12,0,32,1.0000305372332157,0.0,0.0
17,2020-07-01,堡林,1440852,24,0,32,0.9167022937354656,0.0,0.0
18,2020-07-02,堡林,1440830,46,0,32,0.13044184375612,0.0,0.0
19,2020-07-03,堡林,1440824,52,0,32,0.1538551230727374,0.0,0.0
20,2020-07-04,堡林,1440816,60,0,32,0.2666836940548504,0.0166666666666666,0.0
21,2020-07-05,堡林,1440800,75,0,33,0.0933403294466037,0.0,0.0
22,2020-07-06,堡林,1440793,82,0,33,0.0731765719870424,0.0,0.0
23,2020-07-07,堡林,1440787,88,0,33,0.0909167256253952,0.0,0.0
24,2020-07-08,堡林,1440779,96,0,33,0.1562639898277251,0.0,0.0
25,2020-07-09,堡林,1440764,111,0,33,0.0270297282965561,0.0,0.0
26,2020-07-10,堡林,1440761,114,0,33,0.0789554233747596,0.0,0.0
27,2020-07-11,堡林,1440752,123,0,33,0.0406548079995442,0.032520325203252,0.0
28,2020-07-12,堡林,1440747,124,0,37,0.0564579212347214,0.032258064516129,0.0
29,2020-07-13,堡林,1440740,127,0,41,0.0078749339113681,0.0236220472440944,0.0
30,2020-07-14,堡林,1440739,125,0,44,0.0080009384073034,0.096,0.0
