,Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
0,2020-06-14,울산,1122704,1,1,51,0.0,0.0,0.0
1,2020-06-15,울산,1122704,1,1,51,0.0,0.0,0.0
2,2020-06-16,울산,1122704,1,1,51,0.0,0.0,0.0
3,2020-06-17,울산,1122704,1,1,51,0.0,0.0,0.0
4,2020-06-18,울산,1122704,1,1,51,0.0,0.0,0.0
5,2020-06-19,울산,1122704,1,1,51,0.0,0.0,0.0
6,2020-06-20,울산,1122704,1,1,51,0.0,1.0,0.0
7,2020-06-21,울산,1122704,0,1,52,0.0,0.0,0.0
8,2020-06-22,울산,1122704,0,1,52,0.0,0.0,0.0
9,2020-06-23,울산,1122704,0,1,52,0.0,0.0,0.0
10,2020-06-24,울산,1122702,2,1,52,0.0,0.0,0.0
11,2020-06-25,울산,1122702,2,1,52,0.0,0.0,0.0
12,2020-06-26,울산,1122702,2,1,52,0.0,0.0,0.0
13,2020-06-27,울산,1122702,2,1,52,0.0,0.0,0.0
14,2020-06-28,울산,1122702,2,1,52,0.0,0.0,0.0
15,2020-06-29,울산,1122702,2,1,52,0.0,0.0,0.0
16,2020-06-30,울산,1122702,2,1,52,0.0,0.0,0.0
17,2020-07-01,울산,1122702,2,1,52,0.0,0.0,0.0
18,2020-07-02,울산,1122702,2,1,52,0.0,0.0,0.0
19,2020-07-03,울산,1122702,2,1,52,0.0,0.0,0.0
20,2020-07-04,울산,1122702,2,1,52,0.0,0.0,0.0
21,2020-07-05,울산,1122702,2,1,52,0.0,0.0,0.0
22,2020-07-06,울산,1122702,2,1,52,0.0,0.0,0.0
23,2020-07-07,울산,1122702,2,1,52,0.0,1.0,0.0
24,2020-07-08,울산,1122702,0,1,54,0.0,0.0,0.0
25,2020-07-09,울산,1122702,0,1,54,0.0,0.0,0.0
26,2020-07-10,울산,1122702,0,1,54,0.0,0.0,0.0
27,2020-07-11,울산,1122702,0,1,54,0.0,0.0,0.0
28,2020-07-12,울산,1122702,0,1,54,0.0,0.0,0.0
29,2020-07-13,울산,1122702,0,1,54,0.0,0.0,0.0
30,2020-07-14,울산,1122702,0,1,54,0.0,0.0,0.0
31,2020-07-15,울산,1122702,0,1,54,0.0,0.0,0.0
32,2020-07-16,울산,1122701,1,1,54,0.0,0.0,0.0
33,2020-07-17,울산,1122701,1,1,54,1.0000498797097357,0.0,0.0
34,2020-07-18,울산,1122700,2,1,54,0.0,0.0,0.0
35,2020-07-19,울산,1122700,2,1,54,0.0,0.0,0.0
36,2020-07-20,울산,1122700,2,1,54,0.0,0.0,0.0
37,2020-07-21,울산,1122700,2,1,54,0.0,0.0,0.0
38,2020-07-22,울산,1122700,2,1,54,0.0,0.0,0.0
39,2020-07-23,울산,1122700,2,1,54,0.0,0.0,0.0
40,2020-07-24,울산,1122700,2,1,54,0.5000253852320299,0.0,0.0
41,2020-07-25,울산,1122699,3,1,54,0.0,0.0,0.0
42,2020-07-26,울산,1122699,3,1,54,0.0,0.0,0.0
43,2020-07-27,울산,1122699,3,1,54,0.0,0.0,0.0
44,2020-07-28,울산,1122699,3,1,54,0.3333505537399903,0.0,0.0
45,2020-07-29,울산,1122698,4,1,54,0.0,0.25,0.0
46,2020-07-30,울산,1122698,3,1,55,0.0,0.0,0.0
47,2020-07-31,울산,1122698,3,1,55,0.0,0.3333333333333333,0.0
48,2020-08-01,울산,1122698,2,1,56,0.0,0.0,0.0
49,2020-08-02,울산,1122698,2,1,56,0.0,0.0,0.0
50,2020-08-03,울산,1122698,2,1,56,0.0,0.0,0.0
51,2020-08-04,울산,1122698,2,1,56,0.0,0.0,0.0
52,2020-08-05,울산,1122698,2,1,56,0.0,0.0,0.0
53,2020-08-06,울산,1122698,2,1,56,0.0,0.0,0.0
54,2020-08-07,울산,1122698,2,1,56,0.0,0.5,0.0
55,2020-08-08,울산,1122698,1,1,57,1.0000525519774686,0.0,0.0
56,2020-08-09,울산,1122697,2,1,57,0.0,0.0,0.0
57,2020-08-10,울산,1122697,2,1,57,0.0,0.0,0.0
58,2020-08-11,울산,1122697,2,1,57,0.0,0.5,0.0
59,2020-08-12,울산,1122697,1,1,58,1.000053442736553,0.0,0.0
60,2020-08-13,울산,1122696,2,1,58,0.5000271667486123,0.0,0.0
61,2020-08-14,울산,1122695,3,1,58,0.0,0.0,0.0
62,2020-08-15,울산,1122695,3,1,58,1.000055224259483,0.0,0.0
63,2020-08-16,울산,1122692,6,1,58,0.0,0.0,0.0
64,2020-08-17,울산,1122692,6,1,58,0.5000289482778892,0.0,0.0
65,2020-08-18,울산,1122689,9,1,58,0.0,0.0,0.0
66,2020-08-19,울산,1122689,9,1,58,0.0,0.0,0.0
67,2020-08-20,울산,1122689,9,1,58,0.1111178409851506,0.0,0.0
68,2020-08-21,울산,1122688,10,1,58,0.3000184378919165,0.0,0.0
69,2020-08-22,울산,1122685,13,1,58,0.2307840304544633,0.0769230769230769,0.0
70,2020-08-23,울산,1122682,15,1,59,0.0666711202875495,0.0,0.0
71,2020-08-24,울산,1122681,16,1,59,0.0,0.0,0.0
72,2020-08-25,울산,1122681,16,1,59,0.1250084618872146,0.0,0.0
73,2020-08-26,울산,1122679,18,1,59,0.1111188307412695,0.0555555555555555,0.0
74,2020-08-27,울산,1122677,19,1,60,0.0526353293816569,0.0526315789473684,0.0
75,2020-08-28,울산,1122676,19,1,61,0.0,0.0,0.0
76,2020-08-29,울산,1122676,19,1,61,0.1579061287964039,0.1578947368421052,0.0
77,2020-08-30,울산,1122673,19,1,64,0.2631775845870103,0.0,0.0
78,2020-08-31,울산,1122668,24,1,64,0.2500198188600726,0.125,0.0
79,2020-09-01,울산,1122662,27,1,67,0.1852008556118965,0.0,0.0
80,2020-09-02,울산,1122657,32,1,67,0.2500222686002937,0.0,0.0
81,2020-09-03,울산,1122649,40,1,67,0.0750072150779094,0.025,0.0
82,2020-09-04,울산,1122646,42,1,68,0.0238118779417639,0.0714285714285714,0.0
83,2020-09-05,울산,1122645,40,1,71,0.0250024941098922,0.075,0.0
84,2020-09-06,울산,1122644,38,1,74,0.0789553148872801,0.0263157894736842,0.0
85,2020-09-07,울산,1122641,40,1,75,0.0750077495833485,0.0,0.0
86,2020-09-08,울산,1122638,43,1,75,0.0930331163098941,0.0465116279069767,0.0
87,2020-09-09,울산,1122634,45,1,77,0.088898627889608,0.0444444444444444,0.0
88,2020-09-10,울산,1122630,47,1,79,0.1063950135330012,0.0212765957446808,0.0
89,2020-09-11,울산,1122625,51,1,80,0.0196101486580602,0.0,0.0
90,2020-09-12,울산,1122624,52,1,80,0.134631332827924,0.0576923076923076,0.0
91,2020-09-13,울산,1122617,56,1,83,0.0178593697965175,0.0892857142857142,0.0
92,2020-09-14,울산,1122616,52,1,88,0.0,0.1153846153846153,0.0
93,2020-09-15,울산,1122616,46,1,94,0.0,0.108695652173913,0.0
94,2020-09-16,울산,1122616,41,1,99,0.0,0.1951219512195122,0.0
95,2020-09-17,울산,1122616,33,1,107,0.0,0.0909090909090909,0.0
96,2020-09-18,울산,1122616,30,1,110,0.0,0.0,0.0333333333333333
97,2020-09-19,울산,1122616,29,2,110,0.0344870896376763,0.0344827586206896,0.0
98,2020-09-20,울산,1122615,29,2,111,0.0,0.1034482758620689,0.0
99,2020-09-21,울산,1122615,26,2,114,0.0384664034762243,0.1153846153846153,0.0
100,2020-09-22,울산,1122614,24,2,117,0.0833439484393864,0.1666666666666666,0.0
101,2020-09-23,울산,1122612,22,2,121,0.0,0.1818181818181818,0.0
102,2020-09-24,울산,1122612,18,2,125,0.0,0.2777777777777778,0.0
103,2020-09-25,울산,1122612,13,2,130,0.0,0.0769230769230769,0.0
104,2020-09-26,울산,1122612,12,2,131,0.0,0.5833333333333334,0.0
105,2020-09-27,울산,1122612,5,2,138,0.2000258326118017,0.2,0.0
106,2020-09-28,울산,1122611,5,2,139,0.0,0.0,0.0
107,2020-09-29,울산,1122611,5,2,139,0.2000260107909151,0.0,0.0
108,2020-09-30,울산,1122610,6,2,139,0.0,0.0,0.0
109,2020-10-01,울산,1122610,6,2,139,0.0,0.0,0.0
110,2020-10-02,울산,1122610,6,2,139,0.0,0.0,0.0
111,2020-10-03,울산,1122610,6,2,139,0.1666884908086215,0.1666666666666666,0.0
112,2020-10-04,울산,1122609,6,2,140,0.6667545571669804,0.0,0.0
113,2020-10-05,울산,1122605,10,2,140,0.1000135399361307,0.1,0.0
114,2020-10-06,울산,1122604,10,2,141,0.1000136290267984,0.2,0.0
115,2020-10-07,울산,1122603,9,2,143,0.0,0.0,0.0
116,2020-10-08,울산,1122603,9,2,143,0.0,0.0,0.0
117,2020-10-09,울산,1122603,9,2,143,0.0,0.0,0.0
118,2020-10-10,울산,1122603,9,2,143,0.1111263534640276,0.0,0.0
119,2020-10-11,울산,1122602,10,2,143,0.0,0.1,0.0
120,2020-10-12,울산,1122602,9,2,144,0.0,0.0,0.0
121,2020-10-13,울산,1122602,9,2,144,0.1111264524540111,0.1111111111111111,0.0
122,2020-10-14,울산,1122601,9,2,145,0.0,0.0,0.0
123,2020-10-15,울산,1122601,9,2,145,0.0,0.0,0.0
124,2020-10-16,울산,1122601,9,2,145,0.0,0.0,0.0
125,2020-10-17,울산,1122601,9,2,145,0.0,0.1111111111111111,0.0
126,2020-10-18,울산,1122601,8,2,146,0.0,0.5,0.0
127,2020-10-19,울산,1122601,4,2,150,0.0,0.25,0.0
128,2020-10-20,울산,1122601,3,2,151,0.3333796543325129,0.3333333333333333,0.0
129,2020-10-21,울산,1122600,3,2,152,0.0,0.0,0.0
130,2020-10-22,울산,1122600,3,2,152,0.0,0.0,0.0
131,2020-10-23,울산,1122600,3,2,152,0.0,0.0,0.0
132,2020-10-24,울산,1122600,3,2,152,0.3333799513035216,0.3333333333333333,0.0
133,2020-10-25,울산,1122599,3,2,153,0.3333802482750593,0.0,0.0
134,2020-10-26,울산,1122598,4,2,153,0.0,0.0,0.0
135,2020-10-27,울산,1122598,4,2,153,0.0,0.25,0.0
136,2020-10-28,울산,1122598,3,2,154,0.6667610904942524,0.0,0.0
137,2020-10-29,울산,1122596,5,2,154,0.4000573670314165,0.0,0.0
138,2020-10-30,울산,1122594,7,2,154,0.0,0.0,0.0
139,2020-10-31,울산,1122594,7,2,154,0.0,0.0,0.0
140,2020-11-01,울산,1122594,7,2,154,0.1428778856317218,0.0,0.0
141,2020-11-02,울산,1122593,8,2,154,0.0,0.0,0.0
142,2020-11-03,울산,1122593,8,2,154,0.1250182612932737,0.125,0.0
143,2020-11-04,울산,1122592,8,2,155,0.0,0.0,0.0
144,2020-11-05,울산,1122592,8,2,155,0.0,0.0,0.0
145,2020-11-06,울산,1122592,8,2,155,0.0,0.0,0.0
146,2020-11-07,울산,1122592,8,2,155,0.1250183726589891,0.125,0.0
147,2020-11-08,울산,1122591,8,2,156,0.0,0.125,0.0
148,2020-11-09,울산,1122591,7,2,157,0.0,0.0,0.0
149,2020-11-10,울산,1122591,7,2,157,0.0,0.0,0.0
150,2020-11-11,울산,1122591,7,2,157,0.1428782674570321,0.2857142857142857,0.0
151,2020-11-12,울산,1122590,6,2,159,0.0,0.3333333333333333,0.0
152,2020-11-13,울산,1122590,4,2,161,0.0,0.0,0.0
153,2020-11-14,울산,1122590,4,2,161,0.0,0.0,0.0
154,2020-11-15,울산,1122590,4,2,161,0.0,0.25,0.0
155,2020-11-16,울산,1122590,3,2,162,0.0,0.0,0.0
156,2020-11-17,울산,1122590,3,2,162,1.0001487631281234,0.3333333333333333,0.0
157,2020-11-18,울산,1122587,5,2,163,0.0,0.0,0.0
158,2020-11-19,울산,1122587,5,2,163,0.0,0.0,0.0
159,2020-11-20,울산,1122587,5,2,163,0.2000302871848685,0.0,0.0
160,2020-11-21,울산,1122586,6,2,163,0.1666920544765983,0.1666666666666666,0.0
161,2020-11-22,울산,1122585,6,2,164,0.1666922029660708,0.0,0.0
162,2020-11-23,울산,1122584,7,2,164,0.2857583167813849,0.0,0.0
163,2020-11-24,울산,1122582,9,2,164,0.3333852968721513,0.0,0.0
164,2020-11-25,울산,1122579,12,2,164,0.5834258286796148,0.0833333333333333,0.0
165,2020-11-26,울산,1122572,18,2,165,0.3889529778243375,0.0,0.0
166,2020-11-27,울산,1122565,25,2,165,0.1200205244239754,0.0,0.0
167,2020-11-28,울산,1122562,28,2,165,0.0,0.0,0.0
168,2020-11-29,울산,1122562,28,2,165,0.1071614689051855,0.0,0.0
169,2020-11-30,울산,1122559,31,2,165,0.0967912628430278,0.0,0.0
170,2020-12-01,울산,1122556,34,2,165,0.2941703104868029,0.088235294117647,0.0
171,2020-12-02,울산,1122546,41,2,168,0.0487896568571278,0.0,0.0
172,2020-12-03,울산,1122544,43,2,168,0.1163011334387638,0.0,0.0
173,2020-12-04,울산,1122539,48,2,168,0.0208373792209743,0.0208333333333333,0.0
174,2020-12-05,울산,1122538,48,2,169,0.0625121933511382,0.0208333333333333,0.0
175,2020-12-06,울산,1122535,50,2,170,0.7601503026631686,0.02,0.0
176,2020-12-07,울산,1122497,87,2,171,0.7013118300426249,0.0229885057471264,0.0
177,2020-12-08,울산,1122436,146,2,173,0.0959178341900886,0.0205479452054794,0.0
178,2020-12-09,울산,1122422,157,2,176,0.1019412445064345,0.0445859872611464,0.0
179,2020-12-10,울산,1122406,166,2,183,0.2832210716269174,0.0301204819277108,0.0120481927710843
180,2020-12-11,울산,1122359,206,4,188,0.1116900778428915,0.0145631067961165,0.0
181,2020-12-12,울산,1122336,226,4,191,0.0354115083357114,0.0,0.0
182,2020-12-13,울산,1122328,234,4,191,0.021375688914501,0.0128205128205128,0.0
183,2020-12-14,울산,1122323,236,4,194,0.2077074076245943,0.0042372881355932,0.0084745762711864
184,2020-12-15,울산,1122274,282,6,195,0.021285752684737,0.0354609929078014,0.0
185,2020-12-16,울산,1122268,278,6,205,0.0359868965755444,0.0,0.0071942446043165
186,2020-12-17,울산,1122258,286,8,205,0.1084398035593749,0.0069930069930069,0.0104895104895104
187,2020-12-18,울산,1122227,312,11,207,0.0288597771697224,-0.0064102564102564,0.0096153846153846
188,2020-12-19,울산,1122218,320,14,205,0.0187590056031893,0.009375,0.0
