,deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0,26,716,울산,Ulsan,43.0,457,233,43,0,62.42,2021-01-01
1,27,733,울산,Ulsan,17.0,473,233,17,0,63.9,2021-01-02
2,29,740,울산,Ulsan,7.0,490,221,7,0,64.51,2021-01-03
3,30,745,울산,Ulsan,5.0,498,217,5,0,64.95,2021-01-04
4,31,749,울산,Ulsan,4.0,510,208,4,0,65.3,2021-01-05
5,31,751,울산,Ulsan,2.0,525,195,2,0,65.47,2021-01-06
6,32,760,울산,Ulsan,9.0,532,196,9,0,66.26,2021-01-07
7,32,770,울산,Ulsan,10.0,546,192,10,0,67.13,2021-01-08
8,32,778,울산,Ulsan,8.0,562,184,8,0,67.83,2021-01-09
9,32,812,울산,Ulsan,34.0,613,167,34,0,70.79,2021-01-10
10,32,826,울산,Ulsan,14.0,652,142,14,0,72.01,2021-01-11
11,33,833,울산,Ulsan,7.0,669,131,7,0,72.62,2021-01-12
12,34,844,울산,Ulsan,11.0,675,135,11,0,73.58,2021-01-13
13,34,854,울산,Ulsan,10.0,688,132,9,1,74.45,2021-01-14
14,36,860,울산,Ulsan,6.0,694,130,6,90,74.98,2021-01-15
15,36,868,울산,Ulsan,8.0,699,133,8,0,75.67,2021-01-16
16,36,886,울산,Ulsan,18.0,705,145,15,3,77.24,2021-01-17
17,36,892,울산,Ulsan,6.0,711,145,5,1,77.77,2021-01-18
18,36,900,울산,Ulsan,8.0,723,141,5,3,78.46,2021-01-19
19,36,903,울산,Ulsan,3.0,757,110,3,0,78.72,2021-01-20
20,36,906,울산,Ulsan,3.0,772,98,2,1,78.99,2021-01-21
21,36,909,울산,Ulsan,3.0,781,92,2,1,79.25,2021-01-22
22,36,911,울산,Ulsan,2.0,789,86,2,0,79.42,2021-01-23
23,36,913,울산,Ulsan,2.0,800,77,1,1,79.6,2021-01-24
24,36,915,울산,Ulsan,2.0,804,75,2,0,79.77,2021-01-25
25,36,915,울산,Ulsan,0.0,823,56,0,0,79.77,2021-01-26
26,36,921,울산,Ulsan,6.0,841,44,5,1,80.29,2021-01-27
27,36,927,울산,Ulsan,6.0,848,43,5,1,80.82,2021-01-28
28,36,929,울산,Ulsan,2.0,858,35,2,0,80.99,2021-01-29
29,36,931,울산,Ulsan,2.0,861,34,1,1,81.17,2021-01-30
30,36,937,울산,Ulsan,6.0,861,40,6,0,81.69,2021-01-31
31,36,938,울산,Ulsan,1.0,867,35,0,1,81.78,2021-02-01
32,36,939,울산,Ulsan,1.0,870,33,0,1,81.86,2021-02-02
33,36,939,울산,Ulsan,0.0,871,32,0,0,81.86,2021-02-03
34,37,941,울산,Ulsan,2.0,874,30,2,0,82.04,2021-02-04
35,37,941,울산,Ulsan,0.0,875,29,0,0,82.04,2021-02-05
36,37,943,울산,Ulsan,2.0,885,21,2,0,82.21,2021-02-06
37,37,944,울산,Ulsan,1.0,890,17,0,1,82.3,2021-02-07
38,37,945,울산,Ulsan,1.0,891,17,0,1,82.39,2021-02-08
39,37,948,울산,Ulsan,3.0,895,16,3,0,82.65,2021-02-09
40,37,948,울산,Ulsan,0.0,899,12,0,0,82.65,2021-02-10
41,37,950,울산,Ulsan,2.0,901,12,2,0,82.82,2021-02-11
42,37,950,울산,Ulsan,0.0,903,10,0,0,82.82,2021-02-12
43,37,952,울산,Ulsan,2.0,903,12,2,0,83.0,2021-02-13
44,37,955,울산,Ulsan,3.0,904,14,3,0,83.26,2021-02-14
45,37,959,울산,Ulsan,4.0,904,18,3,1,83.61,2021-02-15
46,37,966,울산,Ulsan,7.0,904,25,7,0,84.22,2021-02-16
47,37,975,울산,Ulsan,9.0,907,31,9,0,85.0,2021-02-17
48,37,981,울산,Ulsan,6.0,908,36,6,0,85.52,2021-02-18
49,37,993,울산,Ulsan,12.0,910,46,12,0,86.57,2021-02-19
50,37,994,울산,Ulsan,1.0,910,47,0,1,86.66,2021-02-20
51,37,998,울산,Ulsan,4.0,912,49,4,0,87.01,2021-02-21
52,37,999,울산,Ulsan,1.0,912,50,0,1,87.09,2021-02-22
53,37,1001,울산,Ulsan,2.0,912,52,1,1,87.27,2021-02-23
54,37,1002,울산,Ulsan,1.0,915,50,1,0,87.36,2021-02-24
55,37,1004,울산,Ulsan,2.0,919,48,1,1,87.53,2021-02-25
56,37,1005,울산,Ulsan,1.0,925,43,1,0,87.62,2021-02-26
57,37,1008,울산,Ulsan,3.0,931,40,3,0,87.88,2021-02-27
58,37,1013,울산,Ulsan,5.0,940,36,5,0,88.31,2021-02-28
59,37,1015,울산,Ulsan,2.0,948,30,2,0,88.49,2021-03-01
60,37,1015,울산,Ulsan,0.0,950,28,0,0,88.49,2021-03-02
61,37,1016,울산,Ulsan,1.0,955,24,1,0,88.58,2021-03-03
62,37,1016,울산,Ulsan,0.0,956,23,0,0,88.58,2021-03-04
63,37,1019,울산,Ulsan,3.0,959,23,0,3,88.84,2021-03-05
64,37,1023,울산,Ulsan,4.0,963,23,4,0,89.19,2021-03-06
65,37,1025,울산,Ulsan,2.0,964,24,2,0,89.36,2021-03-07
66,37,1028,울산,Ulsan,3.0,964,27,3,0,89.62,2021-03-08
67,37,1039,울산,Ulsan,11.0,965,37,11,0,90.58,2021-03-09
68,37,1060,울산,Ulsan,21.0,966,57,21,0,92.41,2021-03-10
69,37,1083,울산,Ulsan,23.0,966,80,23,0,94.42,2021-03-11
70,37,1088,울산,Ulsan,5.0,967,84,4,1,94.85,2021-03-12
71,37,1089,울산,Ulsan,1.0,968,84,1,0,94.94,2021-03-13
72,37,1090,울산,Ulsan,1.0,969,84,1,0,95.03,2021-03-14
73,37,1092,울산,Ulsan,2.0,970,85,1,1,95.2,2021-03-15
74,37,1095,울산,Ulsan,3.0,972,86,3,0,95.46,2021-03-16
75,37,1099,울산,Ulsan,4.0,973,89,3,1,95.81,2021-03-17
76,37,1104,울산,Ulsan,5.0,978,89,5,0,96.25,2021-03-18
77,37,1107,울산,Ulsan,3.0,981,89,2,1,96.51,2021-03-19
78,37,1110,울산,Ulsan,3.0,991,82,3,0,96.77,2021-03-20
79,37,1117,울산,Ulsan,7.0,1000,80,7,0,97.38,2021-03-21
80,37,1118,울산,Ulsan,1.0,1007,74,1,0,97.47,2021-03-22
81,37,1126,울산,Ulsan,8.0,1014,75,8,0,98.17,2021-03-23
82,37,1128,울산,Ulsan,2.0,1017,74,1,1,98.34,2021-03-24
83,37,1128,울산,Ulsan,0.0,1020,71,0,0,98.34,2021-03-25
84,37,1128,울산,Ulsan,0.0,1021,70,0,0,98.34,2021-03-26
85,37,1133,울산,Ulsan,5.0,1027,69,3,2,98.78,2021-03-27
86,37,1137,울산,Ulsan,4.0,1029,71,4,0,99.12,2021-03-28
87,37,1140,울산,Ulsan,3.0,1032,71,3,0,99.39,2021-03-29
88,37,1143,울산,Ulsan,3.0,1032,74,3,0,99.65,2021-03-30
89,37,1154,울산,Ulsan,11.0,1032,85,11,0,100.61,2021-03-31
90,37,1159,울산,Ulsan,5.0,1034,88,5,0,101.04,2021-04-01
91,37,1166,울산,Ulsan,7.0,1039,90,7,0,101.65,2021-04-02
92,37,1169,울산,Ulsan,3.0,1043,89,3,0,101.91,2021-04-03
93,37,1180,울산,Ulsan,11.0,1053,90,11,0,102.87,2021-04-04
94,37,1181,울산,Ulsan,1.0,1054,90,1,0,102.96,2021-04-05
95,37,1185,울산,Ulsan,4.0,1057,91,4,0,103.31,2021-04-06
96,37,1211,울산,Ulsan,26.0,1071,103,26,0,105.58,2021-04-07
97,37,1224,울산,Ulsan,13.0,1072,115,13,0,106.71,2021-04-08
98,37,1233,울산,Ulsan,9.0,1076,120,9,0,107.49,2021-04-09
99,37,1258,울산,Ulsan,25.0,1089,132,25,0,109.67,2021-04-10
100,37,1269,울산,Ulsan,11.0,1095,137,10,1,110.63,2021-04-11
101,37,1303,울산,Ulsan,34.0,1100,166,31,3,113.6,2021-04-12
102,37,1335,울산,Ulsan,32.0,1119,179,32,0,116.39,2021-04-13
103,37,1365,울산,Ulsan,30.0,1133,195,30,0,119.0,2021-04-14
104,37,1386,울산,Ulsan,21.0,1135,214,21,0,120.83,2021-04-15
