,deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0,13,1237,강원,Gangwon-do,30.0,905,319,29,1,80.3,2021-01-01
1,13,1268,강원,Gangwon-do,31.0,916,339,31,0,82.31,2021-01-02
2,15,1301,강원,Gangwon-do,33.0,927,359,33,0,84.45,2021-01-03
3,17,1329,강원,Gangwon-do,28.0,937,375,28,0,86.27,2021-01-04
4,17,1356,강원,Gangwon-do,27.0,963,376,27,0,88.02,2021-01-05
5,17,1372,강원,Gangwon-do,16.0,1003,352,16,0,89.06,2021-01-06
6,17,1402,강원,Gangwon-do,30.0,1030,355,30,0,91.01,2021-01-07
7,18,1413,강원,Gangwon-do,11.0,1045,350,11,0,91.72,2021-01-08
8,18,1419,강원,Gangwon-do,6.0,1076,325,5,1,92.11,2021-01-09
9,20,1439,강원,Gangwon-do,20.0,1086,333,20,0,93.41,2021-01-10
10,20,1450,강원,Gangwon-do,11.0,1104,326,10,1,94.12,2021-01-11
11,21,1457,강원,Gangwon-do,7.0,1144,292,7,0,94.58,2021-01-12
12,23,1478,강원,Gangwon-do,21.0,1170,285,20,1,95.94,2021-01-13
13,24,1489,강원,Gangwon-do,11.0,1192,273,11,0,96.65,2021-01-14
14,24,1502,강원,Gangwon-do,13.0,1192,286,13,74,97.5,2021-01-15
15,24,1525,강원,Gangwon-do,23.0,1234,267,22,1,98.99,2021-01-16
16,24,1529,강원,Gangwon-do,4.0,1250,255,4,0,99.25,2021-01-17
17,25,1545,강원,Gangwon-do,16.0,1257,263,14,2,100.29,2021-01-18
18,27,1562,강원,Gangwon-do,17.0,1271,264,16,1,101.39,2021-01-19
19,28,1573,강원,Gangwon-do,11.0,1280,265,9,2,102.11,2021-01-20
20,29,1581,강원,Gangwon-do,8.0,1298,254,6,2,102.63,2021-01-21
21,29,1590,강원,Gangwon-do,9.0,1318,243,8,1,103.21,2021-01-22
22,29,1596,강원,Gangwon-do,6.0,1341,226,5,1,103.6,2021-01-23
23,30,1607,강원,Gangwon-do,11.0,1350,227,11,0,104.31,2021-01-24
