,deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0,4,1360,경남,Gyeongsangnam-do,35.0,1041,315,34,1,40.46,2021-01-01
1,5,1397,경남,Gyeongsangnam-do,37.0,1060,332,35,2,41.56,2021-01-02
2,5,1409,경남,Gyeongsangnam-do,12.0,1079,325,12,0,41.92,2021-01-03
3,5,1442,경남,Gyeongsangnam-do,33.0,1089,348,33,0,42.9,2021-01-04
4,5,1463,경남,Gyeongsangnam-do,21.0,1110,348,21,0,43.52,2021-01-05
5,5,1492,경남,Gyeongsangnam-do,29.0,1143,344,26,3,44.39,2021-01-06
6,5,1512,경남,Gyeongsangnam-do,20.0,1174,333,20,0,44.98,2021-01-07
7,5,1534,경남,Gyeongsangnam-do,22.0,1199,330,19,3,45.64,2021-01-08
8,5,1560,경남,Gyeongsangnam-do,26.0,1219,336,23,3,46.41,2021-01-09
9,5,1579,경남,Gyeongsangnam-do,19.0,1248,326,19,0,46.98,2021-01-10
10,6,1592,경남,Gyeongsangnam-do,13.0,1260,326,13,0,47.36,2021-01-11
11,6,1647,경남,Gyeongsangnam-do,55.0,1314,327,55,0,49.0,2021-01-12
12,6,1689,경남,Gyeongsangnam-do,42.0,1343,340,42,0,50.25,2021-01-13
13,6,1705,경남,Gyeongsangnam-do,16.0,1368,331,16,0,50.72,2021-01-14
14,7,1727,경남,Gyeongsangnam-do,22.0,1397,323,21,161,51.38,2021-01-15
15,7,1747,경남,Gyeongsangnam-do,20.0,1428,312,15,5,51.97,2021-01-16
16,7,1765,경남,Gyeongsangnam-do,18.0,1438,320,18,0,52.51,2021-01-17
17,7,1787,경남,Gyeongsangnam-do,22.0,1461,319,20,2,53.16,2021-01-18
18,7,1798,경남,Gyeongsangnam-do,11.0,1486,305,11,0,53.49,2021-01-19
19,7,1817,경남,Gyeongsangnam-do,19.0,1504,306,18,1,54.06,2021-01-20
20,7,1833,경남,Gyeongsangnam-do,16.0,1527,299,15,1,54.53,2021-01-21
21,7,1854,경남,Gyeongsangnam-do,21.0,1560,287,21,0,55.16,2021-01-22
22,7,1886,경남,Gyeongsangnam-do,32.0,1613,266,32,0,56.11,2021-01-23
23,7,1903,경남,Gyeongsangnam-do,17.0,1641,255,17,0,56.61,2021-01-24
