,deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0,11,845,傈合,Jeollabuk-do,8.0,643,191,8,0,46.5,2021-01-01
1,11,856,傈合,Jeollabuk-do,11.0,647,198,11,0,47.1,2021-01-02
2,13,861,傈合,Jeollabuk-do,5.0,653,195,5,0,47.38,2021-01-03
3,16,874,傈合,Jeollabuk-do,13.0,664,194,9,4,48.09,2021-01-04
4,18,879,傈合,Jeollabuk-do,5.0,686,175,4,1,48.37,2021-01-05
5,21,901,傈合,Jeollabuk-do,22.0,702,178,22,0,49.58,2021-01-06
6,21,903,傈合,Jeollabuk-do,2.0,715,167,2,0,49.69,2021-01-07
7,22,911,傈合,Jeollabuk-do,8.0,723,166,7,1,50.13,2021-01-08
8,24,925,傈合,Jeollabuk-do,14.0,749,152,13,1,50.9,2021-01-09
9,26,931,傈合,Jeollabuk-do,6.0,759,146,6,0,51.23,2021-01-10
10,26,938,傈合,Jeollabuk-do,7.0,761,151,6,1,51.61,2021-01-11
11,26,950,傈合,Jeollabuk-do,12.0,781,143,11,1,52.28,2021-01-12
12,30,958,傈合,Jeollabuk-do,8.0,788,140,7,1,52.72,2021-01-13
13,30,961,傈合,Jeollabuk-do,3.0,808,123,3,0,52.88,2021-01-14
14,30,967,傈合,Jeollabuk-do,6.0,822,115,6,112,53.21,2021-01-15
15,33,984,傈合,Jeollabuk-do,17.0,834,117,17,0,54.15,2021-01-16
16,34,989,傈合,Jeollabuk-do,5.0,837,118,5,0,54.42,2021-01-17
17,34,992,傈合,Jeollabuk-do,3.0,843,115,3,0,54.59,2021-01-18
18,34,995,傈合,Jeollabuk-do,3.0,850,111,2,1,54.75,2021-01-19
19,40,997,傈合,Jeollabuk-do,2.0,853,104,2,0,54.86,2021-01-20
20,41,1002,傈合,Jeollabuk-do,5.0,857,104,5,0,55.14,2021-01-21
21,41,1002,傈合,Jeollabuk-do,0.0,864,97,0,0,55.14,2021-01-22
22,42,1009,傈合,Jeollabuk-do,7.0,875,92,7,0,55.52,2021-01-23
23,42,1013,傈合,Jeollabuk-do,4.0,881,90,3,1,55.74,2021-01-24
24,42,1013,傈合,Jeollabuk-do,0.0,884,87,0,0,55.74,2021-01-25
25,42,1014,傈合,Jeollabuk-do,1.0,901,71,1,0,55.8,2021-01-26
26,44,1027,傈合,Jeollabuk-do,13.0,905,78,11,2,56.51,2021-01-27
27,44,1028,傈合,Jeollabuk-do,1.0,910,74,1,0,56.57,2021-01-28
28,44,1034,傈合,Jeollabuk-do,6.0,920,70,4,2,56.9,2021-01-29
29,45,1037,傈合,Jeollabuk-do,3.0,923,69,3,0,57.06,2021-01-30
30,46,1039,傈合,Jeollabuk-do,2.0,923,70,2,0,57.17,2021-01-31
31,47,1042,傈合,Jeollabuk-do,3.0,923,72,1,2,57.34,2021-02-01
32,50,1044,傈合,Jeollabuk-do,2.0,930,64,2,0,57.45,2021-02-02
33,50,1054,傈合,Jeollabuk-do,10.0,931,73,10,0,58.0,2021-02-03
34,50,1055,傈合,Jeollabuk-do,1.0,938,67,1,0,58.05,2021-02-04
35,50,1055,傈合,Jeollabuk-do,0.0,946,59,0,0,58.05,2021-02-05
36,50,1059,傈合,Jeollabuk-do,4.0,949,60,1,3,58.27,2021-02-06
37,50,1059,傈合,Jeollabuk-do,0.0,949,60,0,0,58.27,2021-02-07
38,51,1059,傈合,Jeollabuk-do,0.0,949,59,0,0,58.27,2021-02-08
39,51,1062,傈合,Jeollabuk-do,3.0,957,54,3,0,58.44,2021-02-09
40,51,1064,傈合,Jeollabuk-do,2.0,966,47,2,0,58.55,2021-02-10
41,52,1071,傈合,Jeollabuk-do,7.0,977,42,7,0,58.93,2021-02-11
42,53,1073,傈合,Jeollabuk-do,2.0,978,42,2,0,59.04,2021-02-12
43,53,1078,傈合,Jeollabuk-do,5.0,979,46,5,0,59.32,2021-02-13
44,53,1084,傈合,Jeollabuk-do,6.0,986,45,5,1,59.65,2021-02-14
45,53,1088,傈合,Jeollabuk-do,4.0,986,49,4,0,59.87,2021-02-15
46,53,1093,傈合,Jeollabuk-do,5.0,990,50,5,0,60.14,2021-02-16
47,54,1099,傈合,Jeollabuk-do,6.0,992,53,6,0,60.47,2021-02-17
48,54,1105,傈合,Jeollabuk-do,6.0,992,59,5,1,60.8,2021-02-18
49,54,1108,傈合,Jeollabuk-do,3.0,994,60,3,0,60.97,2021-02-19
50,54,1116,傈合,Jeollabuk-do,8.0,998,64,8,0,61.41,2021-02-20
51,54,1124,傈合,Jeollabuk-do,8.0,999,71,7,1,61.85,2021-02-21
52,54,1128,傈合,Jeollabuk-do,4.0,1002,72,4,0,62.07,2021-02-22
53,54,1135,傈合,Jeollabuk-do,7.0,1013,68,7,0,62.46,2021-02-23
54,54,1143,傈合,Jeollabuk-do,8.0,1017,72,8,0,62.9,2021-02-24
55,55,1148,傈合,Jeollabuk-do,5.0,1022,71,5,0,63.17,2021-02-25
56,55,1164,傈合,Jeollabuk-do,16.0,1027,82,15,1,64.05,2021-02-26
57,55,1184,傈合,Jeollabuk-do,20.0,1032,97,20,0,65.15,2021-02-27
58,55,1191,傈合,Jeollabuk-do,7.0,1040,96,7,0,65.54,2021-02-28
59,55,1201,傈合,Jeollabuk-do,10.0,1040,106,10,0,66.09,2021-03-01
60,55,1210,傈合,Jeollabuk-do,9.0,1042,113,9,0,66.58,2021-03-02
61,55,1215,傈合,Jeollabuk-do,5.0,1048,112,5,0,66.86,2021-03-03
62,55,1221,傈合,Jeollabuk-do,6.0,1056,110,6,0,67.19,2021-03-04
63,55,1224,傈合,Jeollabuk-do,3.0,1061,108,3,0,67.35,2021-03-05
64,55,1228,傈合,Jeollabuk-do,4.0,1066,107,4,0,67.57,2021-03-06
65,55,1233,傈合,Jeollabuk-do,5.0,1075,103,5,0,67.85,2021-03-07
66,56,1237,傈合,Jeollabuk-do,4.0,1077,104,4,0,68.07,2021-03-08
67,56,1245,傈合,Jeollabuk-do,8.0,1090,99,7,1,68.51,2021-03-09
68,56,1250,傈合,Jeollabuk-do,5.0,1101,93,5,0,68.78,2021-03-10
69,56,1258,傈合,Jeollabuk-do,8.0,1110,92,7,1,69.22,2021-03-11
70,56,1262,傈合,Jeollabuk-do,4.0,1128,78,4,0,69.44,2021-03-12
71,56,1264,傈合,Jeollabuk-do,2.0,1137,71,2,0,69.55,2021-03-13
72,56,1271,傈合,Jeollabuk-do,7.0,1140,75,5,2,69.94,2021-03-14
73,56,1276,傈合,Jeollabuk-do,5.0,1142,78,4,1,70.21,2021-03-15
74,56,1283,傈合,Jeollabuk-do,7.0,1156,71,6,1,70.6,2021-03-16
75,56,1304,傈合,Jeollabuk-do,21.0,1159,89,21,0,71.75,2021-03-17
76,56,1319,傈合,Jeollabuk-do,15.0,1163,100,15,0,72.58,2021-03-18
77,56,1334,傈合,Jeollabuk-do,15.0,1167,111,15,0,73.41,2021-03-19
78,56,1350,傈合,Jeollabuk-do,16.0,1175,119,14,2,74.29,2021-03-20
79,56,1361,傈合,Jeollabuk-do,11.0,1179,126,10,1,74.89,2021-03-21
80,56,1368,傈合,Jeollabuk-do,7.0,1182,130,7,0,75.28,2021-03-22
81,56,1375,傈合,Jeollabuk-do,7.0,1191,128,7,0,75.66,2021-03-23
82,56,1380,傈合,Jeollabuk-do,5.0,1196,128,4,1,75.94,2021-03-24
83,56,1385,傈合,Jeollabuk-do,5.0,1201,128,4,1,76.21,2021-03-25
84,56,1388,傈合,Jeollabuk-do,3.0,1203,129,3,0,76.38,2021-03-26
85,56,1393,傈合,Jeollabuk-do,5.0,1218,119,4,1,76.65,2021-03-27
86,56,1398,傈合,Jeollabuk-do,5.0,1230,112,5,0,76.93,2021-03-28
87,56,1406,傈合,Jeollabuk-do,8.0,1237,113,8,0,77.37,2021-03-29
88,57,1431,傈合,Jeollabuk-do,25.0,1253,121,25,0,78.74,2021-03-30
89,57,1451,傈合,Jeollabuk-do,20.0,1270,124,20,0,79.84,2021-03-31
90,57,1473,傈合,Jeollabuk-do,22.0,1287,129,22,0,81.05,2021-04-01
91,57,1488,傈合,Jeollabuk-do,15.0,1299,132,15,0,81.88,2021-04-02
92,57,1508,傈合,Jeollabuk-do,20.0,1305,146,20,0,82.98,2021-04-03
93,57,1532,傈合,Jeollabuk-do,24.0,1308,167,23,1,84.3,2021-04-04
94,57,1548,傈合,Jeollabuk-do,16.0,1310,181,16,0,85.18,2021-04-05
95,57,1577,傈合,Jeollabuk-do,29.0,1317,203,29,0,86.78,2021-04-06
96,57,1587,傈合,Jeollabuk-do,10.0,1325,205,10,0,87.33,2021-04-07
97,57,1611,傈合,Jeollabuk-do,24.0,1331,223,24,0,88.65,2021-04-08
98,57,1633,傈合,Jeollabuk-do,22.0,1347,229,22,0,89.86,2021-04-09
99,57,1656,傈合,Jeollabuk-do,23.0,1368,231,23,0,91.12,2021-04-10
100,57,1696,傈合,Jeollabuk-do,40.0,1388,251,40,0,93.33,2021-04-11
101,57,1720,傈合,Jeollabuk-do,24.0,1393,270,24,0,94.65,2021-04-12
102,57,1745,傈合,Jeollabuk-do,25.0,1413,275,25,0,96.02,2021-04-13
103,57,1756,傈合,Jeollabuk-do,11.0,1432,267,10,1,96.63,2021-04-14
104,57,1772,傈合,Jeollabuk-do,16.0,1453,262,15,1,97.51,2021-04-15
105,57,1787,傈合,Jeollabuk-do,15.0,1481,249,15,0,98.33,2021-04-16
106,57,1803,傈合,Jeollabuk-do,16.0,1502,244,15,1,99.21,2021-04-17
107,57,1824,傈合,Jeollabuk-do,21.0,1527,240,21,0,100.37,2021-04-18
108,57,1840,傈合,Jeollabuk-do,16.0,1544,239,16,0,101.25,2021-04-19
109,57,1843,傈合,Jeollabuk-do,3.0,1566,220,3,0,101.41,2021-04-20
110,58,1851,傈合,Jeollabuk-do,8.0,1594,199,8,0,101.85,2021-04-21
111,58,1857,傈合,Jeollabuk-do,6.0,1614,185,6,0,102.18,2021-04-22
112,58,1866,傈合,Jeollabuk-do,9.0,1641,167,8,1,102.68,2021-04-23
113,58,1875,傈合,Jeollabuk-do,9.0,1674,143,6,3,103.17,2021-04-24
114,58,1882,傈合,Jeollabuk-do,7.0,1681,143,7,0,103.56,2021-04-25
115,58,1888,傈合,Jeollabuk-do,6.0,1690,140,5,1,103.89,2021-04-26
116,58,1893,傈合,Jeollabuk-do,5.0,1714,121,4,1,104.17,2021-04-27
117,58,1906,傈合,Jeollabuk-do,13.0,1730,118,13,0,104.88,2021-04-28
118,58,1915,傈合,Jeollabuk-do,9.0,1746,111,9,0,105.38,2021-04-29
119,58,1936,傈合,Jeollabuk-do,21.0,1750,128,21,0,106.53,2021-04-30
120,58,1946,傈合,Jeollabuk-do,10.0,1769,119,9,1,107.08,2021-05-01
121,58,1958,傈合,Jeollabuk-do,12.0,1778,122,12,0,107.74,2021-05-02
122,58,1970,傈合,Jeollabuk-do,12.0,1782,130,12,0,108.4,2021-05-03
123,58,1982,傈合,Jeollabuk-do,12.0,1793,131,12,0,109.06,2021-05-04
124,58,1988,傈合,Jeollabuk-do,6.0,1807,123,0,0,109.39,2021-05-05
125,58,1993,傈合,Jeollabuk-do,5.0,1811,124,5,0,109.67,2021-05-06
126,58,1999,傈合,Jeollabuk-do,6.0,1816,125,6,0,110.0,2021-05-07
127,58,2004,傈合,Jeollabuk-do,5.0,1830,116,4,1,110.27,2021-05-08
128,58,2012,傈合,Jeollabuk-do,8.0,1834,120,8,0,110.71,2021-05-09
129,58,2021,傈合,Jeollabuk-do,9.0,1838,125,9,0,111.21,2021-05-10
130,58,2033,傈合,Jeollabuk-do,12.0,1860,115,12,0,111.87,2021-05-11
131,58,2055,傈合,Jeollabuk-do,22.0,1876,121,22,0,113.08,2021-05-12
132,58,2065,傈合,Jeollabuk-do,10.0,1892,115,10,0,113.63,2021-05-13
133,58,2079,傈合,Jeollabuk-do,14.0,1900,121,14,0,114.4,2021-05-14
134,58,2090,傈合,Jeollabuk-do,11.0,1909,123,10,1,115.01,2021-05-15
135,58,2104,傈合,Jeollabuk-do,14.0,1917,129,13,1,115.78,2021-05-16
136,58,2113,傈合,Jeollabuk-do,9.0,1919,136,9,0,116.27,2021-05-17
137,58,2120,傈合,Jeollabuk-do,7.0,1930,132,7,0,116.66,2021-05-18
138,58,2129,傈合,Jeollabuk-do,9.0,1943,128,9,0,117.15,2021-05-19
139,58,2136,傈合,Jeollabuk-do,7.0,1952,126,7,0,117.54,2021-05-20
140,58,2152,傈合,Jeollabuk-do,16.0,1966,128,15,1,118.42,2021-05-21
141,58,2164,傈合,Jeollabuk-do,12.0,1974,132,12,0,119.08,2021-05-22
142,58,2178,傈合,Jeollabuk-do,14.0,1984,136,14,0,119.85,2021-05-23
143,58,2182,傈合,Jeollabuk-do,4.0,1992,132,4,0,120.07,2021-05-24
144,58,2187,傈合,Jeollabuk-do,5.0,2011,118,5,0,120.34,2021-05-25
145,58,2193,傈合,Jeollabuk-do,6.0,2022,113,6,0,120.67,2021-05-26
146,58,2199,傈合,Jeollabuk-do,6.0,2035,106,6,0,121.0,2021-05-27
147,58,2203,傈合,Jeollabuk-do,4.0,2042,103,4,0,121.22,2021-05-28
148,58,2209,傈合,Jeollabuk-do,6.0,2055,96,6,0,121.55,2021-05-29
149,58,2216,傈合,Jeollabuk-do,7.0,2064,94,7,0,121.94,2021-05-30
150,58,2225,傈合,Jeollabuk-do,9.0,2067,100,9,0,122.43,2021-05-31
151,58,2231,傈合,Jeollabuk-do,6.0,2085,88,6,0,122.76,2021-06-01
152,58,2241,傈合,Jeollabuk-do,10.0,2100,83,10,0,123.31,2021-06-02
153,58,2253,傈合,Jeollabuk-do,12.0,2108,87,12,0,123.97,2021-06-03
154,58,2256,傈合,Jeollabuk-do,3.0,2111,87,3,0,124.14,2021-06-04
155,58,2270,傈合,Jeollabuk-do,14.0,2121,91,13,1,124.91,2021-06-05
156,58,2270,傈合,Jeollabuk-do,0.0,2130,82,0,0,124.91,2021-06-06
157,58,2273,傈合,Jeollabuk-do,3.0,2133,82,3,0,125.08,2021-06-07
158,58,2277,傈合,Jeollabuk-do,4.0,2136,83,3,1,125.3,2021-06-08
159,58,2283,傈合,Jeollabuk-do,6.0,2148,77,6,0,125.63,2021-06-09
160,58,2285,傈合,Jeollabuk-do,2.0,2155,72,2,0,125.74,2021-06-10
161,58,2289,傈合,Jeollabuk-do,4.0,2159,72,4,0,125.96,2021-06-11
162,58,2291,傈合,Jeollabuk-do,2.0,2168,65,2,0,126.07,2021-06-12
163,58,2292,傈合,Jeollabuk-do,1.0,2177,57,1,0,126.12,2021-06-13
164,58,2294,傈合,Jeollabuk-do,2.0,2179,57,2,0,126.23,2021-06-14
165,58,2298,傈合,Jeollabuk-do,4.0,2190,50,4,0,126.45,2021-06-15
166,58,2300,傈合,Jeollabuk-do,2.0,2195,47,2,0,126.56,2021-06-16
167,58,2307,傈合,Jeollabuk-do,7.0,2201,48,6,1,126.95,2021-06-17
168,58,2311,傈合,Jeollabuk-do,4.0,2205,48,3,1,127.17,2021-06-18
169,58,2316,傈合,Jeollabuk-do,5.0,2210,48,5,0,127.44,2021-06-19
170,58,2319,傈合,Jeollabuk-do,3.0,2213,48,3,0,127.61,2021-06-20
171,58,2322,傈合,Jeollabuk-do,3.0,2215,49,3,0,127.77,2021-06-21
172,58,2324,傈合,Jeollabuk-do,2.0,2218,48,2,0,127.88,2021-06-22
173,58,2326,傈合,Jeollabuk-do,2.0,2226,42,2,0,127.99,2021-06-23
174,58,2332,傈合,Jeollabuk-do,6.0,2230,44,6,0,128.32,2021-06-24
175,58,2334,傈合,Jeollabuk-do,2.0,2230,46,1,1,128.43,2021-06-25
176,58,2339,傈合,Jeollabuk-do,5.0,2239,42,3,2,128.71,2021-06-26
