,deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0,201,7844,措备,Daegu,43.0,7292,351,43,0,321.94,2021-01-01
1,202,7873,措备,Daegu,29.0,7309,362,29,0,323.13,2021-01-02
2,202,7895,措备,Daegu,22.0,7326,367,21,1,324.03,2021-01-03
3,203,7924,措备,Daegu,29.0,7357,364,29,0,325.22,2021-01-04
4,203,7956,措备,Daegu,32.0,7389,364,31,1,326.54,2021-01-05
5,203,7977,措备,Daegu,21.0,7419,355,20,1,327.4,2021-01-06
6,203,7987,措备,Daegu,10.0,7437,347,10,0,327.81,2021-01-07
7,203,8005,措备,Daegu,18.0,7467,335,17,1,328.55,2021-01-08
8,203,8018,措备,Daegu,13.0,7512,303,12,1,329.08,2021-01-09
9,203,8045,措备,Daegu,27.0,7556,286,27,0,330.19,2021-01-10
10,203,8056,措备,Daegu,11.0,7589,264,10,1,330.64,2021-01-11
11,203,8074,措备,Daegu,18.0,7621,250,17,1,331.38,2021-01-12
12,203,8087,措备,Daegu,13.0,7651,233,13,0,331.91,2021-01-13
13,203,8098,措备,Daegu,11.0,7682,213,11,0,332.36,2021-01-14
14,204,8109,措备,Daegu,11.0,7703,202,10,149,332.82,2021-01-15
15,204,8132,措备,Daegu,23.0,7726,202,23,0,333.76,2021-01-16
16,205,8147,措备,Daegu,15.0,7746,196,15,0,334.37,2021-01-17
17,205,8160,措备,Daegu,13.0,7758,197,13,0,334.91,2021-01-18
18,206,8176,措备,Daegu,16.0,7782,188,15,1,335.56,2021-01-19
19,206,8188,措备,Daegu,12.0,7800,182,11,1,336.06,2021-01-20
20,206,8195,措备,Daegu,7.0,7820,169,7,0,336.34,2021-01-21
21,206,8201,措备,Daegu,6.0,7832,163,5,1,336.59,2021-01-22
22,206,8223,措备,Daegu,22.0,7849,168,21,1,337.49,2021-01-23
23,206,8235,措备,Daegu,12.0,7864,165,11,1,337.99,2021-01-24
24,207,8250,措备,Daegu,15.0,7876,167,14,1,338.6,2021-01-25
25,207,8263,措备,Daegu,13.0,7902,154,12,1,339.14,2021-01-26
26,207,8269,措备,Daegu,6.0,7915,147,6,0,339.38,2021-01-27
27,207,8280,措备,Daegu,11.0,7934,139,10,1,339.83,2021-01-28
28,207,8290,措备,Daegu,10.0,7949,134,10,0,340.24,2021-01-29
