,deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0,645,40975,경기,Gyeonggi-do,173,38183,2147,172,1,309.24,2021-06-11
1,646,41149,경기,Gyeonggi-do,174,38345,2158,170,4,310.55,2021-06-12
2,647,41298,경기,Gyeonggi-do,149,38503,2148,142,7,311.67,2021-06-13
3,648,41420,경기,Gyeonggi-do,122,38656,2116,113,9,312.6,2021-06-14
4,648,41540,경기,Gyeonggi-do,120,38895,1997,118,2,313.5,2021-06-15
5,648,41730,경기,Gyeonggi-do,190,39097,1985,184,6,314.93,2021-06-16
6,648,41913,경기,Gyeonggi-do,183,39268,1997,181,2,316.32,2021-06-17
7,649,42066,경기,Gyeonggi-do,153,39463,1954,152,1,317.47,2021-06-18
8,649,42211,경기,Gyeonggi-do,145,39630,1932,141,4,318.56,2021-06-19
9,650,42324,경기,Gyeonggi-do,113,39768,1906,111,2,319.42,2021-06-20
10,650,42415,경기,Gyeonggi-do,91,39887,1878,88,3,320.1,2021-06-21
11,650,42507,경기,Gyeonggi-do,92,40044,1813,92,0,320.8,2021-06-22
12,650,42698,경기,Gyeonggi-do,191,40207,1841,180,11,322.24,2021-06-23
13,651,42883,경기,Gyeonggi-do,185,40333,1899,184,1,323.64,2021-06-24
14,651,43066,경기,Gyeonggi-do,183,40485,1930,179,4,325.02,2021-06-25
15,652,43254,경기,Gyeonggi-do,188,40721,1881,185,3,326.44,2021-06-26
16,652,43427,경기,Gyeonggi-do,173,40861,1914,171,2,327.74,2021-06-27
17,652,43589,경기,Gyeonggi-do,162,40985,1952,157,5,328.96,2021-06-28
18,654,43819,경기,Gyeonggi-do,230,41104,2061,228,2,330.7,2021-06-29
19,654,44059,경기,Gyeonggi-do,240,41210,2195,234,6,332.51,2021-06-30
20,654,44308,경기,Gyeonggi-do,249,41311,2343,245,4,334.39,2021-07-01
21,654,44572,경기,Gyeonggi-do,264,41408,2510,260,4,336.38,2021-07-02
22,654,44824,경기,Gyeonggi-do,252,41627,2543,247,5,338.28,2021-07-03
23,655,45055,경기,Gyeonggi-do,231,41783,2617,227,4,340.03,2021-07-04
24,656,45275,경기,Gyeonggi-do,220,41887,2732,210,10,341.69,2021-07-05
25,658,45504,경기,Gyeonggi-do,229,42172,2674,224,5,343.42,2021-07-06
26,658,45871,경기,Gyeonggi-do,367,42364,2849,357,10,346.19,2021-07-07
27,659,46263,경기,Gyeonggi-do,392,42502,3102,388,4,349.15,2021-07-08
28,659,46668,경기,Gyeonggi-do,405,42696,3313,396,9,347.57,2021-07-09
29,659,47119,경기,Gyeonggi-do,451,42892,3568,441,10,350.93,2021-07-10
30,660,47526,경기,Gyeonggi-do,407,43101,3765,399,8,353.96,2021-07-11
31,661,47853,경기,Gyeonggi-do,327,43271,3921,322,5,356.39,2021-07-12
32,662,48171,경기,Gyeonggi-do,318,43484,4025,313,5,358.76,2021-07-13
33,662,48635,경기,Gyeonggi-do,464,43696,4277,452,12,362.22,2021-07-14
34,663,49131,경기,Gyeonggi-do,496,43983,4485,491,5,365.91,2021-07-15
35,663,49587,경기,Gyeonggi-do,456,44242,4682,448,8,369.31,2021-07-16
36,664,49980,경기,Gyeonggi-do,393,44542,4774,383,10,372.23,2021-07-17
37,666,50353,경기,Gyeonggi-do,373,44853,4834,363,10,375.01,2021-07-18
38,666,50693,경기,Gyeonggi-do,340,45078,4949,335,5,377.54,2021-07-19
39,666,51076,경기,Gyeonggi-do,383,45318,5092,375,8,380.4,2021-07-20
40,666,51541,경기,Gyeonggi-do,465,45734,5141,450,15,383.86,2021-07-21
41,669,51914,경기,Gyeonggi-do,373,46090,5155,363,10,386.64,2021-07-22
42,672,52329,경기,Gyeonggi-do,415,46382,5275,403,12,389.73,2021-07-23
43,673,52793,경기,Gyeonggi-do,464,46610,5510,448,16,393.18,2021-07-24
44,674,53113,경기,Gyeonggi-do,320,46973,5466,315,5,395.57,2021-07-25
45,678,53463,경기,Gyeonggi-do,350,47317,5468,343,7,398.17,2021-07-26
46,679,53836,경기,Gyeonggi-do,373,47635,5522,362,11,400.95,2021-07-27
47,680,54392,경기,Gyeonggi-do,556,48131,5581,542,14,405.09,2021-07-28
48,681,54861,경기,Gyeonggi-do,469,48465,5715,460,9,408.59,2021-07-29
49,682,55385,경기,Gyeonggi-do,524,48825,5878,515,9,412.49,2021-07-30
50,683,55780,경기,Gyeonggi-do,395,49173,5924,383,12,415.43,2021-07-31
51,684,56186,경기,Gyeonggi-do,406,49708,5794,393,13,418.45,2021-08-01
52,684,56523,경기,Gyeonggi-do,337,49977,5862,328,9,420.96,2021-08-02
53,684,56883,경기,Gyeonggi-do,360,50280,5919,344,16,423.65,2021-08-03
54,685,57370,경기,Gyeonggi-do,487,50521,6164,474,13,427.27,2021-08-04
55,686,57856,경기,Gyeonggi-do,486,50969,6201,474,12,430.89,2021-08-05
56,687,58318,경기,Gyeonggi-do,462,51234,6397,451,11,434.33,2021-08-06
57,688,58832,경기,Gyeonggi-do,514,51679,6465,501,13,438.16,2021-08-07
58,690,59294,경기,Gyeonggi-do,462,52004,6600,455,7,441.6,2021-08-08
59,692,59702,경기,Gyeonggi-do,408,52280,6730,402,6,444.64,2021-08-09
60,696,60122,경기,Gyeonggi-do,420,52553,6873,398,22,447.77,2021-08-10
61,696,60788,경기,Gyeonggi-do,666,53150,6942,648,18,452.73,2021-08-11
62,698,61363,경기,Gyeonggi-do,575,53468,7197,570,5,457.01,2021-08-12
63,700,61903,경기,Gyeonggi-do,540,53905,7298,527,13,461.03,2021-08-13
64,701,62476,경기,Gyeonggi-do,573,54331,7444,560,13,465.3,2021-08-14
65,705,62986,경기,Gyeonggi-do,510,54648,7633,505,5,469.1,2021-08-15
66,709,63382,경기,Gyeonggi-do,396,54934,7739,392,4,472.05,2021-08-16
67,710,63767,경기,Gyeonggi-do,385,55220,7837,372,13,474.92,2021-08-17
68,710,64282,경기,Gyeonggi-do,515,55994,7578,509,6,478.75,2021-08-18
69,715,64931,경기,Gyeonggi-do,649,56320,7896,641,8,483.58,2021-08-19
70,715,65576,경기,Gyeonggi-do,645,56691,8170,633,12,488.39,2021-08-20
71,716,66175,경기,Gyeonggi-do,599,57031,8428,584,15,492.85,2021-08-21
72,721,66699,경기,Gyeonggi-do,524,57697,8281,513,11,496.75,2021-08-22
73,724,67095,경기,Gyeonggi-do,396,57933,8438,392,4,499.7,2021-08-23
74,726,67569,경기,Gyeonggi-do,474,58282,8561,469,5,503.23,2021-08-24
75,730,68156,경기,Gyeonggi-do,587,58597,8829,579,8,507.6,2021-08-25
76,737,68670,경기,Gyeonggi-do,514,59293,8640,504,10,511.43,2021-08-26
77,740,69218,경기,Gyeonggi-do,548,59537,8941,546,2,515.51,2021-08-27
78,743,69760,경기,Gyeonggi-do,542,60538,8479,532,10,519.55,2021-08-28
79,745,70240,경기,Gyeonggi-do,480,60851,8644,469,11,523.12,2021-08-29
80,747,70648,경기,Gyeonggi-do,408,61284,8617,402,6,526.16,2021-08-30
81,747,71081,경기,Gyeonggi-do,433,61601,8733,419,14,529.39,2021-08-31
82,750,71720,경기,Gyeonggi-do,639,0,70970,630,9,534.15,2021-09-01
83,753,72417,경기,Gyeonggi-do,697,63220,8444,387,10,539.35,2021-09-02
84,754,72937,경기,Gyeonggi-do,520,63992,8191,512,8,543.22,2021-09-03
85,755,73517,경기,Gyeonggi-do,580,64466,8296,576,4,547.54,2021-09-04
86,757,73965,경기,Gyeonggi-do,448,65032,8176,441,7,550.87,2021-09-05
87,759,74365,경기,Gyeonggi-do,400,65468,8138,398,2,553.85,2021-09-06
88,760,74846,경기,Gyeonggi-do,481,65810,8276,474,7,557.44,2021-09-07
89,761,75549,경기,Gyeonggi-do,703,66473,8315,691,12,562.67,2021-09-08
90,763,76192,경기,Gyeonggi-do,643,67015,8414,639,4,567.46,2021-09-09
91,764,76805,경기,Gyeonggi-do,613,67592,8449,603,10,572.03,2021-09-10
92,767,77377,경기,Gyeonggi-do,572,68421,8189,559,13,576.29,2021-09-11
93,768,77865,경기,Gyeonggi-do,488,69068,8029,481,7,580.0,2021-09-12
94,768,78267,경기,Gyeonggi-do,402,69361,8138,395,7,582.92,2021-09-13
95,772,78728,경기,Gyeonggi-do,461,70366,7590,453,8,586.36,2021-09-14
96,775,79418,경기,Gyeonggi-do,690,71039,7604,686,3,591.5,2021-09-15
97,777,80074,경기,Gyeonggi-do,656,71713,7584,652,4,591.5,2021-09-16
98,778,80733,경기,Gyeonggi-do,659,72080,7875,655,4,591.5,2021-09-17
99,780,81405,경기,Gyeonggi-do,672,72736,7889,665,9,591.5,2021-09-18
100,784,81952,경기,Gyeonggi-do,547,73107,8061,544,3,610.35,2021-09-19
101,784,82459,경기,Gyeonggi-do,507,73716,7959,503,4,614.13,2021-09-20
102,785,82961,경기,Gyeonggi-do,502,74041,8135,499,3,618.0,2021-09-21
103,786,83490,경기,Gyeonggi-do,529,74763,7941,528,1,621.81,2021-09-22
104,789,84038,경기,Gyeonggi-do,548,74988,8261,544,4,625.89,2021-09-23
105,789,84746,경기,Gyeonggi-do,708,75416,8541,704,4,631.16,2021-09-24
106,790,85848,경기,Gyeonggi-do,1102,75837,9221,1094,8,639.37,2021-09-25
107,794,86779,경기,Gyeonggi-do,931,76266,9719,922,9,646.3,2021-09-26
108,795,87534,경기,Gyeonggi-do,755,76650,10089,755,0,651.92,2021-09-27
109,798,88255,경기,Gyeonggi-do,721,77059,10398,718,3,657.29,2021-09-28
110,800,89245,경기,Gyeonggi-do,990,77570,10875,988,2,664.67,2021-09-29
111,803,90129,경기,Gyeonggi-do,884,78032,11294,879,5,671.26,2021-09-30
112,806,90954,경기,Gyeonggi-do,825,78385,11763,817,8,677.4,2021-10-01
113,807,91713,경기,Gyeonggi-do,759,78785,12121,757,2,683.05,2021-10-02
114,808,92391,경기,Gyeonggi-do,678,79159,12424,671,7,688.1,2021-10-03
115,811,92925,경기,Gyeonggi-do,534,81163,10951,530,4,692.07,2021-10-04
116,815,93422,경기,Gyeonggi-do,497,81660,10947,496,1,695.78,2021-10-05
117,821,94107,경기,Gyeonggi-do,685,82437,10849,680,5,700.88,2021-10-06
118,823,94962,경기,Gyeonggi-do,855,82827,11312,850,5,29.15,2021-10-07
119,827,95721,경기,Gyeonggi-do,759,83524,11370,752,6,712.91,2021-10-08
120,829,96359,경기,Gyeonggi-do,638,83929,11601,629,9,717.65,2021-10-09
121,834,96909,경기,Gyeonggi-do,550,84357,11718,541,9,722.0,2021-10-10
122,837,97268,경기,Gyeonggi-do,359,84637,11794,358,1,724.0,2021-10-11
123,841,97679,경기,Gyeonggi-do,411,84888,11950,406,5,727.48,2021-10-12
124,845,98188,경기,Gyeonggi-do,509,86284,11059,506,3,731.27,2021-10-13
125,851,98878,경기,Gyeonggi-do,690,86469,11558,684,6,736.41,2021-10-14
126,853,99489,경기,Gyeonggi-do,611,87499,11137,606,5,740.97,2021-10-15
127,860,100076,경기,Gyeonggi-do,587,88300,10916,579,8,745.33,2021-10-16
128,866,100567,경기,Gyeonggi-do,491,88962,10739,489,2,748.99,2021-10-17
129,869,100932,경기,Gyeonggi-do,365,89236,10827,358,7,751.71,2021-10-18
130,874,101333,경기,Gyeonggi-do,401,89509,10950,393,8,755.0,2021-10-19
131,877,101921,경기,Gyeonggi-do,588,91026,10018,582,6,759.07,2021-10-20
132,881,102447,경기,Gyeonggi-do,526,91214,10352,523,3,762.99,2021-10-21
133,888,102965,경기,Gyeonggi-do,518,92456,9621,512,6,766.85,2021-10-22
134,893,103483,경기,Gyeonggi-do,518,93410,9180,512,6,771.0,2021-10-23
135,901,104004,경기,Gyeonggi-do,521,93630,9473,516,5,774.59,2021-10-24
136,903,104405,경기,Gyeonggi-do,401,93896,9606,397,4,777.57,2021-10-25
137,909,104836,경기,Gyeonggi-do,431,95754,8173,428,3,780.78,2021-10-26
138,911,105575,경기,Gyeonggi-do,739,96814,7850,734,6,786.29,2021-10-27
139,914,106282,경기,Gyeonggi-do,707,97318,8050,707,1,791.55,2021-10-28
140,919,107044,경기,Gyeonggi-do,762,98329,7796,753,9,797.0,2021-10-29
141,927,107762,경기,Gyeonggi-do,718,98858,7977,713,6,803.0,2021-10-30
142,931,108463,경기,Gyeonggi-do,701,99489,8043,700,1,808.0,2021-10-31
143,934,109027,경기,Gyeonggi-do,564,99648,8445,560,4,812.0,2021-11-01
144,939,109528,경기,Gyeonggi-do,501,100173,8416,499,2,816.0,2021-11-02
145,939,110427,경기,Gyeonggi-do,899,100173,8416,895,4,822.0,2021-11-03
146,954,111298,경기,Gyeonggi-do,871,100989,9355,868,5,829.0,2021-11-04
147,961,112040,경기,Gyeonggi-do,742,101153,9926,740,2,834.0,2021-11-05
148,968,112733,경기,Gyeonggi-do,693,101961,9804,687,6,840.0,2021-11-06
149,971,113436,경기,Gyeonggi-do,703,102161,10304,699,4,845.0,2021-11-07
150,976,113980,경기,Gyeonggi-do,544,102353,10651,538,6,849.0,2021-11-08
151,982,114508,경기,Gyeonggi-do,528,103517,10009,524,4,853.0,2021-11-09
152,989,115374,경기,Gyeonggi-do,866,104151,10234,863,4,859.0,2021-11-10
153,996,116195,경기,Gyeonggi-do,821,105090,10109,816,5,865.0,2021-11-11
154,1003,116986,경기,Gyeonggi-do,791,105668,10315,790,1,871.0,2021-11-12
155,1018,117634,경기,Gyeonggi-do,648,106973,9643,644,4,876.0,2021-11-13
156,1023,118434,경기,Gyeonggi-do,800,107188,10223,797,3,882.0,2021-11-14
157,1030,119036,경기,Gyeonggi-do,602,108075,9931,596,6,887.0,2021-11-15
158,1036,119695,경기,Gyeonggi-do,659,108390,10269,653,5,891.0,2021-11-16
159,1043,120658,경기,Gyeonggi-do,963,108654,10961,956,8,899.0,2021-11-17
160,1047,121624,경기,Gyeonggi-do,966,108892,11685,965,2,906.0,2021-11-18
161,1054,122473,경기,Gyeonggi-do,849,109039,12380,844,5,912.0,2021-11-19
162,1061,123466,경기,Gyeonggi-do,993,112206,10199,988,5,920.0,2021-11-20
163,1072,124458,경기,Gyeonggi-do,992,112433,10953,988,4,926.922,2021-11-21
164,1082,125278,경기,Gyeonggi-do,820,112624,11572,817,3,933.0,2021-11-22
165,1091,126050,경기,Gyeonggi-do,772,112850,12109,769,4,939.0,2021-11-23
166,1101,127234,경기,Gyeonggi-do,1184,113092,13041,1176,8,948.0,2021-11-24
167,1118,128336,경기,Gyeonggi-do,1102,113310,13908,1096,6,956.0,2021-11-25
168,1131,129456,경기,Gyeonggi-do,1120,113517,14808,1115,5,964.0,2021-11-26
169,1151,130565,경기,Gyeonggi-do,1109,117048,12366,1105,4,972.0,2021-11-27
170,1167,131655,경기,Gyeonggi-do,1090,117878,12610,1083,7,981.0,2021-11-28
171,1175,132565,경기,Gyeonggi-do,910,118087,13303,905,5,987.0,2021-11-29
172,1192,133472,경기,Gyeonggi-do,907,118526,13754,907,2,994.0,2021-11-30
173,1202,135053,경기,Gyeonggi-do,1581,118742,15109,1576,6,1006.0,2021-12-01
174,1215,136546,경기,Gyeonggi-do,1493,119023,16308,1490,5,1017.0,2021-12-02
175,1231,138011,경기,Gyeonggi-do,1465,119243,0,1464,1,1028.0,2021-12-03
176,1255,139686,경기,Gyeonggi-do,1675,119545,0,1671,4,1040.0,2021-12-04
177,1268,141171,경기,Gyeonggi-do,1485,119818,0,1484,1,1051.0,2021-12-05
178,1279,142485,경기,Gyeonggi-do,1314,120052,0,1308,6,1061.0,2021-12-06
179,1304,143806,경기,Gyeonggi-do,1321,120275,0,1315,6,1071.0,2021-12-07
180,1330,146074,경기,Gyeonggi-do,2268,120546,0,2263,5,1088.0,2021-12-08
181,1350,148215,경기,Gyeonggi-do,2141,127328,0,2136,5,1104.0,2021-12-09
182,1366,150245,경기,Gyeonggi-do,2030,127527,0,2022,8,1119.0,2021-12-10
183,1401,152303,경기,Gyeonggi-do,2058,127928,0,2053,5,1134.0,2021-12-11
184,1413,154318,경기,Gyeonggi-do,2015,128250,0,2012,3,1149.0,2021-12-12
185,1423,155685,경기,Gyeonggi-do,1367,128461,0,1361,6,1159.0,2021-12-13
186,1450,157182,경기,Gyeonggi-do,1497,128757,0,1486,11,1171.0,2021-12-14
187,1472,159481,경기,Gyeonggi-do,2299,132485,0,2296,3,1188.0,2021-12-15
188,1490,161633,경기,Gyeonggi-do,2152,132946,0,2140,12,1204.0,2021-12-16
189,1514,163786,경기,Gyeonggi-do,2153,133197,0,2147,6,1220.0,2021-12-17
190,1530,165827,경기,Gyeonggi-do,2041,133462,0,2033,8,1235.0,2021-12-18
191,1555,167580,경기,Gyeonggi-do,1753,133716,0,1723,30,1248.0,2021-12-19
192,1572,169068,경기,Gyeonggi-do,1488,133909,0,1475,13,1259.0,2021-12-20
193,1586,170381,경기,Gyeonggi-do,1313,134163,0,1299,14,1269.0,2021-12-21
194,1609,172606,경기,Gyeonggi-do,2225,134403,0,2192,33,1286.0,2021-12-22
195,1648,174555,경기,Gyeonggi-do,1949,134647,0,1929,20,1300.0,2021-12-23
196,1666,176223,경기,Gyeonggi-do,1668,144074,0,1647,21,1312.0,2021-12-24
197,1702,177903,경기,Gyeonggi-do,1680,144338,0,1663,17,1325.0,2021-12-25
198,1733,179556,경기,Gyeonggi-do,1653,144646,0,1634,19,1337.0,2021-12-26
199,1744,180729,경기,Gyeonggi-do,1173,144838,0,1160,13,1346.0,2021-12-27
200,1760,181792,경기,Gyeonggi-do,1063,145319,0,1045,18,1354.0,2021-12-28
201,1766,183425,경기,Gyeonggi-do,1633,145741,0,1608,25,1366.0,2021-12-29
202,1792,184887,경기,Gyeonggi-do,1462,146588,0,1448,17,1377.0,2021-12-30
203,1822,186363,경기,Gyeonggi-do,1476,146975,0,1454,22,1388.0,2021-12-31
204,1835,187754,경기,Gyeonggi-do,1391,147229,0,1359,32,1398.0,2022-01-01
205,1854,189031,경기,Gyeonggi-do,1277,147387,0,1244,33,1408.0,2022-01-02
206,1864,189948,경기,Gyeonggi-do,917,147546,0,894,23,1415.0,2022-01-03
