,deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0,1,46,대전,Daejeon,0.0,43,2,0,0,3.12,2020-06-15
1,1,49,대전,Daejeon,3.0,43,5,3,0,3.32,2020-06-16
2,1,54,대전,Daejeon,5.0,43,10,5,0,3.66,2020-06-17
3,1,61,대전,Daejeon,7.0,44,16,7,0,4.14,2020-06-18
4,1,67,대전,Daejeon,6.0,44,22,6,0,4.54,2020-06-19
5,1,72,대전,Daejeon,5.0,44,27,5,0,4.88,2020-06-20
6,1,82,대전,Daejeon,10.0,44,37,10,0,5.56,2020-06-21
7,1,82,대전,Daejeon,0.0,44,37,0,0,5.56,2020-06-22
8,1,86,대전,Daejeon,4.0,44,41,4,0,5.83,2020-06-23
9,1,94,대전,Daejeon,8.0,44,49,8,0,6.38,2020-06-24
10,1,98,대전,Daejeon,4.0,44,53,4,0,6.65,2020-06-25
11,1,102,대전,Daejeon,4.0,44,57,4,0,6.92,2020-06-26
12,1,104,대전,Daejeon,2.0,44,59,2,0,7.05,2020-06-27
13,1,110,대전,Daejeon,6.0,44,65,6,0,7.46,2020-06-28
14,1,112,대전,Daejeon,2.0,44,67,2,0,7.6,2020-06-29
15,1,117,대전,Daejeon,5.0,44,72,5,0,7.94,2020-06-30
16,1,121,대전,Daejeon,4.0,44,76,3,1,8.21,2020-07-01
17,1,122,대전,Daejeon,1.0,44,77,1,0,8.28,2020-07-02
18,1,126,대전,Daejeon,4.0,45,80,4,0,8.55,2020-07-03
19,1,129,대전,Daejeon,3.0,45,83,3,0,8.75,2020-07-04
20,1,137,대전,Daejeon,8.0,47,89,8,0,9.29,2020-07-05
21,2,139,대전,Daejeon,2.0,48,89,2,0,9.43,2020-07-06
22,2,141,대전,Daejeon,2.0,49,90,2,0,9.56,2020-07-07
23,2,143,대전,Daejeon,2.0,54,87,2,0,9.7,2020-07-08
24,2,149,대전,Daejeon,6.0,60,87,6,0,10.11,2020-07-09
25,2,156,대전,Daejeon,7.0,65,89,7,0,10.58,2020-07-10
26,2,158,대전,Daejeon,2.0,81,75,2,0,10.72,2020-07-11
27,2,159,대전,Daejeon,1.0,85,72,1,0,10.79,2020-07-12
28,2,159,대전,Daejeon,0.0,85,72,0,0,10.79,2020-07-13
29,2,160,대전,Daejeon,1.0,87,71,0,1,10.85,2020-07-14
30,2,163,대전,Daejeon,3.0,91,70,1,2,11.06,2020-07-15
31,2,164,대전,Daejeon,1.0,96,66,1,0,11.13,2020-07-16
32,2,165,대전,Daejeon,1.0,99,64,1,0,11.19,2020-07-17
33,2,165,대전,Daejeon,0.0,108,55,0,0,11.19,2020-07-18
34,2,166,대전,Daejeon,1.0,111,53,1,0,11.26,2020-07-19
35,2,166,대전,Daejeon,0.0,111,53,0,0,11.26,2020-07-20
36,2,166,대전,Daejeon,0.0,121,43,0,0,11.26,2020-07-21
37,2,166,대전,Daejeon,0.0,134,30,0,0,11.26,2020-07-22
38,2,166,대전,Daejeon,0.0,138,26,0,0,11.26,2020-07-23
39,2,166,대전,Daejeon,0.0,141,23,0,0,11.26,2020-07-24
40,2,166,대전,Daejeon,0.0,145,19,0,0,11.26,2020-07-25
41,2,166,대전,Daejeon,0.0,147,17,0,0,11.26,2020-07-26
42,2,166,대전,Daejeon,0.0,148,16,0,0,11.26,2020-07-27
43,2,166,대전,Daejeon,0.0,150,14,0,0,11.26,2020-07-28
44,2,166,대전,Daejeon,0.0,152,12,0,0,11.26,2020-07-29
45,2,166,대전,Daejeon,0.0,156,8,0,0,11.26,2020-07-30
46,2,166,대전,Daejeon,0.0,156,8,0,0,11.26,2020-07-31
47,2,166,대전,Daejeon,0.0,158,6,0,0,11.26,2020-08-01
48,2,166,대전,Daejeon,0.0,158,6,0,0,11.26,2020-08-02
49,2,166,대전,Daejeon,0.0,159,5,0,0,11.26,2020-08-03
50,2,166,대전,Daejeon,0.0,159,5,0,0,11.26,2020-08-04
51,2,166,대전,Daejeon,0.0,159,5,0,0,11.26,2020-08-05
52,2,166,대전,Daejeon,0.0,159,5,0,0,11.26,2020-08-06
53,2,166,대전,Daejeon,0.0,160,4,0,0,11.26,2020-08-07
54,2,166,대전,Daejeon,0.0,161,3,0,0,11.26,2020-08-08
55,2,166,대전,Daejeon,0.0,161,3,0,0,11.26,2020-08-09
56,2,166,대전,Daejeon,0.0,161,3,0,0,11.26,2020-08-10
57,2,166,대전,Daejeon,0.0,163,1,0,0,11.26,2020-08-11
58,2,167,대전,Daejeon,1.0,163,2,0,1,11.33,2020-08-12
59,2,167,대전,Daejeon,0.0,163,2,0,0,11.33,2020-08-13
60,2,167,대전,Daejeon,0.0,163,2,0,0,11.33,2020-08-14
61,2,168,대전,Daejeon,1.0,163,3,1,0,11.4,2020-08-15
62,2,168,대전,Daejeon,0.0,163,3,0,0,11.4,2020-08-16
63,2,170,대전,Daejeon,2.0,163,5,2,0,11.53,2020-08-17
64,2,170,대전,Daejeon,0.0,163,5,0,0,11.53,2020-08-18
65,2,170,대전,Daejeon,0.0,163,5,0,0,11.53,2020-08-19
66,2,178,대전,Daejeon,8.0,163,13,8,0,12.07,2020-08-20
67,2,185,대전,Daejeon,7.0,163,20,6,1,12.55,2020-08-21
68,2,190,대전,Daejeon,5.0,163,25,4,1,12.89,2020-08-22
69,2,205,대전,Daejeon,15.0,163,40,15,0,13.91,2020-08-23
70,2,215,대전,Daejeon,10.0,163,50,10,0,14.58,2020-08-24
71,2,226,대전,Daejeon,11.0,163,61,10,1,15.33,2020-08-25
72,2,233,대전,Daejeon,7.0,163,68,7,0,15.81,2020-08-26
73,2,236,대전,Daejeon,3.0,163,71,3,0,16.01,2020-08-27
74,2,239,대전,Daejeon,3.0,163,74,3,0,16.21,2020-08-28
75,2,243,대전,Daejeon,4.0,164,77,4,0,16.48,2020-08-29
76,2,249,대전,Daejeon,6.0,165,82,6,0,16.89,2020-08-30
