,deathCnt,defCnt,gubun,gubunCn,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
56,1,78,?胳偘,?氬北,Ulsan,2,60,17,2,0,6.8,2020-08-26
57,1,80,?胳偘,?氬北,Ulsan,2,61,18,2,0,6.97,2020-08-27
58,1,81,?胳偘,?氬北,Ulsan,1,61,19,1,0,7.06,2020-08-28
59,1,81,?胳偘,?氬北,Ulsan,0,63,17,0,0,7.06,2020-08-29
60,1,84,?胳偘,?氬北,Ulsan,3,63,20,3,0,7.32,2020-08-30
61,1,89,?胳偘,?氬北,Ulsan,5,63,25,5,0,7.76,2020-08-31
62,1,95,?胳偘,?氬北,Ulsan,6,63,31,6,0,8.28,2020-09-01
63,1,100,?胳偘,?氬北,Ulsan,5,63,36,5,0,8.72,2020-09-02
64,1,108,?胳偘,?氬北,Ulsan,8,66,41,7,1,9.42,2020-09-03
65,1,111,?胳偘,?氬北,Ulsan,3,67,43,3,0,9.68,2020-09-04
66,1,112,?胳偘,?氬北,Ulsan,1,67,44,1,0,9.76,2020-09-05
67,1,113,?胳偘,?氬北,Ulsan,1,69,43,1,0,9.85,2020-09-06
68,1,116,?胳偘,?氬北,Ulsan,3,69,46,3,0,10.11,2020-09-07
69,1,119,?胳偘,?氬北,Ulsan,3,69,49,3,0,10.37,2020-09-08
70,1,123,?胳偘,?氬北,Ulsan,4,72,50,4,0,10.72,2020-09-09
71,1,127,?胳偘,?氬北,Ulsan,4,74,52,4,0,11.07,2020-09-10
72,1,132,?胳偘,?氬北,Ulsan,5,78,53,4,1,11.51,2020-09-11
73,1,133,?胳偘,?氬北,Ulsan,1,80,52,1,0,11.6,2020-09-12
74,1,140,?胳偘,?氬北,Ulsan,7,84,55,4,3,12.21,2020-09-13
75,1,141,?胳偘,?氬北,Ulsan,1,86,54,1,0,12.29,2020-09-14
76,1,141,?胳偘,?氬北,Ulsan,0,96,44,0,0,12.29,2020-09-15
77,1,141,?胳偘,?氬北,Ulsan,0,101,39,0,0,12.29,2020-09-16
78,1,141,?胳偘,?氬北,Ulsan,0,104,36,0,0,12.29,2020-09-17
79,1,141,?胳偘,?氬北,Ulsan,0,108,32,0,0,12.29,2020-09-18
80,2,141,?胳偘,?氬北,Ulsan,0,108,31,0,0,12.29,2020-09-19
81,2,142,?胳偘,?氬北,Ulsan,1,116,24,1,0,12.38,2020-09-20
82,2,142,?胳偘,?氬北,Ulsan,0,117,23,0,0,12.38,2020-09-21
83,2,143,?胳偘,?氬北,Ulsan,1,124,17,1,0,12.47,2020-09-22
84,2,145,?胳偘,?氬北,Ulsan,2,127,16,2,0,12.64,2020-09-23
85,2,145,?胳偘,?氬北,Ulsan,0,131,12,0,0,12.64,2020-09-24
86,2,145,?胳偘,?氬北,Ulsan,0,132,11,0,0,12.64,2020-09-25
87,2,145,?胳偘,?氬北,Ulsan,0,132,11,0,0,12.64,2020-09-26
88,2,145,?胳偘,?氬北,Ulsan,0,134,9,0,0,12.64,2020-09-27
89,2,146,?胳偘,?氬北,Ulsan,1,134,10,1,0,12.73,2020-09-28
90,2,146,?胳偘,?氬北,Ulsan,0,135,9,0,0,12.73,2020-09-29
91,2,147,?胳偘,?氬北,Ulsan,1,137,8,1,0,12.82,2020-09-30
92,2,147,?胳偘,?氬北,Ulsan,0,137,8,0,0,12.82,2020-10-01
93,2,147,?胳偘,?氬北,Ulsan,0,137,8,0,0,12.82,2020-10-02
94,2,147,?胳偘,?氬北,Ulsan,0,139,6,0,0,12.82,2020-10-03
95,2,148,?胳偘,?氬北,Ulsan,1,140,6,1,0,12.9,2020-10-04
96,2,152,?胳偘,?氬北,Ulsan,4,140,10,4,0,13.25,2020-10-05
97,2,153,?胳偘,?氬北,Ulsan,1,140,11,1,0,13.34,2020-10-06
98,2,154,?胳偘,?氬北,Ulsan,1,140,12,0,1,13.43,2020-10-07
99,2,154,?胳偘,?氬北,Ulsan,0,141,11,0,0,13.43,2020-10-08
100,2,154,?胳偘,?氬北,Ulsan,0,144,8,0,0,13.43,2020-10-09
101,2,154,?胳偘,?氬北,Ulsan,0,144,8,0,0,13.43,2020-10-10
102,2,155,?胳偘,?氬北,Ulsan,1,144,9,0,1,13.51,2020-10-11
103,2,155,?胳偘,?氬北,Ulsan,0,144,9,0,0,13.51,2020-10-12
104,2,155,?胳偘,?氬北,Ulsan,0,144,9,0,0,13.51,2020-10-13
105,2,156,?胳偘,?氬北,Ulsan,1,144,10,0,1,13.6,2020-10-14
106,2,156,?胳偘,?氬北,Ulsan,0,145,9,0,0,13.6,2020-10-15
107,2,156,?胳偘,?氬北,Ulsan,0,146,8,0,0,13.6,2020-10-16
108,2,156,?胳偘,?氬北,Ulsan,0,147,7,0,0,13.6,2020-10-17
109,2,156,?胳偘,?氬北,Ulsan,0,148,6,0,0,13.6,2020-10-18
110,2,156,?胳偘,?氬北,Ulsan,0,149,5,0,0,13.6,2020-10-19
111,2,156,?胳偘,?氬北,Ulsan,0,150,4,0,0,13.6,2020-10-20
112,2,157,?胳偘,?氬北,Ulsan,1,152,3,1,0,13.69,2020-10-21
113,2,157,?胳偘,?氬北,Ulsan,0,152,3,0,0,13.69,2020-10-22
114,2,157,?胳偘,?氬北,Ulsan,0,152,3,0,0,13.69,2020-10-23
115,2,157,?胳偘,?氬北,Ulsan,0,152,3,0,0,13.69,2020-10-24
116,2,158,?胳偘,?氬北,Ulsan,1,152,4,1,0,13.77,2020-10-25
117,2,159,?胳偘,?氬北,Ulsan,1,152,5,0,1,13.86,2020-10-26
118,2,159,?胳偘,?氬北,Ulsan,0,153,4,0,0,13.86,2020-10-27
119,2,159,?胳偘,?氬北,Ulsan,0,153,4,0,0,13.86,2020-10-28
120,2,161,?胳偘,?氬北,Ulsan,2,153,6,1,1,14.04,2020-10-29
121,2,163,?胳偘,?氬北,Ulsan,2,153,8,0,2,14.21,2020-10-30
122,2,163,?胳偘,?氬北,Ulsan,0,153,8,0,0,14.21,2020-10-31
123,2,163,?胳偘,?氬北,Ulsan,0,154,7,0,0,14.21,2020-11-01
124,2,164,?胳偘,?氬北,Ulsan,1,154,8,0,1,14.3,2020-11-02
125,2,164,?胳偘,?氬北,Ulsan,0,155,7,0,0,14.3,2020-11-03
126,2,165,?胳偘,?氬北,Ulsan,1,155,8,0,1,14.38,2020-11-04
127,2,165,?胳偘,?氬北,Ulsan,0,156,7,0,0,14.38,2020-11-05
128,2,165,?胳偘,?氬北,Ulsan,0,156,7,0,0,14.38,2020-11-06
129,2,165,?胳偘,?氬北,Ulsan,0,156,7,0,0,14.38,2020-11-07
130,2,166,?胳偘,?氬北,Ulsan,1,156,8,0,1,14.47,2020-11-08
131,2,166,?胳偘,?氬北,Ulsan,0,157,7,0,0,14.47,2020-11-09
132,2,166,?胳偘,?氬北,Ulsan,0,158,6,0,0,14.47,2020-11-10
133,2,166,?胳偘,?氬北,Ulsan,0,159,5,0,0,14.47,2020-11-11
134,2,167,?胳偘,?氬北,Ulsan,1,159,6,0,1,14.56,2020-11-12
135,2,167,?胳偘,?氬北,Ulsan,0,160,5,0,0,14.56,2020-11-13
136,2,167,?胳偘,?氬北,Ulsan,0,160,5,0,0,14.56,2020-11-14
137,2,167,?胳偘,?氬北,Ulsan,0,161,4,0,0,14.56,2020-11-15
138,2,167,?胳偘,?氬北,Ulsan,0,161,4,0,0,14.56,2020-11-16
139,2,167,?胳偘,?氬北,Ulsan,0,162,3,0,0,14.56,2020-11-17
140,2,170,?胳偘,?氬北,Ulsan,3,162,6,0,3,14.82,2020-11-18
141,2,170,?胳偘,?氬北,Ulsan,0,162,6,0,0,14.82,2020-11-19
142,2,170,?胳偘,?氬北,Ulsan,0,162,6,0,0,14.82,2020-11-20
143,2,171,?胳偘,?氬北,Ulsan,1,163,6,1,0,14.91,2020-11-21
144,2,172,?胳偘,?氬北,Ulsan,1,163,7,1,0,15,2020-11-22
145,2,173,?胳偘,?氬北,Ulsan,1,163,8,1,0,15.08,2020-11-23
146,2,175,?胳偘,?氬北,Ulsan,2,164,9,1,1,15.26,2020-11-24
147,2,178,?胳偘,?氬北,Ulsan,3,164,12,3,0,15.52,2020-11-25
148,2,185,?胳偘,?氬北,Ulsan,7,164,19,6,1,16.13,2020-11-26
149,2,192,?胳偘,?氬北,Ulsan,7,164,26,7,0,16.74,2020-11-27
150,2,195,?胳偘,?氬北,Ulsan,3,164,29,3,0,17,2020-11-28
151,2,195,?胳偘,?氬北,Ulsan,0,166,27,0,0,17,2020-11-29
152,2,198,?胳偘,?氬北,Ulsan,3,166,30,3,0,17.26,2020-11-30
153,2,201,?胳偘,?氬北,Ulsan,3,166,33,2,1,17.52,2020-12-01
154,2,211,?胳偘,?氬北,Ulsan,10,166,43,6,4,18.4,2020-12-02
155,2,213,?胳偘,?氬北,Ulsan,2,168,43,2,0,18.57,2020-12-03
156,2,218,?胳偘,?氬北,Ulsan,5,168,48,5,0,19.01,2020-12-04
157,2,219,?胳偘,?氬北,Ulsan,1,172,45,1,0,19.09,2020-12-05
158,2,222,?胳偘,?氬北,Ulsan,3,173,47,3,0,19.35,2020-12-06
159,2,260,?胳偘,?氬北,Ulsan,38,178,80,38,0,22.67,2020-12-07
160,2,321,?胳偘,?氬北,Ulsan,61,183,136,61,0,27.99,2020-12-08
161,2,335,?胳偘,?氬北,Ulsan,14,183,150,14,0,29.21,2020-12-09
162,2,351,?胳偘,?氬北,Ulsan,16,196,153,16,0,30.6,2020-12-10
163,4,398,?胳偘,?氬北,Ulsan,47,201,193,47,0,34.7,2020-12-11
164,4,421,?胳偘,?氬北,Ulsan,23,208,209,23,0,36.7,2020-12-12
165,4,429,?胳偘,?氬北,Ulsan,8,214,211,8,0,37.4,2020-12-13
166,4,434,?胳偘,?氬北,Ulsan,5,214,216,4,1,37.84,2020-12-14
167,6,483,?胳偘,?氬北,Ulsan,49,218,259,49,0,42.11,2020-12-15
168,6,489,?胳偘,?氬北,Ulsan,6,231,252,6,0,42.63,2020-12-16
169,8,499,?胳偘,?氬北,Ulsan,10,237,254,10,0,43.5,2020-12-17
170,11,530,?胳偘,?氬北,Ulsan,31,243,276,30,1,46.21,2020-12-18
171,14,539,?胳偘,?氬北,Ulsan,9,254,271,7,2,46.99,2020-12-19
172,14,545,?胳偘,?氬北,Ulsan,6,269,262,5,1,47.51,2020-12-20
173,16,562,?胳偘,?氬北,Ulsan,17,279,267,17,0,49,2020-12-21
174,17,568,?胳偘,?氬北,Ulsan,6,298,253,6,0,49.52,2020-12-22
175,20,586,?胳偘,?氬北,Ulsan,18,332,234,16,2,51.09,2020-12-23
176,22,595,?胳偘,?氬北,Ulsan,9,342,231,9,0,51.87,2020-12-24
177,24,607,?胳偘,?氬北,Ulsan,12,365,218,12,0,52.92,2020-12-25
178,24,615,?胳偘,?氬北,Ulsan,8,375,216,8,0,53.62,2020-12-26
179,25,616,?胳偘,?氬北,Ulsan,1,375,216,1,0,53.7,2020-12-27
180,26,618,?胳偘,?氬北,Ulsan,2,380,212,1,1,53.88,2020-12-28
181,26,622,?胳偘,?氬北,Ulsan,4,401,195,3,1,54.23,2020-12-29
182,26,638,?胳偘,?氬北,Ulsan,16,426,186,15,1,55.62,2020-12-30
183,26,673,?胳偘,?氬北,Ulsan,35,439,208,35,0,58.67,2020-12-31
184,26,716,?胳偘,?氬北,Ulsan,43,457,233,43,0,62.42,2021-01-01
185,27,733,?胳偘,?氬北,Ulsan,17,473,233,17,0,63.9,2021-01-02
186,29,740,?胳偘,?氬北,Ulsan,7,490,221,7,0,64.51,2021-01-03
187,30,745,?胳偘,?氬北,Ulsan,5,498,217,5,0,64.95,2021-01-04
188,31,749,?胳偘,?氬北,Ulsan,4,510,208,4,0,65.3,2021-01-05
189,31,751,?胳偘,?氬北,Ulsan,2,525,195,2,0,65.47,2021-01-06
190,32,760,?胳偘,?氬北,Ulsan,9,532,196,9,0,66.26,2021-01-07
191,32,770,?胳偘,?氬北,Ulsan,10,546,192,10,0,67.13,2021-01-08
192,32,778,?胳偘,?氬北,Ulsan,8,562,184,8,0,67.83,2021-01-09
193,32,812,?胳偘,?氬北,Ulsan,34,613,167,34,0,70.79,2021-01-10
194,32,826,?胳偘,?氬北,Ulsan,14,652,142,14,0,72.01,2021-01-11
195,33,833,?胳偘,?氬北,Ulsan,7,669,131,7,0,72.62,2021-01-12
196,34,844,?胳偘,?氬北,Ulsan,11,675,135,11,0,73.58,2021-01-13
197,34,854,?胳偘,?氬北,Ulsan,10,688,132,9,1,74.45,2021-01-14
198,36,860,?胳偘,?氬北,Ulsan,6,694,130,6,90,74.98,2021-01-15
199,36,868,?胳偘,?氬北,Ulsan,8,699,133,8,0,75.67,2021-01-16
200,36,886,?胳偘,?氬北,Ulsan,18,705,145,15,3,77.24,2021-01-17
201,36,892,?胳偘,?氬北,Ulsan,6,711,145,5,1,77.77,2021-01-18
202,36,900,?胳偘,?氬北,Ulsan,8,723,141,5,3,78.46,2021-01-19
203,36,903,?胳偘,?氬北,Ulsan,3,757,110,3,0,78.72,2021-01-20
204,36,906,?胳偘,?氬北,Ulsan,3,772,98,2,1,78.99,2021-01-21
205,36,909,?胳偘,?氬北,Ulsan,3,781,92,2,1,79.25,2021-01-22
206,36,911,?胳偘,?氬北,Ulsan,2,789,86,2,0,79.42,2021-01-23
207,36,913,?胳偘,?氬北,Ulsan,2,800,77,1,1,79.6,2021-01-24
208,36,915,?胳偘,?氬北,Ulsan,2,804,75,2,0,79.77,2021-01-25
209,36,915,?胳偘,?氬北,Ulsan,0,823,56,0,0,79.77,2021-01-26
210,36,921,?胳偘,?氬北,Ulsan,6,841,44,5,1,80.29,2021-01-27
211,36,927,?胳偘,?氬北,Ulsan,6,848,43,5,1,80.82,2021-01-28
212,36,929,?胳偘,?氬北,Ulsan,2,858,35,2,0,80.99,2021-01-29
213,36,931,?胳偘,?氬北,Ulsan,2,861,34,1,1,81.17,2021-01-30
214,36,937,?胳偘,?氬北,Ulsan,6,861,40,6,0,81.69,2021-01-31
215,36,938,?胳偘,?氬北,Ulsan,1,867,35,0,1,81.78,2021-02-01
216,36,939,?胳偘,?氬北,Ulsan,1,870,33,0,1,81.86,2021-02-02
217,36,939,?胳偘,?氬北,Ulsan,0,871,32,0,0,81.86,2021-02-03
218,37,941,?胳偘,?氬北,Ulsan,2,874,30,2,0,82.04,2021-02-04
219,37,941,?胳偘,?氬北,Ulsan,0,875,29,0,0,82.04,2021-02-05
220,37,943,?胳偘,?氬北,Ulsan,2,885,21,2,0,82.21,2021-02-06
221,37,944,?胳偘,?氬北,Ulsan,1,890,17,0,1,82.3,2021-02-07
222,37,945,?胳偘,?氬北,Ulsan,1,891,17,0,1,82.39,2021-02-08
223,37,948,?胳偘,?氬北,Ulsan,3,895,16,3,0,82.65,2021-02-09
224,37,948,?胳偘,?氬北,Ulsan,0,899,12,0,0,82.65,2021-02-10
225,37,950,?胳偘,?氬北,Ulsan,2,901,12,2,0,82.82,2021-02-11
226,37,950,?胳偘,?氬北,Ulsan,0,903,10,0,0,82.82,2021-02-12
227,37,952,?胳偘,?氬北,Ulsan,2,903,12,2,0,83,2021-02-13
228,37,955,?胳偘,?氬北,Ulsan,3,904,14,3,0,83.26,2021-02-14
229,37,959,?胳偘,?氬北,Ulsan,4,904,18,3,1,83.61,2021-02-15
230,37,966,?胳偘,?氬北,Ulsan,7,904,25,7,0,84.22,2021-02-16
231,37,975,?胳偘,?氬北,Ulsan,9,907,31,9,0,85,2021-02-17
232,37,981,?胳偘,?氬北,Ulsan,6,908,36,6,0,85.52,2021-02-18
233,37,993,?胳偘,?氬北,Ulsan,12,910,46,12,0,86.57,2021-02-19
234,37,994,?胳偘,?氬北,Ulsan,1,910,47,0,1,86.66,2021-02-20
235,37,998,?胳偘,?氬北,Ulsan,4,912,49,4,0,87.01,2021-02-21
236,37,999,?胳偘,?氬北,Ulsan,1,912,50,0,1,87.09,2021-02-22
237,37,1001,?胳偘,?氬北,Ulsan,2,912,52,1,1,87.27,2021-02-23
238,37,1002,?胳偘,?氬北,Ulsan,1,915,50,1,0,87.36,2021-02-24
239,37,1004,?胳偘,?氬北,Ulsan,2,919,48,1,1,87.53,2021-02-25
240,37,1005,?胳偘,?氬北,Ulsan,1,925,43,1,0,87.62,2021-02-26
241,37,1008,?胳偘,?氬北,Ulsan,3,931,40,3,0,87.88,2021-02-27
242,37,1013,?胳偘,?氬北,Ulsan,5,940,36,5,0,88.31,2021-02-28
243,37,1015,?胳偘,?氬北,Ulsan,2,948,30,2,0,88.49,2021-03-01
244,37,1015,?胳偘,?氬北,Ulsan,0,950,28,0,0,88.49,2021-03-02
245,37,1016,?胳偘,?氬北,Ulsan,1,955,24,1,0,88.58,2021-03-03
246,37,1016,?胳偘,?氬北,Ulsan,0,956,23,0,0,88.58,2021-03-04
247,37,1019,?胳偘,?氬北,Ulsan,3,959,23,0,3,88.84,2021-03-05
248,37,1023,?胳偘,?氬北,Ulsan,4,963,23,4,0,89.19,2021-03-06
249,37,1025,?胳偘,?氬北,Ulsan,2,964,24,2,0,89.36,2021-03-07
250,37,1028,?胳偘,?氬北,Ulsan,3,964,27,3,0,89.62,2021-03-08
251,37,1039,?胳偘,?氬北,Ulsan,11,965,37,11,0,90.58,2021-03-09
252,37,1060,?胳偘,?氬北,Ulsan,21,966,57,21,0,92.41,2021-03-10
253,37,1083,?胳偘,?氬北,Ulsan,23,966,80,23,0,94.42,2021-03-11
254,37,1088,?胳偘,?氬北,Ulsan,5,967,84,4,1,94.85,2021-03-12
255,37,1089,?胳偘,?氬北,Ulsan,1,968,84,1,0,94.94,2021-03-13
256,37,1090,?胳偘,?氬北,Ulsan,1,969,84,1,0,95.03,2021-03-14
257,37,1092,?胳偘,?氬北,Ulsan,2,970,85,1,1,95.2,2021-03-15
258,37,1095,?胳偘,?氬北,Ulsan,3,972,86,3,0,95.46,2021-03-16
259,37,1099,?胳偘,?氬北,Ulsan,4,973,89,3,1,95.81,2021-03-17
260,37,1104,?胳偘,?氬北,Ulsan,5,978,89,5,0,96.25,2021-03-18
261,37,1107,?胳偘,?氬北,Ulsan,3,981,89,2,1,96.51,2021-03-19
262,37,1110,?胳偘,?氬北,Ulsan,3,991,82,3,0,96.77,2021-03-20
263,37,1117,?胳偘,?氬北,Ulsan,7,1000,80,7,0,97.38,2021-03-21
264,37,1118,?胳偘,?氬北,Ulsan,1,1007,74,1,0,97.47,2021-03-22
265,37,1126,?胳偘,?氬北,Ulsan,8,1014,75,8,0,98.17,2021-03-23
266,37,1128,?胳偘,?氬北,Ulsan,2,1017,74,1,1,98.34,2021-03-24
267,37,1128,?胳偘,?氬北,Ulsan,0,1020,71,0,0,98.34,2021-03-25
268,37,1128,?胳偘,?氬北,Ulsan,0,1021,70,0,0,98.34,2021-03-26
269,37,1133,?胳偘,?氬北,Ulsan,5,1027,69,3,2,98.78,2021-03-27
270,37,1137,?胳偘,?氬北,Ulsan,4,1029,71,4,0,99.12,2021-03-28
271,37,1140,?胳偘,?氬北,Ulsan,3,1032,71,3,0,99.39,2021-03-29
272,37,1143,?胳偘,?氬北,Ulsan,3,1032,74,3,0,99.65,2021-03-30
273,37,1154,?胳偘,?氬北,Ulsan,11,1032,85,11,0,100.61,2021-03-31
274,37,1159,?胳偘,?氬北,Ulsan,5,1034,88,5,0,101.04,2021-04-01
275,37,1166,?胳偘,?氬北,Ulsan,7,1039,90,7,0,101.65,2021-04-02
276,37,1169,?胳偘,?氬北,Ulsan,3,1043,89,3,0,101.91,2021-04-03
277,37,1180,?胳偘,?氬北,Ulsan,11,1053,90,11,0,102.87,2021-04-04
278,37,1181,?胳偘,?氬北,Ulsan,1,1054,90,1,0,102.96,2021-04-05
279,37,1185,?胳偘,?氬北,Ulsan,4,1057,91,4,0,103.31,2021-04-06
280,37,1211,?胳偘,?氬北,Ulsan,26,1071,103,26,0,105.58,2021-04-07
281,37,1224,?胳偘,?氬北,Ulsan,13,1072,115,13,0,106.71,2021-04-08
282,37,1233,?胳偘,?氬北,Ulsan,9,1076,120,9,0,107.49,2021-04-09
283,37,1258,?胳偘,?氬北,Ulsan,25,1089,132,25,0,109.67,2021-04-10
284,37,1269,?胳偘,?氬北,Ulsan,11,1095,137,10,1,110.63,2021-04-11
285,37,1303,?胳偘,?氬北,Ulsan,34,1100,166,31,3,113.6,2021-04-12
286,37,1335,?胳偘,?氬北,Ulsan,32,1119,179,32,0,116.39,2021-04-13
287,37,1365,?胳偘,?氬北,Ulsan,30,1133,195,30,0,119,2021-04-14
288,37,1386,?胳偘,?氬北,Ulsan,21,1135,214,21,0,120.83,2021-04-15
289,37,1410,?胳偘,?氬北,Ulsan,24,1142,231,24,0,122.93,2021-04-16
290,37,1436,?胳偘,?氬北,Ulsan,26,1152,247,25,1,125.19,2021-04-17
291,37,1457,?胳偘,?氬北,Ulsan,21,1164,256,20,1,127.02,2021-04-18
292,37,1485,?胳偘,?氬北,Ulsan,28,1183,265,28,0,129.46,2021-04-19
293,37,1506,?胳偘,?氬北,Ulsan,21,1202,267,21,0,131.29,2021-04-20
294,37,1545,?胳偘,?氬北,Ulsan,39,1219,289,39,0,134.69,2021-04-21
295,37,1577,?胳偘,?氬北,Ulsan,32,1246,294,32,0,137.48,2021-04-22
296,37,1615,?胳偘,?氬北,Ulsan,38,1277,301,38,0,140.8,2021-04-23
297,38,1665,?胳偘,?氬北,Ulsan,50,1299,328,50,0,145.16,2021-04-24
298,38,1708,?胳偘,?氬北,Ulsan,43,1322,348,43,0,148.91,2021-04-25
299,38,1721,?胳偘,?氬北,Ulsan,13,1330,353,13,0,150.04,2021-04-26
300,38,1739,?胳偘,?氬北,Ulsan,18,1352,349,18,0,151.61,2021-04-27
301,38,1772,?胳偘,?氬北,Ulsan,33,1379,355,33,0,154.48,2021-04-28
302,38,1818,?胳偘,?氬北,Ulsan,46,1412,368,46,0,158.5,2021-04-29
303,38,1879,?胳偘,?氬北,Ulsan,61,1447,394,61,0,163.81,2021-04-30
304,38,1931,?胳偘,?氬北,Ulsan,52,1481,412,52,0,168.35,2021-05-01
305,38,1983,?胳偘,?氬北,Ulsan,52,1514,431,52,0,172.88,2021-05-02
306,38,2004,?胳偘,?氬北,Ulsan,21,1537,429,21,0,174.71,2021-05-03
307,38,2033,?胳偘,?氬北,Ulsan,29,1577,418,29,0,177.24,2021-05-04
308,38,2055,?胳偘,?氬北,Ulsan,22,1612,405,0,1,179.16,2021-05-05
309,38,2093,?胳偘,?氬北,Ulsan,38,1629,426,38,0,182.47,2021-05-06
310,38,2128,?胳偘,?氬北,Ulsan,35,1655,435,35,0,185.52,2021-05-07
311,38,2176,?胳偘,?氬北,Ulsan,48,1683,455,47,1,189.71,2021-05-08
