,deathCnt,defCnt,gubun,gubunCn,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
51,3,254,부산,釜山,Busan,8,166,85,8,0,7.44,2020-08-21
52,3,257,부산,釜山,Busan,3,171,83,3,0,7.53,2020-08-22
53,3,259,부산,釜山,Busan,2,172,84,2,0,7.59,2020-08-23
54,3,262,부산,釜山,Busan,3,172,87,3,0,7.68,2020-08-24
55,3,265,부산,釜山,Busan,3,172,90,3,0,7.77,2020-08-25
56,3,269,부산,釜山,Busan,4,179,87,4,0,7.88,2020-08-26
57,3,277,부산,釜山,Busan,8,184,90,8,0,8.12,2020-08-27
58,3,285,부산,釜山,Busan,8,190,92,8,0,8.35,2020-08-28
59,3,291,부산,釜山,Busan,6,192,96,5,1,8.53,2020-08-29
60,3,297,부산,釜山,Busan,6,203,91,6,0,8.71,2020-08-30
61,3,301,부산,釜山,Busan,4,210,88,4,0,8.82,2020-08-31
62,3,304,부산,釜山,Busan,3,218,83,3,0,8.91,2020-09-01
63,3,311,부산,釜山,Busan,7,218,90,7,0,9.12,2020-09-02
64,4,315,부산,釜山,Busan,4,218,93,4,0,9.23,2020-09-03
65,4,319,부산,釜山,Busan,4,218,97,3,1,9.35,2020-09-04
66,4,329,부산,釜山,Busan,10,235,90,10,0,9.64,2020-09-05
67,4,331,부산,釜山,Busan,2,242,85,2,0,9.70,2020-09-06
68,4,340,부산,釜山,Busan,9,243,93,9,0,9.97,2020-09-07
69,4,341,부산,釜山,Busan,1,247,90,1,0,9.99,2020-09-08
70,4,343,부산,釜山,Busan,2,259,80,2,0,10.05,2020-09-09
71,4,344,부산,釜山,Busan,1,265,75,1,0,10.08,2020-09-10
72,4,347,부산,釜山,Busan,3,270,73,3,0,10.17,2020-09-11
73,4,351,부산,釜山,Busan,4,280,67,4,0,10.29,2020-09-12
74,4,354,부산,釜山,Busan,3,287,63,3,0,10.38,2020-09-13
75,4,357,부산,釜山,Busan,3,290,63,3,0,10.46,2020-09-14
76,4,361,부산,釜山,Busan,4,295,62,4,0,10.58,2020-09-15
77,4,365,부산,釜山,Busan,4,298,63,4,0,10.70,2020-09-16
78,4,367,부산,釜山,Busan,2,306,57,2,0,10.76,2020-09-17
79,4,369,부산,釜山,Busan,2,311,54,1,1,10.82,2020-09-18
80,4,371,부산,釜山,Busan,2,316,51,2,0,10.87,2020-09-19
81,4,377,부산,釜山,Busan,6,320,53,6,0,11.05,2020-09-20
82,4,385,부산,釜山,Busan,8,324,57,8,0,11.28,2020-09-21
83,4,390,부산,釜山,Busan,5,324,62,5,0,11.43,2020-09-22
84,4,397,부산,釜山,Busan,7,327,66,6,1,11.64,2020-09-23
85,4,404,부산,釜山,Busan,7,332,68,7,0,11.84,2020-09-24
86,4,407,부산,釜山,Busan,3,335,68,2,1,11.93,2020-09-25
87,4,409,부산,釜山,Busan,2,342,63,2,0,11.99,2020-09-26
88,4,412,부산,釜山,Busan,3,347,61,3,0,12.08,2020-09-27
89,4,413,부산,釜山,Busan,1,347,62,1,0,12.10,2020-09-28
90,4,416,부산,釜山,Busan,3,351,61,3,0,12.19,2020-09-29
91,4,421,부산,釜山,Busan,5,351,66,5,0,12.34,2020-09-30
92,4,427,부산,釜山,Busan,6,361,62,6,0,12.52,2020-10-01
93,4,445,부산,釜山,Busan,18,362,79,16,2,13.04,2020-10-02
94,4,453,부산,釜山,Busan,8,366,83,8,0,13.28,2020-10-03
95,4,458,부산,釜山,Busan,5,374,80,5,0,13.42,2020-10-04
96,4,463,부산,釜山,Busan,5,375,84,5,0,13.57,2020-10-05
97,4,466,부산,釜山,Busan,3,378,84,3,0,13.66,2020-10-06
98,4,468,부산,釜山,Busan,2,391,73,2,0,13.72,2020-10-07
99,4,473,부산,釜山,Busan,5,392,77,5,0,13.86,2020-10-08
100,4,478,부산,釜山,Busan,5,394,80,5,0,14.01,2020-10-09
101,4,481,부산,釜山,Busan,3,399,78,3,0,14.10,2020-10-10
102,4,484,부산,釜山,Busan,3,399,81,3,0,14.19,2020-10-11
103,4,488,부산,釜山,Busan,4,400,84,3,1,14.30,2020-10-12
104,4,489,부산,釜山,Busan,1,406,79,1,0,14.33,2020-10-13
105,4,491,부산,釜山,Busan,2,423,64,2,0,14.39,2020-10-14
106,5,546,부산,釜山,Busan,55,428,113,54,1,16.00,2020-10-15
107,6,546,부산,釜山,Busan,0,437,103,0,0,16.00,2020-10-16
108,6,552,부산,釜山,Busan,6,445,101,6,0,16.18,2020-10-17
109,6,556,부산,釜山,Busan,4,449,101,2,2,16.30,2020-10-18
110,6,571,부산,釜山,Busan,15,449,116,14,1,16.74,2020-10-19
111,6,573,부산,釜山,Busan,2,449,118,1,1,16.79,2020-10-20
112,6,583,부산,釜山,Busan,10,460,117,10,0,17.09,2020-10-21
113,6,588,부산,釜山,Busan,5,464,118,5,0,17.23,2020-10-22
114,7,588,부산,釜山,Busan,0,467,114,0,0,17.23,2020-10-23
115,7,588,부산,釜山,Busan,0,470,111,0,0,17.23,2020-10-24
116,7,589,부산,釜山,Busan,1,475,107,1,0,17.26,2020-10-25
117,7,589,부산,釜山,Busan,0,475,107,0,0,17.26,2020-10-26
118,7,590,부산,釜山,Busan,1,478,105,0,1,17.29,2020-10-27
119,7,590,부산,釜山,Busan,0,483,100,0,0,17.29,2020-10-28
120,7,590,부산,釜山,Busan,0,487,96,0,0,17.29,2020-10-29
121,7,590,부산,釜山,Busan,0,495,88,0,0,17.29,2020-10-30
122,8,592,부산,釜山,Busan,2,504,80,2,0,17.35,2020-10-31
123,9,592,부산,釜山,Busan,0,516,67,0,0,17.35,2020-11-01
124,10,592,부산,釜山,Busan,0,518,64,0,0,17.35,2020-11-02
125,11,593,부산,釜山,Busan,1,520,62,0,1,17.38,2020-11-03
126,13,594,부산,釜山,Busan,1,526,55,1,0,17.41,2020-11-04
127,13,598,부산,釜山,Busan,4,544,41,3,1,17.53,2020-11-05
128,13,598,부산,釜山,Busan,0,548,37,0,0,17.53,2020-11-06
129,13,600,부산,釜山,Busan,2,551,36,2,0,17.59,2020-11-07
130,13,600,부산,釜山,Busan,0,554,33,0,0,17.59,2020-11-08
131,14,602,부산,釜山,Busan,2,554,34,0,2,17.64,2020-11-09
132,15,603,부산,釜山,Busan,1,556,32,1,0,17.67,2020-11-10
133,15,606,부산,釜山,Busan,3,560,31,3,0,17.76,2020-11-11
134,15,608,부산,釜山,Busan,2,562,31,2,0,17.82,2020-11-12
135,15,608,부산,釜山,Busan,0,563,30,0,0,17.82,2020-11-13
136,15,612,부산,釜山,Busan,4,566,31,1,3,17.94,2020-11-14
137,15,612,부산,釜山,Busan,0,567,30,0,0,17.94,2020-11-15
138,15,612,부산,釜山,Busan,0,568,29,0,0,17.94,2020-11-16
139,15,612,부산,釜山,Busan,0,568,29,0,0,17.94,2020-11-17
140,15,617,부산,釜山,Busan,5,573,29,5,0,18.08,2020-11-18
141,15,622,부산,釜山,Busan,5,576,31,5,0,18.23,2020-11-19
142,15,624,부산,釜山,Busan,2,577,32,2,0,18.29,2020-11-20
143,15,631,부산,釜山,Busan,7,580,36,7,0,18.49,2020-11-21
144,15,632,부산,釜山,Busan,1,583,34,1,0,18.52,2020-11-22
145,15,637,부산,釜山,Busan,5,583,39,4,1,18.67,2020-11-23
146,15,643,부산,釜山,Busan,6,587,41,6,0,18.85,2020-11-24
147,15,661,부산,釜山,Busan,18,589,57,18,0,19.37,2020-11-25
148,15,683,부산,釜山,Busan,22,594,74,19,3,20.02,2020-11-26
149,15,707,부산,釜山,Busan,24,594,98,24,0,20.72,2020-11-27
150,15,735,부산,釜山,Busan,28,595,125,27,1,21.54,2020-11-28
151,15,757,부산,釜山,Busan,22,596,146,21,1,22.19,2020-11-29
152,16,809,부산,釜山,Busan,52,600,193,52,0,23.71,2020-11-30
153,16,840,부산,釜山,Busan,31,602,222,31,0,24.62,2020-12-01
154,16,872,부산,釜山,Busan,32,602,254,31,1,25.56,2020-12-02
155,16,887,부산,釜山,Busan,15,617,254,15,0,26.00,2020-12-03
156,16,918,부산,釜山,Busan,31,620,282,31,0,26.91,2020-12-04
157,16,947,부산,釜山,Busan,29,627,304,29,0,27.76,2020-12-05
158,16,981,부산,釜山,Busan,34,633,332,34,0,28.75,2020-12-06
159,16,1016,부산,釜山,Busan,35,641,359,33,2,29.78,2020-12-07
160,16,1042,부산,釜山,Busan,26,653,373,24,2,30.54,2020-12-08
161,16,1061,부산,釜山,Busan,19,673,372,19,0,31.10,2020-12-09
162,18,1092,부산,釜山,Busan,31,696,378,31,0,32.01,2020-12-10
163,18,1118,부산,釜山,Busan,26,757,343,26,0,32.77,2020-12-11
164,19,1177,부산,釜山,Busan,59,782,376,58,1,34.50,2020-12-12
165,19,1234,부산,釜山,Busan,57,824,391,56,1,36.17,2020-12-13
166,20,1255,부산,釜山,Busan,21,829,406,19,2,36.78,2020-12-14
167,21,1296,부산,釜山,Busan,41,845,430,40,1,37.99,2020-12-15
168,21,1337,부산,釜山,Busan,41,861,455,41,0,39.19,2020-12-16
169,22,1381,부산,釜山,Busan,44,906,453,44,0,40.48,2020-12-17
170,26,1420,부산,釜山,Busan,39,924,470,39,0,41.62,2020-12-18
171,27,1459,부산,釜山,Busan,39,951,481,39,0,42.76,2020-12-19
172,27,1492,부산,釜山,Busan,33,981,484,33,0,43.73,2020-12-20
173,28,1512,부산,釜山,Busan,20,1007,477,19,1,44.32,2020-12-21
174,28,1538,부산,釜山,Busan,26,1037,473,26,0,45.08,2020-12-22
175,28,1570,부산,釜山,Busan,32,1079,463,32,0,46.02,2020-12-23
176,29,1614,부산,釜山,Busan,44,1090,495,43,1,47.31,2020-12-24
177,31,1636,부산,釜山,Busan,22,1142,463,21,1,47.95,2020-12-25
178,34,1663,부산,釜山,Busan,27,1166,463,26,1,48.74,2020-12-26
179,38,1703,부산,釜山,Busan,40,1205,460,40,0,49.91,2020-12-27
180,40,1737,부산,釜山,Busan,34,1237,460,34,0,50.91,2020-12-28
181,45,1754,부산,釜山,Busan,17,1260,449,17,0,51.41,2020-12-29
182,46,1793,부산,釜山,Busan,39,1298,449,38,1,52.55,2020-12-30
183,50,1867,부산,釜山,Busan,74,1341,476,72,2,54.72,2020-12-31
184,50,1924,부산,釜山,Busan,57,1368,506,55,2,56.39,2021-01-01
185,53,1950,부산,釜山,Busan,26,1397,500,26,0,57.15,2021-01-02
186,57,1969,부산,釜山,Busan,19,1423,489,19,0,57.71,2021-01-03
187,58,2007,부산,釜山,Busan,37,1447,502,34,3,58.82,2021-01-04
188,60,2021,부산,釜山,Busan,15,1454,507,14,1,59.24,2021-01-05
189,63,2059,부산,釜山,Busan,38,1495,501,38,0,60.35,2021-01-06
190,64,2082,부산,釜山,Busan,23,1522,496,23,0,61.02,2021-01-07
191,68,2106,부산,釜山,Busan,24,1557,481,22,2,61.73,2021-01-08
192,71,2123,부산,釜山,Busan,17,1585,467,17,0,62.22,2021-01-09
193,74,2157,부산,釜山,Busan,34,1612,471,32,2,63.22,2021-01-10
194,74,2176,부산,釜山,Busan,19,1658,444,16,3,63.78,2021-01-11
195,77,2197,부산,釜山,Busan,21,1681,439,21,0,64.39,2021-01-12
196,78,2232,부산,釜山,Busan,35,1720,434,35,0,65.42,2021-01-13
197,81,2272,부산,釜山,Busan,40,1742,449,40,0,66.59,2021-01-14
198,83,2319,부산,釜山,Busan,47,1780,456,45,186,67.97,2021-01-15
199,84,2380,부산,釜山,Busan,61,1814,482,59,2,69.76,2021-01-16
200,84,2414,부산,釜山,Busan,34,1850,480,32,2,70.75,2021-01-17
201,84,2424,부산,釜山,Busan,10,1863,477,9,1,71.05,2021-01-18
202,85,2441,부산,釜山,Busan,17,1893,463,17,0,71.55,2021-01-19
203,85,2454,부산,釜山,Busan,13,1916,453,12,1,71.93,2021-01-20
204,86,2473,부산,釜山,Busan,19,1955,432,19,0,72.48,2021-01-21
205,87,2496,부산,釜山,Busan,23,1974,435,23,0,73.16,2021-01-22
206,87,2529,부산,釜山,Busan,33,2004,438,33,0,74.12,2021-01-23
207,88,2549,부산,釜山,Busan,20,2030,431,19,1,74.71,2021-01-24
208,88,2569,부산,釜山,Busan,20,2056,425,19,1,75.30,2021-01-25
209,89,2596,부산,釜山,Busan,27,2093,414,27,0,76.09,2021-01-26
210,89,2628,부산,釜山,Busan,32,2159,380,31,1,77.03,2021-01-27
211,91,2682,부산,釜山,Busan,54,2193,398,53,1,78.61,2021-01-28
212,92,2716,부산,釜山,Busan,34,2216,408,34,0,79.61,2021-01-29
213,93,2736,부산,釜山,Busan,20,2253,390,18,2,80.19,2021-01-30
214,93,2756,부산,釜山,Busan,20,2280,383,20,0,80.78,2021-01-31
215,94,2771,부산,釜山,Busan,15,2294,383,15,0,81.22,2021-02-01
216,94,2783,부산,釜山,Busan,12,2304,385,10,2,81.57,2021-02-02
217,95,2802,부산,釜山,Busan,19,2324,383,18,1,82.13,2021-02-03
218,95,2828,부산,釜山,Busan,26,2370,363,26,0,82.89,2021-02-04
219,96,2861,부산,釜山,Busan,33,2391,374,33,0,83.86,2021-02-05
220,96,2875,부산,釜山,Busan,14,2414,365,14,0,84.27,2021-02-06
221,96,2884,부산,釜山,Busan,9,2450,338,8,1,84.53,2021-02-07
222,96,2893,부산,釜山,Busan,9,2476,321,7,2,84.79,2021-02-08
223,96,2902,부산,釜山,Busan,9,2493,313,9,0,85.06,2021-02-09
224,96,2921,부산,釜山,Busan,19,2526,299,18,1,85.61,2021-02-10
225,97,2950,부산,釜山,Busan,29,2539,314,29,0,86.46,2021-02-11
226,98,2977,부산,釜山,Busan,27,2553,326,25,2,87.26,2021-02-12
227,100,3004,부산,釜山,Busan,27,2565,339,26,1,88.05,2021-02-13
228,100,3019,부산,釜山,Busan,15,2584,335,12,3,88.49,2021-02-14
229,101,3034,부산,釜山,Busan,15,2595,338,15,0,88.93,2021-02-15
230,101,3053,부산,釜山,Busan,19,2617,335,17,2,89.48,2021-02-16
231,101,3072,부산,釜山,Busan,19,2635,336,18,1,90.04,2021-02-17
232,101,3100,부산,釜山,Busan,28,2659,340,28,0,90.86,2021-02-18
233,102,3116,부산,釜山,Busan,16,2679,335,16,0,91.33,2021-02-19
234,102,3130,부산,釜山,Busan,14,2701,327,14,0,91.74,2021-02-20
235,102,3142,부산,釜山,Busan,12,2728,312,11,1,92.09,2021-02-21
236,102,3154,부산,釜山,Busan,12,2759,293,12,0,92.44,2021-02-22
237,104,3166,부산,釜山,Busan,12,2772,290,12,0,92.80,2021-02-23
238,104,3179,부산,釜山,Busan,13,2801,274,13,0,93.18,2021-02-24
239,105,3197,부산,釜山,Busan,18,2813,279,18,0,93.70,2021-02-25
240,105,3208,부산,釜山,Busan,11,2829,274,10,1,94.03,2021-02-26
241,108,3217,부산,釜山,Busan,9,2852,257,9,0,94.29,2021-02-27
242,108,3222,부산,釜山,Busan,5,2871,243,4,1,94.44,2021-02-28
243,108,3238,부산,釜山,Busan,16,2901,229,16,0,94.91,2021-03-01
244,108,3255,부산,釜山,Busan,17,2911,236,17,0,95.40,2021-03-02
245,108,3263,부산,釜山,Busan,8,2927,228,8,0,95.64,2021-03-03
246,108,3281,부산,釜山,Busan,18,2941,232,17,1,96.17,2021-03-04
247,108,3301,부산,釜山,Busan,20,2954,239,20,0,96.75,2021-03-05
248,109,3313,부산,釜山,Busan,12,2986,218,12,0,97.10,2021-03-06
249,109,3319,부산,釜山,Busan,6,3007,203,6,0,97.28,2021-03-07
250,109,3331,부산,釜山,Busan,12,3030,192,12,0,97.63,2021-03-08
251,110,3350,부산,釜山,Busan,19,3030,210,19,0,98.19,2021-03-09
252,110,3357,부산,釜山,Busan,7,3043,204,7,0,98.39,2021-03-10
253,110,3371,부산,釜山,Busan,14,3059,202,13,1,98.80,2021-03-11
254,113,3386,부산,釜山,Busan,15,3071,202,14,1,99.24,2021-03-12
255,113,3403,부산,釜山,Busan,17,3096,194,17,0,99.74,2021-03-13
256,114,3416,부산,釜山,Busan,13,3104,198,13,0,100.12,2021-03-14
257,114,3420,부산,釜山,Busan,4,3123,183,4,0,100.24,2021-03-15
258,114,3427,부산,釜山,Busan,7,3137,176,6,1,100.44,2021-03-16
259,115,3438,부산,釜山,Busan,11,3146,177,10,1,100.77,2021-03-17
260,115,3445,부산,釜山,Busan,7,3159,171,7,0,100.97,2021-03-18
261,115,3452,부산,釜山,Busan,7,3175,162,6,1,101.18,2021-03-19
262,115,3461,부산,釜山,Busan,9,3188,158,9,0,101.44,2021-03-20
263,115,3480,부산,釜山,Busan,19,3200,165,18,1,102.00,2021-03-21
264,115,3506,부산,釜山,Busan,26,3214,177,24,2,102.76,2021-03-22
265,116,3514,부산,釜山,Busan,8,3222,176,8,0,102.99,2021-03-23
266,116,3531,부산,釜山,Busan,17,3242,173,16,1,103.49,2021-03-24
267,116,3551,부산,釜山,Busan,20,3261,174,20,0,104.08,2021-03-25
268,118,3562,부산,釜山,Busan,11,3267,177,11,0,104.40,2021-03-26
269,118,3595,부산,釜山,Busan,33,3275,202,33,0,105.37,2021-03-27
270,118,3651,부산,釜山,Busan,56,3284,249,56,0,107.01,2021-03-28
271,118,3704,부산,釜山,Busan,53,3289,297,53,0,108.56,2021-03-29
272,118,3747,부산,釜山,Busan,43,3291,338,42,1,109.82,2021-03-30
273,118,3805,부산,釜山,Busan,58,3300,387,58,0,111.52,2021-03-31
274,118,3859,부산,釜山,Busan,54,3327,414,53,1,113.11,2021-04-01
275,118,3897,부산,釜山,Busan,38,3343,436,35,3,114.22,2021-04-02
276,119,3958,부산,釜山,Busan,61,3358,481,61,0,116.01,2021-04-03
277,119,4019,부산,釜山,Busan,61,3376,524,60,1,117.80,2021-04-04
278,119,4067,부산,釜山,Busan,48,3395,553,46,2,119.20,2021-04-05
279,119,4101,부산,釜山,Busan,34,3400,582,34,0,120.20,2021-04-06
280,119,4139,부산,釜山,Busan,38,3433,587,38,0,121.31,2021-04-07
281,119,4191,부산,釜山,Busan,52,3480,592,51,1,122.84,2021-04-08
282,119,4244,부산,釜山,Busan,53,3522,603,50,3,124.39,2021-04-09
283,120,4300,부산,釜山,Busan,56,3566,614,56,0,126.03,2021-04-10
284,120,4345,부산,釜山,Busan,45,3629,596,44,1,127.35,2021-04-11
285,120,4392,부산,釜山,Busan,47,3684,588,46,1,128.73,2021-04-12
286,120,4431,부산,釜山,Busan,39,3712,599,39,0,129.87,2021-04-13
287,120,4480,부산,釜山,Busan,49,3763,597,48,1,131.31,2021-04-14
288,120,4534,부산,釜山,Busan,54,3825,589,54,0,132.89,2021-04-15
289,120,4578,부산,釜山,Busan,44,3872,586,44,0,134.18,2021-04-16
290,121,4613,부산,釜山,Busan,35,3902,590,33,2,135.21,2021-04-17
291,121,4644,부산,釜山,Busan,31,3959,564,30,1,136.12,2021-04-18
292,121,4670,부산,釜山,Busan,26,4009,540,25,1,136.88,2021-04-19
293,121,4699,부산,釜山,Busan,29,4048,530,29,0,137.73,2021-04-20
294,121,4732,부산,釜山,Busan,33,4109,502,33,0,138.69,2021-04-21
295,121,4769,부산,釜山,Busan,37,4167,481,35,2,139.78,2021-04-22
296,121,4802,부산,釜山,Busan,33,4217,464,33,0,140.75,2021-04-23
297,121,4846,부산,釜山,Busan,44,4263,462,44,0,142.04,2021-04-24
298,121,4889,부산,釜山,Busan,43,4318,450,43,0,143.30,2021-04-25
299,121,4914,부산,釜山,Busan,25,4374,419,23,2,144.03,2021-04-26
300,122,4944,부산,釜山,Busan,30,4417,405,30,0,144.91,2021-04-27
301,122,4977,부산,釜山,Busan,33,4449,406,32,1,145.88,2021-04-28
302,122,5017,부산,釜山,Busan,40,4480,415,39,1,147.05,2021-04-29
303,122,5049,부산,釜山,Busan,32,4515,412,31,1,147.99,2021-04-30
304,122,5078,부산,釜山,Busan,29,4545,411,28,1,148.84,2021-05-01
305,122,5111,부산,釜山,Busan,33,4569,420,31,2,149.80,2021-05-02
306,122,5127,부산,釜山,Busan,16,4615,390,16,0,150.27,2021-05-03
307,122,5143,부산,釜山,Busan,16,4647,374,16,0,150.74,2021-05-04
308,122,5166,부산,釜山,Busan,23,4672,372,0,1,151.41,2021-05-05
309,122,5194,부산,釜山,Busan,28,4726,346,28,0,152.24,2021-05-06
310,122,5215,부산,釜山,Busan,21,4754,339,20,1,152.85,2021-05-07
311,122,5242,부산,釜山,Busan,27,4774,346,26,1,153.64,2021-05-08
312,122,5252,부산,釜山,Busan,10,4804,326,10,0,153.94,2021-05-09
313,122,5272,부산,釜山,Busan,20,4847,303,19,1,154.52,2021-05-10
314,122,5286,부산,釜山,Busan,14,4879,285,13,1,154.93,2021-05-11
315,122,5296,부산,釜山,Busan,10,4922,252,10,0,155.23,2021-05-12
316,122,5316,부산,釜山,Busan,20,4954,240,20,0,155.81,2021-05-13
317,122,5340,부산,釜山,Busan,24,4977,241,24,0,156.51,2021-05-14
318,122,5382,부산,釜山,Busan,42,4995,265,41,1,157.75,2021-05-15
319,122,5413,부산,釜山,Busan,31,5021,270,30,1,158.65,2021-05-16
320,122,5425,부산,釜山,Busan,12,5045,258,12,0,159.01,2021-05-17
321,122,5438,부산,釜山,Busan,13,5058,258,13,0,159.39,2021-05-18
322,123,5465,부산,釜山,Busan,27,5087,255,27,0,160.18,2021-05-19
323,123,5482,부산,釜山,Busan,17,5099,260,17,0,160.68,2021-05-20
324,123,5497,부산,釜山,Busan,15,5118,256,13,2,161.12,2021-05-21
325,123,5525,부산,釜山,Busan,28,5133,269,27,1,161.94,2021-05-22
326,124,5540,부산,釜山,Busan,15,5146,270,14,1,162.38,2021-05-23
327,124,5555,부산,釜山,Busan,15,5168,263,14,1,162.82,2021-05-24
328,124,5571,부산,釜山,Busan,16,5189,258,16,0,163.29,2021-05-25
329,124,5593,부산,釜山,Busan,22,5228,241,21,1,163.93,2021-05-26
330,124,5611,부산,釜山,Busan,18,5261,226,18,0,164.46,2021-05-27
331,124,5624,부산,釜山,Busan,13,5273,227,13,0,164.84,2021-05-28
332,124,5638,부산,釜山,Busan,14,5297,217,14,0,165.25,2021-05-29
333,124,5651,부산,釜山,Busan,13,5324,203,13,0,165.63,2021-05-30
334,124,5668,부산,釜山,Busan,17,5340,204,16,1,166.13,2021-05-31
335,124,5696,부산,釜山,Busan,28,5351,221,28,0,166.95,2021-06-01
336,124,5717,부산,釜山,Busan,21,5371,222,19,2,167.56,2021-06-02
337,124,5749,부산,釜山,Busan,32,5392,233,32,0,168.50,2021-06-03
338,124,5763,부산,釜山,Busan,14,5412,227,13,1,168.91,2021-06-04
339,124,5780,부산,釜山,Busan,17,5427,229,13,4,169.41,2021-06-05
340,124,5801,부산,釜山,Busan,21,5440,237,21,0,170.03,2021-06-06
341,124,5813,부산,釜山,Busan,12,5455,234,9,3,170.38,2021-06-07
342,124,5828,부산,釜山,Busan,15,5467,237,15,0,170.82,2021-06-08
343,124,5844,부산,釜山,Busan,16,5486,234,14,2,171.29,2021-06-09
344,124,5859,부산,釜山,Busan,15,5503,232,15,0,171.73,2021-06-10
345,124,5887,부산,釜山,Busan,28,5524,239,25,3,172.55,2021-06-11
346,124,5913,부산,釜山,Busan,26,5549,240,13,13,173.31,2021-06-12
347,124,5926,부산,釜山,Busan,13,5572,230,13,0,173.69,2021-06-13
348,124,5943,부산,釜山,Busan,17,5593,226,10,7,174.19,2021-06-14
349,124,5952,부산,釜山,Busan,9,5606,222,6,3,174.45,2021-06-15
350,124,5968,부산,釜山,Busan,16,5631,213,13,3,174.92,2021-06-16
351,124,5985,부산,釜山,Busan,17,5650,211,15,2,175.42,2021-06-17
352,124,5995,부산,釜山,Busan,10,5658,213,9,1,175.71,2021-06-18
353,124,6013,부산,釜山,Busan,18,5676,213,15,3,176.24,2021-06-19
