,Infected,predicted_Infected
2021-12-10,1507,1511.3324485733244
2021-12-11,1574,1536.6804320203307
2021-12-12,1605,1628.9183800623055
2021-12-13,1661,1655.2468392534622
2021-12-14,1713,1750.2072387624053
2021-12-15,1805,1796.514681440443
2021-12-16,1893,1863.1642894875858
2021-12-17,1954,2013.1289662231325
2021-12-18,2078,1987.8517805582294
2021-12-19,2114,2043.5960264900666
2021-12-20,2079,2122.1346801346804
2021-12-21,2087,2084.9770004791567
2021-12-22,2093,2122.896798853321
2021-12-23,2129,2081.202912165336
2021-12-24,2117,2088.7732640529052
2021-12-25,2077,2099.672604718344
2021-12-26,2060,2063.892718446602
2021-12-27,2047,2078.114313629702
2021-12-28,2065,2008.3399515738497
2021-12-29,2026,2023.21076011846
2021-12-30,1985,1997.4216624685141
2021-12-31,1957,1894.726622381196
2022-01-01,1868,1886.8078158458245
2022-01-02,1801,1854.5163797890061
2022-01-03,1788,1747.6146532438481
2022-01-04,1735,1766.3585014409225
2022-01-05,1714,1676.289381563594
2022-01-06,1656,1660.1787439613527
2022-01-07,1604,1661.1620947630922
2022-01-08,1609,1592.0372902423865
2022-01-09,1597,1571.7219787100817
2022-01-10,1560,1517.1499999999999
2022-01-11,1482,1511.578947368421
2022-01-12,1436,1490.2562674094709
2022-01-13,1444,1394.2326869806095
2022-01-14,1402,1444.0
2022-01-15,1402,1473.0
2022-01-16,1473,1476.2403258655804
2022-01-17,1551,1555.6247582205026
2022-01-18,1638,1646.6355311355312
2022-01-19,1739,1877.2478435882692
2022-01-20,1993,1991.168088309082
2022-01-21,2282,2286.447852760736
2022-01-22,2618,2587.0802139037437
2022-01-23,2968,2957.5990566037735
2022-01-24,3353,3338.8893528183726
2022-01-25,3772,3867.6837221633086
2022-01-26,4351,4329.434153068261
2022-01-27,4994,5027.086503804566
2022-01-28,5770,5648.326516464471
2022-01-29,6526,6434.000919399326
2022-01-30,7277,7245.23210114058
2022-01-31,8079,7993.9813095680165
2022-02-01,8875,8929.229408450703
2022-02-02,9809,9681.16015903762
2022-02-03,10700,11023.66588785047
2022-02-04,12025,11765.995841995844
2022-02-05,13223,13399.103834228239
2022-02-06,14734,14561.095086195195
2022-02-07,16225,15914.53620955316
2022-02-08,17525,17838.704707560628
2022-02-09,19268,18944.790585426617
2022-02-10,20829,20776.767007537564
2022-02-11,22460,22209.871816562776
2022-02-12,23949,24018.667167731433
2022-02-13,25611,25471.352582874548
2022-02-14,27239,26922.624692536436
2022-02-15,28634,30133.75019207935
2022-02-16,31677,31295.189380307474
2022-02-17,34621,34261.77585858294
2022-02-18,37446,37004.510601933456
2022-02-19,40024,40007.64171497102
2022-02-20,42762,42073.77690472851
2022-02-21,44952,45015.585557928454
2022-02-22,47321,48648.20743433148
2022-02-23,51212,51773.86063813169
2022-02-24,56031,54678.77938998054
2022-02-25,59824,60362.76275407864
2022-02-26,64449,63152.660863628604
2022-02-27,68035,67498.33241713826
2022-02-28,71254,70918.56723833049
2022-03-01,74274,74060.06874545601
2022-03-02,77199,78007.95243461704
2022-03-03,81080,81916.82245929947
2022-03-04,86035,86115.28145522172
2022-03-05,91378,89979.06328656788
2022-03-06,95567,94847.92959912943
2022-03-07,99196,98869.58958022502
2022-03-08,102624,105568.77077486747
2022-03-09,109217,106804.43139804245
2022-03-10,113666,113074.84891700244
2022-03-11,117681,119865.99875935796
2022-03-12,124100,123879.87749395649
2022-03-13,130637,130351.69056239809
2022-03-14,137218,139174.89310440325
2022-03-15,146186,146266.61970366523
2022-03-16,155826,161560.1748360351
2022-03-17,172214,161725.5524173412
2022-03-18,178734,177299.46494791147
2022-03-19,184012,183314.73138708342
2022-03-20,188728,182395.43067271414
2022-03-21,187070,198582.5737103758
2022-03-22,196838,194630.23659049574
2022-03-23,204793,200781.62265311801
2022-03-24,208896,208420.3269952513
2022-03-25,212596,209681.09428211255
2022-03-26,213395,213119.03427915368
2022-03-27,213920,206238.60634816752
2022-03-28,206746,217501.09525698202
2022-03-29,210207,207815.10284624205
2022-03-30,211294,198509.4889206508
2022-03-31,199536,206386.93362601232
2022-04-01,194902,195884.19082410648
2022-04-02,191335,190914.01385005357
2022-04-03,187420,188600.03860313736
2022-04-04,184741,183545.6192182569
2022-04-05,180922,175804.25802279433
2022-04-06,172170,174669.540802695
2022-04-07,166220,167215.7880519793
2022-04-08,161437,159495.50177468613
2022-04-09,154906,155028.7516881205
2022-04-10,148757,152573.40765140465
2022-04-11,146517,142208.39028235633
2022-04-12,140067,136593.1294309152
2022-04-13,130580,133550.63436207687
2022-04-14,124505,124435.12051724833
2022-04-15,118646,117608.46020936233
2022-04-16,112074,112837.24326784087
2022-04-17,106587,110153.9992119114
2022-04-18,104761,99429.37889099952
2022-04-19,97726,97162.75625729078
2022-04-20,90638,91741.98336238664
2022-04-21,85088,85107.34355020686
2022-04-22,79896,81130.51767297488
2022-04-23,76180,76046.98030979259
2022-04-24,72510,74530.53647772722
2022-04-25,70940,65909.07555680856
2022-04-26,64482,65704.37672528769
2022-04-27,59723,60379.19873415603
2022-04-28,55923,55079.29749726737
2022-04-29,52909,51531.42838475281
2022-04-30,50522,48631.70487159612
2022-05-01,48347,46562.62673120917
2022-05-02,47585,46728.26675088919
2022-05-03,44328,41784.74073687715
2022-05-04,41798,39143.6294864503
2022-05-05,39763,36970.71317112078
2022-05-06,37045,34970.26203972691
2022-05-07,35392,32683.85321361295
2022-05-08,34414,30985.51079329131
2022-05-09,33964,31006.891721825465
2022-05-10,32306,27887.53919260563
