,deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0,2,386,인천,Incheon,0.0,367,17,0,0,13.06,2020-08-07
1,2,388,인천,Incheon,2.0,371,15,2,0,13.13,2020-08-08
2,3,389,인천,Incheon,1.0,371,15,1,0,13.16,2020-08-09
3,3,389,인천,Incheon,0.0,371,15,0,0,13.16,2020-08-10
4,3,389,인천,Incheon,0.0,371,15,0,0,13.16,2020-08-11
5,3,389,인천,Incheon,0.0,374,12,0,0,13.16,2020-08-12
6,3,389,인천,Incheon,0.0,374,12,0,0,13.16,2020-08-13
7,3,393,인천,Incheon,4.0,379,11,3,1,13.29,2020-08-14
8,3,399,인천,Incheon,6.0,380,16,6,0,13.5,2020-08-15
9,3,408,인천,Incheon,9.0,380,25,8,1,13.8,2020-08-16
10,3,415,인천,Incheon,7.0,380,32,7,0,14.04,2020-08-17
11,3,433,인천,Incheon,18.0,381,49,18,0,14.65,2020-08-18
12,3,441,인천,Incheon,8.0,381,57,8,0,14.92,2020-08-19
13,3,451,인천,Incheon,10.0,382,66,10,0,15.26,2020-08-20
14,3,469,인천,Incheon,18.0,383,83,17,1,15.87,2020-08-21
15,3,490,인천,Incheon,21.0,384,103,20,1,16.58,2020-08-22
16,3,522,인천,Incheon,32.0,385,134,32,0,17.66,2020-08-23
17,3,542,인천,Incheon,20.0,385,154,20,0,18.33,2020-08-24
18,3,556,인천,Incheon,14.0,385,168,14,0,18.81,2020-08-25
19,3,583,인천,Incheon,27.0,385,195,27,0,19.72,2020-08-26
20,3,642,인천,Incheon,59.0,386,253,59,0,21.72,2020-08-27
21,3,669,인천,Incheon,27.0,392,274,27,0,22.63,2020-08-28
22,3,689,인천,Incheon,20.0,396,290,20,0,23.31,2020-08-29
23,3,702,인천,Incheon,13.0,414,285,12,1,23.75,2020-08-30
24,3,716,인천,Incheon,14.0,414,299,13,1,24.22,2020-08-31
25,3,738,인천,Incheon,22.0,414,321,22,0,24.97,2020-09-01
26,3,749,인천,Incheon,11.0,427,319,10,1,25.34,2020-09-02
