,deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0,7,590,何魂,Busan,0.0,483,100,0,0,17.29,2020-10-28
1,7,590,何魂,Busan,0.0,487,96,0,0,17.29,2020-10-29
2,7,590,何魂,Busan,0.0,495,88,0,0,17.29,2020-10-30
3,8,592,何魂,Busan,2.0,504,80,2,0,17.35,2020-10-31
4,9,592,何魂,Busan,0.0,516,67,0,0,17.35,2020-11-01
5,10,592,何魂,Busan,0.0,518,64,0,0,17.35,2020-11-02
6,11,593,何魂,Busan,1.0,520,62,0,1,17.38,2020-11-03
7,13,594,何魂,Busan,1.0,526,55,1,0,17.41,2020-11-04
8,13,598,何魂,Busan,4.0,544,41,3,1,17.53,2020-11-05
9,13,598,何魂,Busan,0.0,548,37,0,0,17.53,2020-11-06
10,13,600,何魂,Busan,2.0,551,36,2,0,17.59,2020-11-07
11,13,600,何魂,Busan,0.0,554,33,0,0,17.59,2020-11-08
12,14,602,何魂,Busan,2.0,554,34,0,2,17.64,2020-11-09
13,15,603,何魂,Busan,1.0,556,32,1,0,17.67,2020-11-10
14,15,606,何魂,Busan,3.0,560,31,3,0,17.76,2020-11-11
15,15,608,何魂,Busan,2.0,562,31,2,0,17.82,2020-11-12
16,15,608,何魂,Busan,0.0,563,30,0,0,17.82,2020-11-13
17,15,612,何魂,Busan,4.0,566,31,1,3,17.94,2020-11-14
18,15,612,何魂,Busan,0.0,567,30,0,0,17.94,2020-11-15
19,15,612,何魂,Busan,0.0,568,29,0,0,17.94,2020-11-16
20,15,612,何魂,Busan,0.0,568,29,0,0,17.94,2020-11-17
21,15,617,何魂,Busan,5.0,573,29,5,0,18.08,2020-11-18
22,15,622,何魂,Busan,5.0,576,31,5,0,18.23,2020-11-19
23,15,624,何魂,Busan,2.0,577,32,2,0,18.29,2020-11-20
24,15,631,何魂,Busan,7.0,580,36,7,0,18.49,2020-11-21
25,15,632,何魂,Busan,1.0,583,34,1,0,18.52,2020-11-22
26,15,637,何魂,Busan,5.0,583,39,4,1,18.67,2020-11-23
27,15,643,何魂,Busan,6.0,587,41,6,0,18.85,2020-11-24
28,15,661,何魂,Busan,18.0,589,57,18,0,19.37,2020-11-25
29,15,683,何魂,Busan,22.0,594,74,19,3,20.02,2020-11-26
30,15,707,何魂,Busan,24.0,594,98,24,0,20.72,2020-11-27
31,15,735,何魂,Busan,28.0,595,125,27,1,21.54,2020-11-28
32,15,757,何魂,Busan,22.0,596,146,21,1,22.19,2020-11-29
33,16,809,何魂,Busan,52.0,600,193,52,0,23.71,2020-11-30
34,16,840,何魂,Busan,31.0,602,222,31,0,24.62,2020-12-01
35,16,872,何魂,Busan,32.0,602,254,31,1,25.56,2020-12-02
36,16,887,何魂,Busan,15.0,617,254,15,0,26.0,2020-12-03
37,16,918,何魂,Busan,31.0,620,282,31,0,26.91,2020-12-04
38,16,947,何魂,Busan,29.0,627,304,29,0,27.76,2020-12-05
39,16,981,何魂,Busan,34.0,633,332,34,0,28.75,2020-12-06
40,16,1016,何魂,Busan,35.0,641,359,33,2,29.78,2020-12-07
41,16,1042,何魂,Busan,26.0,653,373,24,2,30.54,2020-12-08
42,16,1061,何魂,Busan,19.0,673,372,19,0,31.1,2020-12-09
43,18,1092,何魂,Busan,31.0,696,378,31,0,32.01,2020-12-10
44,18,1118,何魂,Busan,26.0,757,343,26,0,32.77,2020-12-11
45,19,1177,何魂,Busan,59.0,782,376,58,1,34.5,2020-12-12
46,19,1234,何魂,Busan,57.0,824,391,56,1,36.17,2020-12-13
47,20,1255,何魂,Busan,21.0,829,406,19,2,36.78,2020-12-14
48,21,1296,何魂,Busan,41.0,845,430,40,1,37.99,2020-12-15
49,21,1337,何魂,Busan,41.0,861,455,41,0,39.19,2020-12-16
50,22,1381,何魂,Busan,44.0,906,453,44,0,40.48,2020-12-17
51,26,1420,何魂,Busan,39.0,924,470,39,0,41.62,2020-12-18
52,27,1459,何魂,Busan,39.0,951,481,39,0,42.76,2020-12-19
53,27,1492,何魂,Busan,33.0,981,484,33,0,43.73,2020-12-20
54,28,1512,何魂,Busan,20.0,1007,477,19,1,44.32,2020-12-21
55,28,1538,何魂,Busan,26.0,1037,473,26,0,45.08,2020-12-22
56,28,1570,何魂,Busan,32.0,1079,463,32,0,46.02,2020-12-23
57,29,1614,何魂,Busan,44.0,1090,495,43,1,47.31,2020-12-24
58,31,1636,何魂,Busan,22.0,1142,463,21,1,47.95,2020-12-25
