,deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0,0,59,力林,Jeju,0.0,59,0,0,0,8.8,2020-10-28
1,0,59,力林,Jeju,0.0,59,0,0,0,8.8,2020-10-29
2,0,59,力林,Jeju,0.0,59,0,0,0,8.8,2020-10-30
3,0,59,力林,Jeju,0.0,59,0,0,0,8.8,2020-10-31
4,0,59,力林,Jeju,0.0,59,0,0,0,8.8,2020-11-01
5,0,59,力林,Jeju,0.0,59,0,0,0,8.8,2020-11-02
6,0,59,力林,Jeju,0.0,59,0,0,0,8.8,2020-11-03
7,0,60,力林,Jeju,1.0,59,1,1,0,8.95,2020-11-04
8,0,60,力林,Jeju,0.0,59,1,0,0,8.95,2020-11-05
9,0,60,力林,Jeju,0.0,59,1,0,0,8.95,2020-11-06
10,0,60,力林,Jeju,0.0,59,1,0,0,8.95,2020-11-07
11,0,60,力林,Jeju,0.0,59,1,0,0,8.95,2020-11-08
12,0,60,力林,Jeju,0.0,59,1,0,0,8.95,2020-11-09
13,0,60,力林,Jeju,0.0,59,1,0,0,8.95,2020-11-10
14,0,60,力林,Jeju,0.0,59,1,0,0,8.95,2020-11-11
15,0,61,力林,Jeju,1.0,59,2,1,0,9.09,2020-11-12
16,0,62,力林,Jeju,1.0,59,3,1,0,9.24,2020-11-13
17,0,62,力林,Jeju,0.0,59,3,0,0,9.24,2020-11-14
18,0,62,力林,Jeju,0.0,59,3,0,0,9.24,2020-11-15
19,0,63,力林,Jeju,1.0,59,4,1,0,9.39,2020-11-16
20,0,63,力林,Jeju,0.0,59,4,0,0,9.39,2020-11-17
21,0,63,力林,Jeju,0.0,59,4,0,0,9.39,2020-11-18
22,0,63,力林,Jeju,0.0,59,4,0,0,9.39,2020-11-19
23,0,65,力林,Jeju,2.0,59,6,2,0,9.69,2020-11-20
24,0,65,力林,Jeju,0.0,59,6,0,0,9.69,2020-11-21
25,0,65,力林,Jeju,0.0,59,6,0,0,9.69,2020-11-22
26,0,66,力林,Jeju,1.0,59,7,1,0,9.84,2020-11-23
27,0,67,力林,Jeju,1.0,59,8,1,0,9.99,2020-11-24
28,0,70,力林,Jeju,3.0,60,10,3,0,10.44,2020-11-25
29,0,73,力林,Jeju,3.0,60,13,2,1,10.88,2020-11-26
30,0,76,力林,Jeju,3.0,60,16,3,0,11.33,2020-11-27
31,0,78,力林,Jeju,2.0,60,18,2,0,11.63,2020-11-28
32,0,79,力林,Jeju,1.0,60,19,0,1,11.78,2020-11-29
33,0,80,力林,Jeju,1.0,60,20,0,1,11.93,2020-11-30
34,0,81,力林,Jeju,1.0,63,18,0,1,12.08,2020-12-01
35,0,83,力林,Jeju,2.0,63,20,2,0,12.37,2020-12-02
36,0,84,力林,Jeju,1.0,63,21,1,0,12.52,2020-12-03
37,0,86,力林,Jeju,2.0,63,23,2,0,12.82,2020-12-04
38,0,87,力林,Jeju,1.0,64,23,1,0,12.97,2020-12-05
39,0,87,力林,Jeju,0.0,64,23,0,0,12.97,2020-12-06
40,0,87,力林,Jeju,0.0,64,23,0,0,12.97,2020-12-07
41,0,89,力林,Jeju,2.0,70,19,2,0,13.27,2020-12-08
42,0,89,力林,Jeju,0.0,71,18,0,0,13.27,2020-12-09
43,0,102,力林,Jeju,13.0,74,28,9,4,15.21,2020-12-10
44,0,107,力林,Jeju,5.0,75,32,5,0,15.95,2020-12-11
45,0,107,力林,Jeju,0.0,75,32,0,0,15.95,2020-12-12
46,0,110,力林,Jeju,3.0,75,35,3,0,16.4,2020-12-13
47,0,118,力林,Jeju,8.0,75,43,8,0,17.59,2020-12-14
48,0,127,力林,Jeju,9.0,78,49,9,0,18.93,2020-12-15
49,0,142,力林,Jeju,15.0,82,60,15,0,21.17,2020-12-16
50,0,154,力林,Jeju,12.0,82,72,12,0,22.96,2020-12-17
51,0,181,力林,Jeju,27.0,86,95,27,0,26.98,2020-12-18
52,0,205,力林,Jeju,24.0,91,114,24,0,30.56,2020-12-19
53,0,229,力林,Jeju,24.0,93,136,24,0,34.14,2020-12-20
54,0,252,力林,Jeju,23.0,102,150,23,0,37.57,2020-12-21
55,0,271,力林,Jeju,19.0,103,168,19,0,40.4,2020-12-22
56,0,304,力林,Jeju,33.0,105,199,33,0,45.32,2020-12-23
57,0,330,力林,Jeju,26.0,116,214,26,0,49.2,2020-12-24
58,0,350,力林,Jeju,20.0,118,232,20,0,52.18,2020-12-25
59,0,374,力林,Jeju,24.0,126,248,24,0,55.76,2020-12-26
60,0,381,力林,Jeju,7.0,148,233,7,0,56.8,2020-12-27
61,0,392,力林,Jeju,11.0,158,234,11,0,58.44,2020-12-28
62,0,397,力林,Jeju,5.0,179,218,5,0,59.19,2020-12-29
