,deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0,2,184,전남,Jeollanam-do,0.0,174,8,0,0,9.87,2020-10-28
1,2,184,전남,Jeollanam-do,0.0,174,8,0,0,9.87,2020-10-29
2,2,185,전남,Jeollanam-do,1.0,174,9,1,0,9.92,2020-10-30
3,2,185,전남,Jeollanam-do,0.0,174,9,0,0,9.92,2020-10-31
4,2,188,전남,Jeollanam-do,3.0,174,12,3,0,10.08,2020-11-01
5,2,190,전남,Jeollanam-do,2.0,174,14,2,0,10.19,2020-11-02
6,2,190,전남,Jeollanam-do,0.0,174,14,0,0,10.19,2020-11-03
7,2,190,전남,Jeollanam-do,0.0,174,14,0,0,10.19,2020-11-04
8,2,190,전남,Jeollanam-do,0.0,174,14,0,0,10.19,2020-11-05
9,2,190,전남,Jeollanam-do,0.0,174,14,0,0,10.19,2020-11-06
10,2,190,전남,Jeollanam-do,0.0,175,13,0,0,10.19,2020-11-07
11,2,194,전남,Jeollanam-do,4.0,175,17,3,1,10.4,2020-11-08
12,2,196,전남,Jeollanam-do,2.0,175,19,2,0,10.51,2020-11-09
13,2,198,전남,Jeollanam-do,2.0,175,21,2,0,10.62,2020-11-10
14,2,199,전남,Jeollanam-do,1.0,178,19,0,1,10.67,2020-11-11
15,2,207,전남,Jeollanam-do,8.0,179,26,8,0,11.1,2020-11-12
16,2,216,전남,Jeollanam-do,9.0,180,34,9,0,11.58,2020-11-13
17,2,229,전남,Jeollanam-do,13.0,182,45,13,0,12.28,2020-11-14
18,2,238,전남,Jeollanam-do,9.0,182,54,8,1,12.76,2020-11-15
19,2,248,전남,Jeollanam-do,10.0,182,64,10,0,13.3,2020-11-16
20,2,264,전남,Jeollanam-do,16.0,184,78,16,0,14.16,2020-11-17
21,2,279,전남,Jeollanam-do,15.0,184,93,15,0,14.96,2020-11-18
22,2,307,전남,Jeollanam-do,28.0,185,120,27,1,16.46,2020-11-19
23,2,321,전남,Jeollanam-do,14.0,189,130,14,0,17.21,2020-11-20
24,2,340,전남,Jeollanam-do,19.0,189,149,18,1,18.23,2020-11-21
25,2,353,전남,Jeollanam-do,13.0,189,162,13,0,18.93,2020-11-22
26,2,358,전남,Jeollanam-do,5.0,189,167,5,0,19.2,2020-11-23
27,2,365,전남,Jeollanam-do,7.0,189,174,7,0,19.57,2020-11-24
28,2,373,전남,Jeollanam-do,8.0,191,180,8,0,20.0,2020-11-25
29,2,382,전남,Jeollanam-do,9.0,191,189,9,0,20.49,2020-11-26
30,2,393,전남,Jeollanam-do,11.0,196,195,10,1,21.08,2020-11-27
31,2,400,전남,Jeollanam-do,7.0,198,200,7,0,21.45,2020-11-28
32,2,420,전남,Jeollanam-do,20.0,211,207,20,0,22.52,2020-11-29
33,2,424,전남,Jeollanam-do,4.0,214,208,3,1,22.74,2020-11-30
34,2,426,전남,Jeollanam-do,2.0,216,208,2,0,22.85,2020-12-01
35,2,427,전남,Jeollanam-do,1.0,235,190,1,0,22.9,2020-12-02
36,2,429,전남,Jeollanam-do,2.0,251,176,2,0,23.01,2020-12-03
37,2,432,전남,Jeollanam-do,3.0,266,164,3,0,23.17,2020-12-04
38,2,436,전남,Jeollanam-do,4.0,278,156,4,0,23.38,2020-12-05
39,2,444,전남,Jeollanam-do,8.0,293,149,8,0,23.81,2020-12-06
40,2,447,전남,Jeollanam-do,3.0,300,145,2,1,23.97,2020-12-07
41,2,454,전남,Jeollanam-do,7.0,312,140,7,0,24.35,2020-12-08
42,2,456,전남,Jeollanam-do,2.0,327,127,2,0,24.45,2020-12-09
43,4,461,전남,Jeollanam-do,5.0,339,118,5,0,24.72,2020-12-10
44,4,465,전남,Jeollanam-do,4.0,353,108,4,0,24.94,2020-12-11
45,4,473,전남,Jeollanam-do,8.0,363,106,8,0,25.37,2020-12-12
46,4,479,전남,Jeollanam-do,6.0,366,109,5,1,25.69,2020-12-13
47,4,480,전남,Jeollanam-do,1.0,367,109,1,0,25.74,2020-12-14
48,4,481,전남,Jeollanam-do,1.0,373,104,1,0,25.79,2020-12-15
49,4,485,전남,Jeollanam-do,4.0,378,103,4,0,26.01,2020-12-16
50,4,485,전남,Jeollanam-do,0.0,403,78,0,0,26.01,2020-12-17
51,4,490,전남,Jeollanam-do,5.0,405,81,5,0,26.28,2020-12-18
52,5,495,전남,Jeollanam-do,5.0,412,78,5,0,26.55,2020-12-19
53,5,499,전남,Jeollanam-do,4.0,417,77,4,0,26.76,2020-12-20
54,5,508,전남,Jeollanam-do,9.0,417,86,8,1,27.24,2020-12-21
55,5,513,전남,Jeollanam-do,5.0,424,84,4,1,27.51,2020-12-22
56,5,525,전남,Jeollanam-do,12.0,444,76,12,0,28.15,2020-12-23
57,5,527,전남,Jeollanam-do,2.0,449,73,2,0,28.26,2020-12-24
58,5,532,전남,Jeollanam-do,5.0,453,74,4,1,28.53,2020-12-25
59,5,538,전남,Jeollanam-do,6.0,454,79,6,0,28.85,2020-12-26
60,5,543,전남,Jeollanam-do,5.0,455,83,5,0,29.12,2020-12-27
