,deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0,54,1410,版合,Gyeongsangbuk-do,1.0,1342,14,0,1,52.96,2020-08-07
1,54,1410,版合,Gyeongsangbuk-do,0.0,1342,14,0,0,52.96,2020-08-08
2,54,1410,版合,Gyeongsangbuk-do,0.0,1342,14,0,0,52.96,2020-08-09
3,54,1411,版合,Gyeongsangbuk-do,1.0,1342,15,0,1,53.0,2020-08-10
4,54,1411,版合,Gyeongsangbuk-do,0.0,1345,12,0,0,53.0,2020-08-11
5,54,1411,版合,Gyeongsangbuk-do,0.0,1345,12,0,0,53.0,2020-08-12
6,54,1411,版合,Gyeongsangbuk-do,0.0,1346,11,0,0,53.0,2020-08-13
7,54,1412,版合,Gyeongsangbuk-do,1.0,1346,12,1,0,53.03,2020-08-14
8,54,1412,版合,Gyeongsangbuk-do,0.0,1346,12,0,0,53.03,2020-08-15
9,54,1412,版合,Gyeongsangbuk-do,0.0,1348,10,0,0,53.03,2020-08-16
10,54,1414,版合,Gyeongsangbuk-do,2.0,1348,12,1,1,53.11,2020-08-17
11,54,1417,版合,Gyeongsangbuk-do,3.0,1351,12,3,0,53.22,2020-08-18
12,54,1420,版合,Gyeongsangbuk-do,3.0,1353,13,3,0,53.33,2020-08-19
13,54,1425,版合,Gyeongsangbuk-do,5.0,1354,17,5,0,53.52,2020-08-20
14,54,1431,版合,Gyeongsangbuk-do,6.0,1354,23,6,0,53.75,2020-08-21
15,54,1435,版合,Gyeongsangbuk-do,4.0,1354,27,4,0,53.9,2020-08-22
16,54,1437,版合,Gyeongsangbuk-do,2.0,1355,28,2,0,53.97,2020-08-23
17,54,1443,版合,Gyeongsangbuk-do,6.0,1355,34,6,0,54.2,2020-08-24
18,54,1444,版合,Gyeongsangbuk-do,1.0,1355,35,0,1,54.23,2020-08-25
19,54,1444,版合,Gyeongsangbuk-do,0.0,1356,34,0,0,54.23,2020-08-26
20,54,1448,版合,Gyeongsangbuk-do,4.0,1356,38,3,1,54.38,2020-08-27
21,54,1449,版合,Gyeongsangbuk-do,1.0,1356,39,1,0,54.42,2020-08-28
22,54,1450,版合,Gyeongsangbuk-do,1.0,1356,40,0,1,54.46,2020-08-29
23,54,1453,版合,Gyeongsangbuk-do,3.0,1356,43,3,0,54.57,2020-08-30
24,54,1455,版合,Gyeongsangbuk-do,2.0,1356,45,2,0,54.65,2020-08-31
25,54,1464,版合,Gyeongsangbuk-do,9.0,1357,53,5,4,54.99,2020-09-01
26,54,1468,版合,Gyeongsangbuk-do,4.0,1359,55,3,1,55.14,2020-09-02
27,54,1468,版合,Gyeongsangbuk-do,0.0,1360,54,0,0,55.14,2020-09-03
28,54,1472,版合,Gyeongsangbuk-do,4.0,1364,54,4,0,55.29,2020-09-04
29,54,1473,版合,Gyeongsangbuk-do,1.0,1374,45,0,1,55.32,2020-09-05
30,54,1475,版合,Gyeongsangbuk-do,2.0,1376,45,2,0,55.4,2020-09-06
31,54,1475,版合,Gyeongsangbuk-do,0.0,1379,42,0,0,55.4,2020-09-07
32,54,1478,版合,Gyeongsangbuk-do,3.0,1382,42,0,3,55.51,2020-09-08
33,54,1478,版合,Gyeongsangbuk-do,0.0,1385,39,0,0,55.51,2020-09-09
34,54,1481,版合,Gyeongsangbuk-do,3.0,1386,41,2,1,55.62,2020-09-10
35,54,1483,版合,Gyeongsangbuk-do,2.0,1388,41,2,0,55.7,2020-09-11
36,54,1485,版合,Gyeongsangbuk-do,2.0,1391,40,2,0,55.77,2020-09-12
37,54,1487,版合,Gyeongsangbuk-do,2.0,1393,40,2,0,55.85,2020-09-13
38,54,1488,版合,Gyeongsangbuk-do,1.0,1394,40,0,1,55.89,2020-09-14
39,54,1489,版合,Gyeongsangbuk-do,1.0,1397,38,1,0,55.92,2020-09-15
40,54,1491,版合,Gyeongsangbuk-do,2.0,1404,33,2,0,56.0,2020-09-16
41,55,1497,版合,Gyeongsangbuk-do,6.0,1405,37,6,0,56.23,2020-09-17
42,55,1502,版合,Gyeongsangbuk-do,5.0,1407,40,5,0,56.41,2020-09-18
43,55,1506,版合,Gyeongsangbuk-do,4.0,1410,41,4,0,56.56,2020-09-19
44,55,1511,版合,Gyeongsangbuk-do,5.0,1410,46,4,1,56.75,2020-09-20
45,55,1512,版合,Gyeongsangbuk-do,1.0,1411,46,1,0,56.79,2020-09-21
46,55,1516,版合,Gyeongsangbuk-do,4.0,1420,41,4,0,56.94,2020-09-22
47,55,1522,版合,Gyeongsangbuk-do,6.0,1420,47,6,0,57.16,2020-09-23
48,55,1524,版合,Gyeongsangbuk-do,2.0,1423,46,2,0,57.24,2020-09-24
49,55,1530,版合,Gyeongsangbuk-do,6.0,1425,50,4,2,57.46,2020-09-25
50,55,1533,版合,Gyeongsangbuk-do,3.0,1426,52,3,0,57.58,2020-09-26
51,55,1539,版合,Gyeongsangbuk-do,6.0,1427,57,6,0,57.8,2020-09-27
52,55,1543,版合,Gyeongsangbuk-do,4.0,1427,61,3,1,57.95,2020-09-28
53,55,1545,版合,Gyeongsangbuk-do,2.0,1432,58,2,0,58.03,2020-09-29
54,56,1551,版合,Gyeongsangbuk-do,6.0,1441,54,5,1,58.25,2020-09-30
55,56,1556,版合,Gyeongsangbuk-do,5.0,1445,55,5,0,58.44,2020-10-01
56,56,1560,版合,Gyeongsangbuk-do,4.0,1448,56,4,0,58.59,2020-10-02
57,56,1562,版合,Gyeongsangbuk-do,2.0,1449,57,2,0,58.67,2020-10-03
58,56,1566,版合,Gyeongsangbuk-do,4.0,1452,58,3,1,58.82,2020-10-04
59,56,1567,版合,Gyeongsangbuk-do,1.0,1453,58,1,0,58.85,2020-10-05
60,56,1567,版合,Gyeongsangbuk-do,0.0,1459,52,0,0,58.85,2020-10-06
61,56,1567,版合,Gyeongsangbuk-do,0.0,1461,50,0,0,58.85,2020-10-07
62,56,1568,版合,Gyeongsangbuk-do,1.0,1464,48,1,0,58.89,2020-10-08
63,56,1568,版合,Gyeongsangbuk-do,0.0,1466,46,0,0,58.89,2020-10-09
64,56,1568,版合,Gyeongsangbuk-do,0.0,1468,44,0,0,58.89,2020-10-10
65,56,1568,版合,Gyeongsangbuk-do,0.0,1470,42,0,0,58.89,2020-10-11
66,56,1569,版合,Gyeongsangbuk-do,1.0,1471,42,0,1,58.93,2020-10-12
67,56,1570,版合,Gyeongsangbuk-do,1.0,1481,33,0,1,58.97,2020-10-13
68,56,1570,版合,Gyeongsangbuk-do,0.0,1490,24,0,0,58.97,2020-10-14
69,56,1571,版合,Gyeongsangbuk-do,1.0,1497,18,0,1,59.0,2020-10-15
70,56,1571,版合,Gyeongsangbuk-do,0.0,1504,11,0,0,59.0,2020-10-16
71,56,1571,版合,Gyeongsangbuk-do,0.0,1505,10,0,0,59.0,2020-10-17
72,56,1571,版合,Gyeongsangbuk-do,0.0,1506,9,0,0,59.0,2020-10-18
73,56,1573,版合,Gyeongsangbuk-do,2.0,1506,11,0,2,59.08,2020-10-19
74,56,1575,版合,Gyeongsangbuk-do,2.0,1507,12,0,2,59.15,2020-10-20
75,56,1577,版合,Gyeongsangbuk-do,2.0,1507,14,2,0,59.23,2020-10-21
76,56,1578,版合,Gyeongsangbuk-do,1.0,1508,14,0,1,59.27,2020-10-22
77,57,1578,版合,Gyeongsangbuk-do,0.0,1508,13,0,0,59.27,2020-10-23
78,57,1578,版合,Gyeongsangbuk-do,0.0,1509,12,0,0,59.27,2020-10-24
79,57,1578,版合,Gyeongsangbuk-do,0.0,1510,11,0,0,59.27,2020-10-25
80,57,1581,版合,Gyeongsangbuk-do,3.0,1510,14,0,3,59.38,2020-10-26
81,57,1581,版合,Gyeongsangbuk-do,0.0,1511,13,0,0,59.38,2020-10-27
82,57,1586,版合,Gyeongsangbuk-do,5.0,1511,18,5,0,59.57,2020-10-28
