,deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0,2,187,面合,Chungcheongbuk-do,0.0,169,16,0,0,11.69,2020-10-28
1,2,187,面合,Chungcheongbuk-do,0.0,172,13,0,0,11.69,2020-10-29
2,2,189,面合,Chungcheongbuk-do,2.0,174,13,0,2,11.82,2020-10-30
3,2,189,面合,Chungcheongbuk-do,0.0,175,12,0,0,11.82,2020-10-31
4,2,190,面合,Chungcheongbuk-do,1.0,175,13,1,0,11.88,2020-11-01
5,2,192,面合,Chungcheongbuk-do,2.0,175,15,1,1,12.0,2020-11-02
6,3,193,面合,Chungcheongbuk-do,1.0,176,14,1,0,12.07,2020-11-03
7,3,193,面合,Chungcheongbuk-do,0.0,176,14,0,0,12.07,2020-11-04
8,3,195,面合,Chungcheongbuk-do,2.0,177,15,2,0,12.19,2020-11-05
9,3,195,面合,Chungcheongbuk-do,0.0,178,14,0,0,12.19,2020-11-06
10,3,195,面合,Chungcheongbuk-do,0.0,178,14,0,0,12.19,2020-11-07
11,3,197,面合,Chungcheongbuk-do,2.0,178,16,2,0,12.32,2020-11-08
12,3,201,面合,Chungcheongbuk-do,4.0,179,19,2,2,12.57,2020-11-09
13,3,203,面合,Chungcheongbuk-do,2.0,179,21,1,1,12.69,2020-11-10
14,3,205,面合,Chungcheongbuk-do,2.0,180,22,1,1,12.82,2020-11-11
15,3,206,面合,Chungcheongbuk-do,1.0,180,23,0,1,12.88,2020-11-12
16,3,207,面合,Chungcheongbuk-do,1.0,182,22,0,1,12.94,2020-11-13
17,3,207,面合,Chungcheongbuk-do,0.0,183,21,0,0,12.94,2020-11-14
18,3,215,面合,Chungcheongbuk-do,8.0,184,28,8,0,13.44,2020-11-15
19,3,218,面合,Chungcheongbuk-do,3.0,184,31,3,0,13.63,2020-11-16
20,3,218,面合,Chungcheongbuk-do,0.0,185,30,0,0,13.63,2020-11-17
21,3,218,面合,Chungcheongbuk-do,0.0,188,27,0,0,13.63,2020-11-18
22,3,222,面合,Chungcheongbuk-do,4.0,191,28,3,1,13.88,2020-11-19
23,3,224,面合,Chungcheongbuk-do,2.0,191,30,2,0,14.01,2020-11-20
24,3,225,面合,Chungcheongbuk-do,1.0,194,28,1,0,14.07,2020-11-21
25,3,225,面合,Chungcheongbuk-do,0.0,196,26,0,0,14.07,2020-11-22
26,3,225,面合,Chungcheongbuk-do,0.0,197,25,0,0,14.07,2020-11-23
27,3,228,面合,Chungcheongbuk-do,3.0,198,27,3,0,14.26,2020-11-24
28,3,231,面合,Chungcheongbuk-do,3.0,202,26,3,0,14.44,2020-11-25
29,3,239,面合,Chungcheongbuk-do,8.0,202,34,8,0,14.94,2020-11-26
30,3,259,面合,Chungcheongbuk-do,20.0,203,53,19,1,16.19,2020-11-27
31,3,283,面合,Chungcheongbuk-do,24.0,203,77,23,1,17.69,2020-11-28
32,3,305,面合,Chungcheongbuk-do,22.0,206,96,19,3,19.07,2020-11-29
33,3,327,面合,Chungcheongbuk-do,22.0,207,117,22,0,20.45,2020-11-30
34,3,359,面合,Chungcheongbuk-do,32.0,209,147,31,1,22.45,2020-12-01
35,3,375,面合,Chungcheongbuk-do,16.0,214,158,16,0,23.45,2020-12-02
36,3,385,面合,Chungcheongbuk-do,10.0,216,166,9,1,24.07,2020-12-03
37,3,390,面合,Chungcheongbuk-do,5.0,218,169,5,0,24.38,2020-12-04
38,3,408,面合,Chungcheongbuk-do,18.0,219,186,18,0,25.51,2020-12-05
39,3,422,面合,Chungcheongbuk-do,14.0,219,200,13,1,26.39,2020-12-06
40,3,433,面合,Chungcheongbuk-do,11.0,228,202,11,0,27.07,2020-12-07
41,3,443,面合,Chungcheongbuk-do,10.0,231,209,9,1,27.7,2020-12-08
42,3,466,面合,Chungcheongbuk-do,23.0,233,230,22,1,29.14,2020-12-09
43,3,478,面合,Chungcheongbuk-do,12.0,245,230,12,0,29.89,2020-12-10
44,3,498,面合,Chungcheongbuk-do,20.0,278,217,20,0,31.14,2020-12-11
45,3,519,面合,Chungcheongbuk-do,21.0,286,230,21,0,32.45,2020-12-12
46,3,534,面合,Chungcheongbuk-do,15.0,299,232,15,0,33.39,2020-12-13
47,3,555,面合,Chungcheongbuk-do,21.0,302,250,21,0,34.7,2020-12-14
48,4,580,面合,Chungcheongbuk-do,25.0,316,260,24,1,36.26,2020-12-15
49,4,603,面合,Chungcheongbuk-do,23.0,345,254,22,1,37.7,2020-12-16
50,7,622,面合,Chungcheongbuk-do,19.0,363,252,19,0,38.89,2020-12-17
51,7,653,面合,Chungcheongbuk-do,31.0,378,268,30,1,40.83,2020-12-18
52,9,756,面合,Chungcheongbuk-do,103.0,404,343,103,0,47.27,2020-12-19
53,11,770,面合,Chungcheongbuk-do,14.0,415,344,14,0,48.14,2020-12-20
54,13,803,面合,Chungcheongbuk-do,33.0,424,366,29,4,50.21,2020-12-21
55,15,834,面合,Chungcheongbuk-do,31.0,441,378,30,1,52.14,2020-12-22
56,15,892,面合,Chungcheongbuk-do,58.0,463,414,58,0,55.77,2020-12-23
57,15,939,面合,Chungcheongbuk-do,47.0,484,440,46,1,58.71,2020-12-24
58,18,981,面合,Chungcheongbuk-do,42.0,515,448,42,0,61.34,2020-12-25
59,19,1019,面合,Chungcheongbuk-do,38.0,520,480,38,0,63.71,2020-12-26
60,20,1043,面合,Chungcheongbuk-do,24.0,541,482,24,0,65.21,2020-12-27
61,20,1074,面合,Chungcheongbuk-do,31.0,547,507,30,1,67.15,2020-12-28
62,21,1096,面合,Chungcheongbuk-do,22.0,562,513,22,0,68.53,2020-12-29
63,23,1141,面合,Chungcheongbuk-do,45.0,587,531,45,0,71.34,2020-12-30
64,23,1163,面合,Chungcheongbuk-do,22.0,608,532,22,0,72.72,2020-12-31
65,24,1185,面合,Chungcheongbuk-do,22.0,628,533,22,0,74.09,2021-01-01
66,28,1221,面合,Chungcheongbuk-do,36.0,637,556,34,2,76.34,2021-01-02
67,28,1248,面合,Chungcheongbuk-do,27.0,654,566,26,1,78.03,2021-01-03
68,28,1271,面合,Chungcheongbuk-do,23.0,675,568,23,0,79.47,2021-01-04
69,32,1303,面合,Chungcheongbuk-do,32.0,697,574,32,0,81.47,2021-01-05
70,33,1324,面合,Chungcheongbuk-do,21.0,722,569,21,0,82.78,2021-01-06
71,34,1338,面合,Chungcheongbuk-do,14.0,743,561,14,0,83.66,2021-01-07
72,35,1348,面合,Chungcheongbuk-do,10.0,766,547,10,0,84.28,2021-01-08
73,36,1378,面合,Chungcheongbuk-do,30.0,794,548,30,0,86.16,2021-01-09
74,36,1387,面合,Chungcheongbuk-do,9.0,811,540,8,1,86.72,2021-01-10
75,36,1397,面合,Chungcheongbuk-do,10.0,823,538,9,1,87.35,2021-01-11
76,37,1413,面合,Chungcheongbuk-do,16.0,870,506,16,0,88.35,2021-01-12
77,37,1424,面合,Chungcheongbuk-do,11.0,901,486,11,0,89.03,2021-01-13
78,37,1442,面合,Chungcheongbuk-do,18.0,962,443,18,0,90.16,2021-01-14
79,38,1451,面合,Chungcheongbuk-do,9.0,1001,412,7,89,90.72,2021-01-15
80,38,1457,面合,Chungcheongbuk-do,6.0,1048,371,6,0,91.1,2021-01-16
81,41,1464,面合,Chungcheongbuk-do,7.0,1079,344,7,0,91.53,2021-01-17
82,44,1473,面合,Chungcheongbuk-do,9.0,1079,350,8,1,92.1,2021-01-18
83,46,1478,面合,Chungcheongbuk-do,5.0,1101,331,5,0,92.41,2021-01-19
84,47,1481,面合,Chungcheongbuk-do,3.0,1124,310,2,1,92.6,2021-01-20
85,48,1488,面合,Chungcheongbuk-do,7.0,1150,290,7,0,93.04,2021-01-21
86,50,1489,面合,Chungcheongbuk-do,1.0,1183,256,1,0,93.1,2021-01-22
87,51,1493,面合,Chungcheongbuk-do,4.0,1196,246,4,0,93.35,2021-01-23
88,52,1505,面合,Chungcheongbuk-do,12.0,1201,252,12,0,94.1,2021-01-24
89,53,1513,面合,Chungcheongbuk-do,8.0,1216,244,8,0,94.6,2021-01-25
90,53,1520,面合,Chungcheongbuk-do,7.0,1239,228,7,0,95.04,2021-01-26
91,53,1528,面合,Chungcheongbuk-do,8.0,1285,190,8,0,95.54,2021-01-27
92,53,1553,面合,Chungcheongbuk-do,25.0,1300,200,24,1,97.1,2021-01-28
93,54,1562,面合,Chungcheongbuk-do,9.0,1315,193,9,0,97.66,2021-01-29
94,55,1573,面合,Chungcheongbuk-do,11.0,1327,191,11,0,98.35,2021-01-30
95,55,1574,面合,Chungcheongbuk-do,1.0,1332,187,1,0,98.41,2021-01-31
96,55,1580,面合,Chungcheongbuk-do,6.0,1337,188,5,1,98.79,2021-02-01
97,55,1598,面合,Chungcheongbuk-do,18.0,1364,179,18,0,99.91,2021-02-02
98,55,1607,面合,Chungcheongbuk-do,9.0,1375,177,8,1,100.48,2021-02-03
99,55,1611,面合,Chungcheongbuk-do,4.0,1398,158,4,0,100.73,2021-02-04
100,55,1614,面合,Chungcheongbuk-do,3.0,1409,150,2,1,100.91,2021-02-05
101,57,1616,面合,Chungcheongbuk-do,2.0,1422,137,2,0,101.04,2021-02-06
102,57,1617,面合,Chungcheongbuk-do,1.0,1424,136,1,0,101.1,2021-02-07
103,57,1617,面合,Chungcheongbuk-do,0.0,1425,135,0,0,101.1,2021-02-08
104,57,1620,面合,Chungcheongbuk-do,3.0,1442,121,2,1,101.29,2021-02-09
105,57,1622,面合,Chungcheongbuk-do,2.0,1463,102,2,0,101.41,2021-02-10
106,57,1626,面合,Chungcheongbuk-do,4.0,1473,96,3,1,101.66,2021-02-11
107,57,1632,面合,Chungcheongbuk-do,6.0,1489,86,6,0,102.04,2021-02-12
108,57,1637,面合,Chungcheongbuk-do,5.0,1500,80,4,1,102.35,2021-02-13
109,57,1642,面合,Chungcheongbuk-do,5.0,1506,79,5,0,102.66,2021-02-14
110,57,1642,面合,Chungcheongbuk-do,0.0,1507,78,0,0,102.66,2021-02-15
111,58,1649,面合,Chungcheongbuk-do,7.0,1513,78,7,0,103.1,2021-02-16
112,58,1655,面合,Chungcheongbuk-do,6.0,1528,69,6,0,103.48,2021-02-17
113,58,1672,面合,Chungcheongbuk-do,17.0,1534,80,16,1,104.54,2021-02-18
114,58,1690,面合,Chungcheongbuk-do,18.0,1534,98,18,0,105.67,2021-02-19
115,58,1706,面合,Chungcheongbuk-do,16.0,1536,112,16,0,106.67,2021-02-20
116,58,1712,面合,Chungcheongbuk-do,6.0,1540,114,6,0,107.04,2021-02-21
117,58,1719,面合,Chungcheongbuk-do,7.0,1543,118,7,0,107.48,2021-02-22
118,58,1723,面合,Chungcheongbuk-do,4.0,1545,120,4,0,107.73,2021-02-23
119,58,1724,面合,Chungcheongbuk-do,1.0,1552,114,1,0,107.79,2021-02-24
120,58,1728,面合,Chungcheongbuk-do,4.0,1557,113,4,0,108.04,2021-02-25
121,58,1738,面合,Chungcheongbuk-do,10.0,1568,112,10,0,108.67,2021-02-26
122,58,1746,面合,Chungcheongbuk-do,8.0,1573,115,8,0,109.17,2021-02-27
123,58,1756,面合,Chungcheongbuk-do,10.0,1575,123,10,0,109.79,2021-02-28
124,58,1764,面合,Chungcheongbuk-do,8.0,1582,124,8,0,110.29,2021-03-01
125,58,1770,面合,Chungcheongbuk-do,6.0,1585,127,5,1,110.67,2021-03-02
126,58,1789,面合,Chungcheongbuk-do,19.0,1595,136,19,0,111.86,2021-03-03
127,58,1801,面合,Chungcheongbuk-do,12.0,1613,130,12,0,112.61,2021-03-04
128,58,1820,面合,Chungcheongbuk-do,19.0,1624,138,19,0,113.79,2021-03-05
129,58,1842,面合,Chungcheongbuk-do,22.0,1628,156,22,0,115.17,2021-03-06
130,58,1851,面合,Chungcheongbuk-do,9.0,1629,164,8,1,115.73,2021-03-07
131,58,1871,面合,Chungcheongbuk-do,20.0,1629,184,20,0,116.98,2021-03-08
132,58,1892,面合,Chungcheongbuk-do,21.0,1629,205,21,0,118.3,2021-03-09
133,59,1913,面合,Chungcheongbuk-do,21.0,1649,205,18,3,119.61,2021-03-10
134,60,1919,面合,Chungcheongbuk-do,6.0,1660,199,6,0,119.98,2021-03-11
135,60,1946,面合,Chungcheongbuk-do,27.0,1670,216,27,0,121.67,2021-03-12
136,60,1962,面合,Chungcheongbuk-do,16.0,1678,224,16,0,122.67,2021-03-13
137,60,1969,面合,Chungcheongbuk-do,7.0,1689,220,7,0,123.11,2021-03-14
138,60,1978,面合,Chungcheongbuk-do,9.0,1711,207,9,0,123.67,2021-03-15
139,60,1981,面合,Chungcheongbuk-do,3.0,1731,190,3,0,123.86,2021-03-16
140,60,1993,面合,Chungcheongbuk-do,12.0,1760,173,12,0,124.61,2021-03-17
141,60,2001,面合,Chungcheongbuk-do,8.0,1779,162,8,0,125.11,2021-03-18
142,60,2009,面合,Chungcheongbuk-do,8.0,1789,160,6,2,125.61,2021-03-19
143,60,2017,面合,Chungcheongbuk-do,8.0,1800,157,8,0,126.11,2021-03-20
144,60,2027,面合,Chungcheongbuk-do,10.0,1822,145,10,0,126.74,2021-03-21
145,60,2032,面合,Chungcheongbuk-do,5.0,1826,146,5,0,127.05,2021-03-22
146,60,2038,面合,Chungcheongbuk-do,6.0,1838,140,6,0,127.42,2021-03-23
147,60,2044,面合,Chungcheongbuk-do,6.0,1865,119,6,0,127.8,2021-03-24
148,60,2061,面合,Chungcheongbuk-do,17.0,1881,120,17,0,128.86,2021-03-25
149,60,2074,面合,Chungcheongbuk-do,13.0,1892,122,9,4,129.67,2021-03-26
150,60,2113,面合,Chungcheongbuk-do,39.0,1898,155,38,1,132.11,2021-03-27
151,60,2129,面合,Chungcheongbuk-do,16.0,1913,156,16,0,133.11,2021-03-28
152,61,2141,面合,Chungcheongbuk-do,12.0,1915,165,11,1,133.86,2021-03-29
153,61,2169,面合,Chungcheongbuk-do,28.0,1921,187,27,1,135.61,2021-03-30
154,61,2190,面合,Chungcheongbuk-do,21.0,1933,196,21,0,136.93,2021-03-31
155,61,2210,面合,Chungcheongbuk-do,20.0,1940,209,19,1,138.18,2021-04-01
156,61,2229,面合,Chungcheongbuk-do,19.0,1948,220,19,0,139.37,2021-04-02
157,61,2240,面合,Chungcheongbuk-do,11.0,1949,230,11,0,140.05,2021-04-03
158,61,2254,面合,Chungcheongbuk-do,14.0,1956,237,14,0,140.93,2021-04-04
159,61,2261,面合,Chungcheongbuk-do,7.0,1972,228,7,0,141.37,2021-04-05
160,61,2273,面合,Chungcheongbuk-do,12.0,1990,222,10,2,142.12,2021-04-06
161,61,2290,面合,Chungcheongbuk-do,17.0,2028,201,15,2,143.18,2021-04-07
162,61,2298,面合,Chungcheongbuk-do,8.0,2042,195,8,0,143.68,2021-04-08
163,61,2305,面合,Chungcheongbuk-do,7.0,2069,175,7,0,144.12,2021-04-09
164,61,2317,面合,Chungcheongbuk-do,12.0,2094,162,10,2,144.87,2021-04-10
165,61,2327,面合,Chungcheongbuk-do,10.0,2116,150,10,0,145.49,2021-04-11
166,61,2347,面合,Chungcheongbuk-do,20.0,2124,162,17,3,146.74,2021-04-12
167,61,2355,面合,Chungcheongbuk-do,8.0,2142,152,7,1,147.24,2021-04-13
168,61,2384,面合,Chungcheongbuk-do,29.0,2164,159,29,0,149.06,2021-04-14
169,61,2404,面合,Chungcheongbuk-do,20.0,2179,164,19,1,150.31,2021-04-15
170,61,2413,面合,Chungcheongbuk-do,9.0,2186,166,9,0,150.87,2021-04-16
171,61,2425,面合,Chungcheongbuk-do,12.0,2197,167,11,1,151.62,2021-04-17
172,62,2435,面合,Chungcheongbuk-do,10.0,2203,170,10,0,152.25,2021-04-18
173,63,2445,面合,Chungcheongbuk-do,10.0,2209,173,9,1,152.87,2021-04-19
174,63,2459,面合,Chungcheongbuk-do,14.0,2224,172,14,0,153.75,2021-04-20
175,64,2479,面合,Chungcheongbuk-do,20.0,2235,180,19,1,155.0,2021-04-21
176,64,2498,面合,Chungcheongbuk-do,19.0,2247,187,19,0,156.18,2021-04-22
177,64,2528,面合,Chungcheongbuk-do,30.0,2259,205,29,1,158.06,2021-04-23
178,64,2543,面合,Chungcheongbuk-do,15.0,2279,200,13,2,159.0,2021-04-24
179,64,2558,面合,Chungcheongbuk-do,15.0,2298,196,15,0,159.94,2021-04-25
180,64,2574,面合,Chungcheongbuk-do,16.0,2308,202,16,0,160.94,2021-04-26
181,64,2584,面合,Chungcheongbuk-do,10.0,2327,193,9,1,161.56,2021-04-27
182,64,2606,面合,Chungcheongbuk-do,22.0,2346,196,22,0,162.94,2021-04-28
