,deathCnt,defCnt,gubun,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,stdDay
0,1,192,面巢,Chungcheongnam-do,0.0,187,4,0,0,9.05,2020-08-07
1,1,192,面巢,Chungcheongnam-do,0.0,188,3,0,0,9.05,2020-08-08
2,1,193,面巢,Chungcheongnam-do,1.0,188,4,1,0,9.09,2020-08-09
3,1,193,面巢,Chungcheongnam-do,0.0,188,4,0,0,9.09,2020-08-10
4,1,195,面巢,Chungcheongnam-do,2.0,189,5,1,1,9.19,2020-08-11
5,1,196,面巢,Chungcheongnam-do,1.0,189,6,0,1,9.23,2020-08-12
6,1,197,面巢,Chungcheongnam-do,1.0,189,7,1,0,9.28,2020-08-13
7,1,200,面巢,Chungcheongnam-do,3.0,189,10,3,0,9.42,2020-08-14
8,1,202,面巢,Chungcheongnam-do,2.0,189,12,1,1,9.52,2020-08-15
9,1,207,面巢,Chungcheongnam-do,5.0,190,16,5,0,9.75,2020-08-16
10,1,211,面巢,Chungcheongnam-do,4.0,191,19,3,1,9.94,2020-08-17
11,1,216,面巢,Chungcheongnam-do,5.0,191,24,4,1,10.18,2020-08-18
12,1,219,面巢,Chungcheongnam-do,3.0,191,27,3,0,10.32,2020-08-19
13,1,224,面巢,Chungcheongnam-do,5.0,191,32,4,1,10.55,2020-08-20
14,1,237,面巢,Chungcheongnam-do,13.0,192,44,11,2,11.17,2020-08-21
15,1,244,面巢,Chungcheongnam-do,7.0,192,51,6,1,11.5,2020-08-22
16,1,254,面巢,Chungcheongnam-do,10.0,195,58,10,0,11.97,2020-08-23
17,1,262,面巢,Chungcheongnam-do,8.0,196,65,7,1,12.34,2020-08-24
18,1,271,面巢,Chungcheongnam-do,9.0,197,73,9,0,12.77,2020-08-25
19,1,283,面巢,Chungcheongnam-do,12.0,200,82,12,0,13.33,2020-08-26
20,1,298,面巢,Chungcheongnam-do,15.0,201,96,15,0,14.04,2020-08-27
21,1,307,面巢,Chungcheongnam-do,9.0,201,105,9,0,14.46,2020-08-28
22,1,315,面巢,Chungcheongnam-do,8.0,204,110,8,0,14.84,2020-08-29
23,1,323,面巢,Chungcheongnam-do,8.0,205,117,5,3,15.22,2020-08-30
24,1,332,面巢,Chungcheongnam-do,9.0,205,126,9,0,15.64,2020-08-31
25,1,339,面巢,Chungcheongnam-do,7.0,214,124,7,0,15.97,2020-09-01
26,1,346,面巢,Chungcheongnam-do,7.0,215,130,7,0,16.3,2020-09-02
27,1,353,面巢,Chungcheongnam-do,7.0,217,135,7,0,16.63,2020-09-03
28,1,374,面巢,Chungcheongnam-do,21.0,225,148,20,1,17.62,2020-09-04
29,1,378,面巢,Chungcheongnam-do,4.0,230,147,4,0,17.81,2020-09-05
30,1,380,面巢,Chungcheongnam-do,2.0,232,147,2,0,17.9,2020-09-06
31,1,383,面巢,Chungcheongnam-do,3.0,238,144,3,0,18.05,2020-09-07
32,1,383,面巢,Chungcheongnam-do,0.0,242,140,0,0,18.05,2020-09-08
33,1,391,面巢,Chungcheongnam-do,8.0,252,138,5,3,18.42,2020-09-09
34,1,403,面巢,Chungcheongnam-do,12.0,264,138,12,0,18.99,2020-09-10
35,1,417,面巢,Chungcheongnam-do,14.0,274,142,14,0,19.65,2020-09-11
36,2,423,面巢,Chungcheongnam-do,6.0,275,146,6,0,19.93,2020-09-12
37,2,434,面巢,Chungcheongnam-do,11.0,287,145,9,2,20.45,2020-09-13
38,2,442,面巢,Chungcheongnam-do,8.0,296,144,7,1,20.82,2020-09-14
39,2,445,面巢,Chungcheongnam-do,3.0,296,147,3,0,20.97,2020-09-15
40,2,447,面巢,Chungcheongnam-do,2.0,315,130,2,0,21.06,2020-09-16
41,2,457,面巢,Chungcheongnam-do,10.0,323,132,9,1,21.53,2020-09-17
42,2,463,面巢,Chungcheongnam-do,6.0,334,127,3,3,21.81,2020-09-18
43,2,467,面巢,Chungcheongnam-do,4.0,339,126,4,0,22.0,2020-09-19
44,2,468,面巢,Chungcheongnam-do,1.0,346,120,1,0,22.05,2020-09-20
45,2,468,面巢,Chungcheongnam-do,0.0,348,118,0,0,22.05,2020-09-21
46,2,468,面巢,Chungcheongnam-do,0.0,353,113,0,0,22.05,2020-09-22
47,2,473,面巢,Chungcheongnam-do,5.0,358,113,4,1,22.29,2020-09-23
48,3,474,面巢,Chungcheongnam-do,1.0,369,102,1,0,22.33,2020-09-24
49,3,475,面巢,Chungcheongnam-do,1.0,379,93,0,1,22.38,2020-09-25
50,4,475,面巢,Chungcheongnam-do,0.0,385,86,0,0,22.38,2020-09-26
51,4,477,面巢,Chungcheongnam-do,2.0,393,80,1,1,22.47,2020-09-27
52,5,477,面巢,Chungcheongnam-do,0.0,400,72,0,0,22.47,2020-09-28
53,5,479,面巢,Chungcheongnam-do,2.0,404,70,0,2,22.57,2020-09-29
54,6,484,面巢,Chungcheongnam-do,5.0,417,61,1,4,22.8,2020-09-30
55,6,487,面巢,Chungcheongnam-do,3.0,422,59,3,0,22.95,2020-10-01
56,6,488,面巢,Chungcheongnam-do,1.0,425,57,1,0,22.99,2020-10-02
57,6,489,面巢,Chungcheongnam-do,1.0,428,55,1,0,23.04,2020-10-03
58,6,489,面巢,Chungcheongnam-do,0.0,428,55,0,0,23.04,2020-10-04
59,6,491,面巢,Chungcheongnam-do,2.0,431,54,2,0,23.13,2020-10-05
60,6,491,面巢,Chungcheongnam-do,0.0,435,50,0,0,23.13,2020-10-06
61,6,491,面巢,Chungcheongnam-do,0.0,440,45,0,0,23.13,2020-10-07
62,6,491,面巢,Chungcheongnam-do,0.0,446,39,0,0,23.13,2020-10-08
63,6,491,面巢,Chungcheongnam-do,0.0,446,39,0,0,23.13,2020-10-09
64,6,494,面巢,Chungcheongnam-do,3.0,448,40,1,2,23.27,2020-10-10
65,6,495,面巢,Chungcheongnam-do,1.0,455,34,1,0,23.32,2020-10-11
66,6,497,面巢,Chungcheongnam-do,2.0,455,36,0,2,23.42,2020-10-12
67,6,499,面巢,Chungcheongnam-do,2.0,455,38,2,0,23.51,2020-10-13
68,6,500,面巢,Chungcheongnam-do,1.0,458,36,1,0,23.56,2020-10-14
69,6,500,面巢,Chungcheongnam-do,0.0,464,30,0,0,23.56,2020-10-15
70,6,501,面巢,Chungcheongnam-do,1.0,466,29,1,0,23.6,2020-10-16
71,7,503,面巢,Chungcheongnam-do,2.0,468,28,2,0,23.7,2020-10-17
72,7,503,面巢,Chungcheongnam-do,0.0,472,24,0,0,23.7,2020-10-18
73,7,505,面巢,Chungcheongnam-do,2.0,473,25,2,0,23.79,2020-10-19
74,7,507,面巢,Chungcheongnam-do,2.0,476,24,1,1,23.89,2020-10-20
75,7,507,面巢,Chungcheongnam-do,0.0,479,21,0,0,23.89,2020-10-21
76,7,518,面巢,Chungcheongnam-do,11.0,481,30,11,0,24.41,2020-10-22
77,7,522,面巢,Chungcheongnam-do,4.0,482,33,4,0,24.59,2020-10-23
78,8,527,面巢,Chungcheongnam-do,5.0,483,36,5,0,24.83,2020-10-24
79,8,529,面巢,Chungcheongnam-do,2.0,483,38,2,0,24.92,2020-10-25
80,8,530,面巢,Chungcheongnam-do,1.0,483,39,1,0,24.97,2020-10-26
81,8,531,面巢,Chungcheongnam-do,1.0,484,39,0,1,25.02,2020-10-27
82,8,532,面巢,Chungcheongnam-do,1.0,484,40,1,0,25.07,2020-10-28
83,8,533,面巢,Chungcheongnam-do,1.0,488,37,1,0,25.11,2020-10-29
84,8,536,面巢,Chungcheongnam-do,3.0,488,40,3,0,25.25,2020-10-30
85,8,541,面巢,Chungcheongnam-do,5.0,488,45,4,1,25.49,2020-10-31
86,8,550,面巢,Chungcheongnam-do,9.0,488,54,9,0,25.91,2020-11-01
87,8,561,面巢,Chungcheongnam-do,11.0,490,63,11,0,26.43,2020-11-02
88,8,568,面巢,Chungcheongnam-do,7.0,492,68,6,1,26.76,2020-11-03
89,8,578,面巢,Chungcheongnam-do,10.0,504,66,10,0,27.23,2020-11-04
90,8,601,面巢,Chungcheongnam-do,23.0,510,83,23,0,28.32,2020-11-05
91,8,626,面巢,Chungcheongnam-do,25.0,512,106,25,0,29.49,2020-11-06
92,8,635,面巢,Chungcheongnam-do,9.0,515,112,8,1,29.92,2020-11-07
93,8,644,面巢,Chungcheongnam-do,9.0,516,120,8,1,30.34,2020-11-08
94,8,654,面巢,Chungcheongnam-do,10.0,519,127,10,0,30.81,2020-11-09
95,8,658,面巢,Chungcheongnam-do,4.0,522,128,4,0,31.0,2020-11-10
96,8,665,面巢,Chungcheongnam-do,7.0,522,135,6,1,31.33,2020-11-11
97,8,674,面巢,Chungcheongnam-do,9.0,531,135,9,0,31.76,2020-11-12
98,8,682,面巢,Chungcheongnam-do,8.0,535,139,7,1,32.13,2020-11-13
99,8,693,面巢,Chungcheongnam-do,11.0,537,148,11,0,32.65,2020-11-14
100,8,698,面巢,Chungcheongnam-do,5.0,538,152,5,0,32.89,2020-11-15
101,8,704,面巢,Chungcheongnam-do,6.0,552,144,6,0,33.17,2020-11-16
102,8,713,面巢,Chungcheongnam-do,9.0,559,146,9,0,33.59,2020-11-17
103,8,720,面巢,Chungcheongnam-do,7.0,569,143,6,1,33.92,2020-11-18
104,8,733,面巢,Chungcheongnam-do,13.0,580,145,13,0,34.54,2020-11-19
105,8,748,面巢,Chungcheongnam-do,15.0,590,150,15,0,35.24,2020-11-20
106,8,769,面巢,Chungcheongnam-do,21.0,598,163,19,2,36.23,2020-11-21
107,8,782,面巢,Chungcheongnam-do,13.0,608,166,11,2,36.84,2020-11-22
108,8,791,面巢,Chungcheongnam-do,9.0,615,168,8,1,37.27,2020-11-23
109,8,799,面巢,Chungcheongnam-do,8.0,619,172,7,1,37.65,2020-11-24
110,8,817,面巢,Chungcheongnam-do,18.0,631,178,18,0,38.49,2020-11-25
111,8,833,面巢,Chungcheongnam-do,16.0,638,187,16,0,39.25,2020-11-26
112,8,864,面巢,Chungcheongnam-do,31.0,642,214,31,0,40.71,2020-11-27
113,8,881,面巢,Chungcheongnam-do,17.0,653,220,14,3,41.51,2020-11-28
114,8,894,面巢,Chungcheongnam-do,13.0,661,225,12,1,42.12,2020-11-29
115,9,899,面巢,Chungcheongnam-do,5.0,662,228,4,1,42.36,2020-11-30
