,Infected,predicted_Infected
2021-08-31,446,450.98654708520183
2021-09-01,452,425.2787610619469
2021-09-02,431,439.41531322505796
2021-09-03,419,433.0572792362769
2021-09-04,421,412.0332541567696
2021-09-05,414,391.50966183574883
2021-09-06,385,409.6987012987013
2021-09-07,381,376.9160104986877
2021-09-08,373,361.59249329758705
2021-09-09,354,356.1412429378531
2021-09-10,338,344.5739644970414
2021-09-11,329,323.6170212765958
2021-09-12,315,312.2888888888889
2021-09-13,299,305.5183946488294
2021-09-14,290,288.6896551724138
2021-09-15,280,292.07142857142856
2021-09-16,282,287.9432624113475
2021-09-17,290,327.70344827586206
2021-09-18,337,295.16320474777456
2021-09-19,343,368.4402332361515
2021-09-20,375,343.0
2021-09-21,375,370.00000000000006
2021-09-22,370,389.1891891891892
2021-09-23,384,405.6510416666667
2021-09-24,421,427.78147268408554
2021-09-25,469,451.5202558635395
2021-09-26,503,499.76938369781305
2021-09-27,536,526.4608208955225
2021-09-28,561,559.885918003565
2021-09-29,586,575.3600682593856
2021-09-30,601,582.099833610649
2021-10-01,597,550.6649916247907
2021-10-02,547,606.8226691042048
2021-10-03,556,529.2913669064748
2021-10-04,538,548.7657992565056
2021-10-05,531,530.9077212806026
2021-10-06,524,514.7862595419848
2021-10-07,508,482.7401574803149
2021-10-08,468,458.06837606837615
2021-10-09,422,425.8578199052133
2021-10-10,384,396.7239583333333
2021-10-11,361,363.7894736842105
2021-10-12,342,331.44444444444446
2021-10-13,314,321.30573248407643
2021-10-14,295,291.6474576271186
2021-10-15,274,287.463503649635
2021-10-16,267,259.63295880149815
2021-10-17,253,263.8339920948617
2021-10-18,250,243.89200000000002
2021-10-19,241,238.58921161825725
2021-10-20,230,226.3304347826087
2021-10-21,216,223.61111111111114
2021-10-22,210,216.0
2021-10-23,210,209.99999999999997
2021-10-24,210,214.00000000000003
2021-10-25,214,227.66355140186914
2021-10-26,232,229.68103448275866
2021-10-27,249,255.29317269076307
2021-10-28,274,289.8941605839416
2021-10-29,319,282.58934169278996
2021-10-30,329,324.81762917933133
2021-10-31,335,336.85671641791043
2021-11-01,343,334.02332361516034
2021-11-02,342,377.09941520467834
