stdDay,incDec,alpha_variants,delta_variants
2021-04-12,3.0,0.78,0.06
2021-04-13,0.0,0.0,0.0
2021-04-14,2.0,0.52,0.04
2021-04-15,3.0,0.78,0.06
2021-04-16,3.0,0.78,0.06
2021-04-17,1.0,0.26,0.02
2021-04-18,1.0,0.26,0.02
2021-04-19,2.0,0.52,0.04
2021-04-20,1.0,0.26,0.02
2021-04-21,7.0,1.82,0.14
2021-04-22,4.0,1.04,0.08
2021-04-23,3.0,0.78,0.06
2021-04-24,3.0,0.78,0.06
2021-04-25,3.0,0.78,0.06
2021-04-26,1.0,0.31,0.04
2021-04-27,5.0,1.55,0.2
2021-04-28,3.0,0.9299999999999999,0.12
2021-04-29,1.0,0.31,0.04
2021-04-30,1.0,0.31,0.04
2021-05-01,7.0,2.17,0.28
2021-05-02,1.0,0.31,0.04
2021-05-03,1.0,0.31,0.04
2021-05-04,8.0,2.48,0.32
2021-05-05,13.0,4.03,0.52
2021-05-06,6.0,1.8599999999999999,0.24
2021-05-07,12.0,3.7199999999999998,0.48
2021-05-08,5.0,1.55,0.2
2021-05-09,18.0,5.58,0.72
2021-05-10,14.0,4.06,0.42
2021-05-11,24.0,6.959999999999999,0.72
2021-05-12,13.0,3.7699999999999996,0.39
2021-05-13,9.0,2.61,0.27
2021-05-14,10.0,2.9,0.3
2021-05-15,14.0,4.06,0.42
2021-05-16,9.0,2.61,0.27
2021-05-17,15.0,4.35,0.44999999999999996
2021-05-18,11.0,3.19,0.32999999999999996
2021-05-19,4.0,1.16,0.12
2021-05-20,6.0,1.7399999999999998,0.18
2021-05-21,5.0,1.45,0.15
2021-05-22,7.0,2.03,0.21
2021-05-23,8.0,2.32,0.24
2021-05-24,19.0,0.9500000000000001,0.57
2021-05-25,17.0,0.8500000000000001,0.51
2021-05-26,6.0,0.30000000000000004,0.18
2021-05-27,26.0,1.3,0.78
2021-05-28,7.0,0.35000000000000003,0.21
2021-05-29,13.0,0.65,0.39
2021-05-30,8.0,0.4,0.24
2021-05-31,7.0,0.35000000000000003,0.21
2021-06-01,12.0,0.6000000000000001,0.36
2021-06-02,14.0,0.7000000000000001,0.42
2021-06-03,12.0,0.6000000000000001,0.36
2021-06-04,21.0,1.05,0.63
2021-06-05,22.0,1.1,0.6599999999999999
2021-06-06,19.0,0.9500000000000001,0.57
2021-06-07,13.0,1.56,1.8200000000000003
2021-06-08,8.0,0.96,1.12
2021-06-09,7.0,0.84,0.9800000000000001
2021-06-10,10.0,1.2,1.4000000000000001
2021-06-11,5.0,0.6,0.7000000000000001
2021-06-12,5.0,0.6,0.7000000000000001
2021-06-13,5.0,0.6,0.7000000000000001
2021-06-14,9.0,1.08,1.2600000000000002
2021-06-15,6.0,0.72,0.8400000000000001
2021-06-16,9.0,1.08,1.2600000000000002
2021-06-17,8.0,0.96,1.12
2021-06-18,6.0,0.72,0.8400000000000001
2021-06-19,7.0,0.84,0.9800000000000001
2021-06-20,2.0,0.24,0.28
2021-06-21,3.0,0.36,1.17
2021-06-22,1.0,0.12,0.39
2021-06-23,0.0,0.0,0.0
2021-06-24,4.0,0.48,1.56
2021-06-25,5.0,0.6,1.9500000000000002
2021-06-26,9.0,1.08,3.5100000000000002
2021-06-27,2.0,0.24,0.78
2021-06-28,2.0,0.24,0.78
2021-06-29,6.0,0.72,2.34
2021-06-30,2.0,0.24,0.78
2021-07-01,1.0,0.12,0.39
2021-07-02,3.0,0.36,1.17
2021-07-03,4.0,0.48,1.56
2021-07-04,2.0,0.24,0.78
2021-07-05,6.0,0.36,3.54
2021-07-06,5.0,0.3,2.9499999999999997
2021-07-07,19.0,1.14,11.209999999999999
2021-07-08,17.0,1.02,10.03
2021-07-09,31.0,1.8599999999999999,18.29
2021-07-10,10.0,0.6,5.8999999999999995
2021-07-11,24.0,1.44,14.16
2021-07-12,7.0,0.42,4.13
2021-07-13,19.0,1.14,11.209999999999999
2021-07-14,21.0,1.26,12.389999999999999
2021-07-15,9.0,0.54,5.31
2021-07-16,10.0,0.6,5.8999999999999995
2021-07-17,14.0,0.84,8.26
2021-07-18,11.0,0.6599999999999999,6.489999999999999
2021-07-19,11.0,0.32999999999999996,8.47
2021-07-20,8.0,0.24,6.16
2021-07-21,34.0,1.02,26.18
2021-07-22,24.0,0.72,18.48
2021-07-23,29.0,0.87,22.330000000000002
2021-07-24,15.0,0.44999999999999996,11.55
2021-07-25,14.0,0.42,10.780000000000001
2021-07-26,12.0,0.36,9.24
2021-07-27,17.0,0.51,13.09
2021-07-28,23.0,0.69,17.71
2021-07-29,24.0,0.72,18.48
2021-07-30,18.0,0.54,13.86
2021-07-31,26.0,0.78,20.02
2021-08-01,20.0,0.6,15.4
2021-08-02,12.0,0.12,11.399999999999999
2021-08-03,21.0,0.21,19.95
2021-08-04,23.0,0.23,21.849999999999998
2021-08-05,24.0,0.24,22.799999999999997
2021-08-06,16.0,0.16,15.2
2021-08-07,13.0,0.13,12.35
2021-08-08,5.0,0.05,4.75
2021-08-09,11.0,0.11,10.45
2021-08-10,12.0,0.12,11.399999999999999
2021-08-11,28.0,0.28,26.599999999999998
2021-08-12,23.0,0.23,21.849999999999998
2021-08-13,44.0,0.44,41.8
2021-08-14,55.0,0.55,52.25
2021-08-15,38.0,0.38,36.1
