,Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
0,2021-10-09,措备,2373105,1112,243,14690,0.0434573173030343,0.1267985611510791,0.0017985611510791
1,2021-10-10,措备,2373057,1017,245,14831,0.0445478561070852,0.1130776794493608,0.0
2,2021-10-11,措备,2373012,947,245,14946,0.053157372748781,0.133051742344245,0.0
3,2021-10-12,措备,2372962,871,245,15072,0.0762918970784555,0.1251435132032147,0.0
4,2021-10-13,措备,2372896,828,245,15181,0.0559361032070329,0.0881642512077294,0.0
5,2021-10-14,措备,2372850,801,245,15254,0.0477665871492524,0.1048689138576779,0.0012484394506866
6,2021-10-15,措备,2372812,754,246,15338,0.0627634198394007,0.1061007957559681,0.0
7,2021-10-16,措备,2372765,721,246,15418,0.0558616058672023,0.0790568654646324,0.001386962552011
8,2021-10-17,措备,2372725,703,247,15475,0.0644544934837409,0.096728307254623,0.0
9,2021-10-18,措备,2372680,680,247,15543,0.0518278722298636,0.0705882352941176,0.0029411764705882
10,2021-10-19,措备,2372645,665,249,15591,0.054511923869362,0.0962406015037594,0.0
11,2021-10-20,措备,2372609,637,249,15655,0.0411008836814714,0.0722135007849293,0.0
12,2021-10-21,措备,2372583,617,249,15701,0.0342733166733078,0.0713128038897893,0.0016207455429497
13,2021-10-22,措备,2372562,593,250,15745,0.0356607479938511,0.0809443507588532,0.0033726812816188
14,2021-10-23,措备,2372541,564,252,15793,0.0553493188816523,0.0833333333333333,0.00177304964539
15,2021-10-24,措备,2372510,547,253,15840,0.0589112201282796,0.0822669104204753,0.0
16,2021-10-25,措备,2372478,534,253,15885,0.1150349482250756,0.0917602996254681,0.0018726591760299
17,2021-10-26,措备,2372417,545,254,15934,0.0720643534621891,0.1174311926605504,0.0036697247706422
18,2021-10-27,措备,2372378,518,256,15998,0.2060798999356008,0.0849420849420849,0.0038610038610038
19,2021-10-28,措备,2372272,578,258,16042,0.2038623178590443,0.0657439446366782,0.0
20,2021-10-29,措备,2372155,657,258,16080,0.137967722142022,0.0700152207001522,0.0015220700152207
21,2021-10-30,措备,2372065,700,259,16126,0.0820150676429909,0.0542857142857142,0.0028571428571428
22,2021-10-31,措备,2372008,717,261,16164,0.080072422512168,0.0627615062761506,0.0
23,2021-11-01,措备,2371951,729,261,16209,0.058030921405043,0.0425240054869684,0.0054869684499314
24,2021-11-02,措备,2371909,736,265,16240,0.0903257373481976,0.0489130434782608,0.0
25,2021-11-03,措备,2371843,766,265,16276,0.0867905908411646,0.0248041775456919,0.0091383812010443
26,2021-11-04,措备,2371777,806,272,16295,0.0537406577765972,0.0223325062034739,0.0037220843672456
27,2021-11-05,措备,2371734,828,275,16313,0.0462307243039601,0.0217391304347826,0.0036231884057971
28,2021-11-06,措备,2371696,845,278,16331,0.0655677644747589,0.0343195266272189,0.0023668639053254
29,2021-11-07,措备,2371641,869,280,16360,0.0394142809729978,0.0368239355581127,0.0
30,2021-11-08,措备,2371607,871,280,16392,0.0508903239238446,0.0688863375430539,0.0011481056257175
31,2021-11-09,措备,2371563,854,281,16452,0.0389282445978983,0.0456674473067915,0.0
32,2021-11-10,措备,2371530,848,281,16491,0.0498962873979372,0.1226415094339622,0.0023584905660377
33,2021-11-11,措备,2371488,784,283,16595,0.0899506825612081,0.1479591836734693,0.0012755102040816
34,2021-11-12,措备,2371418,737,284,16711,0.099790839809127,0.1207598371777476,0.0013568521031207
