,Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
0,2021-10-09,傈合,1782127,422,62,4244,0.0237595499899971,0.1090047393364928,0.0047393364928909
1,2021-10-10,傈合,1782117,384,64,4290,0.0522218039462803,0.1119791666666666,0.0
2,2021-10-11,傈合,1782097,361,64,4333,0.0638820150465553,0.1163434903047091,0.0
3,2021-10-12,傈合,1782074,342,64,4375,0.038113674790659,0.1198830409356725,0.0
4,2021-10-13,傈合,1782061,314,64,4416,0.0510924913938032,0.1114649681528662,0.0
5,2021-10-14,傈合,1782045,295,64,4451,0.0373887817229215,0.1050847457627118,0.0033898305084745
6,2021-10-15,傈合,1782034,274,65,4482,0.058552136384726,0.083941605839416,0.0
7,2021-10-16,傈合,1782018,267,65,4505,0.056332266205813,0.1086142322097378,0.0
8,2021-10-17,傈合,1782003,253,65,4534,0.0713399605474373,0.0830039525691699,0.0
9,2021-10-18,傈合,1781985,250,65,4555,0.056153042814614,0.092,0.0
10,2021-10-19,傈合,1781971,241,65,4578,0.0374467513198955,0.0829875518672199,0.0
11,2021-10-20,傈合,1781962,230,65,4598,0.0435976456434463,0.1043478260869565,0.0
12,2021-10-21,傈合,1781952,216,65,4622,0.0742778871875503,0.1018518518518518,0.0
13,2021-10-22,傈合,1781936,210,65,4644,0.0907259482570268,0.0904761904761904,0.0
14,2021-10-23,傈合,1781917,210,65,4663,0.0477510082306489,0.0476190476190476,0.0
15,2021-10-24,傈合,1781907,210,65,4673,0.1146030628983443,0.0952380952380952,0.0
16,2021-10-25,傈合,1781883,214,65,4693,0.1921233765093852,0.1074766355140186,0.0
17,2021-10-26,傈合,1781842,232,65,4716,0.1296741440637815,0.0560344827586206,0.0
18,2021-10-27,傈合,1781812,249,65,4729,0.1651246620954796,0.0602409638554216,0.0040160642570281
19,2021-10-28,傈合,1781771,274,66,4744,0.204962726599415,0.0401459854014598,0.0
20,2021-10-29,傈合,1781715,319,66,4755,0.0817398319256999,0.0501567398119122,0.0
21,2021-10-30,傈合,1781689,329,66,4771,0.0640148614421962,0.0455927051671732,0.0
22,2021-10-31,傈合,1781668,335,66,4786,0.0778378932450319,0.053731343283582,0.0
23,2021-11-01,傈合,1781642,343,66,4804,0.0380117707973536,0.0408163265306122,0.0
24,2021-11-02,傈合,1781629,342,66,4818,0.1260997971831147,0.0263157894736842,0.0
25,2021-11-03,傈合,1781586,376,66,4827,0.1013627237610017,0.026595744680851,0.0
26,2021-11-04,傈合,1781548,404,66,4837,0.0397219354479729,0.0371287128712871,0.0024752475247524
27,2021-11-05,傈合,1781532,404,67,4852,0.0868925141700825,0.042079207920792,0.0049504950495049
28,2021-11-06,傈合,1781497,420,69,4869,0.0525384924401594,0.0238095238095238,0.0
29,2021-11-07,傈合,1781475,432,69,4879,0.048757915179525,0.0555555555555555,0.0
30,2021-11-08,傈合,1781454,429,69,4903,0.0280568333742875,0.0955710955710955,0.0
31,2021-11-09,傈合,1781442,400,69,4944,0.0902734694702381,0.075,0.0
32,2021-11-10,傈合,1781406,406,69,4974,0.0963529408212118,0.1009852216748768,0.0
33,2021-11-11,傈合,1781367,404,69,5015,0.1613867591741078,0.1386138613861386,0.0
34,2021-11-12,傈合,1781302,413,69,5071,0.1408736275916555,0.0629539951573849,0.0
35,2021-11-13,傈合,1781244,445,69,5097,0.0969335999214183,0.047191011235955,0.0
36,2021-11-14,傈合,1781201,467,69,5118,0.0816287408668722,0.0556745182012847,0.0
37,2021-11-15,傈合,1781163,479,69,5144,0.1172838355571524,0.0271398747390396,0.0
38,2021-11-16,傈合,1781107,522,69,5157,0.0960945600048677,0.0804597701149425,0.0019157088122605
39,2021-11-17,傈合,1781057,529,70,5199,0.1024117013126058,0.0718336483931947,0.0
40,2021-11-18,傈合,1781003,545,70,5237,0.0441813925414782,0.0293577981651376,0.0
41,2021-11-19,傈合,1780979,553,70,5253,0.0580571028701956,0.0632911392405063,0.0
42,2021-11-20,傈合,1780947,550,70,5288,0.0711443202051288,0.04,0.0
43,2021-11-21,傈合,1780908,567,70,5310,0.0601649673115839,0.037037037037037,0.0
44,2021-11-22,傈合,1780874,580,70,5331,0.0726569921711822,0.0189655172413793,0.0017241379310344
45,2021-11-23,傈合,1780832,610,71,5342,0.0559262169150776,0.0573770491803278,0.001639344262295
46,2021-11-24,傈合,1780798,608,72,5377,0.0577615870806234,0.0641447368421052,0.0
