,Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
0,2021-06-30,技辆,369879.0,43.0,1,516,0.1164551172831693,0.0465116279069767,0.0
1,2021-07-01,技辆,369874.0,46.0,1,518,0.043544675966034,0.0217391304347826,0.0
2,2021-07-02,技辆,369872.0,47.0,1,519,0.0639276359205116,0.0425531914893617,0.0
3,2021-07-03,技辆,369869.0,48.0,1,521,0.0834617571806955,0.0625,0.0
4,2021-07-04,技辆,369865.0,49.0,1,524,0.0817593402115554,0.0408163265306122,0.0
5,2021-07-05,技辆,369861.0,51.0,1,526,0.0981924263969649,0.1176470588235294,0.0
6,2021-07-06,技辆,369856.0,50.0,1,532,0.1001576289150372,0.16,0.0
7,2021-07-07,技辆,369851.0,47.0,1,540,0.1065521095125311,0.0212765957446808,0.0
8,2021-07-08,技辆,369846.0,51.0,1,541,0.0196392817657121,0.0392156862745098,0.0
9,2021-07-09,技辆,369845.0,50.0,1,543,0.0,0.04,0.0
10,2021-07-10,技辆,369845.0,48.0,1,545,0.0626003798888723,0.1666666666666666,0.0
11,2021-07-11,技辆,369842.0,43.0,1,553,0.1397601213239644,0.0,0.0
12,2021-07-12,技辆,369836.0,49.0,1,553,0.1635315024353872,0.0612244897959183,0.0
13,2021-07-13,技辆,369828.0,54.0,1,556,0.1112946799292884,0.0555555555555555,0.0
14,2021-07-14,技辆,369822.0,57.0,1,559,0.0351462586031193,0.087719298245614,0.0
15,2021-07-15,技辆,369820.0,54.0,1,564,0.1298466020506472,0.037037037037037,0.0
16,2021-07-16,技辆,369813.0,59.0,1,566,0.0339556863530707,0.0508474576271186,0.0
17,2021-07-17,技辆,369811.0,58.0,1,569,0.0863532900636382,0.0689655172413793,0.0
18,2021-07-18,技辆,369806.0,59.0,1,573,0.1358253163798114,0.0677966101694915,0.0
19,2021-07-19,技辆,369798.0,63.0,1,577,0.2067068876813656,0.0793650793650793,0.0
20,2021-07-20,技辆,369785.0,71.0,1,582,0.0846565010082943,0.0704225352112676,0.0
21,2021-07-21,技辆,369779.0,72.0,1,587,0.1391367847041371,0.0694444444444444,0.0
22,2021-07-22,技辆,369769.0,77.0,1,592,0.1040843576156163,0.0129870129870129,0.0
23,2021-07-23,技辆,369761.0,84.0,1,593,0.0715595440607002,0.0,0.0
24,2021-07-24,技辆,369755.0,90.0,1,593,0.1001849873564928,0.0333333333333333,0.0
25,2021-07-25,技辆,369746.0,96.0,1,596,0.0521809510222332,0.0625,0.0
26,2021-07-26,技辆,369741.0,95.0,1,602,0.0632771247127612,0.0842105263157894,0.0
27,2021-07-27,技辆,369735.0,93.0,1,610,0.1185047820503816,0.064516129032258,0.0
28,2021-07-28,技辆,369724.0,98.0,1,616,0.051119075255033,0.0204081632653061,0.0
29,2021-07-29,技辆,369719.0,101.0,1,618,0.0396810861360885,0.0693069306930693,0.0
30,2021-07-30,技辆,369715.0,98.0,1,625,0.1226887671612469,0.0204081632653061,0.0
31,2021-07-31,技辆,369703.0,108.0,1,627,0.0834992322666212,0.0462962962962962,0.0
32,2021-08-01,技辆,369694.0,112.0,1,632,0.0268396923246947,0.0714285714285714,0.0
33,2021-08-02,技辆,369691.0,107.0,1,640,0.0655529269114036,0.1214953271028037,0.0
34,2021-08-03,技辆,369684.0,101.0,1,653,0.0793696859217521,0.0594059405940594,0.0
35,2021-08-04,技辆,369676.0,103.0,1,659,0.1459316460480691,0.0970873786407767,0.0
36,2021-08-05,技辆,369661.0,108.0,1,669,0.1855749316666211,0.074074074074074,0.0
37,2021-08-06,技辆,369641.0,120.0,1,677,0.150323827713917,0.05,0.0
38,2021-08-07,技辆,369623.0,132.0,1,683,0.0531473756347479,0.0681818181818181,0.0
39,2021-08-08,技辆,369616.0,130.0,1,692,0.0077094356554661,0.0384615384615384,0.0
40,2021-08-09,技辆,369615.0,126.0,1,697,0.0318168046588159,0.0476190476190476,0.0
41,2021-08-10,技辆,369611.0,124.0,1,703,0.0646606576172804,0.0887096774193548,0.0
42,2021-08-11,技辆,369603.0,121.0,1,714,0.0911147169456761,0.0413223140495867,0.0
43,2021-08-12,技辆,369592.0,127.0,1,719,0.0552444253062709,0.0314960629921259,0.0
44,2021-08-13,技辆,369585.0,130.0,1,723,0.0771008230645391,0.0923076923076923,0.0
45,2021-08-14,技辆,369575.0,128.0,1,735,0.0391538211120882,0.0703125,0.0
46,2021-08-15,技辆,369570.0,124.0,1,744,0.0242504366452031,0.0241935483870967,0.0
47,2021-08-16,技辆,369567.0,124.0,1,747,0.0242506335007393,0.0564516129032258,0.0
48,2021-08-17,技辆,369564.0,120.0,1,754,0.0501183827429078,0.0666666666666666,0.0
49,2021-08-18,技辆,369558.0,118.0,1,762,0.1104321277612348,0.1271186440677966,0.0
50,2021-08-19,技辆,369545.0,116.0,1,777,0.1123400817687734,0.1724137931034483,0.0
51,2021-08-20,技辆,369532.0,109.0,1,797,0.0183936597414016,0.1651376146788991,0.0
52,2021-08-21,技辆,369530.0,93.0,1,815,0.0107791385104414,0.075268817204301,0.0
