,Infected,predicted_Infected
2021-08-12,838,828.420047732697
2021-08-13,811,792.5351418002466
2021-08-14,767,784.5658409387224
2021-08-15,742,732.8881401617251
2021-08-16,709,694.9055007052186
2021-08-17,664,682.3057228915663
2021-08-18,639,642.1784037558685
2021-08-19,618,647.2718446601941
2021-08-20,626,589.370607028754
2021-08-21,597,615.5142378559464
2021-08-22,587,584.7955706984667
2021-08-23,575,599.2504347826086
2021-08-24,587,595.5706984667803
2021-08-25,608,586.0345394736842
2021-08-26,607,606.9983525535421
2021-08-27,606,611.0066006600659
2021-08-28,610,580.1704918032788
2021-08-29,584,607.9109589041096
2021-08-30,582,585.0034364261169
2021-08-31,583,578.0068610634648
2021-09-01,579,595.0829015544042
2021-09-02,591,567.243654822335
2021-09-03,579,613.4559585492228
2021-09-04,601,593.450915141431
2021-09-05,616,601.0
2021-09-06,616,587.0
2021-09-07,587,589.7649063032368
2021-09-08,562,574.4661921708184
2021-09-09,550,552.8036363636363
2021-09-10,541,569.3160813308688
2021-09-11,560,567.0839285714286
2021-09-12,587,569.5400340715503
2021-09-13,597,593.8827470686767
2021-09-14,604,603.9188741721855
2021-09-15,611,579.2864157119476
2021-09-16,586,607.8720136518772
2021-09-17,583,579.9691252144082
2021-09-18,577,593.103986135182
2021-09-19,587,595.6763202725723
2021-09-20,606,596.6864686468647
2021-09-21,616,583.3733766233767
2021-09-22,593,621.1939291736932
2021-09-23,598,615.8076923076924
2021-09-24,621,612.4444444444443
2021-09-25,636,628.811320754717
2021-09-26,644,647.8509316770186
2021-09-27,656,656.7621951219513
2021-09-28,669,648.1554559043349
2021-09-29,661,668.9999999999999
2021-09-30,661,656.0
2021-10-01,656,651.9314024390244
2021-10-02,647,648.9026275115921
2021-10-03,640,635.8796874999999
2021-10-04,629,634.9125596184421
2021-10-05,624,644.1201923076924
2021-10-06,639,611.3051643192489
2021-10-07,626,598.1693290734825
2021-10-08,586,572.5870307167235
2021-10-09,536,538.9888059701492
2021-10-10,493,504.4705882352941
2021-10-11,464,460.0625
2021-10-12,433,455.4272517321016
2021-10-13,425,402.4352941176471
2021-10-14,395,397.02531645569627
2021-10-15,369,367.16802168021684
2021-10-16,343,333.49854227405245
2021-10-17,310,306.48709677419356
2021-10-18,277,283.14079422382673
2021-10-19,253,252.91304347826087
2021-10-20,231,228.9047619047619
2021-10-21,209,202.2631578947368
2021-10-22,183,183.87431693989072
2021-10-23,161,180.72670807453414
2021-10-24,159,142.77358490566039
2021-10-25,141,147.72340425531914
2021-10-26,131,134.5419847328244
2021-10-27,125,131.0
2021-10-28,125,122.00000000000001
2021-10-29,122,122.95081967213115
2021-10-30,120,125.04999999999998
2021-10-31,123,123.90243902439026
2021-11-01,127,135.59055118110234
2021-11-02,140,136.07142857142856
2021-11-03,150,148.4
2021-11-04,159,167.9245283018868
2021-11-05,178,170.61235955056176
2021-11-06,191,191.97905759162302
2021-11-07,206,207.6893203883495
2021-11-08,224,217.03571428571425
2021-11-09,236,231.59322033898303
2021-11-10,244,263.0819672131148
2021-11-11,272,258.3529411764706
2021-11-12,288,295.61111111111114
2021-11-13,313,294.44089456869006
2021-11-14,320,336.47499999999997
2021-11-15,344,326.51162790697674
2021-11-16,351,369.4814814814815
2021-11-17,377,368.6896551724138
2021-11-18,396,404.6085858585859
2021-11-19,425,406.2494117647059
2021-11-20,436,444.49541284403665
2021-11-21,456,449.3859649122807
2021-11-22,470,497.71914893617037
2021-11-23,513,495.6530214424951
2021-11-24,541,528.1719038817005
2021-11-25,557,559.4542190305206
2021-11-26,576,562.8020833333333
2021-11-27,582,610.639175257732
2021-11-28,617,591.4327390599676
2021-11-29,627,624.872408293461
2021-11-30,635,669.4582677165355
2021-12-01,678,756.755162241888
2021-12-02,808,714.9207920792079
2021-12-03,852,897.1455399061034
2021-12-04,946,941.1627906976744
2021-12-05,1045,1009.3684210526317
2021-12-06,1115,1093.7354260089685
2021-12-07,1167,1242.0736932305053
2021-12-08,1300,1272.0299999999997
2021-12-09,1417,1403.6697247706422
2021-12-10,1530,1491.0915032679738
2021-12-11,1610,1588.9192546583852
2021-12-12,1672,1643.7021531100477
2021-12-13,1707,1777.7855887521969
2021-12-14,1815,1778.4776859504134
2021-12-15,1891,1779.4870438921207
2021-12-16,1854,1957.297195253506
2021-12-17,1919,1848.2032308494008
2021-12-18,1913,1926.021955044433
2021-12-19,1920,1918.978125
2021-12-20,1926,1925.9813084112152
2021-12-21,1932,1899.0838509316768
2021-12-22,1905,1897.5181102362208
2021-12-23,1871,1827.618920363442
2021-12-24,1795,1856.4072423398327
2021-12-25,1781,1763.7563166760249
2021-12-26,1750,1742.3268571428573
2021-12-27,1712,1677.4240654205605
2021-12-28,1641,1623.3223644119441
2021-12-29,1556,1540.672014313731
2021-12-30,1516,1498.8120940854212
2021-12-31,1425,1411.8114553300163
2022-01-01,1370,1383.8794439627934
2022-01-02,1280,1296.8704107100423
2022-01-03,1217,1279.528122119776
2022-01-04,1125,1219.0438802117815
2022-01-05,1019,1107.2784581912179
2022-01-06,927,1045.5221802797766
2022-01-07,875,1073.6234445711502
2022-01-08,818,1001.1649554148366
2022-01-09,774,1015.0710872436499
2022-01-10,767,1033.0686069087506
