0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01,3.000000000000000000e+01,3.500000000000000000e+01,4.000000000000000000e+01,4.500000000000000000e+01,5.000000000000000000e+01,5.500000000000000000e+01,6.000000000000000000e+01,6.500000000000000000e+01,7.000000000000000000e+01,7.500000000000000000e+01,8.000000000000000000e+01,8.500000000000000000e+01,9.000000000000000000e+01,9.500000000000000000e+01,1.000000000000000000e+02,1.050000000000000000e+02,1.100000000000000000e+02,1.150000000000000000e+02,1.200000000000000000e+02,1.250000000000000000e+02,1.300000000000000000e+02,1.350000000000000000e+02,1.400000000000000000e+02,1.450000000000000000e+02,1.500000000000000000e+02,1.550000000000000000e+02,1.600000000000000000e+02,1.650000000000000000e+02,1.700000000000000000e+02,1.750000000000000000e+02,1.800000000000000000e+02,1.850000000000000000e+02,1.900000000000000000e+02,1.950000000000000000e+02,2.000000000000000000e+02,2.050000000000000000e+02,2.100000000000000000e+02,2.150000000000000000e+02,2.200000000000000000e+02,2.250000000000000000e+02,2.300000000000000000e+02,2.350000000000000000e+02,2.400000000000000000e+02,2.450000000000000000e+02,2.500000000000000000e+02,2.550000000000000000e+02,2.600000000000000000e+02,2.650000000000000000e+02,2.700000000000000000e+02,2.750000000000000000e+02,2.800000000000000000e+02,2.850000000000000000e+02,2.900000000000000000e+02,2.950000000000000000e+02,3.000000000000000000e+02,3.050000000000000000e+02,3.100000000000000000e+02,3.150000000000000000e+02,3.200000000000000000e+02,3.250000000000000000e+02,3.300000000000000000e+02,3.350000000000000000e+02,3.400000000000000000e+02,3.450000000000000000e+02,3.500000000000000000e+02,3.550000000000000000e+02,3.600000000000000000e+02,3.650000000000000000e+02,3.700000000000000000e+02,3.750000000000000000e+02,3.800000000000000000e+02,3.850000000000000000e+02,3.900000000000000000e+02,3.950000000000000000e+02,4.000000000000000000e+02,4.050000000000000000e+02,4.100000000000000000e+02,4.150000000000000000e+02,4.200000000000000000e+02,4.250000000000000000e+02,4.300000000000000000e+02,4.350000000000000000e+02,4.400000000000000000e+02,4.450000000000000000e+02,4.500000000000000000e+02,4.550000000000000000e+02,4.600000000000000000e+02,4.650000000000000000e+02,4.700000000000000000e+02,4.750000000000000000e+02,4.800000000000000000e+02,4.850000000000000000e+02,4.900000000000000000e+02,4.950000000000000000e+02
2.393450000000000000e+06,2.393365591285294853e+06,2.393266070480707102e+06,2.393148719791591167e+06,2.393010331431042869e+06,2.392847119282963686e+06,2.392654614705827553e+06,2.392427543664714787e+06,2.392159681895390619e+06,2.391843684243355878e+06,2.391470883673165459e+06,2.391031054699076340e+06,2.390512135137964506e+06,2.389899899121657945e+06,2.389177573223545216e+06,2.388325386353925802e+06,2.387320042768694926e+06,2.386134106138165109e+06,2.384735281177732162e+06,2.383085577918370254e+06,2.381140342401151545e+06,2.378847136580899358e+06,2.376144449762078933e+06,2.372960224312982522e+06,2.369210180200854316e+06,2.364795926733692177e+06,2.359602856691671070e+06,2.353497828980130609e+06,2.346326662577306386e+06,2.337911488803243730e+06,2.328048043097016867e+06,2.316503024143763352e+06,2.303011709990989882e+06,2.287276099988580681e+06,2.268963949024734087e+06,2.247709175146319438e+06,2.223114247349230573e+06,2.194755284177142661e+06,2.162190692717486527e+06,2.124974215397527441e+06,2.082673177530263318e+06,2.034892477605715627e+06,1.981304365992074832e+06,1.921683261133340653e+06,1.855943745667335810e+06,1.784178544446462998e+06,1.706691915010156110e+06,1.624022825217990438e+06,1.536952006456239615e+06,1.446487899491268210e+06,1.353828899004459148e+06,1.260302988113030791e+06,1.167290147616036469e+06,1.076136712735441979e+06,9.880729439329901943e+05,9.041447007382663433e+05,8.251672724378833082e+05,7.517049731970438734e+05,6.840753827661513351e+05,6.223733727664363105e+05,5.665080462899603881e+05,5.162455035689359065e+05,4.712514756011341815e+05,4.311296724850554601e+05,3.954535689642266370e+05,3.637909049358064076e+05,3.357212537072760751e+05,3.108476167202470242e+05,2.888032409279149724e+05,2.692548483960400335e+05,2.519033266462218307e+05,2.364827327512515767e+05,2.227582642465103127e+05,2.105236719060242176e+05,1.995984437515256286e+05,1.898249773308276490e+05,1.810658746360740333e+05,1.732014356039471168e+05,1.661273864067887771e+05,1.597528528220030130e+05,1.539985728942263813e+05,1.487953338353573054e+05,1.440826133927568735e+05,1.398074041465577029e+05,1.359231992523237423e+05,1.323891192643071408e+05,1.291691613538029633e+05,1.262315541532480711e+05,1.235482034096685384e+05,1.210942155034355819e+05,1.188474876168507471e+05,1.167883548933041166e+05,1.148992863045158592e+05,1.131646221461916575e+05,1.115703471237050253e+05,1.101038938848218677e+05,1.087539726226538187e+05,1.075104230252745037e+05,1.063640854039853293e+05,1.053066883038676606e+05
3.000000000000000000e+02,3.547694927248649606e+02,4.195346989874644805e+02,4.961185953847543715e+02,5.866761150334617696e+02,6.937543936789082863e+02,8.203638698217314413e+02,9.700621625994298256e+02,1.147052979446672907e+03,1.356302684744300905e+03,1.603677596505202700e+03,1.896105576066143612e+03,2.241766040282091126e+03,2.650313159586246456e+03,3.133137708116062186e+03,3.703673798539108702e+03,4.377757551140664873e+03,5.174045589484392622e+03,6.114502081931972498e+03,7.224963793625151084e+03,8.535793177037234273e+03,1.008262976310277918e+04,1.190724980626964862e+04,1.405854298488106724e+04,1.659361254640925472e+04,1.957900104856116377e+04,2.309203702672144209e+04,2.722228753098838934e+04,3.207308627337034704e+04,3.776308557782677963e+04,4.442775064652322180e+04,5.222067490414658823e+04,6.131454349819933850e+04,7.190150708409294020e+04,8.419264976466922963e+04,9.841614591620191641e+04,1.148136072392517090e+05,1.336340367861066188e+05,1.551247530312298331e+05,1.795186577309626737e+05,2.070173420584705600e+05,2.377698115497152030e+05,2.718471174912880524e+05,3.092139482606891543e+05,3.496992491674910416e+05,3.929691093504494638e+05,4.385062668189926189e+05,4.856012986935588415e+05,5.333604628594709793e+05,5.807338591935075819e+05,6.265649297655296978e+05,6.696585822919703787e+05,7.088611647576791001e+05,7.431422721244544955e+05,7.716670491511079017e+05,7.938488939913501963e+05,8.093760584905216238e+05,8.182105631124828942e+05,8.205626710899934405e+05,8.168476441977636423e+05,8.076329923850315390e+05,7.935840138051561080e+05,7.754136971241360297e+05,7.538407907867245376e+05,7.295576792969931848e+05,7.032080276434316766e+05,6.753730844124964206e+05,6.465650144113033311e+05,6.172255201275858562e+05,5.877281525070316857e+05,5.583829762984541012e+05,5.294425540965318214e+05,5.011084935039425036e+05,4.735380385559225688e+05,4.468503726197513752e+05,4.211324382740749279e+05,3.964441775516248308e+05,3.728231619464257965e+05,3.502886237542899908e+05,3.288449253702751012e+05,3.084845164046961581e+05,2.891904338682714151e+05,2.709384010804967838e+05,2.536985783741560008e+05,2.374370144590243290e+05,2.221168423594477936e+05,2.076992587162814743e+05,1.941443202819431317e+05,1.814115868263424491e+05,1.694606355017869791e+05,1.582514680157446128e+05,1.477448287235623866e+05,1.379024489500026393e+05,1.286872304393930535e+05,1.200633787760644482e+05,1.119964958664242440e+05,1.044536390907005261e+05,9.740335347882876522e+04,9.081568220786258462e+04,8.466215982843478560e+04
2.000000000000000000e+01,2.263922198039076505e+01,2.562648628844419818e+01,2.900761258776545759e+01,3.283442661231191551e+01,3.716553868100911018e+01,4.206722016598417468e+01,4.761438923077101748e+01,5.389171810939537721e+01,6.099487509867515200e+01,6.903191521847855938e+01,7.812483406449955226e+01,8.841129960453579884e+01,1.000465763717503194e+02,1.132056554404101263e+02,1.280856013975724181e+02,1.449081238007833861e+02,1.639223747421491453e+02,1.854079653387321684e+02,2.096781812133439189e+02,2.370833589932358052e+02,2.680143608433855320e+02,3.029060499322893634e+02,3.422406238601919313e+02,3.865506022670305128e+02,4.364211853316735414e+02,4.924915974690396752e+02,5.554549008233030918e+02,6.260556020742525334e+02,7.050841808451451698e+02,7.933674387417506750e+02,8.917533102778018019e+02,1.001088505275122429e+03,1.122187095695256858e+03,1.255787968273067690e+03,1.402499016884770526e+03,1.562726161492704477e+03,1.736585912252066009e+03,1.923801445920074002e+03,2.123584245565649780e+03,2.334506466438683219e+03,2.554373412135426861e+03,2.780110674626373566e+03,3.007686037885524001e+03,3.232091025166011150e+03,3.447409206180271212e+03,3.646995827735743660e+03,3.823783823297297204e+03,3.970713674963174071e+03,4.081260080536911119e+03,4.150001222554126798e+03,4.173153969772813070e+03,4.148989085882137260e+03,4.078050853286079473e+03,3.963136136730243379e+03,3.809032142873750672e+03,3.622057650455165003e+03,3.409486058763577148e+03,3.178941517671012662e+03,2.937850623760602048e+03,2.693007714488177498e+03,2.450281193412966786e+03,2.214460436352702800e+03,1.989223128806482919e+03,1.777192873420443675e+03,1.580055152347060130e+03,1.398703447700991774e+03,1.233393685386445668e+03,1.083892021202041178e+03,9.496070441297282514e+02,8.297021734505741506e+02,7.231873066672138748e+02,6.289908269730559596e+02,5.460141897773410165e+02,4.731717629322587300e+02,4.094186329921287779e+02,3.537688885884945194e+02,3.053065750299279557e+02,2.631911603481116799e+02,2.266590085627359485e+02,1.950220451569625482e+02,1.676645327379607977e+02,1.440386532669284065e+02,1.236594141459844138e+02,1.060992537544526044e+02,9.098261195410918845e+01,7.798064698376609272e+01,6.680621693381938542e+01,5.720919723528664491e+01,4.897217165169520570e+01,4.190651014441407796e+01,3.584883031020793709e+01,3.065782798803310527e+01,2.621145564151648344e+01,2.240442312194364405e+01,1.914599354940380138e+01,1.635804667272972779e+01,1.397338270122901172e+01,1.193424088807928918e+01,1.019100882805155273e+01
0.000000000000000000e+00,2.719999999999999751e+00,5.920383493485171122e+00,9.686684865999994898e+00,1.411975543048227699e+01,1.933851517654696295e+01,2.548319894487437409e+01,3.271918542610396941e+01,4.124151295459174804e+01,5.128020427991545205e+01,6.310654375944866246e+01,7.704047517498594289e+01,9.345931712854709872e+01,1.128080262444763946e+02,1.356112767431143880e+02,1.624876688950894561e+02,1.941664289057634960e+02,2.315070192957013546e+02,2.755221420074508956e+02,3.274046861083264162e+02,3.885592473567411389e+02,4.606389265169307805e+02,5.455881943952472284e+02,6.456926896443210353e+02,7.636368835051326869e+02,9.025705935126792383e+02,1.066185340866475144e+03,1.258801502639751334e+03,1.485467081300831296e+03,1.752068661120982142e+03,2.065454692637118569e+03,2.433570576829172296e+03,2.865604029026790158e+03,3.372137793096786936e+03,3.965304843300654738e+03,4.658938648910377196e+03,5.468707800510148445e+03,6.412220277008045741e+03,7.509077945892931893e+03,8.780856793277491306e+03,1.025098340305424244e+04,1.194447424298502665e+04,1.388750270997691405e+04,1.610676142070123933e+04,1.862859598339292279e+04,2.147790343313550693e+04,2.467681485523798619e+04,2.824321692303369855e+04,3.218920785375492778e+04,3.651962297543010209e+04,4.123079401026675623e+04,4.630971346795186400e+04,5.173375258980399667e+04,5.747102573323954130e+04,6.348141272388775542e+04,6.971815929528430570e+04,7.612989496150107880e+04,8.266285635183252452e+04,8.926309263367261156e+04,9.587845706667529885e+04,1.024602438302375813e+05,1.089643958927496424e+05,1.153522725022854866e+05,1.215910134462602291e+05,1.276535673426149297e+05,1.335184638629656110e+05,1.391694089665506035e+05,1.445947728970137832e+05,1.497870273112703871e+05,1.547421737446303305e+05,1.594591926773926534e+05,1.639395317225554900e+05,1.681866431522344064e+05,1.722055749534975330e+05,1.760026154889813333e+05,1.795849892181462783e+05,1.829605994224667666e+05,1.861378131450971705e+05,1.891252833458690438e+05,1.919318033944689378e+05,1.945661893415681261e+05,1.970371858255281986e+05,1.993533919289982005e+05,2.015232037560944445e+05,2.035547709337140259e+05,2.054559646374463046e+05,2.072343550981131266e+05,2.088971968581951223e+05,2.104514203199215990e+05,2.119036283616881119e+05,2.132600970004488190e+05,2.145267792487370898e+05,2.157093114598105603e+05,2.168130215766584151e+05,2.178429388034638250e+05,2.188038043044422811e+05,2.197000826072704513e+05,2.205359734487428213e+05,2.213154238506966794e+05,2.220421402562138101e+05
0.000000000000000000e+00,2.428000000000000114e+01,5.284795052375124413e+01,8.646731557070373242e+01,1.260382718812256542e+02,1.726222695001754062e+02,2.274710052402337510e+02,2.920605980292410777e+02,3.681318940988406325e+02,4.577379925209766043e+02,5.633002713508301440e+02,6.876744156175441276e+02,8.342282050198901970e+02,1.006933116139480148e+03,1.210472136155098497e+03,1.450366577242564063e+03,1.733125127458109318e+03,2.066418878313064852e+03,2.459286632990377711e+03,2.922375420683759330e+03,3.468221815462103677e+03,4.111580368638594337e+03,4.869806187324736129e+03,5.763299388632706723e+03,6.816019766965222516e+03,8.056080438903028153e+03,9.516429343272724509e+03,1.123562708541870779e+04,1.325872846594901239e+04,1.563827277696427518e+04,1.843538412508196052e+04,2.172097706498378830e+04,2.557705397650958184e+04,3.009806803853535530e+04,3.539230839902401203e+04,4.158324127168444829e+04,4.881071144951578754e+04,5.723187284749181708e+04,6.702167485947186651e+04,7.837268583266824135e+04,9.149399054177486687e+04,1.066088631894504069e+05,1.239509031320354406e+05,1.437583431473849632e+05,1.662663181566158019e+05,1.916970335637734097e+05,2.202480074878792802e+05,2.520788753421215806e+05,2.872976091555731837e+05,3.259473582592591411e+05,3.679953759971923428e+05,4.133255621572764358e+05,4.617359459506006096e+05,5.129419385535800830e+05,5.665854580552860862e+05,6.222492138322276296e+05,6.794747164596410003e+05,7.377821212798792403e+05,7.966899119925136911e+05,8.557326753453662386e+05,9.144757097802843200e+05,9.725258055397473508e+05,1.029538094336093636e+06,1.085219300153155345e+06,1.139327991522746859e+06,1.191672548405451467e+06,1.242107549465978285e+06,1.290529202286051819e+06,1.336870319612029009e+06,1.381095218308170559e+06,1.423194802204483189e+06,1.463181994122996228e+06,1.501087608270341996e+06,1.536956700394780608e+06,1.570845396376811666e+06,1.602818176543961046e+06,1.632945579501247965e+06,1.661302282729502302e+06,1.687965515332706273e+06,1.713013759404692333e+06,1.736525699314354453e+06,1.758579381938107312e+06,1.779251554944483563e+06,1.798617154309048085e+06,1.816748916101185838e+06,1.833717091126847081e+06,1.849589244184821146e+06,1.864430122489682399e+06,1.878301580246834783e+06,1.891262548461440252e+06,1.903369040856814012e+06,1.914674188304088777e+06,1.925228295457685599e+06,1.935078914382118033e+06,1.944270930873647565e+06,1.952846659950765083e+06,1.960845947632705327e+06,1.968306276664455421e+06,1.975262874296569964e+06,1.981748820602658205e+06
2.619999999999999551e-01,2.620000000000001217e-01,2.619999999999999551e-01,2.620000000000001217e-01,2.620000000000001772e-01,2.620000000000000662e-01,2.619999999999998441e-01,2.619999999999998996e-01,2.619999999999999551e-01,2.620000000000001772e-01,2.620000000000000662e-01,2.620000000000001772e-01,2.620000000000000662e-01,2.619999999999998996e-01,2.619999999999998996e-01,2.620000000000001772e-01,2.620000000000000662e-01,2.619999999999999551e-01,2.620000000000000107e-01,2.619999999999999551e-01,2.620000000000001217e-01,2.619999999999999551e-01,2.619999999999999551e-01,2.620000000000000662e-01,2.619999999999998996e-01,2.620000000000000662e-01,2.619999999999999551e-01,2.619999999999998996e-01,2.619999999999998996e-01,2.619999999999999551e-01,2.620000000000001217e-01,2.620000000000002327e-01,2.619999999999997886e-01,2.620000000000001217e-01,2.620000000000001772e-01,2.620000000000000107e-01,2.620000000000000662e-01,2.620000000000002327e-01,2.620000000000002327e-01,2.620000000000001217e-01,2.620000000000001217e-01,2.619999999999997331e-01,2.620000000000002327e-01,2.620000000000000662e-01,2.620000000000001217e-01,2.620000000000000107e-01,2.620000000000001772e-01,2.619999999999999551e-01,2.620000000000000107e-01,2.619999999999997331e-01,2.620000000000001772e-01,2.619999999999998996e-01,2.620000000000002327e-01,2.620000000000002327e-01,2.620000000000004547e-01,2.619999999999999551e-01,2.620000000000000662e-01,2.619999999999997886e-01,2.619999999999996221e-01,2.619999999999998441e-01,2.620000000000002882e-01,2.620000000000000662e-01,2.620000000000001217e-01,2.619999999999998441e-01,2.620000000000002882e-01,2.620000000000001772e-01,2.620000000000004547e-01,2.620000000000003992e-01,2.620000000000006768e-01,2.620000000000002882e-01,2.620000000000004547e-01,2.619999999999992890e-01,2.620000000000001772e-01,2.619999999999998441e-01,2.619999999999980678e-01,2.619999999999991225e-01,2.620000000000018425e-01,2.620000000000004547e-01,2.619999999999981233e-01,2.619999999999978457e-01,2.620000000000007323e-01,2.620000000000000107e-01,2.619999999999999551e-01,2.620000000000023421e-01,2.620000000000015650e-01,2.620000000000020646e-01,2.619999999999991780e-01,2.620000000000027862e-01,2.619999999999984008e-01,2.620000000000020091e-01,2.620000000000011209e-01,2.620000000000010654e-01,2.620000000000027862e-01,2.620000000000013984e-01,2.620000000000011764e-01,2.620000000000007878e-01,2.620000000000025087e-01,2.619999999999992890e-01,2.620000000000011209e-01,2.620000000000037854e-01
2.910000000000002029e-01,2.910000000000002029e-01,2.910000000000000919e-01,2.909999999999999809e-01,2.910000000000000364e-01,2.909999999999999254e-01,2.910000000000001474e-01,2.910000000000000919e-01,2.910000000000000919e-01,2.910000000000000364e-01,2.909999999999999809e-01,2.909999999999999809e-01,2.910000000000000919e-01,2.909999999999998144e-01,2.910000000000000919e-01,2.910000000000001474e-01,2.910000000000000919e-01,2.909999999999999254e-01,2.910000000000000364e-01,2.910000000000001474e-01,2.910000000000001474e-01,2.909999999999999254e-01,2.909999999999998699e-01,2.909999999999997589e-01,2.910000000000000919e-01,2.909999999999999254e-01,2.909999999999999254e-01,2.909999999999999809e-01,2.910000000000001474e-01,2.909999999999999809e-01,2.909999999999998699e-01,2.910000000000000919e-01,2.910000000000002029e-01,2.909999999999999809e-01,2.909999999999998144e-01,2.910000000000000364e-01,2.909999999999999254e-01,2.910000000000001474e-01,2.910000000000000919e-01,2.910000000000003140e-01,2.910000000000000919e-01,2.910000000000000364e-01,2.909999999999999254e-01,2.910000000000001474e-01,2.910000000000001474e-01,2.909999999999998699e-01,2.910000000000003695e-01,2.910000000000000364e-01,2.910000000000002029e-01,2.909999999999999254e-01,2.909999999999998144e-01,2.909999999999997033e-01,2.910000000000002029e-01,2.910000000000001474e-01,2.909999999999997589e-01,2.910000000000003140e-01,2.910000000000000919e-01,2.909999999999999809e-01,2.910000000000005360e-01,2.910000000000008136e-01,2.910000000000004250e-01,2.910000000000004250e-01,2.910000000000002029e-01,2.910000000000005915e-01,2.910000000000003140e-01,2.909999999999998144e-01,2.910000000000003140e-01,2.910000000000018128e-01,2.910000000000020903e-01,2.910000000000006470e-01,2.909999999999999809e-01,2.910000000000015907e-01,2.909999999999989262e-01,2.909999999999989262e-01,2.909999999999987041e-01,2.909999999999993148e-01,2.910000000000005915e-01,2.910000000000003695e-01,2.909999999999999254e-01,2.910000000000007025e-01,2.910000000000028120e-01,2.910000000000007581e-01,2.909999999999977049e-01,2.910000000000019238e-01,2.910000000000020348e-01,2.910000000000002585e-01,2.909999999999980935e-01,2.910000000000007581e-01,2.910000000000008136e-01,2.909999999999986486e-01,2.910000000000019793e-01,2.910000000000014242e-01,2.909999999999992593e-01,2.910000000000009246e-01,2.910000000000017573e-01,2.909999999999995923e-01,2.910000000000004805e-01,2.909999999999973719e-01,2.910000000000012021e-01,2.909999999999979270e-01
3.547694927248649606e+02,4.195346989874644805e+02,4.961185953847543715e+02,5.866761150334617696e+02,6.937543936789082863e+02,8.203638698217314413e+02,9.700621625994298256e+02,1.147052979446672907e+03,1.356302684744300905e+03,1.603677596505202700e+03,1.896105576066143612e+03,2.241766040282091126e+03,2.650313159586246456e+03,3.133137708116062186e+03,3.703673798539108702e+03,4.377757551140664873e+03,5.174045589484392622e+03,6.114502081931972498e+03,7.224963793625151084e+03,8.535793177037234273e+03,1.008262976310277918e+04,1.190724980626964862e+04,1.405854298488106724e+04,1.659361254640925472e+04,1.957900104856116377e+04,2.309203702672144209e+04,2.722228753098838934e+04,3.207308627337034704e+04,3.776308557782677963e+04,4.442775064652322180e+04,5.222067490414658823e+04,6.131454349819933850e+04,7.190150708409294020e+04,8.419264976466922963e+04,9.841614591620191641e+04,1.148136072392517090e+05,1.336340367861066188e+05,1.551247530312298331e+05,1.795186577309626737e+05,2.070173420584705600e+05,2.377698115497152030e+05,2.718471174912880524e+05,3.092139482606891543e+05,3.496992491674910416e+05,3.929691093504494638e+05,4.385062668189926189e+05,4.856012986935588415e+05,5.333604628594709793e+05,5.807338591935075819e+05,6.265649297655296978e+05,6.696585822919703787e+05,7.088611647576791001e+05,7.431422721244544955e+05,7.716670491511079017e+05,7.938488939913501963e+05,8.093760584905216238e+05,8.182105631124828942e+05,8.205626710899934405e+05,8.168476441977636423e+05,8.076329923850315390e+05,7.935840138051561080e+05,7.754136971241360297e+05,7.538407907867245376e+05,7.295576792969931848e+05,7.032080276434316766e+05,6.753730844124964206e+05,6.465650144113033311e+05,6.172255201275858562e+05,5.877281525070316857e+05,5.583829762984541012e+05,5.294425540965318214e+05,5.011084935039425036e+05,4.735380385559225688e+05,4.468503726197513752e+05,4.211324382740749279e+05,3.964441775516248308e+05,3.728231619464257965e+05,3.502886237542899908e+05,3.288449253702751012e+05,3.084845164046961581e+05,2.891904338682714151e+05,2.709384010804967838e+05,2.536985783741560008e+05,2.374370144590243290e+05,2.221168423594477936e+05,2.076992587162814743e+05,1.941443202819431317e+05,1.814115868263424491e+05,1.694606355017869791e+05,1.582514680157446128e+05,1.477448287235623866e+05,1.379024489500026393e+05,1.286872304393930535e+05,1.200633787760644482e+05,1.119964958664242440e+05,1.044536390907005261e+05,9.740335347882876522e+04,9.081568220786258462e+04,8.466215982843478560e+04,7.891579187978435948e+04
2.263922198039076505e+01,2.562648628844419818e+01,2.900761258776545759e+01,3.283442661231191551e+01,3.716553868100911018e+01,4.206722016598417468e+01,4.761438923077101748e+01,5.389171810939537721e+01,6.099487509867515200e+01,6.903191521847855938e+01,7.812483406449955226e+01,8.841129960453579884e+01,1.000465763717503194e+02,1.132056554404101263e+02,1.280856013975724181e+02,1.449081238007833861e+02,1.639223747421491453e+02,1.854079653387321684e+02,2.096781812133439189e+02,2.370833589932358052e+02,2.680143608433855320e+02,3.029060499322893634e+02,3.422406238601919313e+02,3.865506022670305128e+02,4.364211853316735414e+02,4.924915974690396752e+02,5.554549008233030918e+02,6.260556020742525334e+02,7.050841808451451698e+02,7.933674387417506750e+02,8.917533102778018019e+02,1.001088505275122429e+03,1.122187095695256858e+03,1.255787968273067690e+03,1.402499016884770526e+03,1.562726161492704477e+03,1.736585912252066009e+03,1.923801445920074002e+03,2.123584245565649780e+03,2.334506466438683219e+03,2.554373412135426861e+03,2.780110674626373566e+03,3.007686037885524001e+03,3.232091025166011150e+03,3.447409206180271212e+03,3.646995827735743660e+03,3.823783823297297204e+03,3.970713674963174071e+03,4.081260080536911119e+03,4.150001222554126798e+03,4.173153969772813070e+03,4.148989085882137260e+03,4.078050853286079473e+03,3.963136136730243379e+03,3.809032142873750672e+03,3.622057650455165003e+03,3.409486058763577148e+03,3.178941517671012662e+03,2.937850623760602048e+03,2.693007714488177498e+03,2.450281193412966786e+03,2.214460436352702800e+03,1.989223128806482919e+03,1.777192873420443675e+03,1.580055152347060130e+03,1.398703447700991774e+03,1.233393685386445668e+03,1.083892021202041178e+03,9.496070441297282514e+02,8.297021734505741506e+02,7.231873066672138748e+02,6.289908269730559596e+02,5.460141897773410165e+02,4.731717629322587300e+02,4.094186329921287779e+02,3.537688885884945194e+02,3.053065750299279557e+02,2.631911603481116799e+02,2.266590085627359485e+02,1.950220451569625482e+02,1.676645327379607977e+02,1.440386532669284065e+02,1.236594141459844138e+02,1.060992537544526044e+02,9.098261195410918845e+01,7.798064698376609272e+01,6.680621693381938542e+01,5.720919723528664491e+01,4.897217165169520570e+01,4.190651014441407796e+01,3.584883031020793709e+01,3.065782798803310527e+01,2.621145564151648344e+01,2.240442312194364405e+01,1.914599354940380138e+01,1.635804667272972779e+01,1.397338270122901172e+01,1.193424088807928918e+01,1.019100882805155273e+01,8.701100325299067961e+00
