,Infected,predicted_Infected
2020-12-29,3696,3675.549783549784
2020-12-30,3644,3629.058177826564
2020-12-31,3578,3624.6495248742312
2021-01-01,3559,3530.7490868221416
2021-01-02,3512,3513.3977790432805
2021-01-03,3467,3537.324488029998
2021-01-04,3492,3491.8210194730814
2021-01-05,3517,3467.1777082740978
2021-01-06,3492,3535.1288659793813
2021-01-07,3510,3487.025641025641
2021-01-08,3505,3465.937232524964
2021-01-09,3461,3455.377058653569
2021-01-10,3412,3414.33939038687
2021-01-11,3366,3329.8930481283423
2021-01-12,3285,3288.1260273972603
2021-01-13,3209,3229.721096914927
2021-01-14,3155,3109.3226624405706
2021-01-15,3057,3094.1086032057574
2021-01-16,2998,3027.429286190794
2021-01-17,2969,2832.398113843045
2021-01-18,2805,2873.7379679144387
2021-01-19,2715,2655.193370165746
2021-01-20,2570,2540.6906614785994
2021-01-21,2405,2418.257796257796
2021-01-22,2263,2305.101634997791
2021-01-23,2169,2165.969571230982
2021-01-24,2076,2095.864161849711
2021-01-25,2006,1974.5802592223333
2021-01-26,1908,1952.380503144654
2021-01-27,1857,1853.5444264943455
2021-01-28,1804,1804.5016629711752
2021-01-29,1753,1781.3599543639475
2021-01-30,1731,1690.2120161756213
2021-01-31,1669,1717.5170760934693
2021-02-01,1656,1611.5525362318842
2021-02-02,1599,1627.0018761726078
2021-02-03,1571,1594.9287078294083
2021-02-04,1567,1568.9948947032547
2021-02-05,1565,1560.9923322683705
2021-02-06,1559,1578.0500320718406
2021-02-07,1572,1564.9503816793892
2021-02-08,1578,1620.813688212928
2021-02-09,1627,1596.4277811923785
2021-02-10,1646,1696.191980558931
2021-02-11,1716,1617.223776223776
2021-02-12,1686,1668.1637010676156
2021-02-13,1639,1652.053691275168
2021-02-14,1606,1649.2054794520548
2021-02-15,1616,1657.6782178217823
2021-02-16,1668,1657.6594724220624
2021-02-17,1711,1772.310929281122
2021-02-18,1818,1781.585808580858
2021-02-19,1893,1874.662440570523
2021-02-20,1952,1950.2167008196723
