stdDay,Susceptible,Alpha_Infected,Alpha_Recovered,Alpha_Dead,Alpha_alpha,Alpha_beta,Alpha_gamma,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma
2021-04-12,2118305,39.75,160.85999999999999,1.28,0.09169349809007585,0.026415094339622927,0.0,0.36,0.0,0.0,0.7788069549317341,0.0,0.0
2021-04-13,2118291,42.34,161.91,1.28,0.06148931503547216,0.03967879074161565,0.0,0.64,0.0,0.0,0.3129155767550351,0.0,0.0
2021-04-14,2118281,43.25999999999999,163.59,1.28,0.024072768275801605,0.07281553398058267,0.0,0.8400000000000001,0.0,0.0,0.09536519740029094,0.0,0.0
2021-04-15,2118277,41.14999999999998,166.74,1.28,0.0822482927533442,0.05103280680437413,0.0,0.92,0.0,0.0,0.2829863918729191,0.0,0.0
2021-04-16,2118264,42.43000000000001,168.84,1.28,0.04295176875118979,0.04949328305444247,0.0,1.1800000000000002,0.0,0.0,0.11880336037242392,0.0,0.0
2021-04-17,2118257,42.150000000000006,170.94,1.28,0.13588846145557829,0.05978647686832764,0.0,1.32,0.0,0.0,0.33378197263127185,0.0,0.0
2021-04-18,2118235,45.349999999999994,173.46,1.28,0.07463251057171232,0.0648291069459757,0.0,1.76,0.0,0.0,0.14792763786831964,0.0,0.0
2021-04-19,2118222,45.78999999999999,176.4,1.28,0.09097330962756012,0.02751692509281483,0.0,2.02,0.0,0.0,0.15863167737418038,0.0,0.0
2021-04-20,2118206,48.69,177.66,1.28,0.04277777072782552,0.05175600739371555,0.0,2.34,0.0,0.0,0.06846974545489233,0.0,0.0
2021-04-21,2118198,48.25,180.18,1.28,0.032376023677218216,0.0870466321243521,0.0,2.5,0.0,0.0,0.04806594284387012,0.0,0.0
2021-04-22,2118192,45.610000000000014,184.38,1.28,0.05708351850322781,0.08287656215742162,0.0,2.62,0.0,0.0,0.07644096532390551,0.0,0.0
