stdDay,Susceptible,Alpha_Infected,Alpha_Recovered,Alpha_Dead,Alpha_alpha,Alpha_beta,Alpha_gamma,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma
2021-04-12,1595427,44.25999999999999,140.5,3.16,0.04706416279757554,0.13285133303208307,0.0,0.4,0.0,0.0,0.4005884318116717,0.0,0.0
2021-04-13,1595419,40.46000000000001,146.38,3.16,0.18663197734846018,0.10899653979238744,0.0,0.56,0.0,0.0,1.037243104878942,0.0,0.0
2021-04-14,1595390,43.59,150.79,3.16,0.11947167672474578,0.09635237439779805,0.0,1.1400000000000001,0.0,0.0,0.35140151069039605,0.0,0.0
2021-04-15,1595370,44.59,154.99,3.16,0.05255721133701201,0.08948194662480333,0.0,1.54,0.0,0.0,0.11705924343243584,0.0,0.0
2021-04-16,1595361,42.94,158.98,3.16,0.072769423200841,0.053795994410805834,0.0,1.72,0.0,0.0,0.13974593167460256,0.0,0.0
2021-04-17,1595349,43.75,161.29,3.16,0.05951890544684223,0.06239999999999977,0.0048,1.96,0.0,0.0,0.10219592281394613,0.0,0.0
2021-04-18,1595339,43.410000000000025,164.01999999999998,3.37,0.05998545117596883,0.029025570145127626,0.004837595024187971,2.16,0.0,0.0,0.09273391864490058,0.0,0.0
2021-04-19,1595329,44.54000000000002,165.27999999999997,3.58,0.08184954335886958,0.05657835653345328,0.0,2.36,0.0,0.0,0.11882590160378269,0.0,0.0
2021-04-20,1595315,45.66,167.79999999999998,3.58,0.11406078010435368,0.07358738501971121,0.0045992115637319315,2.64,0.0,0.0,0.15174869520876422,0.0,0.0
2021-04-21,1595295,47.29000000000002,171.16,3.79,0.104624159149231,0.03552548107422301,0.0,3.04,0.0,0.0,0.12519424307103075,0.0,0.0
2021-04-22,1595276,50.55000000000001,172.84,3.79,0.1545442890460494,0.02908011869436199,0.0,3.42,0.0,0.0,0.17571331109486724,0.0,0.0
2021-04-23,1595246,56.879999999999995,174.31,3.79,0.06867405702188409,0.04430379746835461,0.0,4.02,0.0,0.0,0.07474512750487498,0.0,0.0
2021-04-24,1595231,58.25999999999999,176.83,3.79,0.06704801052735648,0.03604531410916571,0.0,4.32,0.0,0.0,0.06955514767314436,0.0,0.0
2021-04-25,1595216,60.06,178.93,3.79,0.08271650984361989,0.08658008658008638,0.0,4.62,0.0,0.0,0.1387502745763947,0.08658008658008658,0.0
2021-04-26,1595200,59.82000000000002,184.13,3.79,0.051905752781581105,0.03477097960548331,0.0,4.859999999999999,0.4,0.0,0.08243733257385327,0.03292181069958849,0.0
2021-04-27,1595190,60.84,186.21,3.79,0.11227888743559651,0.1239316239316238,0.0,5.1,0.56,0.0,0.17282852654223135,0.11372549019607846,0.0
2021-04-28,1595168,60.12000000000003,193.75,3.79,0.05164777810291135,0.0864936793080508,0.0,5.4,1.1400000000000001,0.0,0.07419508768332216,0.07407407407407406,0.0
2021-04-29,1595158,58.01999999999998,198.95000000000002,3.79,0.06422096970232279,0.040330920372285,0.0,5.4,1.54,0.0,0.08903466337225249,0.03333333333333332,0.0
2021-04-30,1595146,59.400000000000034,201.29,3.79,0.026137266364493202,0.05252525252525257,0.0,5.7,1.72,0.0,0.035145526249029925,0.042105263157894736,0.0
2021-05-01,1595141,57.829999999999984,204.41,3.79,0.05906326603548125,0.0449593636520841,0.0,5.66,1.96,0.0,0.07786683403241491,0.035335689045936425,0.0
2021-05-02,1595130,58.639999999999986,207.01000000000002,3.79,0.04765730816809408,0.04433833560709405,0.0,5.9,2.16,0.0,0.06111808750086466,0.033898305084745714,0.0
2021-05-03,1595121,58.83000000000001,209.61,3.79,0.036947291124625484,0.0618731939486654,0.0,6.0600000000000005,2.36,0.0,0.04628146783480714,0.04620462046204624,0.0
2021-05-04,1595114,57.359999999999985,213.25,3.79,0.059548230301938676,0.09065550906555123,0.0,6.059999999999999,2.64,0.0,0.07272834004299378,0.066006600660066,0.0
2021-05-05,1595103,55.56999999999999,218.45000000000002,3.79,0.033527345150817,0.08889688680942952,0.0,6.1000000000000005,3.04,0.0,0.03941014426294872,0.06229508196721309,0.0
2021-05-06,1595097,52.49000000000001,223.39000000000001,3.79,0.029578992477712486,0.14859973328252965,0.0,5.960000000000001,3.42,0.0,0.03361336469268518,0.10067114093959724,0.0
2021-05-07,1595092,46.24000000000004,231.19,3.79,0.06043882196223416,0.07871972318339064,0.005622837370242205,5.5600000000000005,4.02,0.0,0.06485706956448617,0.05035971223021603,0.003597122302158273
2021-05-08,1595083,45.129999999999995,234.82999999999998,4.05,0.06192570122158587,0.08641701750498573,0.0,5.619999999999999,4.300000000000001,0.02,0.06416500737298061,0.05338078291814944,0.0
2021-05-09,1595074,44.02000000000001,238.73,4.05,0.026396264090526672,0.11267605633802832,0.0,5.680000000000001,4.6000000000000005,0.02,0.021162522072577426,0.1126760563380281,0.0
2021-05-10,1595070,40.21999999999997,243.69,4.05,0.028890265021190045,0.07707608155146685,0.0,5.16,5.24,0.02,0.023295237753654028,0.07751937984496131,0.0
2021-05-11,1595066,38.28,246.79,4.05,0.09106343049013758,0.17816091954023044,0.0,4.879999999999999,5.640000000000001,0.02,0.07389573457806249,0.18032786885245902,0.0
2021-05-12,1595054,34.94,253.61,4.05,0.08314096414192347,0.07985117344018214,0.008872352604464812,4.36,6.5200000000000005,0.02,0.06892467463900993,0.08256880733944962,0.009174311926605503
2021-05-13,1595044,34.74000000000001,256.4,4.36,0.03344805410983895,0.09815774323546414,0.008923431203223935,4.259999999999999,6.880000000000001,0.06,0.028217226803686397,0.10328638497652573,0.009389671361502351
2021-05-14,1595040,32.18000000000001,259.81,4.67,0.04513627694890829,0.03853325046612654,0.009633312616531994,3.9000000000000004,7.32,0.1,0.03852746398450581,0.04102564102564106,0.010256410256410258
2021-05-15,1595035,32.08000000000004,261.04999999999995,4.9799999999999995,0.18110847199023672,0.10629675810473879,0.0,3.8500000000000005,7.48,0.14,0.15611177200484014,0.11428571428571437,0.0
2021-05-16,1595015,34.47000000000003,264.46,4.9799999999999995,0.19383630774181126,0.08093994778067938,0.0,4.01,7.920000000000001,0.14,0.17236746567702052,0.0897755610972565,0.0
2021-05-17,1594992,38.349999999999966,267.25,4.9799999999999995,0.09847654939622043,0.05658409387222845,0.0,4.34,8.28,0.14,0.0900184888609181,0.06451612903225792,0.0
2021-05-18,1594979,39.950000000000045,269.41999999999996,4.9799999999999995,0.15270768357172362,0.08535669586983782,0.0,4.450000000000001,8.559999999999999,0.14,0.14182112263518862,0.09887640449438229,0.0
2021-05-19,1594958,42.629999999999995,272.83,4.9799999999999995,0.08859151243894739,0.043631245601689274,0.0,4.639999999999999,9.0,0.14,0.08420012281374095,0.051724137931034544,0.0
2021-05-20,1594945,44.539999999999964,274.69,4.9799999999999995,0.07827060117835274,0.03480017961383055,0.0,4.789999999999999,9.24,0.14,0.07528988358974507,0.04175365344467627,0.0
2021-05-21,1594933,46.46999999999997,276.24,4.9799999999999995,0.03751020879969074,0.06003873466752669,0.0,4.949999999999999,9.44,0.14,0.036428409674433185,0.07272727272727263,0.0
2021-05-22,1594927,45.420000000000016,279.03,4.9799999999999995,0.057566247038820614,0.06142668428005327,0.0,4.77,9.799999999999999,0.14,0.05670481328352274,0.07547169811320781,0.0
2021-05-23,1594918,45.24000000000001,281.82,4.9799999999999995,0.0077503700416689,0.025641025641024932,0.0,4.68,10.16,0.14,0.044952146241679626,0.025641025641025477,0.0
2021-05-24,1594911,44.43000000000001,282.97999999999996,4.9799999999999995,0.0101464728341385,0.026108485257709313,0.0,4.77,10.28,0.14,0.05670538214097782,0.025157232704402354,0.0
2021-05-25,1594902,43.71999999999997,284.14,4.9799999999999995,0.014894109776763875,0.07959743824336735,0.0,4.920000000000002,10.399999999999999,0.14,0.07941103407806291,0.07317073170731729,0.0
2021-05-26,1594889,40.889999999999986,287.62,4.9799999999999995,0.011025042956517192,0.0709219858156023,0.0,4.949999999999999,10.76,0.14,0.05464412199902884,0.0606060606060604,0.0
2021-05-27,1594880,38.44,290.52,4.9799999999999995,0.01824324114481638,0.0301768990634762,0.0,4.920000000000002,11.059999999999999,0.14,0.0855207548300904,0.02439024390243922,0.0
2021-05-28,1594866,37.97999999999996,291.68,4.9799999999999995,0.029015420899002966,0.038177988414954976,0.0,5.219999999999999,11.18,0.14,0.1266673202004749,0.028735632183908122,0.0
2021-05-29,1594844,37.629999999999995,293.13,4.9799999999999995,0.007987009064160762,0.15413234121711433,0.0,5.729999999999999,11.33,0.14,0.03147132472087639,0.10471204188481671,0.0
2021-05-30,1594838,32.129999999999995,298.93,4.9799999999999995,0.010913299992707138,0.2075941487706181,0.0,5.309999999999999,11.93,0.14,0.03962082810911643,0.1299435028248587,0.0
2021-05-31,1594831,25.810000000000002,305.59999999999997,4.9799999999999995,0.021348893263261816,0.14606741573033857,0.0,4.83,12.62,0.14,0.06844906026394874,0.08074534161490694,0.0
2021-06-01,1594820,22.589999999999975,309.37,4.9799999999999995,0.011087342260386518,0.2695883134130138,0.0,4.770000000000001,13.01,0.14,0.031504787630456735,0.13207547169811296,0.0
2021-06-02,1594815,16.75,315.46,4.9799999999999995,0.01495306548679838,0.22507462686567056,0.0,4.290000000000001,13.639999999999999,0.14,0.03502990865788431,0.09090909090909102,0.0
2021-06-03,1594810,13.230000000000018,319.22999999999996,4.9799999999999995,0.08329889504628625,0.2630385487528355,0.0,4.049999999999999,14.03,0.14,0.16326583429072128,0.08888888888888877,0.0
2021-06-04,1594788,10.850000000000023,322.71,4.9799999999999995,0.11080615843437162,0.16036866359447055,0.0,4.35,14.389999999999999,0.14,0.16582714745005997,0.04137931034482752,0.0
2021-06-05,1594764,10.310000000000002,324.45,4.9799999999999995,0.08259983633492007,0.25315227934044743,0.0,4.890000000000002,14.569999999999999,0.14,0.10449132670098475,0.05521472392638062,0.0
2021-06-06,1594747,8.549999999999955,327.06,4.9799999999999995,0.15467900595000691,0.04093567251461611,0.0,5.129999999999999,14.84,0.14,0.30076473379167856,0.040935672514619714,0.0
2021-06-07,1594736,9.520000000000039,327.40999999999997,4.9799999999999995,0.07577432905519633,0.04726890756302382,0.0,6.459999999999999,15.049999999999999,0.14,0.1302786710071802,0.041795665634675135,0.0
2021-06-08,1594730,9.79000000000002,327.85999999999996,4.9799999999999995,0.2824584527381028,0.0663942798774293,0.0,7.029999999999998,15.32,0.14,0.45891127942489895,0.055476529160739536,0.0
2021-06-09,1594707,11.899999999999977,328.51,4.9799999999999995,0.24248226247488633,0.037815126050419284,0.0,9.860000000000001,15.709999999999999,0.14,0.3414261741744083,0.027383367139959567,0.0
2021-06-10,1594683,14.329999999999984,328.96,4.9799999999999995,0.13424435221445316,0.04884856943475153,0.0,12.95,15.98,0.14,0.17330824930028035,0.03243243243243229,0.0
2021-06-11,1594667,15.550000000000011,329.65999999999997,4.9799999999999995,0.09278492936253675,0.07073954983922971,0.0,14.770000000000003,16.4,0.14,0.11396569127862934,0.04468517264725796,0.0
2021-06-12,1594655,15.889999999999986,330.76,4.9799999999999995,0.0454001418785414,0.018879798615482165,0.0,15.790000000000003,17.06,0.14,0.053302277613997834,0.011399620012666225,0.0
2021-06-13,1594649,16.310000000000002,331.06,4.9799999999999995,0.16955295608627247,0.01839362354383883,0.0030656039239730657,16.45,17.24,0.14,0.19612827757213513,0.010942249240121564,0.00182370820668693
2021-06-14,1594626,18.720000000000027,331.36,5.03,0.08992075531126054,0.029380341880342446,0.0,19.459999999999997,17.419999999999998,0.17,0.10091825775940048,0.016957862281603387,0.0
2021-06-15,1594612,19.850000000000023,331.91,5.03,0.10297456786484141,0.012594458438287139,0.0,21.089999999999996,17.75,0.17,0.11307346455523737,0.007112375533428099,0.0
2021-06-16,1594595,21.639999999999986,332.16,5.03,0.10001414957815655,0.011552680221811468,0.0,23.32,17.9,0.17,0.10827718251929064,0.006432246998284673,0.0
2021-06-17,1594577,23.55000000000001,332.41,5.03,0.09700939357001924,0.04670912951167822,0.0,25.690000000000005,18.049999999999997,0.17,0.10374982827311324,0.025690930323082912,0.0
2021-06-18,1594558,24.72999999999996,333.51000000000005,5.03,0.048621926074138996,0.0485240598463401,0.0,27.69,18.709999999999997,0.17,0.050661740837210714,0.026002166847237357,0.0
2021-06-19,1594548,24.72999999999996,334.71000000000004,5.03,0.029173338600127535,0.03437120905782318,0.0,28.369999999999997,19.43,0.17,0.029668644372389086,0.01797673598872041,0.0
2021-06-20,1594542,24.600000000000023,335.56,5.03,0.014663808502118694,0.05365853658536784,0.0,28.700000000000003,19.939999999999998,0.17,0.040849180827330675,0.05365853658536582,0.0
2021-06-21,1594539,23.639999999999986,336.88000000000005,5.03,0.08138304970935656,0.025380710659897047,0.005076142131979703,28.330000000000005,21.479999999999997,0.17,0.22070807303811713,0.0247087892693259,0.0049417578538651615
2021-06-22,1594523,24.839999999999975,337.48,5.15,0.04840767411850075,0.11111111111111086,0.0,33.730000000000004,22.18,0.31000000000000005,0.11585981415910353,0.09546397865401726,0.0
2021-06-23,1594513,23.28000000000003,340.24,5.15,0.030991086759185674,0.12371134020618521,0.0,34.410000000000004,25.400000000000002,0.31000000000000005,0.06814256391165331,0.09764603312990407,0.0
2021-06-24,1594507,21.120000000000005,343.12,5.15,0.056934597111435455,0.09090909090909165,0.0,33.39,28.76,0.31000000000000005,0.11704075309161217,0.06708595387840677,0.0
2021-06-25,1594497,20.399999999999977,345.04,5.15,0.029472211575924268,0.07058823529411762,0.0,35.05,31.000000000000004,0.31000000000000005,0.05574914771708352,0.04793152639087008,0.0
2021-06-26,1594492,19.560000000000002,346.48,5.15,0.024590388609105864,0.036809815950921636,0.0,35.32,32.68,0.31000000000000005,0.04425852219368233,0.023782559456398535,0.0
2021-06-27,1594488,19.319999999999993,347.20000000000005,5.15,0.03111990216232811,0.14285714285714243,0.0,36.040000000000006,33.519999999999996,0.31000000000000005,0.05421805373952778,0.08934517203107653,0.0
2021-06-28,1594483,17.159999999999968,349.96000000000004,5.15,0.07007440502811742,0.09790209790209849,0.0,34.77000000000001,36.739999999999995,0.31000000000000005,0.11239716906580675,0.05637043428242739,0.0
2021-06-29,1594473,16.67999999999995,351.64000000000004,5.15,0.036045693399691624,0.12230215827337948,0.0,36.71,38.699999999999996,0.31000000000000005,0.05322901223637367,0.06483247071642612,0.0
2021-06-30,1594468,15.240000000000009,353.68,5.15,0.0315613675226979,0.14173228346456848,0.0,36.28,41.08,0.31000000000000005,0.043088052188512346,0.06945975744211695,0.0
2021-07-01,1594464,13.560000000000002,355.84000000000003,5.15,0.0620755002574394,0.15929203539822773,0.008849557522123835,35.32,43.6,0.31000000000000005,0.07745377396221276,0.07134767836919581,0.003963759909399774
2021-07-02,1594457,12.120000000000005,358.0,5.27,0.05952952467625821,0.09900990099009803,0.0,35.39000000000001,46.12,0.45000000000000007,0.06625792531782455,0.03955919751342182,0.0
2021-07-03,1594451,11.640000000000043,359.2,5.27,0.02066152789545296,0.061855670103094895,0.0,36.33,47.519999999999996,0.45000000000000007,0.021514605017478348,0.02312138728323709,0.0
2021-07-04,1594449,11.160000000000025,359.92,5.27,0.01616266709508847,0.03225806451613018,0.0,36.269999999999996,48.36,0.45000000000000007,0.04890242864667805,0.03225806451612908,0.0
2021-07-05,1594446,10.979999999999961,360.28000000000003,5.27,0.010951773173228702,0.17486338797813897,0.0,36.870000000000005,49.53,0.45000000000000007,0.0320711404804312,0.16924328722538634,0.0
2021-07-06,1594444,9.180000000000007,362.2,5.27,0.03274799027203661,0.13071895424837088,0.0,31.810000000000002,55.769999999999996,0.45000000000000007,0.09293181646830391,0.12260295504558331,0.0
2021-07-07,1594439,8.279999999999973,363.40000000000003,5.27,0.058092269262195184,0.08695652173912716,0.0,30.86,59.67,0.45000000000000007,0.1532687155971457,0.07582631237848335,0.0
2021-07-08,1594431,8.04000000000002,364.12,5.27,0.10469666730030844,0.1492537313432818,0.0,33.24,62.01,0.45000000000000007,0.2490168025500122,0.11732851985559561,0.0
2021-07-09,1594417,7.680000000000007,365.32,5.27,0.14875003096743183,0.07812500000000289,0.0,37.60000000000001,65.91,0.45000000000000007,0.29876601964522503,0.051861702127659635,0.0
2021-07-10,1594398,8.220000000000027,365.92,5.27,0.05851780517339235,0.05839416058394362,0.0,46.86,67.86,0.45000000000000007,0.10093884319601619,0.03329065300896292,0.0
2021-07-11,1594390,8.21999999999997,366.40000000000003,5.27,0.1024066728858575,0.07299270072992312,0.0,50.019999999999996,69.42,0.45000000000000007,0.1654844336138311,0.038984406237505057,0.0
2021-07-12,1594376,8.460000000000036,367.0,5.27,0.056858510145430446,0.1418439716312037,0.0,56.33,71.37,0.45000000000000007,0.08397052119649173,0.06923486596840035,0.0
2021-07-13,1594368,7.740000000000009,368.2,5.27,0.0776849821449019,0.07751937984496408,0.0,57.150000000000006,75.27,0.45000000000000007,0.10345763763864375,0.03412073490813653,0.0
2021-07-14,1594358,7.740000000000009,368.8,5.27,0.09322256327304379,0.06201550387597127,0.0,61.10000000000001,77.22,0.45000000000000007,0.11612388364503061,0.025531914893617055,0.0
2021-07-15,1594346,7.979999999999961,369.28000000000003,5.27,0.10548948399036726,0.10526315789473421,0.0,66.61999999999999,78.78,0.45000000000000007,0.12425337449300632,0.04097868507955575,0.0
2021-07-16,1594332,7.980000000000018,370.12,5.27,0.08288532238235885,0.09022556390977765,0.0,72.15,81.51,0.45000000000000007,0.09014568603386991,0.03243243243243228,0.0
2021-07-17,1594321,7.919999999999959,370.84000000000003,5.27,0.22017279209181076,0.03030303030303161,0.0,76.3,83.85,0.45000000000000007,0.22473207140380258,0.010222804718217578,0.0
