stdDay,Susceptible,Alpha_Infected,Alpha_Recovered,Alpha_Dead,Alpha_alpha,Alpha_beta,Alpha_gamma,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma
2021-04-12,1452521,59.44,64.17999999999999,0.7,0.056924627381702744,0.03886271870794082,0.0,0.34,0.0,0.0,0.7655203284091427,0.0,0.0
2021-04-13,1452508,60.510000000000005,66.49,0.7,0.04731567761721044,0.024293505205751093,0.0,0.6000000000000001,0.0,0.0,0.3670604682842825,0.0,0.0
2021-04-14,1452497,61.900000000000006,67.96,0.7,0.04204866111224165,0.033925686591276386,0.0,0.8200000000000001,0.0,0.0,0.2441662404172381,0.0,0.0
2021-04-15,1452487,62.39999999999999,70.06,0.7,0.02502721194750797,0.06394230769230762,0.0,1.02,0.0,0.0,0.1177751150470963,0.0,0.0
2021-04-16,1452481,59.97,74.05,0.7,0.017360952439387085,0.06653326663331657,0.0,1.1400000000000001,0.0,0.0,0.070252113211204,0.0,0.0
2021-04-17,1452477,57.019999999999996,78.03999999999999,0.7,0.022823991252899384,0.10680462995440203,0.0,1.22,0.0,0.0,0.08205699755613637,0.0,0.0
2021-04-18,1452472,52.230000000000004,84.13,0.7,0.1046524897059253,0.05226881102814482,0.0,1.32,0.0,0.0,0.31853144156995794,0.0,0.0
2021-04-19,1452451,54.96000000000001,86.86,0.7,0.03788783923550189,0.08406113537117911,0.0,1.74,0.0,0.0,0.09205639453506562,0.0,0.0
2021-04-20,1452443,52.41999999999999,91.48,0.7,0.0844132986762111,0.24437237695536038,0.0,1.9000000000000001,0.0,0.0,0.17914757557113303,0.0,0.0
2021-04-21,1452426,44.030000000000015,104.28999999999999,0.7,0.07685262696833194,0.11923688394276626,0.0,2.24,0.0,0.0,0.11620264991125193,0.0,0.0
2021-04-22,1452413,42.16000000000001,109.53999999999999,0.7,0.012348020189462863,0.12452561669829253,0.004981024667931687,2.5,0.0,0.0,0.016018231728853985,0.0,0.0
2021-04-23,1452411,37.219999999999985,114.79,0.9099999999999999,0.06993461150650754,0.07334766254701748,0.0,2.54,0.0,0.0,0.07882998910576045,0.0,0.0
2021-04-24,1452401,37.09000000000002,117.52,0.9099999999999999,0.042108128801630625,0.039633324346184905,0.0,2.74,0.0,0.0,0.04384588706492085,0.0,0.0
2021-04-25,1452395,37.18000000000002,118.99,0.9099999999999999,0.03338968112473517,0.11888111888111887,0.0,2.8600000000000003,0.0,0.0,0.05600849737052353,0.11888111888111888,0.0
2021-04-26,1452391,34.0,123.41,0.9099999999999999,0.07302539783586878,0.09941176470588264,0.0,2.68,0.34,0.0,0.11954085346266434,0.09701492537313434,0.0
2021-04-27,1452383,33.10000000000001,126.79,0.9099999999999999,0.09376424480743929,0.08640483383685797,0.0,2.74,0.6000000000000001,0.0,0.1461547682188011,0.0802919708029197,0.0
2021-04-28,1452373,33.34,129.65,0.9099999999999999,0.03723596727376544,0.07798440311937595,0.0,2.92,0.8200000000000001,0.0,0.05485846879838002,0.06849315068493149,0.0
2021-04-29,1452369,31.97999999999999,132.25,0.9099999999999999,0.30085184183938474,0.048780487804878134,0.0,2.8800000000000003,1.02,0.0,0.43105922500105376,0.0416666666666667,0.0
2021-04-30,1452338,40.03,133.81,0.9099999999999999,0.10079441585206246,0.02598051461403927,0.0,4.0,1.1400000000000001,0.0,0.13015485375993743,0.019999999999999962,0.0
2021-05-01,1452325,43.02000000000001,134.85,0.9099999999999999,0.06493139013068569,0.03021850302185056,0.0,4.44,1.22,0.0,0.08117839010235683,0.022522522522522542,0.0
2021-05-02,1452316,44.50999999999999,136.15,0.9099999999999999,0.034865644596692676,0.12266906313188068,0.0,4.7,1.32,0.0,0.04260452549070119,0.08936170212765955,0.0
2021-05-03,1452311,40.599999999999994,141.61,0.9099999999999999,0.09938116940327615,0.05123152709359567,0.0,4.4799999999999995,1.74,0.0,0.11621185131834712,0.03571428571428575,0.0
2021-05-04,1452298,42.55000000000001,143.69,0.9099999999999999,0.13129966322880915,0.10387779083431292,0.0,4.84,1.9000000000000001,0.0,0.1489416334413711,0.07024793388429754,0.0
2021-05-05,1452280,43.70999999999998,148.11,0.9099999999999999,0.1278167447927808,0.07732784259894754,0.0,5.22,2.24,0.0,0.13810085069564812,0.04980842911877391,0.0
2021-05-06,1452262,45.91,151.49,0.9099999999999999,0.04732517017329667,0.00566325419298608,0.005663254192986278,5.68,2.5,0.0,0.04935707775229555,0.0035211267605633834,0.0035211267605633804
2021-05-07,1452255,47.56,151.75,1.17,0.05873597656292994,0.049201009251471896,0.0054667788057190915,5.920000000000001,2.52,0.02,0.06088672723044784,0.030405405405405428,0.003378378378378378
2021-05-08,1452246,47.75,154.09,1.43,0.013000583396753784,0.027225130890052594,0.005445026178010471,6.08,2.7,0.04,0.013174402741829227,0.016447368421052645,0.0032894736842105257
2021-05-09,1452244,46.809999999999974,155.39000000000001,1.69,0.02481215435273713,0.026490066225165164,0.0,6.04,2.8000000000000003,0.06,0.01989250305865993,0.026490066225165514,0.0
2021-05-10,1452240,46.73000000000002,156.63,1.69,0.043495725499151094,0.05307083244168665,0.0,6.0,2.96,0.06,0.03504405607888503,0.05333333333333338,0.0
2021-05-11,1452233,46.27999999999997,159.11,1.69,0.050192988018848576,0.0669835782195332,0.0,5.890000000000001,3.2800000000000002,0.06,0.04079851564040122,0.06791171477079794,0.0
2021-05-12,1452225,45.5,162.21,1.69,0.11487087109038253,0.027252747252746828,0.0,5.73,3.68,0.06,0.09436043752685332,0.02792321116928449,0.0
2021-05-13,1452207,49.48000000000002,163.45,1.69,0.1819224063208107,0.194219886822959,0.0,6.109999999999999,3.8400000000000003,0.06,0.15240454875704695,0.20294599018003287,0.0
2021-05-14,1452176,48.859999999999985,173.06,1.69,0.05943058391116265,0.08248055669259112,0.0,5.799999999999999,5.080000000000001,0.06,0.05179152788167787,0.08965517241379305,0.0
2021-05-15,1452166,47.72999999999999,177.09,1.69,0.02433520491168395,0.058453802639849,0.0,5.58,5.6000000000000005,0.06,0.021533543389593526,0.06451612903225812,0.0
2021-05-16,1452162,46.099999999999994,179.88,1.69,0.012597858241382697,0.026898047722342933,0.006724511930585686,5.339999999999999,5.960000000000001,0.06,0.011250702536376257,0.029962546816479266,0.007490636704119853
2021-05-17,1452160,45.129999999999995,181.12,2.0,0.0772118854136383,0.08929758475515182,0.0,5.2,6.12,0.1,0.06932173187103773,0.10000000000000009,0.0
2021-05-18,1452148,44.579999999999984,185.15,2.0,0.06513760251049362,0.12516823687752324,0.0,5.039999999999999,6.640000000000001,0.1,0.05960251067154772,0.14285714285714282,0.0
2021-05-19,1452138,41.900000000000006,190.73,2.0,0.05544351917663425,0.12577565632458257,0.007398568019093079,4.62,7.36,0.1,0.05201709479402095,0.14718614718614692,0.00865800865800866
2021-05-20,1452130,38.639999999999986,196.0,2.31,0.11272788488514177,0.05615942028985477,0.0,4.140000000000001,8.04,0.14,0.10884071644082648,0.06763285024154615,0.0
2021-05-21,1452115,40.81999999999999,198.17,2.31,0.035569577546861686,0.060754532092112165,0.007594316511513966,4.309999999999999,8.32,0.14,0.03484959169844533,0.07424593967517411,0.00928074245939675
2021-05-22,1452110,39.47999999999999,200.65,2.62,0.08826475105851106,0.00785207700101251,0.007852077001013175,4.1,8.64,0.18,0.0879232726271661,0.009756097560975403,0.009756097560975613
2021-05-23,1452098,42.34,200.95999999999998,2.93,0.013007703395381013,0.02739726027397319,0.0,4.379999999999999,8.68,0.22,0.07544467969320989,0.02739726027397243,0.0
2021-05-24,1452087,41.72999999999999,202.12,2.93,0.017997200634921252,0.04864605799185174,0.0,4.59,8.799999999999999,0.22,0.0981729650320606,0.04575163398692829,0.0
2021-05-25,1452072,40.45000000000002,204.14999999999998,2.93,0.021042482060892872,0.057354758961681594,0.0,4.83,9.01,0.22,0.10573520488982821,0.049689440993788865,0.0
2021-05-26,1452055,38.97999999999999,206.47,2.93,0.02954320825534289,0.13391482811698308,0.0,5.1,9.25,0.22,0.135481677387443,0.10588235294117632,0.0
2021-05-27,1452032,34.91,211.69,2.93,0.025816727460881678,0.25751933543397254,0.0,5.25,9.79,0.22,0.10300136636107195,0.1771428571428571,0.0
2021-05-28,1452014,26.82000000000002,220.67999999999998,2.93,0.020536093318472504,0.10812826249067872,0.0,4.860000000000001,10.719999999999999,0.22,0.067997286765609,0.061728395061728523,0.0
2021-05-29,1452003,24.47,223.57999999999998,2.93,0.014323570113590433,0.04740498569677142,0.0,4.889999999999999,11.02,0.22,0.04300586020608072,0.024539877300613345,0.0
2021-05-30,1451996,23.659999999999997,224.73999999999998,2.93,0.012697721908406326,0.0245139475908712,0.0,4.98,11.139999999999999,0.22,0.03619615666902331,0.012048192771084437,0.0
2021-05-31,1451990,23.379999999999995,225.32,2.93,0.04069117118760778,0.14884516680923826,0.0,5.1,11.2,0.22,0.11192465674897291,0.07058823529411754,0.0
2021-06-01,1451971,20.849999999999994,228.79999999999998,2.93,0.055235533826344836,0.13908872901678687,0.0,5.3100000000000005,11.559999999999999,0.22,0.13013117291291404,0.05649717514124307,0.0
2021-06-02,1451948,19.099999999999994,231.7,2.93,0.039324349766496056,0.12146596858638711,0.0,5.700000000000001,11.86,0.22,0.07906264005684992,0.042105263157894764,0.0
2021-06-03,1451933,17.53,234.01999999999998,2.93,0.051416052947734915,0.24814603536794033,0.0,5.91,12.1,0.22,0.09150491453541049,0.07614213197969531,0.0
2021-06-04,1451915,14.080000000000013,238.36999999999998,2.93,0.11024846926300771,0.10298295454545567,0.0,6.0,12.549999999999999,0.22,0.15522984472231502,0.02500000000000006,0.0
2021-06-05,1451884,14.180000000000007,239.82,2.93,0.06356515001165411,0.24541607898448434,0.0,6.779999999999999,12.7,0.22,0.0797658254128545,0.053097345132743286,0.0
2021-06-06,1451866,11.599999999999994,243.29999999999998,2.93,0.2072103452883489,0.04741379310344928,0.0,6.959999999999999,13.059999999999999,0.22,0.4029090047273449,0.047413793103448294,0.0
2021-06-07,1451846,13.450000000000017,243.85,2.93,0.19658293148924125,0.05576208178438655,0.0,9.43,13.389999999999999,0.22,0.32711705549155345,0.0477200424178156,0.0
2021-06-08,1451824,15.340000000000003,244.6,2.93,0.19586942149204445,0.05541069100391096,0.0,12.06,13.84,0.22,0.29066415809585044,0.04228855721393033,0.0
2021-06-09,1451799,17.49000000000001,245.45,2.93,0.15117930392854026,0.06289308176100755,0.0028587764436820923,15.05,14.35,0.22,0.20497100974497448,0.04385382059800665,0.0019933554817275745
2021-06-10,1451777,18.97999999999999,246.55,2.98,0.09498632870891045,0.04741833508956829,0.0,17.440000000000005,15.01,0.25,0.12060286345819797,0.03096330275229362,0.0
2021-06-11,1451762,19.879999999999995,247.45000000000002,2.98,0.13300771703335304,0.027665995975854278,0.0,18.999999999999996,15.55,0.25,0.16236275352948606,0.01736842105263149,0.0
2021-06-12,1451740,21.97,248.0,2.98,0.060178276862422386,0.015930814747382536,0.0,21.750000000000004,15.879999999999999,0.25,0.07091813945342482,0.00965517241379314,0.0
2021-06-13,1451729,22.939999999999998,248.35,2.98,0.052394656438657455,0.01307759372275551,0.0,23.080000000000002,16.09,0.25,0.06075631088185741,0.007798960138648167,0.0
2021-06-14,1451719,23.839999999999975,248.65,2.98,0.07562552630558593,0.03984899328859017,0.0,24.3,16.27,0.25,0.08655958731053613,0.023456790123456802,0.0
2021-06-15,1451704,24.689999999999998,249.6,2.98,0.14117727583507528,0.046577561765897356,0.0,25.830000000000002,16.84,0.25,0.15743753118193357,0.02671312427409993,0.0
2021-06-16,1451675,27.02000000000001,250.75,2.98,0.08007256223849328,0.02775721687638785,0.0,29.200000000000003,17.53,0.25,0.08644363254445561,0.015410958904109564,0.0
2021-06-17,1451657,28.42999999999998,251.5,2.98,0.05496274859747644,0.03165670066830835,0.0,31.27,17.98,0.25,0.05829941689789883,0.017268947873361022,0.0
2021-06-18,1451644,29.089999999999975,252.4,2.98,0.020660085889897126,0.05328291509109703,0.0,32.55,18.52,0.25,0.021541286685917815,0.028571428571428564,0.0
2021-06-19,1451639,28.139999999999986,253.95000000000002,2.98,0.03417222280696758,0.02842928216062384,0.0035536602700781852,32.32000000000001,19.45,0.25,0.03471145033269631,0.014851485148514861,0.001856435643564356
2021-06-20,1451631,28.19999999999999,254.74999999999997,3.08,0.06393694476339361,0.08510638297872565,0.0,32.900000000000006,19.93,0.31,0.17811006041231067,0.08510638297872342,0.0
2021-06-21,1451616,27.599999999999966,257.15000000000003,3.08,0.13501027700223048,0.0956521739130431,0.0,35.95,22.73,0.31,0.3368684797524356,0.0856745479833102,0.0
2021-06-22,1451585,28.680000000000007,259.79,3.08,0.24309293536197035,0.10460251046025103,0.0,44.959999999999994,25.810000000000002,0.31,0.5039744774263627,0.07784697508896798,0.0
2021-06-23,1451527,32.639999999999986,262.79,3.08,0.05524359762471645,0.08088235294117609,0.0,64.08,29.310000000000002,0.31,0.09145194812780773,0.04806491885143568,0.0
2021-06-24,1451512,31.80000000000001,265.43,3.08,0.03402206906276624,0.056603773584905995,0.0,66.85,32.39,0.31,0.0525980678778892,0.03141361256544494,0.0
2021-06-25,1451503,31.079999999999984,267.23,3.08,0.05028174802815299,0.08494208494208455,0.0,68.26,34.489999999999995,0.31,0.07440608509117684,0.04512159390565493,0.0
2021-06-26,1451490,30.0,269.87,3.08,0.06010656635595147,0.043999999999999775,0.0,70.25,37.57,0.31,0.08342192483566219,0.02192170818505337,0.0
2021-06-27,1451475,30.480000000000018,271.19,3.08,0.027608288229201524,0.039370078740157084,0.0,74.56,39.11,0.31,0.03668021770365753,0.018776824034334744,0.0
2021-06-28,1451468,30.120000000000005,272.39,3.08,0.0997800089563398,0.059760956175299175,0.0,75.89000000000001,40.51,0.31,0.12870556169108055,0.027671629990776138,0.0
2021-06-29,1451443,31.319999999999993,274.19,3.08,0.09979701980977194,0.11111111111111172,0.0,83.54,42.61,0.31,0.12159849947853345,0.048599473306200645,0.0
2021-06-30,1451417,30.95999999999998,277.67,3.08,0.062128774631909744,0.06976744186046413,0.0,89.61999999999999,46.67,0.31,0.06975448899199682,0.028118723499218883,0.0
2021-07-01,1451401,30.720000000000027,279.83,3.08,0.09783569676815704,0.05078125000000003,0.0,93.34,49.19,0.31,0.10464876757373907,0.019498607242339837,0.0
2021-07-02,1451376,32.160000000000025,281.39,3.08,0.10467139613636015,0.01865671641791114,0.0,101.27000000000001,51.01,0.31,0.10803055519080054,0.006912214871136593,0.0
2021-07-03,1451348,34.920000000000016,281.99,3.08,0.11017172451230947,0.027491408934707307,0.0,111.48999999999998,51.71,0.31,0.11214807619429554,0.010045744012915936,0.0
2021-07-04,1451316,37.80000000000001,282.95,3.08,0.030215917446265613,0.04761904761904791,0.0,122.85000000000001,52.83,0.31,0.09142251945280368,0.04761904761904763,0.0
2021-07-05,1451297,37.139999999999986,284.75,3.08,0.04208342890500544,0.10016155088853065,0.0,128.21,58.68,0.31,0.11987589946491718,0.09429841666016688,0.0
2021-07-06,1451271,34.97999999999996,288.47,3.08,0.051557149716638155,0.19897084048027408,0.0,131.45999999999998,70.77,0.31,0.13490120788096766,0.17206754906435423,0.0
2021-07-07,1451241,29.819999999999993,295.43,3.08,0.026207895057392898,0.06036217303822977,0.0,126.54,93.39,0.31,0.060731318695110774,0.04623044096728302,0.0
2021-07-08,1451228,28.80000000000001,297.23,3.08,0.060534899868708865,0.03749999999999943,0.0,128.36,99.24,0.31,0.13355783454984696,0.02734496727952637,0.0
2021-07-09,1451199,29.45999999999998,298.31,3.08,0.09795294363439284,0.0529531568228107,0.0,141.96,102.75,0.31,0.19988720936494253,0.03571428571428576,0.0
2021-07-10,1451151,30.78000000000003,299.87,3.08,0.06250355577461397,0.054580896686160014,0.003898635477582846,165.21000000000004,107.82000000000001,0.31,0.11450851175051406,0.0330488469220991,0.002360631923007081
2021-07-11,1451119,30.899999999999977,301.55,3.2,0.04864234100905474,0.027184466019416688,0.0,178.24,113.28,0.7,0.08292176456239492,0.015316427289048496,0.0
2021-07-12,1451094,31.560000000000002,302.39,3.2,0.059056148542884344,0.09505703422053231,0.0,190.26000000000002,116.01,0.7,0.09632862997371346,0.05124566382844528,0.0
2021-07-13,1451063,30.420000000000016,305.39,3.2,0.08103531897457185,0.10256410256410266,0.0,198.79999999999998,125.76,0.7,0.12193206722768454,0.05100603621730383,0.0
2021-07-14,1451022,29.75999999999999,308.51,3.2,0.12122167863798428,0.06451612903225862,0.0,212.85,135.9,0.7,0.166663434515479,0.029316420014094475,0.0
2021-07-15,1450962,31.439999999999998,310.43,3.2,0.09371162555159115,0.09541984732824428,0.0,242.01000000000002,142.14000000000001,0.7,0.11971359099016536,0.04028759142184207,0.0
2021-07-16,1450913,31.379999999999995,313.43,3.2,0.06323471943654484,0.1070745697896754,0.0,261.16999999999996,151.89000000000001,0.7,0.0747112508195223,0.04181184668989543,0.0
2021-07-17,1450880,30.0,316.79,3.2,0.09019775584472871,0.12799999999999917,0.0,269.72,162.81,0.7,0.09865170537666829,0.046270206139700495,0.0
