stdDay,Susceptible,Alpha_Infected,Alpha_Recovered,Alpha_Dead,Alpha_alpha,Alpha_beta,Alpha_gamma,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma
2021-04-12,2380065,39.64999999999998,163.36,2.0,0.059241666254258904,0.058259773013870746,0.005296343001261036,0.32,0.0,0.0,0.5646471314859047,0.0,0.0
2021-04-13,2380056,39.47,165.67,2.21,0.07273696039798011,0.0798074486952117,0.0,0.5,0.0,0.0,0.44168120413973455,0.0,0.0
2021-04-14,2380045,39.18000000000001,168.82,2.21,0.11990565622935623,0.0375191424196018,0.0,0.72,0.0,0.0,0.5019127789600617,0.0,0.0
2021-04-15,2380027,42.389999999999986,170.29,2.21,0.02462813106354514,0.08421797593772103,0.0,1.08,0.0,0.0,0.07435801109570356,0.0,0.0
2021-04-16,2380023,39.860000000000014,173.85999999999999,2.21,0.07857412672096141,0.05268439538384329,0.0,1.16,0.0,0.0,0.20768996625315142,0.0,0.0
2021-04-17,2380011,40.880000000000024,175.95999999999998,2.21,0.08299850430479637,0.07705479452054805,0.0,1.4,0.0,0.0,0.18642740966923502,0.0,0.0
2021-04-18,2379998,41.110000000000014,179.10999999999999,2.21,0.15237156847063682,0.11238141571393828,0.0,1.66,0.0,0.0,0.29026854401426705,0.0,0.0
2021-04-19,2379974,42.72999999999999,183.73,2.21,0.09162266479721348,0.0786332787268901,0.0,2.14,0.0,0.0,0.14072740714539653,0.0,0.0
2021-04-20,2379959,43.26999999999998,187.09,2.21,0.15079967420882778,0.07765195285417117,0.0,2.44,0.0,0.0,0.2057093916461531,0.0,0.0
2021-04-21,2379934,46.41,190.45,2.21,0.13497443714861015,0.045248868778280424,0.0,2.94,0.0,0.0,0.16389753082331232,0.0,0.0
2021-04-22,2379910,50.55000000000001,192.54999999999998,2.21,0.061960700281823725,0.07477744807121663,0.0,3.42,0.0,0.0,0.07044789471988731,0.0,0.0
2021-04-23,2379898,49.890000000000015,196.32999999999998,2.21,0.020926900461625077,0.021046301864101245,0.0,3.66,0.0,0.0,0.02194289752060688,0.0,0.0
2021-04-24,2379894,49.879999999999995,197.38,2.21,0.07325895881736147,0.025260625501202706,0.0,3.7399999999999998,0.0,0.0,0.07515748387104054,0.0,0.0
2021-04-25,2379880,52.26000000000002,198.64,2.21,0.04168489255643404,0.07462686567164187,0.004975124378109447,4.02,0.0,0.0,0.06992304557853456,0.0746268656716418,0.0049751243781094535
2021-04-26,2379873,50.27000000000001,202.54,2.4699999999999998,0.07428885933289438,0.04654863735826543,0.0,3.98,0.3,0.02,0.12107313855291299,0.04522613065326633,0.0
2021-04-27,2379861,51.650000000000006,204.88,2.4699999999999998,0.17473551772547266,0.05537270087124905,0.0,4.28,0.48,0.02,0.2720859056533212,0.051401869158878497,0.0
2021-04-28,2379832,57.78,207.74,2.4699999999999998,0.10233751679340801,0.08099688473520211,0.0,5.22,0.7,0.02,0.14616392832339922,0.06896551724137934,0.0
2021-04-29,2379813,58.99000000000001,212.42,2.4699999999999998,0.07386044468559108,0.013222580098322249,0.004407526699440586,5.62,1.06,0.02,0.10003507363111054,0.010676156583629862,0.0035587188612099642
2021-04-30,2379799,62.29000000000002,213.20000000000002,2.73,0.05995532321732937,0.05008829667683422,0.0,6.1,1.1199999999999999,0.04,0.07899771725452032,0.03934426229508197,0.0
2021-05-01,2379787,62.889999999999986,216.32000000000002,2.73,0.049486350703541966,0.053744633487040804,0.0,6.34,1.3599999999999999,0.04,0.06333970887851335,0.04100946372239748,0.0
2021-05-02,2379777,62.610000000000014,219.70000000000002,2.73,0.05964944271063505,0.09966459032103465,0.0,6.48,1.6199999999999999,0.04,0.07436582254306771,0.0740740740740741,0.0
2021-05-03,2379765,60.09,225.94,2.73,0.05179273367932133,0.06490264603095366,0.0,6.479999999999999,2.1,0.04,0.06197183127818437,0.04629629629629628,0.0
2021-05-04,2379755,59.29000000000002,229.84,2.73,0.03149507618195829,0.10963062911114856,0.0,6.58,2.4,0.04,0.03661815995349167,0.07598784194528875,0.0
2021-05-05,2379749,54.650000000000034,236.34,2.73,0.039864087906028564,0.114181152790485,0.0,6.32,2.9,0.04,0.04447881592618339,0.07594936708860758,0.0
2021-05-06,2379742,50.579999999999984,242.58,2.73,0.05537821078609645,0.06168446026097282,0.0,6.119999999999999,3.38,0.04,0.059056080572649335,0.039215686274509845,0.0
