stdDay,Susceptible,Alpha_Infected,Alpha_Recovered,Alpha_Dead,Alpha_alpha,Alpha_beta,Alpha_gamma,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma
2021-04-12,1121454,35.93,61.53,0.6799999999999999,0.2318304168909311,0.017534094071806363,0.0,0.68,0.0,0.0,0.9422700089243385,0.0,0.0
2021-04-13,1121422,43.620000000000005,62.160000000000004,0.6799999999999999,0.17902992966802023,0.052957359009628495,0.0,1.32,0.0,0.0,0.45508656947080656,0.0,0.0
2021-04-14,1121392,49.11,64.47,0.6799999999999999,0.11131431714169646,0.021380574221136168,0.0,1.92,0.0,0.0,0.21901627062615034,0.0,0.0
2021-04-15,1121371,53.519999999999996,65.52,0.6799999999999999,0.11673603436101342,0.027466367713004466,0.0,2.34,0.0,0.0,0.20538174092706896,0.0,0.0
2021-04-16,1121347,58.290000000000006,66.99,0.6799999999999999,0.11611768972745895,0.01080802882141011,0.0,2.82,0.0,0.0,0.18462902711984683,0.0,0.0
2021-04-17,1121321,64.42,67.61999999999999,0.6799999999999999,0.08486482851424157,0.03585842905929839,0.0,3.34,0.0,0.0,0.12590954060081627,0.0,0.0
2021-04-18,1121300,67.57000000000001,69.92999999999999,0.6799999999999999,0.10788011721473681,0.00310788811602773,0.0,3.7600000000000002,0.0,0.0,0.14912969558510164,0.0,0.0
2021-04-19,1121272,74.64000000000001,70.13999999999999,0.6799999999999999,0.07324800592799417,0.011254019292604545,0.0,4.32,0.0,0.0,0.09735098223763329,0.0,0.0
2021-04-20,1121251,79.26000000000002,70.97999999999999,0.6799999999999999,0.1281052165797904,0.06888720666162007,0.0,4.74,0.0,0.0,0.16477798549357658,0.0,0.0
2021-04-21,1121212,83.94,76.44,0.6799999999999999,0.09925500043334008,0.032523230879199304,0.0,5.52,0.0,0.0,0.11610179398515283,0.0,0.0
2021-04-22,1121180,89.53,79.16999999999999,0.6799999999999999,0.11050929020034254,0.021110242376856925,0.0,6.16,0.0,0.0,0.12355015923622215,0.0,0.0
2021-04-23,1121142,97.52,81.05999999999999,0.6799999999999999,0.13349801519105867,0.05168170631665306,0.002153404429860541,6.92,0.0,0.0,0.14471683460907114,0.0,0.0
2021-04-24,1121092,105.27,86.1,0.8899999999999999,0.10636082529571801,0.02194357366771162,0.0,7.92,0.0,0.0,0.10874712586325014,0.0,0.0
2021-04-25,1121049,114.14,88.41,0.8899999999999999,0.03536131066438463,0.07744874715261962,0.0,8.78,0.0,0.0,0.05931574692090325,0.0774487471526196,0.0
2021-04-26,1121036,109.33,97.25,0.8899999999999999,0.05111649450278015,0.07609988109393585,0.0,8.620000000000001,0.68,0.0,0.08365491121905475,0.07424593967517401,0.0
2021-04-27,1121018,106.59,105.57000000000001,0.8899999999999999,0.09612411556022275,0.07317759639741062,0.0,8.7,1.32,0.0,0.1519595028188972,0.0689655172413793,0.0
2021-04-28,1120985,109.02,113.37,0.8899999999999999,0.13100845287717786,0.05008255365987887,0.0,9.42,1.92,0.0,0.19563785401917583,0.04458598726114649,0.0
2021-04-29,1120939,117.82,118.83,0.8899999999999999,0.16075937251100483,0.052962145645900606,0.0,10.84,2.34,0.0,0.2254573178103391,0.04428044280442804,0.0
2021-04-30,1120878,130.48999999999998,125.07000000000001,0.8899999999999999,0.1237414590732928,0.051804735995095455,0.0,12.8,2.82,0.0,0.16277240921848765,0.040625,0.0
2021-05-01,1120826,139.85,131.83,0.8899999999999999,0.11546494190347173,0.03904183053271368,0.0,14.36,3.34,0.0,0.14509634401294386,0.029247910863509776,0.0
2021-05-02,1120774,150.51,137.29000000000002,0.8899999999999999,0.04332946799270487,0.04836887914424292,0.0,16.02,3.7600000000000002,0.0,0.05252722989474456,0.03495630461922597,0.0
2021-05-03,1120753,149.73999999999998,144.57000000000002,0.8899999999999999,0.06014475004067807,0.036463202885000726,0.0,16.3,4.32,0.0,0.07129289428926286,0.025766871165644165,0.0
2021-05-04,1120724,153.26999999999998,150.03000000000003,0.8899999999999999,0.04457735708587973,0.06615776081424929,0.0,17.04,4.74,0.0,0.05173687354651511,0.04577464788732391,0.0
2021-05-05,1120702,149.95,160.17000000000002,0.8899999999999999,0.07870357224038058,0.05548516172057348,0.0,17.14,5.52,0.0,0.08884405960360647,0.03733955659276549,0.0
2021-05-06,1120664,153.41000000000003,168.49,0.8899999999999999,0.07085759679217768,0.0644025813180366,0.0,18.02,6.16,0.0,0.07783655382111618,0.04217536071032185,0.0
2021-05-07,1120629,154.38,178.37,0.8899999999999999,0.09656857190798623,0.08420779893768623,0.0,18.660000000000004,6.92,0.0,0.10308927933585665,0.053590568060021423,0.0
2021-05-08,1120581,156.26,191.37,0.8899999999999999,0.05565631163660422,0.07154742096505828,0.0,19.58,7.92,0.0,0.057312301929788645,0.04392236976506637,0.0
2021-05-09,1120553,153.76,202.55,0.8899999999999999,0.04535438037532889,0.026209677419354847,0.0,19.840000000000003,8.78,0.0,0.03636170150780678,0.026209677419354902,0.0
2021-05-10,1120529,156.69000000000003,206.58,0.8899999999999999,0.03523489558766675,0.035611717403791,0.0,20.04,9.3,0.0,0.028499668540323684,0.035928143712574794,0.0
2021-05-11,1120510,156.62,212.16000000000003,0.8899999999999999,0.0575151831077212,0.06531732856595575,0.0,19.89,10.02,0.0,0.0468509282692635,0.06636500754147814,0.0
2021-05-12,1120479,155.38000000000002,222.39000000000001,0.8899999999999999,0.05797578324810071,0.09177500321791729,0.0,19.5,11.34,0.0,0.047789268971299155,0.09435897435897435,0.0
2021-05-13,1120448,150.10999999999999,236.65,0.8899999999999999,0.05033334423113803,0.1259742855239491,0.0,18.59,13.18,0.0,0.04204450837047798,0.13125336202259286,0.0
2021-05-14,1120422,138.74,255.56,0.8899999999999999,0.04608113125929484,0.1139541588582961,0.002234395271731296,16.929999999999996,15.620000000000001,0.0,0.039065296154029164,0.12049616066154753,0.0023626698168930896
2021-05-15,1120400,129.0,271.37,1.2,0.024780704219700054,0.12496124031007755,0.0,15.510000000000002,17.66,0.04,0.02132135559488632,0.13410702772404912,0.0
2021-05-16,1120389,116.07,287.49,1.2,0.040060367705478266,0.05608684414577403,0.0,13.759999999999998,19.740000000000002,0.04,0.0349574494755528,0.061046511627906974,0.0
2021-05-17,1120373,114.19999999999999,294.0,1.2,0.015268848346998546,0.07872154115586699,0.0,13.400000000000002,20.580000000000002,0.04,0.013461419052191717,0.08656716417910447,0.0
2021-05-18,1120367,106.94999999999999,302.99,1.2,0.07336795874182035,0.06376811594202893,0.0,12.420000000000002,21.740000000000002,0.04,0.0653565149711618,0.0708534621578099,0.0
2021-05-19,1120340,107.96000000000004,309.81,1.2,0.06729937949948672,0.1091144868469806,0.0,12.349999999999998,22.62,0.04,0.06085975996731473,0.12307692307692307,0.0
2021-05-20,1120315,103.42999999999995,321.59000000000003,1.2,0.03652922397001516,0.10490186599632574,0.0,11.579999999999998,24.14,0.04,0.033752167547066884,0.12089810017271177,0.0
2021-05-21,1120302,96.35000000000002,332.44,1.2,0.08747721276879324,0.1544369486248053,0.0,10.569999999999997,25.540000000000003,0.04,0.0824887885388696,0.18164616840113518,0.0
2021-05-22,1120273,89.88,347.32,1.2,0.07760828353400702,0.09312416555407216,0.0034490431686693378,9.520000000000003,27.46,0.04,0.07579794831972489,0.11344537815126066,0.0042016806722689065
2021-05-23,1120249,88.16000000000003,355.69,1.51,0.006821044382829464,0.07894736842105302,0.0,9.120000000000001,28.540000000000003,0.08,0.0395620574204109,0.0789473684210525,0.0
2021-05-24,1120237,81.79999999999995,362.65000000000003,1.51,0.004288353708980808,0.06735941320293391,0.0,8.760000000000002,29.26,0.08,0.02402652968456369,0.06506849315068496,0.0
2021-05-25,1120230,76.63999999999999,368.16,1.51,0.009808087683566773,0.11730167014613793,0.0,8.400000000000002,29.830000000000002,0.08,0.05369227429061123,0.11071428571428565,0.0
2021-05-26,1120215,68.39999999999998,377.15000000000003,1.51,0.004395917575659624,0.13143274853801104,0.0,7.919999999999998,30.76,0.08,0.02277884561932714,0.11742424242424242,0.0
2021-05-27,1120209,59.710000000000036,386.14,1.51,0.010071424306293304,0.1262770055267127,0.0,7.169999999999998,31.69,0.08,0.050323409650943396,0.10878661087866077,0.0
2021-05-28,1120197,52.76999999999998,393.68,1.51,0.007597387245143847,0.12090202766723512,0.0,6.75,32.47,0.08,0.03563681110455472,0.09777777777777832,0.0
