stdDay,Susceptible,Alpha_Infected,Alpha_Recovered,Alpha_Dead,Alpha_alpha,Alpha_beta,Alpha_gamma,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma
2021-04-12,370108.0,17.049999999999997,14.32,0.01,0.030525809586150133,0.024633431085043987,0.0,0.1,0.0,0.0,0.4003577334183535,0.0,0.0
2021-04-13,370106.0,17.15,14.74,0.01,0.03034798052260783,0.2081632653061224,0.0,0.14,0.0,0.0,0.2859713549245737,0.0,0.0
2021-04-14,370104.0,14.100000000000001,18.31,0.01,0.055369221118296355,0.19361702127659575,0.0,0.18,0.0,0.0,0.333635050328196,0.0,0.0
2021-04-15,370101.0,12.150000000000002,21.04,0.01,0.06425616017195973,0.13827160493827156,0.0,0.24,0.0,0.0,0.2502283160542663,0.0,0.0
2021-04-16,370098.0,11.249999999999996,22.72,0.01,0.0,0.18666666666666654,0.0,0.3,0.0,0.0,0.0,0.0,0.0
2021-04-17,370098.0,9.149999999999999,24.819999999999997,0.01,0.056882963534662094,0.06885245901639374,0.0,0.3,0.0,0.0,0.13345618367747641,0.0,0.0
2021-04-18,370096.0,9.04,25.45,0.01,0.02878771731266664,0.09292035398230088,0.0,0.34,0.0,0.0,0.05887804626844036,0.0,0.0
2021-04-19,370095.0,8.459999999999997,26.29,0.01,0.03076142643970687,0.0,0.0,0.36,0.0,0.0,0.05560719394870087,0.0,0.0
2021-04-20,370094.0,8.720000000000002,26.29,0.01,0.029844308584533658,0.02408256880733954,0.0,0.38,0.0,0.0,0.05268064187391368,0.0,0.0
2021-04-21,370093.0,8.77,26.5,0.01,0.02967423877287881,0.16761687571265665,0.0,0.4,0.0,0.0,0.05004674500733599,0.0,0.0
2021-04-22,370092.0,7.559999999999999,27.97,0.01,0.10327134016784159,0.138888888888889,0.0,0.42,0.0,0.0,0.1429910863862422,0.0,0.0
2021-04-23,370089.0,7.289999999999999,29.02,0.01,0.035699024252428276,0.11522633744855966,0.0,0.48,0.0,0.0,0.04170607160259649,0.0,0.0
2021-04-24,370088.0,6.709999999999997,29.86,0.01,0.0,0.031296572280178445,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2021-04-25,370088.0,6.5,30.069999999999997,0.01,0.047737540177554445,0.20000000000000012,0.0,0.5,0.0,0.0,0.08007587384622035,0.2,0.0
2021-04-26,370087.0,5.510000000000002,31.369999999999997,0.01,0.1126297094698442,0.09437386569872948,0.0,0.44000000000000006,0.1,0.0,0.18199111412869257,0.09090909090909091,0.0
2021-04-27,370085.0,5.609999999999999,31.889999999999997,0.01,0.11062264758418822,0.09269162210338801,0.0,0.48,0.14,0.0,0.16682608950196126,0.0833333333333333,0.0
2021-04-28,370083.0,5.710000000000001,32.410000000000004,0.01,0.0,0.13660245183887934,0.0,0.52,0.18,0.0,0.0,0.11538461538461538,0.0
2021-04-29,370083.0,4.93,33.190000000000005,0.01,0.06294081204381327,0.15821501014198663,0.0,0.45999999999999996,0.24,0.0,0.08704016924992972,0.13043478260869565,0.0
2021-04-30,370082.0,4.460000000000001,33.97,0.01,0.2782951047838313,0.0,0.0,0.44,0.3,0.0,0.3639871458463014,0.0,0.0
2021-05-01,370078.0,5.700000000000003,33.97,0.01,0.05443901679143408,0.0912280701754391,0.0,0.6000000000000001,0.3,0.0,0.06673169800240308,0.06666666666666672,0.0
2021-05-02,370077.0,5.490000000000002,34.49,0.01,0.22608614513063988,0.047358834244079766,0.0,0.6000000000000001,0.34,0.0,0.26692751328327163,0.033333333333333263,0.0
2021-05-03,370073.0,6.469999999999999,34.75,0.01,0.28776499674772804,0.0401854714064923,0.0,0.7400000000000001,0.36,0.0,0.3246450791556757,0.027027027027027046,0.0
2021-05-04,370067.0,8.07,35.010000000000005,0.01,0.0,0.032218091697645355,0.0,0.9600000000000001,0.38,0.0,0.0,0.02083333333333335,0.0
2021-05-05,370067.0,7.810000000000002,35.27,0.01,0.03973260169620043,0.033290653008962605,0.0,0.9400000000000001,0.4,0.0,0.042595966952275285,0.02127659574468081,0.0
2021-05-06,370066.0,7.859999999999999,35.53,0.01,0.0,0.0992366412213742,0.0,0.9600000000000002,0.42,0.0,0.0,0.062499999999999986,0.0
2021-05-07,370066.0,7.079999999999998,36.31,0.01,0.21914721594477538,0.03672316384180764,0.0,0.9000000000000001,0.48,0.0,0.22244620629233103,0.022222222222222237,0.0
2021-05-08,370061.0,8.370000000000005,36.57,0.01,0.03707486863777311,0.0,0.0,1.08,0.5,0.0,0.03707486863777313,0.0,0.0
2021-05-09,370060.0,8.68,36.57,0.01,0.23411048862172307,0.035714285714285976,0.0,1.12,0.5,0.0,0.18769202967086418,0.03571428571428574,0.0
2021-05-10,370053.0,10.399999999999999,36.88,0.01,0.0,0.059615384615384376,0.0,1.29,0.54,0.0,0.0,0.06201550387596896,0.0
2021-05-11,370053.0,9.780000000000001,37.5,0.01,0.029683281923298475,0.06339468302658532,0.0,1.21,0.62,0.0,0.024819250260176045,0.06611570247933882,0.0
2021-05-12,370052.0,9.449999999999996,38.120000000000005,0.01,0.06143984797903709,0.0,0.0,1.1600000000000001,0.7,0.0,0.05177823098114449,0.0,0.0
2021-05-13,370050.0,10.029999999999994,38.120000000000005,0.01,0.20260557875084392,0.030907278165503028,0.0,1.22,0.7,0.0,0.1723120934034169,0.03278688524590167,0.0
2021-05-14,370043.0,11.75,38.43,0.01,0.07412178952635808,0.10553191489361718,0.0,1.39,0.74,0.0,0.06481749146127817,0.11510791366906478,0.0
2021-05-15,370040.0,11.380000000000003,39.67,0.01,0.0,0.02724077328646768,0.0,1.3200000000000003,0.9,0.0,0.0,0.030303030303030325,0.0
2021-05-16,370040.0,11.07,39.980000000000004,0.01,0.0,0.11201445347786765,0.0,1.2800000000000002,0.9400000000000001,0.0,0.0,0.125,0.0
2021-05-17,370040.0,9.830000000000005,41.22,0.01,0.11813334523896835,0.18921668362156718,0.0,1.12,1.1,0.0,0.10725838519387865,0.21428571428571425,0.0
2021-05-18,370036.0,9.129999999999995,43.080000000000005,0.01,0.09539403093156316,0.0,0.0,0.9999999999999998,1.34,0.0,0.09009801749019017,0.0,0.0
2021-05-19,370033.0,9.999999999999993,43.080000000000005,0.01,0.26128636905357105,0.03099999999999954,0.0,1.09,1.34,0.0,0.24797820536561618,0.03669724770642205,0.0
2021-05-20,370024.0,12.300000000000004,43.39,0.01,0.023603678794555005,0.0,0.0,1.32,1.3800000000000001,0.0,0.022752762474375125,0.0,0.0
2021-05-21,370023.0,12.590000000000003,43.39,0.01,0.0,0.12311358220810198,0.0,1.3499999999999999,1.3800000000000001,0.0,0.0,0.14814814814814814,0.0
2021-05-22,370023.0,11.04,44.940000000000005,0.01,0.026297647987960956,0.028079710144927102,0.0,1.15,1.58,0.0,0.02611628489838881,0.03478260869565221,0.0
2021-05-23,370022.0,11.020000000000003,45.25,0.01,0.06359245662550048,0.18421052631578952,0.0,1.1400000000000001,1.62,0.0,0.3688362484279028,0.18421052631578944,0.0
2021-05-24,370008.0,9.689999999999998,47.28,0.01,0.07232356942986581,0.0,0.0,1.35,1.83,0.0,0.3114735056779553,0.0,0.0
2021-05-25,369994.0,10.39,47.28,0.01,0.043362966794305846,0.027911453320500396,0.0,1.77,1.83,0.0,0.15272583898062297,0.016949152542372895,0.0
2021-05-26,369985.0,10.550000000000004,47.57,0.01,0.03796121618098132,0.05497630331753536,0.0,2.01,1.86,0.0,0.11954950170428451,0.029850746268656636,0.0
2021-05-27,369977.0,10.370000000000005,48.15,0.01,0.03862097304810697,0.19575699132111862,0.0,2.1900000000000004,1.92,0.0,0.10972588781064915,0.09589041095890408,0.0
2021-05-28,369969.0,8.740000000000002,50.18,0.01,0.005728091399926988,0.09954233409611034,0.0,2.2199999999999998,2.13,0.0,0.013530680766314022,0.04054054054054068,0.0
2021-05-29,369968.0,7.919999999999995,51.050000000000004,0.01,0.03792701072263091,0.0,0.0,2.1599999999999997,2.22,0.0,0.08343942358978797,0.0,0.0
2021-05-30,369962.0,8.219999999999999,51.050000000000004,0.01,0.018271702949014652,0.0,0.0,2.3399999999999994,2.22,0.0,0.03851112775407704,0.0,0.0
2021-05-31,369959.0,8.369999999999997,51.050000000000004,0.01,0.017944398585444343,0.13859020310633177,0.0,2.43,2.22,0.0,0.037085090409918295,0.049382716049382575,0.0
2021-06-01,369956.0,7.359999999999999,52.21,0.01,0.02040704267652041,0.1182065217391301,0.0,2.4000000000000004,2.34,0.0,0.03754895852479754,0.037500000000000124,0.0
2021-06-02,369953.0,6.640000000000001,53.08,0.01,0.007540012653512254,0.39307228915662745,0.0,2.4,2.43,0.0,0.012516421004830344,0.11250000000000002,0.0
2021-06-03,369952.0,4.079999999999998,55.690000000000005,0.01,0.03681310246289504,0.07107843137254884,0.0,2.16,2.7,0.0,0.04172151612461436,0.013888888888888798,0.0
2021-06-04,369949.0,3.9399999999999977,55.980000000000004,0.01,0.05082865517215691,0.0,0.0,2.22,2.73,0.0,0.05412564902116165,0.0,0.0
2021-06-05,369945.0,4.140000000000001,55.980000000000004,0.01,0.0,0.07004830917874375,0.0,2.3400000000000003,2.73,0.0,0.0,0.012820512820512926,0.0
2021-06-06,369945.0,3.8500000000000014,56.27,0.01,0.0,0.18181818181818066,0.0,2.31,2.7600000000000002,0.0,0.0,0.1818181818181818,0.0
2021-06-07,369945.0,3.1500000000000057,56.97,0.01,0.0,0.22222222222222274,0.0,1.8900000000000001,3.18,0.0,0.0,0.22222222222222218,0.0
2021-06-08,369945.0,2.450000000000003,57.67,0.01,0.1471349877987929,0.18367346938775606,0.0,1.4700000000000002,3.6,0.0,0.28609580960876424,0.18367346938775508,0.0
2021-06-09,369942.0,2.3599999999999994,58.120000000000005,0.01,0.15274730651776935,0.16949152542372825,0.0,1.62,3.87,0.0,0.2596075621063322,0.14814814814814828,0.0
2021-06-10,369939.0,2.3200000000000003,58.52,0.01,0.10358809388052885,0.17241379310344765,0.0,1.7999999999999998,4.11,0.0,0.15576580042775823,0.13333333333333297,0.0
2021-06-11,369937.0,2.1599999999999966,58.92,0.01,0.05563094376730221,0.02314814814814687,0.0,1.8400000000000007,4.35,0.0,0.07619020559434853,0.016304347826087084,0.0
2021-06-12,369936.0,2.230000000000004,58.97,0.01,0.05388482661793096,0.13452914798206445,0.0,1.9500000000000002,4.38,0.0,0.07189249089794049,0.09230769230769216,0.0
2021-06-13,369935.0,2.049999999999997,59.27,0.01,0.05861633569773472,0.07317073170731649,0.0,1.9100000000000001,4.56,0.0,0.07339829120964154,0.04712041884816793,0.0
2021-06-14,369934.0,2.020000000000003,59.42,0.01,0.4758962891266602,0.07425742574257344,0.0,1.96,4.65,0.0,0.5722086333546756,0.0459183673469387,0.0
2021-06-15,369926.0,2.8299999999999983,59.57,0.01,0.1698465182483542,0.053003533568904124,0.0,2.99,4.74,0.0,0.1875506982441413,0.030100334448160484,0.0
2021-06-16,369922.0,3.1600000000000037,59.72,0.01,0.076055513310743,0.015822784810127912,0.0,3.460000000000001,4.83,0.0,0.08103795541587848,0.008670520231213943,0.0
2021-06-17,369920.0,3.3500000000000014,59.77,0.01,0.03587115245571449,0.044776119402984635,0.0,3.71,4.86,0.0,0.03778879268133447,0.024258760107816673,0.0
2021-06-18,369919.0,3.3200000000000003,59.92,0.01,0.07239077444404386,0.06024096385542254,0.0,3.7600000000000007,4.95,0.0,0.07457276587232178,0.0319148936170213,0.0
2021-06-19,369917.0,3.3599999999999994,60.120000000000005,0.01,0.10729404936010743,0.0,0.0,3.92,5.07,0.0,0.10729404936010743,0.0,0.0
2021-06-20,369914.0,3.719999999999999,60.120000000000005,0.01,0.06460769347086255,0.0,0.0,4.34,5.07,0.0,0.17997857466883135,0.0,0.0
2021-06-21,369912.0,3.960000000000001,60.120000000000005,0.01,0.18207721148420555,0.0,0.0,5.120000000000001,5.07,0.0,0.4576823655862744,0.0,0.0
2021-06-22,369906.0,4.68,60.120000000000005,0.01,0.20542377571460638,0.0769230769230768,0.0,7.460000000000001,5.07,0.0,0.4188331941848743,0.05630026809651473,0.0
2021-06-23,369898.0,5.279999999999994,60.480000000000004,0.01,0.022760512848996727,0.06818181818181815,0.0,10.16,5.49,0.0,0.038441968552045604,0.04133858267716534,0.0
2021-06-24,369897.0,5.039999999999999,60.84,0.01,0.04768882251262482,0.04761904761904661,0.0,10.129999999999999,5.91,0.0,0.07711183738961447,0.02764067127344524,0.0
2021-06-25,369895.0,5.039999999999999,61.08,0.01,0.04768908036321763,0.023809523809524717,0.0,10.629999999999999,6.19,0.0,0.07348514923325537,0.01317027281279395,0.0
2021-06-26,369893.0,5.160000000000004,61.2,0.01,0.18632113535787426,0.02325581395348786,0.0,11.270000000000001,6.33,0.0,0.27724981720954334,0.012422360248447175,0.0
2021-06-27,369885.0,6.0,61.32,0.01,0.0,0.020000000000000757,0.0,14.25,6.47,0.0,0.0,0.009824561403508812,0.0
2021-06-28,369885.0,5.8799999999999955,61.440000000000005,0.01,0.061316189560296365,0.16326530612244805,0.0,14.11,6.61,0.0,0.08304410931943747,0.07937632884479094,0.0
2021-06-29,369882.0,5.280000000000001,62.4,0.01,0.06828449220414765,0.09090909090909165,0.0,14.16,7.73,0.0,0.08275154563722978,0.039548022598870095,0.0
2021-06-30,369879.0,5.159999999999997,62.88,0.01,0.11645511728316943,0.04651162790697716,0.0,14.770000000000001,8.290000000000001,0.0,0.13222425977242722,0.018957345971563937,0.0
2021-07-01,369874.0,5.520000000000003,63.120000000000005,0.01,0.043544675966034,0.021739130434782133,0.0,16.44,8.57,0.0,0.047517730342496976,0.008515815085158186,0.0
2021-07-02,369872.0,5.640000000000001,63.24,0.01,0.06392763592051165,0.04255319148936205,0.0,17.08,8.71,0.0,0.06860618070392147,0.016393442622950782,0.0
2021-07-03,369869.0,5.759999999999998,63.480000000000004,0.01,0.08346175718069553,0.062499999999999924,0.0,17.97,8.99,0.0,0.08694513602796994,0.023372287145242067,0.0
2021-07-04,369865.0,5.880000000000003,63.84,0.01,0.04087967010577768,0.04081632653061136,0.0,19.11,9.41,0.0,0.12368720698671201,0.040816326530612304,0.0
2021-07-05,369861.0,5.8799999999999955,64.08,0.01,0.05110014026780831,0.12244897959183663,0.0,20.69,10.190000000000001,0.0,0.14280377526750476,0.11309811503141613,0.0
