stdDay,Susceptible,Alpha_Infected,Alpha_Recovered,Alpha_Dead,Alpha_alpha,Alpha_beta,Alpha_gamma,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma
2021-04-12,3348987,146.82999999999998,260.52000000000004,6.9,0.06915002394054938,0.0614996935231218,0.0,0.9400000000000001,0.0,0.0,0.8308754513249478,0.0,0.0
2021-04-13,3348948,147.94,269.55,6.9,0.08622993321788161,0.08233067459780997,0.0,1.7200000000000002,0.0,0.0,0.5705213023369143,0.0,0.0
2021-04-14,3348899,148.5,281.73,6.9,0.09467193301983184,0.07636363636363619,0.0,2.7,0.0,0.0,0.4005351012377501,0.0,0.0
2021-04-15,3348845,151.20000000000005,293.07,6.9,0.07576381356974365,0.05277777777777788,0.0,3.7800000000000002,0.0,0.0,0.23311942636844205,0.0,0.0
2021-04-16,3348801,154.66000000000003,301.05,6.9,0.05891917893234498,0.08146902883744965,0.001357817147290831,4.66,0.0,0.0,0.1504199441016256,0.0,0.0
2021-04-17,3348766,150.95,313.65,7.11,0.0534687169931575,0.08486253726399472,0.0,5.36,0.0,0.0,0.11583098206253047,0.0,0.0
2021-04-18,3348735,146.2,326.46,7.11,0.04630215264106805,0.06894664842681249,0.0,5.98,0.0,0.0,0.0870771123761789,0.0,0.0
2021-04-19,3348709,142.88,336.53999999999996,7.11,0.052845150037006614,0.04997200447928362,0.0,6.5,0.0,0.0,0.08935520754186395,0.0,0.0
2021-04-20,3348680,143.27999999999997,343.68,7.11,0.059966776903858265,0.05569514237855921,0.0,7.08,0.0,0.0,0.0933511494435551,0.0,0.0
2021-04-21,3348647,143.88,351.65999999999997,7.11,0.06695575548615641,0.07589658048373656,0.0,7.74,0.0,0.0,0.09574233849481399,0.0,0.0
2021-04-22,3348610,142.57999999999998,362.58,7.11,0.060262444974535825,0.07806143919203253,0.0,8.48,0.0,0.0,0.07794103233372023,0.0,0.0
2021-04-23,3348577,140.03000000000003,373.71,7.11,0.08181393587289187,0.08398200385631642,0.0,9.14,0.0,0.0,0.09641815721495582,0.0,0.0
2021-04-24,3348533,139.70999999999998,385.46999999999997,7.11,0.08013871380830213,0.06764011165986679,0.0,10.02,0.0,0.0,0.08595255416979802,0.0,0.0
2021-04-25,3348490,141.44000000000005,394.91999999999996,7.11,0.05487355397017677,0.08639705882352958,0.0,10.88,0.0,0.0,0.09204596149836106,0.08639705882352941,0.0
2021-04-26,3348465,136.97000000000003,407.14,7.11,0.06799772289136263,0.07213258377746948,0.0018982258888807749,10.940000000000001,0.9400000000000001,0.0,0.10985018699569428,0.06946983546617916,0.0018281535648994513
2021-04-27,3348435,136.13,417.02,7.37,0.07525971280495045,0.09358701241460375,0.0,11.36,1.7000000000000002,0.02,0.11636874947907659,0.08626760563380281,0.0
2021-04-28,3348402,133.62,429.76,7.37,0.09293841580809514,0.10507409070498443,0.0,11.7,2.68,0.02,0.13695540248445187,0.09230769230769231,0.0
2021-04-29,3348362,131.97999999999996,443.8,7.37,0.0752755233980293,0.08667979996969238,0.0,12.219999999999999,3.7600000000000002,0.02,0.1049032635876871,0.07201309328968906,0.0
2021-04-30,3348330,130.46000000000004,455.24,7.37,0.06901392123117413,0.06975318105166306,0.0,12.620000000000001,4.640000000000001,0.02,0.09205619512109788,0.05546751188589542,0.0
2021-05-01,3348301,130.34999999999997,464.34,7.37,0.07860003618158448,0.0618335251246644,0.0,13.080000000000002,5.340000000000001,0.02,0.10107048156525139,0.047400611620795105,0.0
2021-05-02,3348268,132.51999999999998,472.4,7.37,0.03748544556135196,0.051011168125565894,0.0,13.780000000000001,5.960000000000001,0.02,0.04651501704939707,0.03773584905660374,0.0
2021-05-03,3348252,130.72000000000003,479.15999999999997,7.37,0.03800179761237837,0.0576805385556917,0.0,13.900000000000002,6.48,0.02,0.04611366891520168,0.04172661870503597,0.0
2021-05-04,3348236,128.14000000000004,486.7,7.37,0.055727734612037796,0.06695801467145295,0.0,13.959999999999999,7.0600000000000005,0.02,0.06600380731293583,0.04727793696275073,0.0
2021-05-05,3348213,126.69000000000005,495.28,7.37,0.06861940548822092,0.07593338069303024,0.0,14.22,7.720000000000001,0.02,0.07888382996508973,0.05203938115330522,0.0
2021-05-06,3348185,125.75,504.9,7.37,0.0518496929336906,0.0682306163021872,0.0,14.600000000000001,8.46,0.02,0.05762349877517978,0.0452054794520548,0.0
