stdDay,Susceptible,Alpha_Infected,Alpha_Recovered,Alpha_Dead,Alpha_alpha,Alpha_beta,Alpha_gamma,Delta_Infected,Delta_Recovered,Delta_Dead,Delta_alpha,Delta_beta,Delta_gamma
2021-04-12,1785135,67.14,83.89,3.94,0.09690591051031562,0.07819481680071493,0.0,0.48,0.0,0.0,1.0426703255869538,0.0,0.0
2021-04-13,1785110,68.39,89.14,3.94,0.04185985872317248,0.06141248720573187,0.0,0.98,0.0,0.0,0.22470924160735992,0.0,0.0
2021-04-14,1785099,67.05000000000001,93.34,3.94,0.062104283185744374,0.06890380313199111,0.0,1.2,0.0,0.0,0.2669289863848821,0.0,0.0
2021-04-15,1785083,66.59,97.96000000000001,3.94,0.0586254905634961,0.047304400060068946,0.0,1.52,0.0,0.0,0.19756434294651845,0.0,0.0
2021-04-16,1785068,67.34000000000002,101.11,3.94,0.06183790469879289,0.062370062370062394,0.0,1.82,0.0,0.0,0.1760001902965644,0.0,0.0
2021-04-17,1785052,67.30000000000001,105.31,3.94,0.08121121691181918,0.07488855869242207,0.0,2.14,0.0,0.0,0.19645991725972073,0.0,0.0
2021-04-18,1785031,67.71999999999998,110.35000000000001,3.94,0.0614921857196189,0.049616066154754876,0.0,2.56,0.0,0.0,0.1251277288741764,0.0,0.0
2021-04-19,1785015,68.52000000000001,113.71000000000001,3.94,0.011395271845547537,0.08887915936952698,0.0,2.88,0.0,0.0,0.02085480840963988,0.0,0.0
2021-04-20,1785012,63.209999999999994,119.8,3.94,0.0329401609080323,0.029900332225913633,0.003322259136212631,2.94,0.0,0.0,0.05447795842482264,0.0,0.0
2021-04-21,1785004,63.19,121.69,4.15,0.02471305075244853,0.07975945561006476,0.0,3.1,0.0,0.0,0.03874981828901296,0.0,0.0
2021-04-22,1784998,59.71000000000001,126.72999999999999,4.15,0.039230185719012364,0.07737397420867533,0.0,3.22,0.0,0.0,0.05595877661926012,0.0,0.0
2021-04-23,1784989,57.43000000000001,131.35,4.15,0.04078784955508568,0.0841023855127984,0.0,3.4,0.0,0.0,0.0529965203608274,0.0,0.0
2021-04-24,1784980,54.94,136.18,4.15,0.03316184539727803,0.15289406625409496,0.0,3.58,0.0,0.0,0.03914722359532564,0.0,0.0
2021-04-25,1784973,48.360000000000014,144.57999999999998,4.15,0.03850209068019084,0.1290322580645163,0.0,3.72,0.0,0.0,0.06458415210870723,0.12903225806451613,0.0
2021-04-26,1784967,43.97999999999999,150.82,4.15,0.03528057003377539,0.14779445202364716,0.0,3.48,0.48,0.0,0.057532053025044175,0.14367816091954022,0.0
2021-04-27,1784962,39.03,157.32,4.15,0.10336341078447982,0.07327696643607516,0.0,3.18,0.98,0.0,0.16369543205186637,0.0691823899371069,0.0
2021-04-28,1784949,40.19999999999999,160.18,4.15,0.06947709480524229,0.10348258706467656,0.0,3.4799999999999995,1.2,0.0,0.10355873975419871,0.09195402298850577,0.0
2021-04-29,1784940,38.829999999999984,164.34,4.15,0.167833745877291,0.10043780582024227,0.0,3.52,1.52,0.0,0.23889238828501494,0.08522727272727273,0.0
2021-04-30,1784919,41.44,168.24,4.15,0.07488808864564571,0.10038610038610031,0.0,4.06,1.82,0.0,0.09862902887257456,0.07881773399014781,0.0
2021-05-01,1784909,40.379999999999995,172.4,4.15,0.09222525349615616,0.13521545319465034,0.0,4.140000000000001,2.14,0.0,0.11606843497505953,0.1014492753623188,0.0
2021-05-02,1784897,38.640000000000015,177.85999999999999,4.15,0.09637890200021525,0.10766045548654304,0.0,4.199999999999999,2.56,0.0,0.11441108366477172,0.07619047619047617,0.0
