stdDay,incDec,alpha_variants,delta_variants
2021-04-12,579.0,150.54000000000002,11.580000000000002
2021-04-13,537.0,139.62,10.739999999999998
2021-04-14,719.0,186.94,14.379999999999997
2021-04-15,683.0,177.57999999999998,13.660000000000004
2021-04-16,662.0,172.12000000000003,13.24
2021-04-17,651.0,169.26,13.02
2021-04-18,662.0,172.12,13.239999999999998
2021-04-19,524.0,136.24,10.479999999999999
2021-04-20,539.0,140.14,10.78
2021-04-21,718.0,186.68,14.360000000000001
2021-04-22,730.0,189.79999999999998,14.6
2021-04-23,774.0,201.24,15.479999999999997
2021-04-24,774.0,201.23999999999998,15.479999999999999
2021-04-25,614.0,159.64000000000001,12.280000000000001
2021-04-26,479.0,148.49000000000004,19.159999999999997
2021-04-27,489.0,151.59000000000003,19.55999999999999
2021-04-28,762.0,236.22,30.479999999999997
2021-04-29,668.0,207.08,26.719999999999995
2021-04-30,656.0,203.36,26.24
2021-05-01,612.0,189.72000000000003,24.479999999999997
2021-05-02,600.0,186.00000000000006,24.0
2021-05-03,477.0,147.86999999999998,19.080000000000002
2021-05-04,534.0,165.53999999999996,21.360000000000003
2021-05-05,664.0,205.84,26.56
2021-05-06,566.0,175.46000000000004,22.639999999999997
2021-05-07,521.0,161.51000000000002,20.839999999999993
2021-05-08,684.0,212.04000000000002,27.359999999999996
2021-05-09,533.0,165.23,21.32
2021-05-10,450.0,130.49999999999997,13.499999999999998
2021-05-11,498.0,144.42000000000002,14.94
2021-05-12,621.0,180.09,18.630000000000003
2021-05-13,701.0,203.29000000000002,21.03
2021-05-14,738.0,214.01999999999998,22.140000000000004
2021-05-15,672.0,194.87999999999997,20.16
2021-05-16,590.0,171.1,17.7
2021-05-17,610.0,176.89999999999998,18.3
2021-05-18,516.0,149.63999999999996,15.479999999999999
2021-05-19,647.0,187.63000000000002,19.41
2021-05-20,630.0,182.7,18.900000000000002
2021-05-21,551.0,159.78999999999994,16.529999999999998
2021-05-22,645.0,187.04999999999995,19.35
2021-05-23,575.0,166.75,17.249999999999996
2021-05-24,519.0,25.950000000000003,15.57
2021-05-25,494.0,24.700000000000006,14.82
2021-05-26,692.0,34.599999999999994,20.759999999999998
2021-05-27,626.0,31.3,18.78
2021-05-28,576.0,28.800000000000004,17.28
2021-05-29,517.0,25.85,15.509999999999996
2021-05-30,473.0,23.650000000000002,14.19
2021-05-31,423.0,21.150000000000002,12.689999999999998
2021-06-01,455.0,22.750000000000007,13.65
2021-06-02,668.0,33.4,20.040000000000006
2021-06-03,678.0,33.9,20.339999999999996
2021-06-04,687.0,34.35,20.609999999999996
2021-06-05,739.0,36.95000000000001,22.17
2021-06-06,551.0,27.55,16.53
2021-06-07,475.0,56.99999999999999,66.50000000000001
2021-06-08,446.0,53.519999999999996,62.44000000000001
2021-06-09,597.0,71.64,83.58000000000001
2021-06-10,602.0,72.24,84.28000000000003
2021-06-11,552.0,66.24000000000001,77.28000000000002
2021-06-12,556.0,66.71999999999997,77.84000000000003
2021-06-13,435.0,52.19999999999999,60.90000000000002
2021-06-14,383.0,45.959999999999994,53.62
2021-06-15,364.0,43.67999999999999,50.96000000000001
2021-06-16,537.0,64.44,75.18000000000004
2021-06-17,532.0,63.84,74.48000000000002
2021-06-18,497.0,59.639999999999986,69.58000000000001
2021-06-19,470.0,56.40000000000001,65.80000000000001
2021-06-20,410.0,49.2,57.40000000000001
2021-06-21,345.0,41.400000000000006,134.54999999999998
2021-06-22,365.0,43.800000000000004,142.35000000000002
2021-06-23,632.0,75.83999999999997,246.48000000000002
2021-06-24,591.0,70.92000000000002,230.48999999999998
2021-06-25,621.0,74.52,242.19000000000003
2021-06-26,637.0,76.43999999999998,248.43
2021-06-27,580.0,69.6,226.20000000000005
2021-06-28,490.0,58.800000000000004,191.10000000000002
2021-06-29,579.0,69.48,225.80999999999997
2021-06-30,777.0,93.23999999999998,303.03
2021-07-01,730.0,87.60000000000002,284.70000000000005
2021-07-02,792.0,95.03999999999999,308.88
2021-07-03,771.0,92.52000000000001,300.69000000000005
2021-07-04,693.0,83.15999999999998,270.27
2021-07-05,686.0,41.160000000000004,404.73999999999995
2021-07-06,716.0,42.959999999999994,422.44000000000005
2021-07-07,1191.0,71.46,702.6900000000002
2021-07-08,1250.0,75.00000000000001,737.5
2021-07-09,1277.0,76.62,753.4300000000001
2021-07-10,1357.0,81.42,800.63
2021-07-11,1312.0,78.72,774.08
2021-07-12,1080.0,64.80000000000001,637.1999999999998
2021-07-13,1121.0,67.25999999999999,661.3900000000001
2021-07-14,1594.0,95.64,940.4599999999999
2021-07-15,1571.0,94.26000000000002,926.89
2021-07-16,1501.0,90.06,885.5899999999998
2021-07-17,1425.0,85.50000000000001,840.7499999999999
2021-07-18,1437.0,86.22,847.8300000000002
2021-07-19,1237.0,37.10999999999999,952.4900000000001
2021-07-20,1271.0,38.13000000000001,978.6699999999997
2021-07-21,1760.0,52.800000000000004,1355.1999999999998
2021-07-22,1551.0,46.529999999999994,1194.2699999999998
2021-07-23,1609.0,48.26999999999998,1238.9300000000003
2021-07-24,1608.0,48.24000000000001,1238.16
2021-07-25,1456.0,43.68,1121.12
2021-07-26,1297.0,38.910000000000004,998.6899999999999
2021-07-27,1318.0,39.540000000000006,1014.8599999999999
2021-07-28,1861.0,55.82999999999999,1432.97
2021-07-29,1655.0,49.65,1274.35
2021-07-30,1693.0,50.78999999999999,1303.61
2021-07-31,1513.0,45.39000000000001,1165.0100000000002
2021-08-01,1423.0,42.69000000000001,1095.71
2021-08-02,1193.0,11.93,1133.3500000000001
2021-08-03,1189.0,11.890000000000002,1129.55
2021-08-04,1695.0,16.95,1610.2499999999995
2021-08-05,1742.0,17.419999999999998,1654.8999999999996
2021-08-06,1676.0,16.759999999999998,1592.1999999999996
2021-08-07,1798.0,17.979999999999997,1708.0999999999995
2021-08-08,1712.0,17.12,1626.4
2021-08-09,1478.0,14.780000000000003,1404.1
2021-08-10,1524.0,15.239999999999998,1447.8000000000004
2021-08-11,2194.0,21.939999999999994,2084.2999999999997
2021-08-12,1971.0,19.71,1872.4499999999998
2021-08-13,1970.0,19.7,1871.5000000000002
2021-08-14,1904.0,19.04,1808.7999999999997
2021-08-15,1792.0,17.92,1702.3999999999999
