stdDay,Susceptible,22D_Infected,22D_Recovered,22D_dead,22D_alpha,22D_beta,22D_gamma,23A_Infected,23A_Recovered,23A_dead,23A_alpha,23A_beta,23A_gamma
2022-12-19,5892539,3856.7999999999997,0.0,0.0,7.036993577842538,0.0,0.0,80.35000000000001,0.0,0.0,7.036993577842537,0.0,0.0
2022-12-20,5867909,15679.199999999999,0.0,0.0,1.675569157061522,0.0,0.0,326.65000000000003,0.0,0.0,1.6755691570615217,0.0,0.0
2022-12-21,5844167,27075.36,0.0,0.0,0.8587414850478927,0.0,0.0,564.07,0.0,0.0,0.8587414850478926,0.0,0.0
2022-12-22,5823240,37120.32,0.0,0.0,0.5647207883549904,0.0,0.0,773.34,0.0,0.0,0.5647207883549903,0.0,0.0
2022-12-23,5804440,46144.32,0.0,0.0,0.4490158070200345,0.0,0.0,961.34,0.0,0.0,0.4490158070200344,0.0,0.0
2022-12-24,5785918,55034.88,0.0,0.0,0.3353327005593284,0.0,0.0,1146.56,0.0,0.0,0.33533270055932857,0.0,0.0
2022-12-25,5769473,62928.479999999996,0.0,0.0,0.13879909144854546,0.06128862480072616,0.0001144156032371988,1311.01,0.0,0.0,0.1387990914485458,0.061288624800726166,0.0001144156032371988
2022-12-26,5761727,62789.759999999995,3856.7999999999997,7.199999999999999,0.43727980212546275,0.18828547839647738,1.528911720637252e-05,1308.1200000000001,80.35000000000001,0.15,0.4372798021254627,0.18828547839647738,1.5289117206372495e-05
2022-12-27,5737365,62661.119999999995,15679.199999999999,8.16,0.4358660140405871,0.1818697144257875,8.426277730113981e-05,1305.44,326.65000000000003,0.16999999999999998,0.4358660140405876,0.18186971442578748,8.426277730113988e-05
2022-12-28,5713243,62843.51999999999,27075.36,13.439999999999998,0.35567000881598676,0.15984082368396935,7.638019003391282e-05,1309.2400000000002,564.07,0.28,0.35567000881598604,0.1598408236839693,7.638019003391277e-05
2022-12-29,5693586,62233.91999999999,37120.32,18.24,0.3291867385457489,0.14500131118206921,0.000146543878322304,1296.54,773.34,0.38,0.3291867385457483,0.14500131118206921,0.00014654387832230403
2022-12-30,5675641,61823.52,46144.32,27.36,0.310121432956628,0.14380546432813918,8.5404389785635e-05,1287.9899999999998,961.34,0.5700000000000001,0.31012143295662853,0.14380546432813915,8.540438978563499e-05
2022-12-31,5658893,60971.99999999999,55034.88,32.64,0.2944567309646479,0.12946270419208816,6.297972839992123e-05,1270.25,1146.56,0.68,0.2944567309646484,0.12946270419208822,6.297972839992124e-05
2023-01-01,5643254,60585.119999999995,62928.479999999996,36.48,0.1504818409467675,0.06136952439807006,7.130463717823783e-05,1262.1900000000003,1311.01,0.76,0.12674853803594852,0.06136952439807004,7.130463717823778e-05
2023-01-02,5636589,60666.09,66646.56,40.8,0.5047787825787697,0.19275611795650577,4.7472978726665965e-05,1251.3799999999999,1388.47,0.85,0.42934005776519674,0.19468107209640567,4.7947066438651774e-05
2023-01-03,5614208,61729.500000000015,78340.31999999999,43.68,0.46689136218406596,0.1875693145092702,9.33103297450975e-05,1231.5700000000002,1632.0900000000001,0.91,0.4105951848929057,0.1958638161046469,9.743660530867103e-05
