stdDay,Susceptible,22D_Infected,22D_Recovered,22D_dead,22D_alpha,22D_beta,22D_gamma,23A_Infected,23A_Recovered,23A_dead,23A_alpha,23A_beta,23A_gamma
2022-12-19,1634730,804.48,0.0,0.0,6.609222888901667,0.0,0.0,16.76,0.0,0.0,6.609222888901668,0.0,0.0
2022-12-20,1629262,3429.12,0.0,0.0,1.711659570245204,0.0,0.0,71.44,0.0,0.0,1.7116595702452049,0.0,0.0
2022-12-21,1623246,6316.799999999999,0.0,0.0,0.7323380472060774,0.0,0.0,131.60000000000002,0.0,0.0,0.7323380472060769,0.0,0.0
2022-12-22,1618522,8584.32,0.0,0.0,0.5210167643025734,0.0,0.0,178.84,0.0,0.0,0.5210167643025733,0.0,0.0
2022-12-23,1613968,10770.24,0.0,0.0,0.4078474343396092,0.0,0.0,224.38,0.0,0.0,0.4078474343396095,0.0,0.0
2022-12-24,1609508,12911.039999999999,0.0,0.0,0.2860120136240959,0.0,0.0,268.98,0.0,0.0,0.28601201362409556,0.0,0.0
2022-12-25,1605769,14705.76,0.0,0.0,0.13368783109364216,0.054705095146391616,3.2640271567059434e-05,306.37,0.0,0.0,0.13368783109364243,0.05470509514639162,3.264027156705944e-05
2022-12-26,1603784,14854.08,804.48,0.48,0.3721278606192327,0.1766948878691915,9.694306210818845e-05,309.46000000000004,16.76,0.01,0.3721278606192328,0.17669488786919146,9.694306210818845e-05
2022-12-27,1598210,14904.96,3429.12,1.92,0.4129894911544746,0.19373953368543087,0.00016102022414015205,310.52000000000004,71.44,0.04,0.4129894911544745,0.19373953368543095,0.00016102022414015197
2022-12-28,1592026,14985.599999999999,6316.799999999999,4.32,0.31168729649182203,0.15131326073030113,0.0004163997437540039,312.2,131.60000000000002,0.09,0.311687296491822,0.15131326073030102,0.0004163997437540039
2022-12-29,1587361,14957.279999999999,8584.32,10.56,0.29585495596415196,0.14614421873495717,0.00012836558518661148,311.61,178.84,0.22,0.29585495596415184,0.14614421873495712,0.00012836558518661148
2022-12-30,1582946,14890.56,10770.24,12.48,0.29254696286415977,0.1437689381729095,6.447037586229133e-05,310.22,224.38,0.26,0.29254696286416,0.14376893817290962,6.447037586229133e-05
2022-12-31,1578610,14831.039999999999,12911.039999999999,13.440000000000001,0.26682669152830396,0.12101106867758439,9.709366302026018e-05,308.98,268.98,0.28,0.2668266915283039,0.12101106867758425,9.709366302026011e-05
2023-01-01,1574683,14921.279999999997,14705.76,14.88,0.12456519653787437,0.06385511162581223,9.65064659332175e-05,310.86,306.37,0.31,0.10492905353984695,0.06385511162581234,9.650646593321761e-05
2023-01-02,1573135,14850.839999999998,15658.56,16.32,0.41635129976296853,0.18015950612894616,0.0,306.49,326.22,0.34,0.3539319583176277,0.18186563998825414,0.0
