stdDay,Susceptible,22D_Infected,22D_Recovered,22D_dead,22D_alpha,22D_beta,22D_gamma,23A_Infected,23A_Recovered,23A_dead,23A_alpha,23A_beta,23A_gamma
2022-12-21,3995790,18229.44,0.0,0.0,0.8763049975125939,0.0,0.0,379.78,0.0,0.0,0.8763049975125945,0.0,0.0
2022-12-22,3981844,24923.519999999997,0.0,0.0,0.5725319559662033,0.0,0.0,519.24,0.0,0.0,0.5725319559662031,0.0,0.0
2022-12-23,3969430,30882.239999999998,0.0,0.0,0.4492442142748748,0.0,0.0,643.38,0.0,0.0,0.449244214274875,0.0,0.0
2022-12-24,3957398,36657.6,0.0,0.0,0.33153388052606025,0.0,0.0,763.7,0.0,0.0,0.33153388052606014,0.0,0.0
2022-12-25,3946890,41701.439999999995,0.0,0.0,0.09997109080654147,0.04824006077487972,0.0001151039388567877,868.78,0.0,0.0,0.09997109080654148,0.048240060774879724,0.0001151039388567877
2022-12-26,3943305,41410.56,2011.6799999999998,4.8,0.5249862334276023,0.21122728115727002,5.795623145400592e-05,862.72,41.910000000000004,0.1,0.5249862334276026,0.21122728115727002,5.795623145400595e-05
2022-12-27,3924580,41651.52,10758.72,7.199999999999999,0.44231552974456917,0.1793624818494019,0.00016133864982598476,867.7400000000001,224.14,0.15000000000000002,0.4423155297445687,0.17936248184940184,0.00016133864982598474
2022-12-28,3908797,41756.64,18229.44,13.92,0.37590644118478417,0.16031174922120167,0.00010345659995631837,869.9300000000001,379.78,0.29000000000000004,0.375906441184784,0.16031174922120173,0.00010345659995631828
2022-12-29,3895401,41492.64000000001,24923.519999999997,18.240000000000002,0.3306660835470594,0.14360908344226833,0.00010411485024814038,864.4300000000001,519.24,0.38,0.3306660835470596,0.14360908344226828,0.00010411485024814041
2022-12-30,3883733,41134.560000000005,30882.239999999998,22.560000000000002,0.3312518819933096,0.14040164766561256,0.00011669019919016993,856.9700000000001,643.38,0.47000000000000003,0.33125188199330996,0.1404016476656126,0.00011669019919017004
2022-12-31,3872181,40904.159999999996,36657.6,27.36,0.2888293222171177,0.12330872947885978,5.867373880798438e-05,852.1700000000001,763.7,0.5700000000000001,0.28882932221711743,0.12330872947885975,5.867373880798424e-05
2023-01-01,3862191,40655.52,41701.439999999995,29.76,0.11448393193299257,0.04232635568306599,4.722605933954352e-05,846.99,868.78,0.62,0.09642593172102842,0.04232635568306594,4.72260593395436e-05
2023-01-02,3858887,40817.99999999999,43422.24,31.68,0.5857576404028704,0.22019697192415114,0.0001293546964574453,844.18,904.63,0.66,0.4969402818664003,0.22181288350825668,0.0001303039636096567
