stdDay,Susceptible,22D_Infected,22D_Recovered,22D_dead,22D_alpha,22D_beta,22D_gamma,23A_Infected,23A_Recovered,23A_dead,23A_alpha,23A_beta,23A_gamma
2022-12-19,614713,406.08,0.0,0.0,5.469412012868878,0.0,0.0,8.46,0.0,0.0,5.469412012868879,0.0,0.0
2022-12-20,612739,1353.6,0.0,0.0,2.3557547363860305,0.0,0.0,28.200000000000003,0.0,0.0,2.35575473638603,0.0,0.0
2022-12-21,609914,2709.6,0.0,0.0,0.9927008385416042,0.0,0.0,56.45,0.0,0.0,0.992700838541604,0.0,0.0
2022-12-22,607542,3848.16,0.0,0.0,0.5887096285057107,0.0,0.0,80.17,0.0,0.0,0.5887096285057111,0.0,0.0
2022-12-23,605552,4803.36,0.0,0.0,0.4517878122616993,0.0,0.0,100.07000000000001,0.0,0.0,0.45178781226169923,0.0,0.0
2022-12-24,603652,5715.36,0.0,0.0,0.34260154554555217,0.0,0.0,119.07000000000001,0.0,0.0,0.34260154554555206,0.0,0.0
2022-12-25,601943,6535.679999999999,0.0,0.0,0.1285134901949807,0.062132784958871916,7.344300822561692e-05,136.16,0.0,0.0,0.12851349019498057,0.06213278495887192,7.344300822561692e-05
2022-12-26,601213,6480.0,406.08,0.48,0.3081937606262791,0.14622222222222223,7.407407407407407e-05,135.0,8.46,0.01,0.30819376062627984,0.14622222222222223,7.407407407407407e-05
2022-12-27,599478,6365.279999999999,1353.6,0.96,0.45313409041956815,0.21303069150139511,7.540909433677702e-05,132.61,28.200000000000003,0.02,0.45313409041956804,0.21303069150139506,7.540909433677699e-05
2022-12-28,596979,6208.799999999999,2709.6,1.44,0.3489412977358655,0.18337843061461154,0.00023192887514495556,129.35000000000002,56.45,0.03,0.3489412977358648,0.18337843061461148,0.0002319288751449555
2022-12-29,595112,5966.4,3848.16,2.88,0.3217929012614613,0.16009654062751405,8.045052292839903e-05,124.3,80.17,0.06,0.3217929012614619,0.16009654062751413,8.045052292839899e-05
2022-12-30,593461,5803.679999999999,4803.36,3.36,0.3241047363954965,0.15714167562649906,8.270614506657845e-05,120.91000000000001,100.07000000000001,0.06999999999999999,0.3241047363954965,0.15714167562649903,8.270614506657852e-05
2022-12-31,591848,5665.919999999999,5715.36,3.84,0.32298966432583187,0.14478143002372074,0.00016943409013893597,118.04,119.07000000000001,0.08,0.32298966432583104,0.14478143002372068,0.00016943409013893597
2023-01-01,590284,5596.320000000001,6535.679999999999,4.8,0.17354135322926537,0.0626125739771851,0.0,116.59,136.16,0.1,0.14614008692990854,0.0626125739771851,0.0
2023-01-02,589586,5643.779999999999,6886.08,4.8,0.36547385560117207,0.14756067741832593,0.00017009876359461214,116.27000000000001,143.46,0.1,0.3112981044569053,0.1492216392878644,0.00017201341704652952
2023-01-03,588107,5654.01,7718.879999999999,5.76,0.5649426053090812,0.21215385186796634,0.00042447749473382615,113.71000000000004,160.81,0.12,0.49298904028353113,0.21976958930612964,0.0004397150646381143
2023-01-04,585824,5755.799999999999,8918.4,8.16,0.39260945111672446,0.15569686229542373,8.339414156155539e-05,111.55000000000001,185.8,0.16999999999999998,0.35543857212745145,0.16736889287315093,8.964589870013453e-05
2023-01-05,584213,5777.91,9814.56,8.64,0.3440091783326603,0.1371568612179836,8.307502193699775e-05,108.99000000000004,204.47,0.18,0.31998365347522195,0.15148178731993772,9.17515368382421e-05
2023-01-06,582800,5790.840000000002,10607.039999999999,9.12,0.3463019201811654,0.1337008102451457,0.0,106.61000000000001,220.98000000000002,0.19,0.3300073906799011,0.15129912766157014,0.0
2023-01-07,581377,5827.709999999999,11381.279999999999,9.12,0.332832607045985,0.12881903869616046,0.0,104.70999999999998,237.11,0.19,0.3249831049511782,0.1493649126157959,0.0
2023-01-08,580004,5859.5999999999985,12132.0,9.12,0.14089017352007052,0.0678988326848247,0.0,102.80000000000001,252.75,0.19,0.14089017352006952,0.06789883268482508,0.0
2023-01-09,579421,5794.050000000001,12529.859999999999,9.12,0.2740013237411875,0.14549926217412698,0.0,101.64999999999998,259.73,0.19,0.2740013237411897,0.14549926217412715,0.0
2023-01-10,578301,5589.419999999998,13372.89,9.12,0.40349756525124086,0.23281664287171117,0.00010197838058331641,98.06,274.52000000000004,0.19,0.4034975652512408,0.23281664287171103,0.00010197838058331643
2023-01-11,576714,5192.699999999999,14674.199999999999,9.69,0.3129269922136226,0.17683863885839748,0.00010976948408342489,91.10000000000002,297.35,0.2,0.3129269922136204,0.17683863885839748,0.00010976948408342458
2023-01-12,575574,4924.230000000001,15592.47,10.26,0.28775366214260184,0.16356059729135347,0.0,86.38999999999999,313.46000000000004,0.21,0.287753662142603,0.16356059729135314,0.0
2023-01-13,574581,4684.829999999998,16397.88,10.26,0.2950478711261215,0.17313541793405465,0.00024333860566978934,82.19,327.59000000000003,0.21,0.2950478711261211,0.17313541793405476,0.00024333860566978975
2023-01-14,573616,4423.77,17208.989999999998,11.399999999999999,0.2822369026385685,0.17691019198556898,0.00012884937508053092,77.61000000000001,341.82,0.23,0.282236902638569,0.17691019198556907,0.0001288493750805306
2023-01-15,572745,4137.630000000001,17991.6,11.969999999999999,0.17790887595321922,0.08031409285025515,0.0,72.59000000000003,355.55,0.24,0.1448686561333346,0.0803140928502546,0.0
2023-01-16,572327,4097.919999999998,18323.91,11.969999999999999,0.3629685770082266,0.15578635014836748,0.0,70.94,361.38,0.24,0.2995320373542134,0.1578798985057802,0.0
2023-01-17,571483,4050.3199999999997,18962.309999999998,11.969999999999999,0.4427263268312255,0.22333790910347828,0.0,68.17999999999995,372.58000000000004,0.24,0.3757246146945173,0.2327662070988562,0.0
2023-01-18,570467,3856.9300000000003,19866.899999999998,11.969999999999999,0.36922979867561456,0.16847596404394244,0.0004433578001156362,62.46999999999997,388.45000000000005,0.24,0.32588866993410487,0.1824875940451414,0.0004802305106451103
2023-01-19,569664,3769.2299999999996,20516.7,13.68,0.3295870538973921,0.1501659490134586,0.0003024490413161306,59.10000000000002,399.85,0.27,0.30044647210688114,0.16802030456852796,0.00033840947546531227
2023-01-20,568964,3693.220000000001,21082.71,14.819999999999999,0.35088249513719594,0.14893507562506406,0.0,56.170000000000016,409.78000000000003,0.29,0.3295827077724745,0.17179989318141312,0.0
