stdDay,Susceptible,22D_Infected,22D_Recovered,22D_dead,22D_alpha,22D_beta,22D_gamma,23A_Infected,23A_Recovered,23A_dead,23A_alpha,23A_beta,23A_gamma
2022-12-19,1154500,467.03999999999996,0.0,0.0,7.7098273123133625,0.0,0.0,9.73,0.0,0.0,7.709827312313362,0.0,0.0
2022-12-20,1150875,2207.04,0.0,0.0,1.6325809177568005,0.0,0.0,45.980000000000004,0.0,0.0,1.632580917756801,0.0,0.0
2022-12-21,1147259,3942.72,0.0,0.0,0.8105314702115589,0.0,0.0,82.14000000000001,0.0,0.0,0.8105314702115588,0.0,0.0
2022-12-22,1144062,5477.28,0.0,0.0,0.486252341411841,0.0,0.0,114.11000000000001,0.0,0.0,0.48625234141184087,0.0,0.0
2022-12-23,1141405,6752.639999999999,0.0,0.0,0.4207757396584232,0.0,0.0,140.68,0.0,0.0,0.42077573965842296,0.0,0.0
2022-12-24,1138577,8110.08,0.0,0.0,0.30874379223290727,0.0,0.0,168.96,0.0,0.0,0.30874379223290727,0.0,0.0
2022-12-25,1136091,9303.36,0.0,0.0,0.09179141646723987,0.050201217624600135,5.1594262717985754e-05,193.82000000000002,0.0,0.0,0.09179141646724039,0.05020121762460014,5.1594262717985754e-05
2022-12-26,1135246,9241.919999999998,467.03999999999996,0.48,0.37906314213980014,0.18827256673937887,0.0002077490391606939,192.54000000000002,9.73,0.01,0.3790631421397995,0.1882725667393788,0.00020774903916069386
2022-12-27,1131782,9164.64,2207.04,2.4,0.3895104425255874,0.18938878122872257,5.23752160477662e-05,190.93,45.980000000000004,0.05,0.389510442525587,0.18938878122872263,5.2375216047766204e-05
2022-12-28,1128260,9119.52,3942.72,2.88,0.29558133262463504,0.16827201431654296,0.0002105373967050897,189.98999999999998,82.14000000000001,0.060000000000000005,0.29558133262463543,0.16827201431654298,0.00021053739670508976
2022-12-29,1125612,8856.0,5477.28,4.8,0.3115351054506625,0.14401084010840104,0.0002710027100271002,184.5,114.11000000000001,0.1,0.31153510545066226,0.14401084010840104,0.0002710027100271004
2022-12-30,1122909,8878.08,6752.639999999999,7.199999999999999,0.30115541747057933,0.15289792387543258,0.0003784602076124567,184.95999999999998,140.68,0.15000000000000002,0.3011554174705794,0.15289792387543255,0.0003784602076124568
2022-12-31,1120298,8773.92,8110.08,10.559999999999999,0.2892237485234821,0.13600306362492484,0.00010941517588489533,182.79,168.96,0.22000000000000003,0.28922374852348204,0.13600306362492487,0.00010941517588489519
2023-01-01,1117821,8769.599999999999,9303.36,11.52,0.08251875538221147,0.04625068418171851,0.0,182.69999999999996,193.82000000000002,0.24000000000000002,0.06948947821659943,0.04625068418171861,0.0
2023-01-02,1117227,8702.580000000002,9708.96,11.52,0.4297260005532289,0.19106058203429338,0.00033093634301551935,180.19000000000003,202.27,0.24000000000000002,0.3642236964870588,0.19224152283700544,0.0003329818524890394
2023-01-03,1114164,8785.77,11371.68,14.399999999999999,0.43857921098659275,0.19242024318870166,0.0001639013996496609,176.18,236.91000000000003,0.30000000000000004,0.3837617276563626,0.19990918378930622,0.00017028039505051634
2023-01-04,1111014,8890.710000000001,13062.24,15.84,0.37486933086154534,0.14296271051468318,0.0003239336340967143,172.46000000000004,272.13,0.33,0.3391598292790405,0.15354285051606176,0.0003479067609880551
2023-01-05,1108300,9166.650000000001,14333.279999999999,18.72,0.28804132192005216,0.1415391664348481,5.236373157042108e-05,173.12,298.61,0.39,0.26759331277957654,0.15613447319778173,5.776340110905735e-05
2023-01-06,1106152,9093.569999999998,15630.72,19.2,0.27183076486828855,0.13782045995137235,5.278454996222612e-05,167.57000000000005,325.64,0.4,0.25881893581306803,0.15581548009786958,5.9676553082294e-05
2023-01-07,1104145,8984.279999999999,16884.0,19.68,0.27659855203775346,0.13233781671987063,5.342665188529303e-05,161.52999999999997,351.75,0.41000000000000003,0.26992254778453545,0.1533461276543056,6.190800470500843e-05
2023-01-08,1102131,8943.3,18072.96,20.16,0.0780612863113898,0.0378585086042067,0.0001274697259400893,156.89999999999998,376.52,0.42000000000000004,0.07806128631139134,0.03785850860420686,0.000127469725940089
2023-01-09,1101568,8925.629999999997,18411.54,21.3,0.3324140131450448,0.19560636055942274,0.00012772207676096784,156.59000000000003,382.46000000000004,0.44,0.33241401314504315,0.19560636055942263,0.00012772207676096822
2023-01-10,1099170,8546.579999999998,20157.45,22.439999999999998,0.3450150192692292,0.21008403361344544,0.00020008003201280527,149.93999999999994,413.09000000000003,0.46,0.3450150192692292,0.21008403361344546,0.000200080032012805
2023-01-11,1096793,8105.9699999999975,21952.95,24.15,0.2907266332125398,0.19084452570142746,0.0003515927149989455,142.20999999999992,444.59000000000003,0.49,0.2907266332125413,0.1908445257014275,0.0003515927149989457
2023-01-12,1094900,7637.999999999996,23499.93,27.0,0.28090098530091373,0.16029850746268626,7.462686567164186e-05,134.0,471.73,0.54,0.2809009853009136,0.1602985074626867,7.462686567164186e-05
2023-01-13,1093176,7396.32,24724.289999999997,27.57,0.25904119054517594,0.15467016029593117,0.00015413070283600453,129.76,493.21000000000004,0.55,0.25904119054517605,0.15467016029593048,0.00015413070283600507
2023-01-14,1091640,7127.8499999999985,25868.28,28.709999999999997,0.26672593576617976,0.16105557776889243,0.0001599360255897642,125.05000000000007,513.28,0.5700000000000001,0.26672593576617976,0.16105557776889223,0.00015993602558976325
2023-01-15,1090118,6847.41,27016.26,29.849999999999998,0.13318389956800594,0.04686589528011319,0.00024972945975193554,120.13000000000011,533.42,0.59,0.1085513915514857,0.046865895280114075,0.0002497294597519354
2023-01-16,1089526,6940.9000000000015,27337.17,31.56,0.37064836238559246,0.19692835223097874,0.0,120.41999999999996,539.0500000000001,0.62,0.30519766750684096,0.199136356087028,0.0
2023-01-17,1087850,6747.239999999998,28704.03,31.56,0.3970130910351391,0.20080655201237838,0.000253436960890675,113.20000000000005,563.03,0.62,0.33816243454240985,0.2099823321554768,0.0002650176678445231
2023-01-18,1086110,6610.3499999999985,30058.92,33.269999999999996,0.31601241838554317,0.16323038870861584,0.00017245682906351416,106.83000000000004,586.8,0.65,0.279419186688336,0.1771974164560522,0.00018721332958906682
2023-01-19,1084755,6479.84,31137.929999999997,34.41,0.3016926764116942,0.15165189263932446,0.0,101.45000000000005,605.73,0.67,0.2752827251030835,0.16993592902907836,0.0
2023-01-20,1083487,6384.759999999998,32120.609999999997,34.41,0.31530902328985344,0.13712653255564825,0.0003571003451970006,96.88999999999999,622.97,0.67,0.29699645679122855,0.15853029208380653,0.0004128393023015784
2023-01-21,1082186,6419.940000000002,32996.13,36.69,0.24745810991873657,0.1351321040383556,0.0,94.53999999999996,638.33,0.71,0.24005956937225262,0.16099005711868028,0.0
2023-01-22,1081158,6272.0,33863.67,36.69,0.08459415593049356,0.06607142857142881,0.00011160714285714331,89.59999999999991,653.5500000000001,0.71,0.08459415593049492,0.06607142857142818,0.00011160714285714307
2023-01-23,1080816,6097.0,34278.07,37.39,0.13222428290392693,0.19242250287026358,0.0001148105625717559,87.10000000000002,659.47,0.72,0.13222428290392516,0.1924225028702639,0.00011481056257175667
2023-01-24,1080296,5287.800000000003,35451.27,38.089999999999996,0.318824398129389,0.23034154090548042,0.0,75.53999999999996,676.23,0.73,0.31882439812939073,0.23034154090548034,0.0
