stdDay,Susceptible,22D_Infected,22D_Recovered,22D_dead,22D_alpha,22D_beta,22D_gamma,23A_Infected,23A_Recovered,23A_dead,23A_alpha,23A_beta,23A_gamma
2022-12-19,981702,530.4,0.0,0.0,6.687240373217921,0.0,0.0,11.05,0.0,0.0,6.687240373217919,0.0,0.0
2022-12-20,978282,2172.0,0.0,0.0,1.8212853962354416,0.0,0.0,45.25,0.0,0.0,1.8212853962354407,0.0,0.0
2022-12-21,974481,3996.48,0.0,0.0,0.8216699050935741,0.0,0.0,83.25999999999999,0.0,0.0,0.8216699050935744,0.0,0.0
2022-12-22,971338,5505.12,0.0,0.0,0.5051310905988918,0.0,0.0,114.69,0.0,0.0,0.5051310905988919,0.0,0.0
2022-12-23,968685,6778.5599999999995,0.0,0.0,0.4005054278118225,0.0,0.0,141.22,0.0,0.0,0.40050542781182263,0.0,0.0
2022-12-24,966102,8018.4,0.0,0.0,0.307151070439825,0.0,0.0,167.05,0.0,0.0,0.30715107043982487,0.0,0.0
2022-12-25,963765,9140.16,0.0,0.0,0.11638809000786739,0.05802961873752757,0.00021006196828064278,190.42000000000002,0.0,0.0,0.1163880900078667,0.05802961873752757,0.00021006196828064278
2022-12-26,962762,9091.2,530.4,1.92,0.4071288806757084,0.18057022175290388,0.0001583949313621964,189.39999999999998,11.05,0.04,0.4071288806757092,0.18057022175290394,0.00015839493136219645
2022-12-27,959265,9128.16,2172.0,3.36,0.4224230173229063,0.1998737971288847,5.258452963138245e-05,190.17000000000002,45.25,0.07,0.4224230173229059,0.19987379712888462,5.2584529631382415e-05
2022-12-28,955633,9047.04,3996.48,3.84,0.34115745473834874,0.16675509337860778,5.305602716468595e-05,188.48000000000002,83.25999999999999,0.08,0.34115745473834896,0.16675509337860783,5.3056027164685874e-05
2022-12-29,952737,8928.48,5505.12,4.32,0.3321363778287503,0.14262674049782265,0.00016128165152411156,186.01,114.69,0.09,0.33213637782875044,0.1426267404978227,0.00016128165152411161
2022-12-30,949965,8985.6,6778.5599999999995,5.76,0.32037258187784806,0.13798076923076924,0.00021367521367521365,187.20000000000002,141.22,0.12,0.32037258187784773,0.1379807692307693,0.0002136752136752137
2022-12-31,947283,9033.12,8018.4,7.68,0.2891297427489253,0.12418300653594773,0.00015941335883947068,188.19,167.05,0.16,0.28912974274892533,0.12418300653594774,0.00015941335883947074
2023-01-01,944856,9076.32,9140.16,9.12,0.13658884035272442,0.05304352424771279,5.288486963879639e-05,189.08999999999997,190.42000000000002,0.19,0.11504092681598474,0.053043524247712595,5.28848696387964e-05
2023-01-02,943888,9146.639999999998,9621.6,9.6,0.4639341308353175,0.18351657001915456,5.247828710870883e-05,188.74,200.45,0.2,0.394457122555931,0.18528133940871053,5.2982939493483e-05
2023-01-03,940576,9355.919999999998,11300.16,10.08,0.4604467566264235,0.1863376343534362,0.00020521765897955522,186.89,235.42000000000002,0.21,0.4044704841877466,0.19433891593985764,0.00021402964310557017
2023-01-04,937228,9520.919999999998,13043.52,12.0,0.37217497059683924,0.14600269721833606,5.04152960008067e-05,184.05,271.74,0.25,0.3377850037431472,0.15734854659060027,5.433306166802504e-05
2023-01-05,934482,9696.06,14433.6,12.48,0.34753628370614714,0.13722687359607919,0.00014851393246328917,182.55,300.7,0.26,0.3239050595115948,0.1518488085456041,0.00016433853738701709
2023-01-06,931880,9848.64,15764.16,13.92,0.3075389714942039,0.13071449459011605,0.0001462130811969977,180.84999999999997,328.42,0.29,0.2938807657234842,0.148299695880564,0.00016588332872546327
2023-01-07,929548,9890.519999999997,17051.52,15.36,0.27587953743185994,0.11778551582727698,4.8531320901226687e-05,177.35000000000002,355.24,0.32,0.26993876227403574,0.13684804059768807,5.6385678037778446e-05
2023-01-08,927451,9920.849999999999,18216.48,15.84,0.11550124234877081,0.05561620224073527,0.00017236426314277517,174.05000000000007,379.51,0.33,0.11550124234877068,0.055616202240735435,0.00017236426314277484
2023-01-09,926575,9868.41,18768.239999999998,17.55,0.35951671119231665,0.19130133425749438,0.00011552012938254461,173.13000000000005,389.19,0.36,0.3595167111923154,0.19130133425749435,0.00011552012938254498
