stdDay,Susceptible,22D_Infected,22D_Recovered,22D_dead,22D_alpha,22D_beta,22D_gamma,23A_Infected,23A_Recovered,23A_dead,23A_alpha,23A_beta,23A_gamma
2022-12-19,914980,425.76,0.0,0.0,7.152232330507505,0.0,0.0,8.870000000000001,0.0,0.0,7.152232330507505,0.0,0.0
2022-12-20,911815,1944.96,0.0,0.0,1.53236978680649,0.0,0.0,40.52,0.0,0.0,1.5323697868064896,0.0,0.0
2022-12-21,908728,3426.7200000000003,0.0,0.0,0.7567983900344049,0.0,0.0,71.39,0.0,0.0,0.7567983900344049,0.0,0.0
2022-12-22,906051,4711.68,0.0,0.0,0.49264272764206385,0.0,0.0,98.16,0.0,0.0,0.4926427276420645,0.0,0.0
2022-12-23,903662,5858.4,0.0,0.0,0.3314107678855188,0.0,0.0,122.05000000000001,0.0,0.0,0.33141076788551876,0.0,0.0
2022-12-24,901669,6815.04,0.0,0.0,0.2532859328791532,0.0,0.0,141.98000000000002,0.0,0.0,0.2532859328791528,0.0,0.0
2022-12-25,899901,7663.68,0.0,0.0,0.12062687286432011,0.05555555555555555,0.00018789928598271326,159.66,0.0,0.0,0.12062687286432038,0.055555555555555566,0.00018789928598271326
2022-12-26,898959,7690.08,425.76,1.44,0.388267499975408,0.19755321141002435,0.0,160.21,8.870000000000001,0.03,0.38826749997540744,0.19755321141002435,0.0
2022-12-27,895910,7634.400000000001,1944.96,1.44,0.3571643058425584,0.19408990883370011,6.287331027978622e-05,159.04999999999998,40.52,0.03,0.35716430584255887,0.1940899088337001,6.287331027978625e-05
2022-12-28,893136,7484.160000000001,3426.7200000000003,1.92,0.31015201746762017,0.1716906105695228,0.0,155.92000000000002,71.39,0.04,0.3101520174676202,0.17169061056952278,0.0
2022-12-29,890781,7329.6,4711.68,1.92,0.29393386922194964,0.1564505566470202,0.0003274394237066143,152.70000000000002,98.16,0.04,0.2939338692219496,0.15645055664702037,0.00032743942370661423
2022-12-30,888606,7226.880000000001,5858.4,4.32,0.29020516039590893,0.13237247608926678,0.00019925611052072254,150.56,122.05000000000001,0.09,0.290205160395909,0.13237247608926678,0.00019925611052072262
2022-12-31,886492,7284.96,6815.04,5.76,0.25122780303714765,0.1164920603544838,0.0,151.76999999999998,141.98000000000002,0.12,0.251227803037148,0.11649206035448363,0.0
2023-01-01,884649,7320.959999999999,7663.68,5.76,0.1434453303292292,0.06176239181746655,0.00013113034356150013,152.52,159.66,0.12,0.12083899192199918,0.061762391817466664,0.00013113034356150024
2023-01-02,883762,7374.389999999999,8115.84,6.72,0.4458991853126869,0.19845980481097428,6.50901294886763e-05,151.97,169.08,0.14,0.3796249334239102,0.20063170362571547,6.580246101204172e-05
2023-01-03,880983,7494.899999999998,9579.36,7.199999999999999,0.3960496930448999,0.1776568066285075,0.00019213064884121225,149.27000000000004,199.57,0.15,0.3489396849446354,0.18583774368593825,0.00020097809338782066
2023-01-04,878484,7587.809999999998,10910.880000000001,8.64,0.3541044328411052,0.148975791433892,0.00044281551593938176,146.52000000000004,227.31,0.18,0.32187599215342433,0.16072891072891077,0.00047775047775047767
2023-01-05,876232,7741.049999999997,12041.28,12.0,0.3033649363743587,0.13486542523301107,0.00024802836824461803,145.49,250.86,0.25,0.2832673911835293,0.14949481063990652,0.0002749329850848854
2023-01-06,874267,7817.1,13085.28,13.92,0.29088854736045666,0.12980772920904163,0.0001228076908316382,143.39,272.61,0.29,0.27825993679162875,0.14743008578004035,0.00013947974056768267
2023-01-07,872367,7885.380000000001,14100.0,14.879999999999999,0.2429510642199675,0.11218736446436307,0.00012174429133408925,141.25,293.75,0.31,0.23799284394301454,0.13047787610619474,0.00014159292035398243
2023-01-08,870770,7911.029999999999,14984.64,15.84,0.11123602494726739,0.0639095035665394,7.205130052597454e-05,138.79000000000002,312.18,0.33,0.11123602494726685,0.0639095035665394,7.205130052597455e-05
2023-01-09,870038,7822.68,15490.23,16.41,0.3297738646428855,0.20249198484406863,0.00014573010784027987,137.24,321.05,0.34,0.3297738646428859,0.2024919848440689,0.00014573010784027951
2023-01-10,867893,7461.299999999999,17074.26,17.55,0.29510290139311923,0.19090909090909097,7.639419404125291e-05,130.89999999999998,348.84000000000003,0.36,0.2951029013931182,0.190909090909091,7.639419404125294e-05
2023-01-11,866066,7078.260000000002,18498.69,18.12,0.25016732749379944,0.18134965372845854,0.0,124.17999999999995,373.83000000000004,0.37,0.2501673274938012,0.18134965372845863,0.0
2023-01-12,864599,6630.810000000001,19782.329999999998,18.12,0.2527318017110753,0.16891601478552434,0.0,116.33000000000004,396.35,0.37,0.2527318017110733,0.16891601478552368,0.0
2023-01-13,863213,6300.779999999999,20902.38,18.12,0.263129254830887,0.17188348109281712,0.0002713949701465529,110.53999999999996,416.0,0.37,0.263129254830889,0.17188348109281715,0.00027139497014655364
2023-01-14,861847,5996.399999999998,21985.38,19.83,0.22251018317671725,0.15180608365018972,0.0,105.20000000000005,435.0,0.4,0.2225101831767171,0.1518060836501903,0.0
2023-01-15,860747,5713.110000000001,22895.67,19.83,0.1287063504220516,0.0730320263394196,0.0,100.23000000000002,450.97,0.4,0.10480374248652712,0.07303202633941926,0.0
2023-01-16,860254,5640.9699999999975,23312.91,19.83,0.3843043066808707,0.21674463789029164,0.00020209290246181084,97.83999999999997,458.29,0.4,0.31661070130495456,0.21923548650858538,0.00020441537203597676
2023-01-17,858803,5434.02,24535.559999999998,20.97,0.2979304080408197,0.19164265129683053,0.0,90.89999999999998,479.74,0.42,0.25443341126858043,0.20099009900990084,0.0
2023-01-18,857720,5150.73,25576.95,20.97,0.2815317451848652,0.16234397842635875,0.0001106639253076749,83.46000000000004,498.01,0.42,0.24825784427126857,0.17577282530553637,0.00011981787682722268
2023-01-19,856752,4992.139999999999,26413.14,21.54,0.3270120323996847,0.1582527733597216,0.00034253847047558783,78.46999999999991,512.6800000000001,0.43,0.2973519826319426,0.17662801070472683,0.0003823117114820958
2023-01-20,855665,4963.02,27203.16,23.25,0.2792775594601183,0.1568843164041247,0.00011484942635733893,75.48000000000002,526.54,0.46,0.26238525866190804,0.18097509273979967,0.00013248542660307302
2023-01-21,854742,4830.5,27981.78,23.82,0.1979521187747962,0.12980022771969776,0.00023600041403581422,71.04999999999995,540.2,0.47,0.19237269338543775,0.15482054890921895,0.0002814919071076711
2023-01-22,854107,4648.0,28608.78,24.96,0.12709115012973315,0.07424698795180691,0.00015060240963855407,66.39999999999998,551.2,0.49,0.1270911501297312,0.0742469879518065,0.0001506024096385544
2023-01-23,853715,4577.300000000003,28953.879999999997,25.66,0.14816833904502388,0.22189937299281237,0.0,65.38999999999999,556.13,0.5,0.1481683390450251,0.22189937299281226,0.0
2023-01-24,853264,3877.2999999999993,29969.579999999998,25.66,0.2615460881354606,0.19552265751940842,0.0005416140097490518,55.389999999999986,570.64,0.5,0.2615460881354596,0.19552265751940862,0.0005416140097490527
2023-01-25,852593,3588.9000000000015,30727.68,27.759999999999998,0.4913092435935438,0.1888043690267208,0.0,51.26999999999998,581.47,0.53,0.49130924359354744,0.18880436902672038,0.0
2023-01-26,851422,3731.0,31405.28,27.759999999999998,0.4623353149631839,0.20393996247654822,0.0005628517823639779,53.30000000000007,591.15,0.53,0.4623353149631836,0.20393996247654766,0.0005628517823639773
2023-01-27,850281,3768.7999999999956,32166.18,29.86,0.3549517454952441,0.17143387815750352,0.00018573551263001488,53.84000000000003,602.02,0.56,0.3549517454952444,0.17143387815750394,0.00018573551263001284
2023-01-28,849396,3742.199999999997,32812.28,30.56,0.2867624637237661,0.11878039655817443,0.0,53.460000000000036,611.25,0.57,0.28676246372376657,0.11878039655817468,0.0
2023-01-29,848686,3794.699999999997,33256.78,30.56,0.10027407497530225,0.07231138166390008,0.0001844678103670909,54.210000000000036,617.6,0.57,0.28382893552754057,0.07231138166389885,0.00018446781036709098
2023-01-30,848449,3695.6800000000003,33531.18,31.259999999999998,0.2891286980298094,0.08542406268940954,0.0,57.40000000000009,621.52,0.58,0.7546806291092404,0.07857142857142829,0.0
2023-01-31,847781,3874.300000000003,33846.88,31.259999999999998,0.3185754404342563,0.12123480370647705,0.0,72.93000000000006,626.03,0.58,0.6861022762707132,0.0920060331825042,0.0
2023-02-01,847010,3975.1399999999994,34316.58,31.259999999999998,0.2200176448191607,0.20620657385651756,0.0005282832805888602,89.35000000000002,632.74,0.58,0.39549425565173246,0.13105763850028018,0.0003357582540570791
2023-02-02,846467,3557.260000000002,35136.28,33.36,0.25147876896892113,0.22452674249281657,0.00019678066826714813,93.92999999999995,644.45,0.61,0.38567815362014857,0.12147343766634701,0.00010646225912913887
2023-02-03,845910,3170.7400000000052,35934.979999999996,34.059999999999995,0.2833596950165424,0.19538025823624736,0.0,99.23000000000002,655.86,0.62,0.3670669231638059,0.08918673788168922,0.0
2023-02-04,845350,2965.6399999999994,36554.479999999996,34.059999999999995,0.32372857541618033,0.16758608597132493,0.0,107.17999999999995,664.71,0.62,0.36314096987534306,0.06624370218324338,0.0
2023-02-05,844752,2911.1600000000035,37051.479999999996,34.059999999999995,0.12582715666500627,0.060244026436198785,0.0,118.01999999999998,671.8100000000001,0.62,0.12582715666500408,0.06024402643619738,0.0
2023-02-06,844524,2904.5,37226.86,34.059999999999995,0.30264868368770537,0.17019108280254766,0.00025477707006369495,117.74999999999989,678.9200000000001,0.62,0.3026486836877049,0.17019108280254763,0.00025477707006369473
2023-02-07,843978,2814.220000000001,37721.18,34.8,0.40684188923981673,0.20273468314488585,0.0007888509071785425,114.08999999999992,698.96,0.65,0.4068418892398218,0.2027346831448857,0.0007888509071785436
2023-02-08,843269,2768.3399999999965,38291.72,37.019999999999996,0.2807995500057058,0.14514835605453094,0.0002673082063619364,112.23000000000002,722.09,0.74,0.28079955000570367,0.14514835605453053,0.0002673082063619355
2023-02-09,842787,2723.199999999997,38693.54,37.76,0.29330478622661177,0.1513586956521742,0.00027173913043478364,110.39999999999998,738.38,0.77,0.2933047862266096,0.15135869565217427,0.0002717391304347829
2023-02-10,842292,2677.3199999999997,39105.72,38.5,0.2744332472466579,0.1547816473189586,0.00027639579878385663,108.53999999999996,755.09,0.8,0.27443324724665985,0.15478164731896038,0.0002763957987838578
2023-02-11,841837,2599.6200000000026,39520.119999999995,39.239999999999995,0.27658703539267476,0.17022487902078134,0.0,105.38999999999999,771.89,0.83,0.27658703539267426,0.1702248790207805,0.0
2023-02-12,841391,2487.1399999999994,39962.64,39.239999999999995,0.11738573410966986,0.06783695328771247,0.00029753049687593065,100.82999999999993,789.83,0.83,0.32059492391279015,0.06783695328771122,0.00029753049687593027
2023-02-13,841206,2451.6199999999953,40131.36,39.98,0.31570099880869507,0.16480531240567528,0.0006036824630244519,108.79000000000008,796.67,0.86,0.7883991316878203,0.15056530931151746,0.0005515212795293676
2023-02-14,840715,2401.0999999999985,40535.4,41.46,0.35852807431620926,0.21850818374911354,0.0009245762358918829,131.69000000000005,813.05,0.9199999999999999,0.7237416580755072,0.16151568076543463,0.0006834231908269424
2023-02-15,840170,2268.840000000004,41060.06,43.68,0.3228126112861243,0.15720808871493788,0.0,154.01999999999998,834.32,1.01,0.528365843534332,0.0938839111803657,0.0
2023-02-16,839704,2247.6800000000003,41416.74,43.68,0.3037022607158215,0.16296803815489877,0.000987685079726651,176.84000000000015,848.78,1.01,0.4269684368242243,0.0839742139787379,0.0005089346301741688
2023-02-17,839273,2191.699999999997,41783.04,45.9,0.2914788204487239,0.15362503992334606,0.00033763745038098414,196.4699999999999,863.63,1.1,0.3607036789662758,0.0694762559169338,0.0001526950679493043
2023-02-18,838868,2146.5999999999985,42119.74,46.64,0.31239240227779275,0.1537501164632447,0.0,215.22000000000003,877.28,1.13,0.34619951198747817,0.06216894340674656,0.0
2023-02-19,838442,2123.279999999999,42449.78,46.64,0.10829494326778864,0.0627331298745324,0.00033909799932180365,235.91999999999996,890.66,1.13,0.10829494326778837,0.06273312987453404,0.00033909799932180435
2023-02-20,838297,2094.480000000003,42582.979999999996,47.36,0.2880449468988503,0.1687865245788948,0.0,232.72000000000003,905.46,1.21,0.28804494689884735,0.16878652457889295,0.0
2023-02-21,837914,2016.7200000000012,42936.5,47.36,0.3610210625934307,0.19457336665476677,0.0003570153516601206,224.07999999999993,944.74,1.21,0.3610210625934339,0.19457336665476632,0.00035701535166012184
2023-02-22,837453,1956.239999999998,43328.9,48.08,0.2869478909283047,0.17151269782848585,0.0003680529996319468,217.36,988.34,1.29,0.2869478909283046,0.1715126978284877,0.0003680529996319463
2023-02-23,837098,1876.3199999999997,43664.42,48.8,0.24549081963713434,0.16538756715272435,0.0,208.4799999999998,1025.6200000000001,1.3699999999999999,0.24549081963713826,0.16538756715272365,0.0
2023-02-24,836806,1776.239999999998,43974.74,48.8,0.3144940600529924,0.1641670044588563,0.0004053506282934737,197.36000000000013,1060.1,1.3699999999999999,0.3144940600529876,0.16416700445885726,0.00040535062829347396
2023-02-25,836453,1738.800000000003,44266.34,49.519999999999996,0.3450071046947847,0.1763975155279507,0.0008281573498964776,193.20000000000005,1092.5,1.45,0.3450071046947901,0.17639751552794988,0.0008281573498964797
2023-02-26,836075,1704.239999999998,44573.06,50.959999999999994,0.1405689935512801,0.06125897760878842,0.0,189.36000000000013,1126.58,1.6099999999999999,0.2832360317824323,0.06125897760878817,0.0
2023-02-27,835912,1709.0499999999956,44677.46,50.959999999999994,0.34417918801726666,0.1613527983382597,0.0008425733594687156,202.21000000000004,1138.18,1.6099999999999999,0.6494962435891785,0.1515256416596601,0.0007912566144107617
2023-02-28,835514,1699.949999999997,44953.22,52.4,0.3722053033765384,0.19525280155298616,0.0012706256066354895,231.26999999999998,1168.82,1.77,0.6102018417476148,0.15946728931551915,0.0010377480866519643
2023-03-01,835087,1654.1199999999953,45285.14,54.559999999999995,0.2697382829276494,0.15452325103378187,0.0013058302904263353,258.44000000000005,1205.7,2.01,0.38444503905096794,0.10989010989010933,0.0009286488159727603
2023-03-02,834787,1599.5199999999968,45540.74,56.72,0.34424752159143185,0.13143943182954784,0.00045013504051215385,275.0400000000002,1234.1,2.25,0.44756096958357455,0.08493310063990733,0.0002908667830133799
2023-03-03,834414,1639.1900000000023,45750.979999999996,57.44,0.3252858235683421,0.1550521904111196,0.0004392413326093972,307.6299999999999,1257.46,2.33,0.3874649807726202,0.09179858921431597,0.00026005266066378473
2023-03-04,834053,1626.9000000000015,46005.14,58.16,0.2680495768294841,0.1672874792550224,0.0,333.53999999999996,1285.7,2.41,0.2927146891982946,0.09066378845116031,0.0
2023-03-05,833757,1553.060000000005,46277.299999999996,58.16,0.0009489650008958735,0.07031924072476194,0.000431406384814495,347.70000000000005,1315.94,2.41,0.0009489650008958734,0.07031924072476285,0.00043140638481449495
2023-03-06,833757,1443.8500000000058,46386.509999999995,58.83,0.5164958892207716,0.18468677494199703,0.0,323.25,1340.39,2.56,0.5164958892207777,0.18468677494199479,0.0
2023-03-07,833251,1516.2099999999991,46653.17,58.83,0.361814245877632,0.18868758285461557,0.0008837825894829853,339.45000000000005,1400.09,2.56,0.3618142458776296,0.18868758285461829,0.0008837825894829866
2023-03-08,832881,1478.020000000004,46939.259999999995,60.169999999999995,0.3284056007178151,0.1359927470534901,0.0009066183136899363,330.89999999999986,1464.14,2.86,0.32840560071782104,0.13599274705349054,0.0009066183136899377
2023-03-09,832554,1496.1100000000006,47140.259999999995,61.51,0.3314677365896448,0.16703985669503138,0.0,334.9499999999998,1509.14,3.16,0.3314677365896419,0.16703985669502866,0.0
2023-03-10,832218,1471.3199999999997,47390.17,61.51,0.332170968881577,0.16438979963570308,0.0,329.4000000000001,1565.09,3.16,0.33217096888158076,0.1643897996357015,0.0
2023-03-11,831887,1451.219999999994,47632.04,61.51,0.3206202024954791,0.1366574330563254,0.0,324.89999999999986,1619.24,3.16,0.32062020249547346,0.13665743305632536,0.0
2023-03-12,831572,1463.949999999997,47830.36,61.51,0.10967519058189976,0.0,0.0,327.7499999999998,1663.64,3.16,0.2536891610721698,0.0,0.0
2023-03-13,831442,1536.75,47830.36,61.51,0.25416335035616305,0.22060842687489624,0.00043598503334960255,365.4499999999998,1663.64,3.16,0.5522863238771757,0.20768915036256644,0.00041045286632918315
2023-03-14,831127,1374.1299999999974,48169.38,62.18,0.30575590408419057,0.18040505629016318,0.0,380.9000000000001,1739.54,3.31,0.5712177199629133,0.14570753478603304,0.0
2023-03-15,830787,1316.6299999999974,48417.28,62.18,0.2991361327332994,0.1664021023370248,0.0015266247920828191,424.0,1795.04,3.31,0.4779585694500943,0.11568396226415084,0.0010613207547169805
2023-03-16,830472,1273.9400000000023,48636.369999999995,64.19,0.2721974953078634,0.17671161907154356,0.001051854875425845,466.29999999999995,1844.09,3.76,0.38323801700952465,0.10808492386875422,0.0006433626420759165
2023-03-17,830194,1204.5,48861.49,65.53,0.2929198716608212,0.18411789124117625,0.0005562474055624755,496.51999999999975,1894.49,4.06,0.36710759552731365,0.09999597196487531,0.00030210263433497225
2023-03-18,829910,1141.770000000004,49083.259999999995,66.2,0.29264781502806464,0.18484458340997062,0.0,529.23,1944.1399999999999,4.21,0.3269560890746074,0.08928065302420497,0.0
2023-03-19,829640,1081.9199999999983,49294.31,66.2,0.0,0.06728778467909183,0.0,560.2800000000002,1991.3899999999999,4.21,0.0,0.06728778467908908,0.0
2023-03-20,829640,1009.1199999999953,49367.11,66.2,0.4931564342444373,0.17480577136514489,0.0,522.5800000000002,2029.09,4.21,0.4931564342444288,0.17480577136515005,0.0
2023-03-21,829238,1057.8400000000038,49543.509999999995,66.2,0.3617849080017569,0.17998941238750735,0.0005293806246691239,547.81,2120.44,4.21,0.36178490800175034,0.17998941238750646,0.0005293806246691372
2023-03-22,828930,1039.9200000000055,49733.909999999996,66.75999999999999,0.3788789514684083,0.16962843295638175,0.0010770059235325781,538.5299999999997,2219.04,4.5,0.37887895146841355,0.16962843295638116,0.00107700592353258
2023-03-23,828614,1040.4800000000032,49910.31,67.88,0.3204478955056792,0.14962325080731953,0.0,538.8200000000002,2310.39,5.08,0.3204478955056803,0.14962325080731945,0.0
2023-03-24,828345,1035.4400000000023,50065.99,67.88,0.3304943473840953,0.1535965386695516,0.0,536.21,2391.0099999999998,5.08,0.33049434738410083,0.15359653866955134,0.0
