stdDay,Susceptible,22D_Infected,22D_Recovered,22D_dead,22D_alpha,22D_beta,22D_gamma,23A_Infected,23A_Recovered,23A_dead,23A_alpha,23A_beta,23A_gamma
2022-12-19,524311,271.2,0.0,0.0,6.511357099531364,0.0,0.0,5.65,0.0,0.0,6.511357099531364,0.0,0.0
2022-12-20,522593,1095.84,0.0,0.0,1.9357557744424474,0.0,0.0,22.83,0.0,0.0,1.9357557744424476,0.0,0.0
2022-12-21,520536,2083.2,0.0,0.0,0.869727735976366,0.0,0.0,43.4,0.0,0.0,0.8697277359763659,0.0,0.0
2022-12-22,518786,2923.2,0.0,0.0,0.5497567176171818,0.0,0.0,60.9,0.0,0.0,0.5497567176171817,0.0,0.0
2022-12-23,517239,3665.76,0.0,0.0,0.47381337635528875,0.0,0.0,76.37,0.0,0.0,0.4738133763552885,0.0,0.0
2022-12-24,515572,4465.92,0.0,0.0,0.3457062582984324,0.0,0.0,93.03999999999999,0.0,0.0,0.34570625829843266,0.0,0.0
2022-12-25,514095,5174.88,0.0,0.0,0.1249880548715621,0.05240701233651795,9.275577404693442e-05,107.81,0.0,0.0,0.12498805487156209,0.05240701233651795,9.275577404693442e-05
2022-12-26,513479,5199.36,271.2,0.48,0.3560844544497646,0.15860413589364844,9.231905465288036e-05,108.32,5.65,0.01,0.35608445444976466,0.15860413589364847,9.231905465288036e-05
2022-12-27,511716,5220.96,1095.84,0.96,0.45649097986975873,0.1891146455824216,9.193711501333087e-05,108.77,22.83,0.02,0.4564909798697589,0.18911464558242164,9.193711501333087e-05
2022-12-28,509454,5319.36,2083.2,1.44,0.35776167275535725,0.15791373398303557,9.023641941887746e-05,110.82,43.4,0.03,0.35776167275535675,0.15791373398303557,9.023641941887749e-05
2022-12-29,507656,5342.400000000001,2923.2,1.92,0.29786722294037804,0.13899371069182395,0.0001796945193171608,111.29999999999998,60.9,0.04,0.29786722294037843,0.13899371069182398,0.00017969451931716083
2022-12-30,506159,5318.4,3665.76,2.88,0.3207166887236091,0.1504512635379061,0.0,110.79999999999998,76.37,0.06,0.3207166887236097,0.15045126353790605,0.0
2022-12-31,504557,5287.199999999999,4465.92,2.88,0.28969445699313623,0.1340898774398548,9.078529278256925e-05,110.15,93.03999999999999,0.06,0.2896944569931364,0.13408987743985484,9.07852927825693e-05
2023-01-01,503124,5266.079999999999,5174.88,3.36,0.14420239427051346,0.0561480266156229,0.0,109.71000000000001,107.81,0.07,0.12143359517516887,0.05614802661562297,0.0
2023-01-02,502527,5310.6900000000005,5470.5599999999995,3.36,0.3874799151220345,0.1593465255927197,9.038373544680634e-05,109.52000000000001,113.97,0.07,0.3296661012714345,0.16097516435354267,9.130752373995612e-05
2023-01-03,500912,5384.999999999999,6316.8,3.84,0.5176881569243327,0.2016267409470751,0.0,108.03999999999999,131.6,0.08,0.45268333447610876,0.20936690114772313,0.0
2023-01-04,498730,5542.98,7402.5599999999995,3.84,0.37711421821944857,0.1556996417089726,0.0,107.23999999999998,154.22,0.08,0.34196728264951554,0.16766132040283468,0.0
2023-01-05,497101,5608.469999999999,8265.6,3.84,0.33277063687381814,0.12812050345281326,0.0001711696772916678,105.55000000000001,172.2,0.08,0.310277939861018,0.14182851729038368,0.0001894836570345808
