,Infected,predicted_Infected
2021-08-31,118.0,116.83050847457629
2021-09-01,122.0,112.1967213114754
2021-09-02,116.0,112.5344827586207
2021-09-03,107.0,122.50467289719626
2021-09-04,113.0,108.89380530973452
2021-09-05,115.0,106.1217391304348
2021-09-06,108.0,112.87037037037037
2021-09-07,106.0,99.84905660377359
2021-09-08,98.0,101.6734693877551
2021-09-09,94.0,93.82978723404254
2021-09-10,90.0,90.86666666666666
2021-09-11,87.0,92.06896551724138
2021-09-12,89.0,83.08988764044943
2021-09-13,85.0,102.61176470588236
2021-09-14,98.0,83.26530612244896
2021-09-15,96.0,98.00000000000003
2021-09-16,96.0,104.00000000000001
2021-09-17,104.0,99.69230769230771
2021-09-18,108.0,108.81481481481481
2021-09-19,113.0,112.77876106194691
2021-09-20,118.0,112.04237288135592
2021-09-21,117.0,113.96581196581195
2021-09-22,113.0,121.14159292035399
2021-09-23,117.0,121.6923076923077
2021-09-24,126.0,117.92857142857143
2021-09-25,127.0,129.96850393700788
2021-09-26,131.0,136.69465648854964
2021-09-27,141.0,115.20567375886527
2021-09-28,124.0,143.2741935483871
2021-09-29,126.0,130.88888888888889
2021-09-30,133.0,122.21052631578948
2021-10-01,129.0,131.96899224806202
2021-10-02,128.0,127.9921875
2021-10-03,127.0,121.95275590551182
2021-10-04,121.0,133.29752066115702
2021-10-05,127.0,121.95275590551181
2021-10-06,128.0,127.9921875
2021-10-07,129.0,124.03100775193798
2021-10-08,125.0,122.808
2021-10-09,119.0,120.79831932773108
2021-10-10,115.0,107.61739130434782
2021-10-11,104.0,117.21153846153848
2021-10-12,106.0,97.1320754716981
2021-10-13,99.0,94.22222222222221
2021-10-14,88.0,93.375
2021-10-15,83.0,77.39759036144578
2021-10-16,73.0,75.04109589041096
2021-10-17,66.0,71.89393939393939
2021-10-18,65.0,55.846153846153854
2021-10-19,55.0,62.636363636363626
2021-10-20,53.0,51.88679245283019
2021-10-21,50.0,43.46
2021-10-22,41.0,47.5609756097561
2021-10-23,39.0,36.7948717948718
2021-10-24,35.0,35.65714285714286
2021-10-25,32.0,35.0
2021-10-26,32.0,30.0
2021-10-27,30.0,30.933333333333334
2021-10-28,29.0,27.931034482758616
2021-10-29,27.0,32.22222222222222
2021-10-30,30.0,30.599999999999998
2021-10-31,34.0,30.0
2021-11-01,34.0,39.0
2021-11-02,39.0,32.256410256410255
2021-11-03,37.0,30.56756756756757
2021-11-04,29.0,38.27586206896552
2021-11-05,30.0,29.0
2021-11-06,30.0,32.0
2021-11-07,32.0,30.9375
2021-11-08,33.0,29.09090909090909
2021-11-09,30.0,36.300000000000004
2021-11-10,33.0,33.63636363636363
2021-11-11,37.0,37.45945945945946
2021-11-12,42.0,34.357142857142854
2021-11-13,39.0,39.84615384615384
2021-11-14,37.0,37.94594594594595
2021-11-15,36.0,38.02777777777777
2021-11-16,37.0,50.5945945945946
2021-11-17,52.0,44.11538461538461
2021-11-18,62.0,52.83870967741935
2021-11-19,63.0,66.92063492063492
2021-11-20,68.0,67.63235294117646
2021-11-21,73.0,71.72602739726025
2021-11-22,77.0,77.74025974025973
2021-11-23,82.0,79.8170731707317
2021-11-24,85.0,95.50588235294119
2021-11-25,99.0,92.72727272727273
2021-11-26,108.0,108.16666666666666
2021-11-27,118.0,110.7457627118644
2021-11-28,121.0,131.6528925619835
2021-11-29,135.0,135.34074074074076
2021-11-30,151.0,138.57615894039736
2021-12-01,155.0,149.0516129032258
2021-12-02,153.0,159.05228758169937
2021-12-03,157.0,153.97452229299364
2021-12-04,158.0,165.94303797468353
2021-12-05,167.0,165.56886227544913
2021-12-06,175.0,169.86285714285714
2021-12-07,178.0,183.84831460674158
2021-12-08,187.0,174.19251336898395
2021-12-09,183.0,181.89071038251365
2021-12-10,178.0,178.8876404494382
2021-12-11,174.0,188.22988505747122
2021-12-12,184.0,171.16304347826085
2021-12-13,181.0,181.9668508287293
2021-12-14,179.0,187.06703910614527
2021-12-15,185.0,198.35135135135135
2021-12-16,205.0,201.24390243902437
2021-12-17,223.0,237.17488789237663
2021-12-18,258.0,229.05038759689924
2021-12-19,265.0,260.92075471698115
2021-12-20,268.0,274.8880597014925
2021-12-21,278.0,297.8848920863309
2021-12-22,309.0,280.6990291262136
2021-12-23,312.0,333.75961538461536
2021-12-24,337.0,324.9614243323442
2021-12-25,351.0,334.1196581196581
2021-12-26,348.0,348.9827586206896
2021-12-27,346.0,345.98843930635843
