,Infected,predicted_Infected
2020-06-30,5,4.0
2020-07-01,5,5.0
2020-07-02,5,5.0
2020-07-03,5,5.0
2020-07-04,5,3.9999999999999996
2020-07-05,4,6.25
2020-07-06,5,4.0
2020-07-07,5,4.0
2020-07-08,4,5.0
2020-07-09,4,3.0
2020-07-10,3,4.0
2020-07-11,3,3.0
2020-07-12,3,5.0
2020-07-13,5,2.4000000000000004
2020-07-14,4,5.0
2020-07-15,4,7.0
2020-07-16,7,4.0
2020-07-17,7,7.0
2020-07-18,7,6.0
2020-07-19,6,5.833333333333334
2020-07-20,5,6.0
2020-07-21,5,5.0
2020-07-22,5,5.0
2020-07-23,5,5.0
2020-07-24,5,5.0
2020-07-25,5,5.0
2020-07-26,5,3.0
2020-07-27,3,5.0
2020-07-28,3,3.0
2020-07-29,3,0.0
2020-07-30,0,3.0
2020-07-31,2,0.0
2020-08-01,2,2.0
2020-08-02,2,2.0
2020-08-03,2,2.0
2020-08-04,2,3.0
2020-08-05,3,3.333333333333333
2020-08-06,5,3.0
2020-08-07,5,5.0
2020-08-08,5,5.0
2020-08-09,5,5.0
2020-08-10,5,5.0
2020-08-11,5,5.0
2020-08-12,5,5.0
2020-08-13,5,3.9999999999999996
2020-08-14,4,8.75
2020-08-15,7,4.0
2020-08-16,7,8.0
2020-08-17,8,8.75
2020-08-18,10,12.0
2020-08-19,15,12.0
2020-08-20,18,22.5
2020-08-21,27,28.666666666666664
2020-08-22,43,36.41860465116279
2020-08-23,58,47.44827586206897
2020-08-24,64,65.25
2020-08-25,72,80.0
2020-08-26,90,83.19999999999999
2020-08-27,104,91.73076923076923
2020-08-28,106,101.05660377358491
2020-08-29,103,108.05825242718447
2020-08-30,105,104.96190476190475
2020-08-31,107,106.96261682242991
2020-09-01,109,103.07339449541283
2020-09-02,105,107.96190476190475
2020-09-03,104,98.9423076923077
2020-09-04,98,90.20408163265306
2020-09-05,85,86.47058823529412
2020-09-06,75,78.2
2020-09-07,69,66.30434782608695
2020-09-08,61,48.63934426229509
2020-09-09,43,43.976744186046524
2020-09-10,31,38.83870967741935
2020-09-11,28,34.32142857142858
2020-09-12,31,27.096774193548388
2020-09-13,30,27.900000000000002
2020-09-14,27,26.666666666666664
2020-09-15,24,24.750000000000004
2020-09-16,22,19.636363636363637
2020-09-17,18,18.333333333333336
2020-09-18,15,14.4
2020-09-19,12,8.749999999999998
2020-09-20,7,12.0
2020-09-21,7,9.0
2020-09-22,9,7.777777777777779
2020-09-23,10,9.0
2020-09-24,10,11.0
2020-09-25,11,7.272727272727273
2020-09-26,8,9.625
2020-09-27,7,9.142857142857142
2020-09-28,8,6.125
2020-09-29,7,8.0
2020-09-30,7,7.0
2020-10-01,7,7.0
2020-10-02,7,7.0
2020-10-03,7,7.0
2020-10-04,7,7.0
2020-10-05,7,5.0
2020-10-06,5,5.6000000000000005
2020-10-07,4,2.5
2020-10-08,2,2.0
2020-10-09,1,2.0
