,Infected,predicted_Infected
2021-08-31,1190,1155.983193277311
2021-09-01,1135,1119.7533039647578
2021-09-02,1068,1056.3576779026218
2021-09-03,994,1030.394366197183
2021-09-04,959,917.2992700729927
2021-09-05,885,947.0802259887007
2021-09-06,874,858.6727688787187
2021-09-07,848,817.3136792452829
2021-09-08,793,802.0176544766709
2021-09-09,750,761.2800000000001
2021-09-10,720,707.2916666666667
2021-09-11,679,697.7319587628866
2021-09-12,658,656.2978723404256
2021-09-13,636,651.7924528301887
2021-09-14,630,609.752380952381
2021-09-15,604,616.4403973509934
2021-09-16,591,597.8680203045685
2021-09-17,585,592.0102564102564
2021-09-18,586,591.9880546075086
2021-09-19,593,581.0590219224283
2021-09-20,588,603.0850340136054
2021-09-21,598,594.8829431438128
2021-09-22,605,587.1272727272727
2021-09-23,594,596.8518518518518
2021-09-24,586,610.2184300341297
2021-09-25,602,588.9202657807309
2021-09-26,605,609.9603305785125
2021-09-27,613,596.1174551386623
2021-09-28,604,622.134105960265
2021-09-29,613,595.1321370309952
2021-09-30,604,606.9105960264902
2021-10-01,598,593.8996655518395
2021-10-02,588,584.7789115646258
2021-10-03,575,577.7739130434783
2021-10-04,565,577.0353982300886
2021-10-05,567,565.0
2021-10-06,567,592.0
2021-10-07,592,570.8310810810812
2021-10-08,596,571.1409395973155
2021-10-09,575,580.4521739130435
2021-10-10,560,581.1607142857142
2021-10-11,566,556.0424028268551
2021-10-12,562,553.914590747331
2021-10-13,550,559.9563636363637
2021-10-14,548,535.948905109489
2021-10-15,534,527.4756554307116
2021-10-16,514,537.1167315175097
2021-10-17,517,512.0116054158607
2021-10-18,515,508.96893203883496
2021-10-19,507,511.9526627218935
2021-10-20,504,486.8809523809524
2021-10-21,484,514.4132231404959
2021-10-22,494,493.7975708502025
2021-10-23,504,494.98015873015873
2021-10-24,505,479.0495049504951
2021-10-25,480,513.4166666666666
2021-10-26,488,482.9508196721312
2021-10-27,491,492.969450101833
2021-10-28,496,501.88911290322585
2021-10-29,507,518.5009861932939
2021-10-30,530,528.045283018868
2021-10-31,552,549.2028985507246
2021-11-01,572,541.3846153846155
2021-11-02,561,617.8823529411766
2021-11-03,606,588.772277227723
2021-11-04,636,617.433962264151
2021-11-05,648,654.6481481481483
2021-11-06,667,655.7721139430286
2021-11-07,675,676.8814814814816
2021-11-08,685,687.8102189781022
2021-11-09,698,715.4226361031518
2021-11-10,729,714.2770919067215
2021-11-11,746,748.544235924933
2021-11-12,766,764.5039164490862
2021-11-13,785,789.4191082802548
2021-11-14,809,797.6143386897404
2021-11-15,822,867.0669099756692
2021-11-16,881,843.4597048808174
2021-11-17,904,911.2112831858409
2021-11-18,935,924.303743315508
2021-11-19,956,961.4069037656903
2021-11-20,983,1000.736520854527
2021-11-21,1029,1036.4965986394557
2021-11-22,1085,1038.483870967742
2021-11-23,1095,1130.5799086757993
2021-11-24,1141,1121.871165644172
2021-11-25,1169,1175.1616766467068
2021-11-26,1204,1208.8081395348838
2021-11-27,1245,1267.8265060240965
2021-11-28,1311,1317.173913043478
2021-11-29,1387,1303.4383561643838
2021-11-30,1379,1427.2320522117475
2021-12-01,1419,1445.083157152925
2021-12-02,1487,1480.0733019502352
2021-12-03,1551,1597.2546744036104
2021-12-04,1666,1663.6476590636257
2021-12-05,1787,1762.0257414661444
2021-12-06,1890,1885.3322751322755
2021-12-07,1994,2016.0631895687065
2021-12-08,2127,2139.307945463094
2021-12-09,2282,2318.0758106923754
2021-12-10,2487,2478.360273421793
2021-12-11,2701,2652.738615327656
2021-12-12,2881,2791.939604304061
2021-12-13,2978,3003.863331094695
2021-12-14,3105,3169.8196457326894
2021-12-15,3305,3281.6232980332825
2021-12-16,3493,3538.7059833953626
2021-12-17,3740,3643.367112299465
2021-12-18,3901,3889.561650858755
2021-12-19,4057,4066.386245994577
2021-12-20,4229,4127.990305036652
2021-12-21,4303,4404.921682547061
2021-12-22,4482,4476.771307452032
2021-12-23,4663,4595.419686896848
2021-12-24,4781,4683.481698389459
2021-12-25,4802,4823.811953352769
2021-12-26,4845,4830.742621259031
2021-12-27,4874,4875.815551908084
2021-12-28,4905,4827.297043832824
2021-12-29,4858,4813.119596541787
2021-12-30,4767,4727.556534508076
2021-12-31,4639,4612.861176977796
2022-01-01,4489,4487.087992871464
2022-01-02,4342,4290.499769691386
2022-01-03,4150,4248.882409638555
2022-01-04,4061,3969.120906180744
2022-01-05,3884,3846.6578269824927
2022-01-06,3679,3658.07556401196
2022-01-07,3465,3510.180086580087
2022-01-08,3306,3241.755898366606
2022-01-09,3093,3193.7691561590686
2022-01-10,2988,2966.712851405622
2022-01-11,2866,2850.3810188415914
2022-01-12,2734,2768.5098756400876
2022-01-13,2641,2596.31654676259
2022-01-14,2508,2568.3409090909095
2022-01-15,2439,2434.991389913899
2022-01-16,2368,2381.3209459459463
2022-01-17,2312,2336.2491349480974
2022-01-18,2281,2246.1166155195087
2022-01-19,2216,2255.2666967509026
2022-01-20,2191,2225.1026928343217
2022-01-21,2200,2245.7749999999996
2022-01-22,2255,2330.731707317073
2022-01-23,2389,2380.5399748848886
2022-01-24,2522,2604.9762093576524
2022-01-25,2750,2887.919272727273
2022-01-26,3149,3255.636710066688
2022-01-27,3728,3735.214055793992
2022-01-28,4422,4288.633197648123
2022-01-29,5087,5035.707882838608
2022-01-30,5793,5661.29621957535
2022-01-31,6447,6570.252210330385
2022-02-01,7312,7396.592314004378
2022-02-02,8389,8250.732149243058
2022-02-03,9466,9726.312592436088
2022-02-04,10975,10927.94715261959
2022-02-05,12670,12605.22494080505
2022-02-06,14552,14088.322567344698
2022-02-07,16181,15971.137012545576
2022-02-08,17759,18433.34709161552
2022-02-09,20231,19418.06331866937
2022-02-10,22121,22233.88820577731
2022-02-11,24311,24161.944551848952
2022-02-12,26554,26683.13982827446
2022-02-13,29145,29058.61300394579
2022-02-14,31894,31074.049194205803
2022-02-15,34005,36786.1953830319
2022-02-16,39221,38287.16248948268
2022-02-17,44160,43530.336322463765
2022-02-18,49012,48309.12266383743
2022-02-19,53617,53374.14752783633
2022-02-20,58389,58771.262292555104
2022-02-21,64002,62237.99207837254
2022-02-22,68221,73178.11237009133
2022-02-23,78002,76271.74619881541
2022-02-24,87207,86700.49266687306
2022-02-25,96932,96178.52853546818
2022-02-26,106904,106212.27969018932
2022-02-27,117139,115200.67543687412
2022-02-28,126230,124668.63515804484
2022-03-01,134344,135269.91864169596
2022-03-02,143965,141846.69690549787
2022-03-03,152005,159706.86549784552
2022-03-04,168626,165784.30111607938
2022-03-05,183912,186284.2720757754
2022-03-06,203171,201034.9131716633
2022-03-07,222087,215267.74646872625
2022-03-08,235310,239393.57141217968
2022-03-09,253647,253623.85630423384
2022-03-10,273388,263095.6263040075
2022-03-11,283572,291650.69477945636
2022-03-12,302515,302100.2850503281
2022-03-13,322281,316733.0106956353
2022-03-14,337428,336556.0803904833
2022-03-15,352374,359771.3270445606
2022-03-16,375707,378799.2128653445
2022-03-17,403882,377852.132345586
2022-03-18,406188,407786.70573724486
2022-03-19,410115,399589.79106835887
2022-03-20,403453,392347.37877770147
2022-03-21,385974,409006.60150942806
2022-03-22,391287,380882.091022702
2022-03-23,386125,378269.2653234057
2022-03-24,373279,379672.3258608173
2022-03-25,367041,357409.80414449616
2022-03-26,351437,347208.87774480216
2022-03-27,332448,329119.1098517663
2022-03-28,311336,325798.74101292493
2022-03-29,305109,287872.71316152584
2022-03-30,282115,273324.62695709197
2022-03-31,252726,266874.319994777
2022-04-01,239073,236802.78099158
2022-04-02,224010,227946.99658497388
2022-04-03,213585,218873.9793524826
2022-04-04,208688,200878.6739295024
2022-04-05,196273,192199.06110366687
2022-04-06,180765,185109.98330429013
2022-04-07,170484,170998.5326775533
2022-04-08,161273,160595.75251902055
2022-04-09,151919,152282.54431637915
2022-04-10,143450,147535.6417497386
2022-04-11,139311,132822.357889901
2022-04-12,128990,128423.3793239786
2022-04-13,118909,120689.2701982188
2022-04-14,111257,111144.33004664877
2022-04-15,103992,104006.55103277173
2022-04-16,97215,97848.64706063879
2022-04-17,91472,94314.66180907818
2022-04-18,88743,84375.27439910754
2022-04-19,81858,81442.60954335556
2022-04-20,75124,76505.6958628401
2022-04-21,70212,70477.16566968612
2022-04-22,65869,66067.64900028845
2022-04-23,61981,62355.618253981054
2022-04-24,58675,60465.1459735833
2022-04-25,57240,52931.533455625446
2022-04-26,51637,53535.368050041645
2022-04-27,48295,49950.73407900466
2022-04-28,45345,47022.112664278546
2022-04-29,43012,44590.97674596346
2022-04-30,41129,43021.94963708293
2022-05-01,39389,41840.266326129335
2022-05-02,38731,42731.61521258989
2022-05-03,36223,39236.54067621848
2022-05-04,34645,37725.28993494074
2022-05-05,33153,36320.24121515988
2022-05-06,30891,35206.01098751776
2022-05-07,30048,33364.44005285636
2022-05-08,29174,32434.692959976608
2022-05-09,28818,33210.401816207384
