Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
2020-01-20,서울,9535432,0,0,0,0.0,0.0,0.0
2020-01-21,서울,9535432,0,0,0,0.0,0.0,0.0
2020-01-22,서울,9535432,0,0,0,0.0,0.0,0.0
2020-01-23,서울,9535432,0,0,0,0.0,0.0,0.0
2020-01-24,서울,9535431,1,0,0,0.0,0.0,0.0
2020-01-25,서울,9535431,1,0,0,0.0,0.0,0.0
2020-01-26,서울,9535431,1,0,0,0.0,0.0,0.0
2020-01-27,서울,9535431,1,0,0,0.0,0.0,0.0
2020-01-28,서울,9535431,1,0,0,0.0,0.0,0.0
2020-01-29,서울,9535431,1,0,0,3.0000003146160883,0.0,0.0
2020-01-30,서울,9535428,4,0,0,0.7500003146161871,0.0,0.0
2020-01-31,서울,9535425,7,0,0,0.0,0.0,0.0
2020-02-01,서울,9535425,7,0,0,0.14285724772923822,0.0,0.0
2020-02-02,서울,9535424,8,0,0,0.0,0.0,0.0
2020-02-03,서울,9535424,8,0,0,0.0,0.0,0.0
2020-02-04,서울,9535424,8,0,0,0.2500002097442127,0.0,0.0
2020-02-05,서울,9535422,10,0,0,0.20000020974425672,0.0,0.0
2020-02-06,서울,9535420,12,0,0,0.0,0.08333333333333333,0.0
2020-02-07,서울,9535420,11,0,1,0.0,0.0,0.0
2020-02-08,서울,9535420,11,0,1,0.0,0.0,0.0
2020-02-09,서울,9535420,11,0,1,0.0,0.0,0.0
2020-02-10,서울,9535420,11,0,1,0.0,0.0,0.0
2020-02-11,서울,9535420,11,0,1,0.0,0.0,0.0
2020-02-12,서울,9535420,11,0,1,0.0,0.2727272727272727,0.0
2020-02-13,서울,9535420,8,0,4,0.0,0.375,0.0
2020-02-14,서울,9535420,5,0,7,0.0,0.0,0.0
2020-02-15,서울,9535420,5,0,7,0.40000050338632176,0.2,0.0
2020-02-16,서울,9535418,6,0,8,0.0,0.0,0.0
2020-02-17,서울,9535418,6,0,8,0.0,0.0,0.0
2020-02-18,서울,9535418,6,0,8,0.33333382273680434,0.3333333333333333,0.0
2020-02-19,서울,9535416,6,0,10,0.0,0.3333333333333333,0.0
2020-02-20,서울,9535416,4,0,12,1.250002097443887,0.0,0.0
2020-02-21,서울,9535411,9,0,12,0.2222227116260525,0.0,0.0
2020-02-22,서울,9535409,11,0,12,0.27272793056242933,0.0,0.0
2020-02-23,서울,9535406,14,0,12,0.28571506476568936,0.0,0.0
2020-02-24,서울,9535402,18,0,12,0.3888901123996194,0.0,0.0
2020-02-25,서울,9535395,25,0,12,0.32000124168951577,0.0,0.0
2020-02-26,서울,9535387,33,0,12,0.3030317331100299,0.0,0.0
2020-02-27,서울,9535377,43,0,12,0.16279163665023175,0.0,0.0
2020-02-28,서울,9535370,50,0,12,0.24000156050578006,0.0,0.0
2020-02-29,서울,9535358,62,0,12,0.1290332594309144,0.03225806451612903,0.0
2020-03-01,서울,9535350,68,0,14,0.13235407935610494,0.0,0.0
2020-03-02,서울,9535341,77,0,14,0.09090995849497721,0.0,0.0
2020-03-03,서울,9535334,84,0,14,0.0,0.023809523809523808,0.0
2020-03-04,서울,9535334,82,0,16,0.06097623643679444,0.0,0.0
2020-03-05,서울,9535329,87,0,16,0.022988754067461474,0.05747126436781609,0.0
2020-03-06,서울,9535327,84,0,21,0.03571467898868522,0.023809523809523808,0.0
2020-03-07,서울,9535324,85,0,23,0.14117806959617918,0.03529411764705882,0.0
2020-03-08,서울,9535312,94,0,26,0.10638431753197673,0.0425531914893617,0.0
2020-03-09,서울,9535302,100,0,30,0.1100014996903087,0.07,0.0
2020-03-10,서울,9535291,104,0,37,0.5096229203863675,0.07692307692307693,0.0
2020-03-11,서울,9535238,149,0,45,0.12751937292701018,0.06711409395973154,0.0
2020-03-12,서울,9535219,158,0,55,0.07595106366371404,0.04430379746835443,0.0
2020-03-13,서울,9535207,163,0,62,0.0797564831772521,0.0736196319018405,0.0
2020-03-14,서울,9535194,164,0,74,0.054879418545550764,0.04878048780487805,0.0
2020-03-15,서울,9535185,165,0,82,0.03636457832943795,0.05454545454545454,0.0
2020-03-16,서울,9535179,162,0,91,0.0740760395055296,0.043209876543209874,0.0
2020-03-17,서울,9535167,167,0,98,0.0299409518520131,0.0,0.0
