Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
2020-01-20,부산,3353379,0,0,0,0.0,0.0,0.0
2020-01-21,부산,3353379,0,0,0,0.0,0.0,0.0
2020-01-22,부산,3353379,0,0,0,0.0,0.0,0.0
2020-01-23,부산,3353379,0,0,0,0.0,0.0,0.0
2020-01-24,부산,3353379,0,0,0,0.0,0.0,0.0
2020-01-25,부산,3353379,0,0,0,0.0,0.0,0.0
2020-01-26,부산,3353379,0,0,0,0.0,0.0,0.0
2020-01-27,부산,3353379,0,0,0,0.0,0.0,0.0
2020-01-28,부산,3353379,0,0,0,0.0,0.0,0.0
2020-01-29,부산,3353379,0,0,0,0.0,0.0,0.0
2020-01-30,부산,3353379,0,0,0,0.0,0.0,0.0
2020-01-31,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-01,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-02,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-03,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-04,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-05,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-06,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-07,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-08,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-09,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-10,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-11,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-12,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-13,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-14,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-15,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-16,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-17,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-18,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-19,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-20,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-21,부산,3353379,0,0,0,0.0,0.0,0.0
2020-02-22,부산,3353377,2,0,0,3.5000020874479665,0.0,0.0
2020-02-23,부산,3353370,9,0,0,0.8888912745486879,0.0,0.0
2020-02-24,부산,3353362,17,0,0,1.058828897159118,0.0,0.0
2020-02-25,부산,3353344,35,0,0,0.3714324481558025,0.0,0.0
2020-02-26,부산,3353331,48,0,0,0.16666905235421137,0.0,0.0
2020-02-27,부산,3353323,56,0,0,0.08928720534398693,0.0,0.0
2020-02-28,부산,3353318,61,0,0,0.2295123716907,0.0,0.0
2020-02-29,부산,3353304,75,0,0,0.05333452618671018,0.0,0.0
2020-03-01,부산,3353300,79,0,0,0.07595115637080722,0.0,0.0
2020-03-02,부산,3353294,85,0,0,0.023530008193172938,0.0,0.0
2020-03-03,부산,3353292,87,0,0,0.03448365326392382,0.0,0.0
2020-03-04,부산,3353289,90,0,0,0.0,0.0,0.0
2020-03-05,부산,3353289,90,0,0,0.03333422797736789,0.0,0.0
2020-03-06,부산,3353286,93,0,0,0.010752986386987993,0.021505376344086023,0.0
2020-03-07,부산,3353285,92,0,2,0.01086986991536074,0.07608695652173914,0.0
2020-03-08,부산,3353284,86,0,9,0.0,0.09302325581395349,0.0
2020-03-09,부산,3353284,78,0,17,0.0,0.23076923076923078,0.0
2020-03-10,부산,3353284,60,0,35,0.033334277681222345,0.21666666666666667,0.0
2020-03-11,부산,3353282,49,0,48,0.040817507219762,0.16326530612244897,0.0
2020-03-12,부산,3353280,43,0,56,0.023256500542613467,0.11627906976744186,0.0
2020-03-13,부산,3353279,39,0,61,0.07692537088898084,0.358974358974359,0.0
2020-03-14,부산,3353276,28,0,75,0.10714614816760003,0.14285714285714285,0.03571428571428571
2020-03-15,부산,3353273,26,1,79,0.03846275426564297,0.23076923076923078,0.0
2020-03-16,부산,3353272,21,1,85,0.0,0.09523809523809523,0.0
2020-03-17,부산,3353272,19,1,87,0.0,0.15789473684210525,0.0
2020-03-18,부산,3353272,16,1,90,0.0,0.0,0.0
2020-03-19,부산,3353272,16,1,90,0.06250199432077087,0.1875,0.0
2020-03-20,부산,3353271,14,1,93,0.0,0.07142857142857142,0.0
2020-03-21,부산,3353271,13,1,94,0.0,0.07692307692307693,0.0
2020-03-22,부산,3353271,12,1,95,0.08333601727984406,0.0,0.0
2020-03-23,부산,3353270,13,1,95,0.15385115470524638,0.0,0.0
2020-03-24,부산,3353268,15,1,95,0.06666887346910537,0.13333333333333333,0.0
2020-03-25,부산,3353267,14,1,97,0.0,0.14285714285714285,0.07142857142857142
2020-03-26,부산,3353267,11,2,99,0.09091212729664425,0.09090909090909091,0.0
2020-03-27,부산,3353266,11,2,100,0.09091215440816099,0.2727272727272727,0.0
2020-03-28,부산,3353265,9,2,103,0.333344665572211,0.3333333333333333,0.1111111111111111
2020-03-29,부산,3353262,8,3,106,0.12500436142478577,0.125,0.0
2020-03-30,부산,3353261,8,3,107,0.12500439870323246,0.0,0.0
2020-03-31,부산,3353260,9,3,107,0.3333451626178704,0.0,0.0
2020-04-01,부산,3353257,12,3,107,0.0,0.0,0.0
2020-04-02,부산,3353257,12,3,107,0.0,0.08333333333333333,0.0
2020-04-03,부산,3353257,11,3,108,0.0,0.0,0.0
2020-04-04,부산,3353257,11,3,108,0.0,0.0,0.0
2020-04-05,부산,3353257,11,3,108,0.0,0.09090909090909091,0.0
2020-04-06,부산,3353257,10,3,109,0.10000363825379326,0.2,0.0
2020-04-07,부산,3353256,9,3,111,0.2222303735036434,0.1111111111111111,0.0
2020-04-08,부산,3353254,10,3,112,0.0,0.0,0.0
2020-04-09,부산,3353254,10,3,112,0.10000372772238549,0.1,0.0
2020-04-10,부산,3353253,10,3,113,0.0,0.1,0.0
2020-04-11,부산,3353253,9,3,114,0.0,0.3333333333333333,0.0
2020-04-12,부산,3353253,6,3,117,0.0,0.16666666666666666,0.0
2020-04-13,부산,3353253,5,3,118,0.0,0.2,0.0
2020-04-14,부산,3353253,4,3,119,0.2500093938632128,0.75,0.0
2020-04-15,부산,3353252,2,3,122,1.5000568105230385,0.0,0.0
2020-04-16,부산,3353249,5,3,122,0.0,0.0,0.0
2020-04-17,부산,3353249,5,3,122,0.0,0.0,0.0
2020-04-18,부산,3353249,5,3,122,0.0,0.0,0.0
2020-04-19,부산,3353249,5,3,122,0.4000155073482464,0.0,0.0
2020-04-20,부산,3353247,7,3,122,0.0,0.14285714285714285,0.0
2020-04-21,부산,3353247,6,3,123,0.3333464549435219,0.3333333333333333,0.0
2020-04-22,부산,3353245,6,3,125,0.16667332688187114,0.0,0.0
2020-04-23,부산,3353244,7,3,125,0.14286289421740347,0.14285714285714285,0.0
2020-04-24,부산,3353243,7,3,126,0.0,0.0,0.0
2020-04-25,부산,3353243,7,3,126,0.14286293682179993,0.0,0.0
2020-04-26,부산,3353242,8,3,126,0.0,0.0,0.0
2020-04-27,부산,3353242,8,3,126,0.0,0.0,0.0
2020-04-28,부산,3353242,8,3,126,0.0,0.125,0.0
2020-04-29,부산,3353242,7,3,127,0.0,0.42857142857142855,0.0
2020-04-30,부산,3353242,4,3,130,0.0,0.0,0.0
2020-05-01,부산,3353242,4,3,130,0.25001021399588813,0.0,0.0
2020-05-02,부산,3353241,5,3,130,0.0,0.0,0.0
2020-05-03,부산,3353241,5,3,130,0.0,0.4,0.0
2020-05-04,부산,3353241,3,3,132,0.0,0.0,0.0
2020-05-05,부산,3353241,3,3,132,0.0,0.6666666666666666,0.0
2020-05-06,부산,3353241,1,3,134,0.0,1.0,0.0
2020-05-07,부산,3353241,0,3,135,0.0,0.0,0.0
2020-05-08,부산,3353239,1,3,136,1.0000417506774792,0.0,0.0
2020-05-09,부산,3353238,2,3,136,0.0,0.5,0.0
2020-05-10,부산,3353238,1,3,137,0.0,0.0,0.0
2020-05-11,부산,3353238,1,3,137,0.0,0.0,0.0
2020-05-12,부산,3353238,1,3,137,3.000126146727432,0.0,0.0
2020-05-13,부산,3353235,4,3,137,0.0,0.0,0.0
2020-05-14,부산,3353235,4,3,137,0.0,0.0,0.0
2020-05-15,부산,3353235,4,3,137,0.0,0.25,0.0
2020-05-16,부산,3353235,3,3,138,0.0,0.0,0.0
2020-05-17,부산,3353235,3,3,138,0.0,0.0,0.0
2020-05-18,부산,3353235,3,3,138,0.0,0.0,0.0
2020-05-19,부산,3353235,3,3,138,0.0,0.0,0.0
2020-05-20,부산,3353235,3,3,138,0.0,0.0,0.0
2020-05-21,부산,3353235,3,3,138,0.0,0.6666666666666666,0.0
2020-05-22,부산,3353235,1,3,140,0.0,1.0,0.0
2020-05-23,부산,3353235,0,3,141,0.0,0.0,0.0
2020-05-24,부산,3353235,0,3,141,0.0,0.0,0.0
2020-05-25,부산,3353235,0,3,141,0.0,0.0,0.0
2020-05-26,부산,3353235,0,3,141,0.0,0.0,0.0
2020-05-27,부산,3353235,-3,3,144,-0.3333476478684017,-0.0,-0.0
2020-05-28,부산,3353234,-2,3,144,0.0,-0.0,-0.0
2020-05-29,부산,3353234,-2,3,144,-0.5000216209187907,-0.0,-0.0
2020-05-30,부산,3353233,-1,3,144,-1.0000435400701353,-0.0,-0.0
2020-05-31,부산,3353232,0,3,144,0.0,0.0,0.0
2020-06-01,부산,3353232,0,3,144,0.0,0.0,0.0
2020-06-02,부산,3353232,0,3,144,0.0,0.0,0.0
2020-06-03,부산,3353232,0,3,144,0.0,0.0,0.0
2020-06-04,부산,3353232,0,3,144,0.0,0.0,0.0
2020-06-05,부산,3353232,0,3,144,0.0,0.0,0.0
2020-06-06,부산,3353232,0,3,144,0.0,0.0,0.0
2020-06-07,부산,3353232,0,3,144,0.0,0.0,0.0
2020-06-08,부산,3353232,0,3,144,0.0,0.0,0.0
2020-06-09,부산,3353232,0,3,144,0.0,0.0,0.0
