Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
2020-01-20,강원,1539277,0,0,0,0.0,0.0,0.0
2020-01-21,강원,1539277,0,0,0,0.0,0.0,0.0
2020-01-22,강원,1539277,0,0,0,0.0,0.0,0.0
2020-01-23,강원,1539277,0,0,0,0.0,0.0,0.0
2020-01-24,강원,1539277,0,0,0,0.0,0.0,0.0
2020-01-25,강원,1539277,0,0,0,0.0,0.0,0.0
2020-01-26,강원,1539277,0,0,0,0.0,0.0,0.0
2020-01-27,강원,1539277,0,0,0,0.0,0.0,0.0
2020-01-28,강원,1539277,0,0,0,0.0,0.0,0.0
2020-01-29,강원,1539277,0,0,0,0.0,0.0,0.0
2020-01-30,강원,1539277,0,0,0,0.0,0.0,0.0
2020-01-31,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-01,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-02,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-03,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-04,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-05,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-06,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-07,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-08,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-09,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-10,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-11,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-12,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-13,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-14,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-15,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-16,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-17,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-18,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-19,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-20,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-21,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-22,강원,1539277,0,0,0,0.0,0.0,0.0
2020-02-23,강원,1539271,6,0,0,0.0,0.0,0.0
2020-02-24,강원,1539271,6,0,0,0.0,0.0,0.0
2020-02-25,강원,1539271,6,0,0,0.0,0.0,0.0
2020-02-26,강원,1539271,6,0,0,0.0,0.0,0.0
2020-02-27,강원,1539271,6,0,0,0.0,0.0,0.0
2020-02-28,강원,1539271,6,0,0,0.16666731632484902,0.0,0.0
2020-02-29,강원,1539270,7,0,0,0.0,0.0,0.0
2020-03-01,강원,1539270,7,0,0,1.7142935101889671,0.0,0.0
2020-03-02,강원,1539258,19,0,0,0.052632228611037536,0.0,0.0
2020-03-03,강원,1539257,20,0,0,0.05000064966409118,0.0,0.0
2020-03-04,강원,1539256,21,0,0,0.09523939456712173,0.0,0.0
2020-03-05,강원,1539254,23,0,0,0.08695782106984519,0.0,0.0
2020-03-06,강원,1539252,25,0,0,0.0400006496662015,0.0,0.04
2020-03-07,강원,1539251,25,1,0,0.04000067565328851,0.24,0.0
2020-03-08,강원,1539250,20,1,6,0.050000877050511615,0.0,0.0
2020-03-09,강원,1539249,21,1,6,0.0,0.0,0.0
2020-03-10,강원,1539249,21,1,6,0.047619913842337894,0.0,0.0
2020-03-11,강원,1539248,22,1,6,0.0,0.0,0.0
2020-03-12,강원,1539248,22,1,6,0.0,0.0,0.0
2020-03-13,강원,1539248,22,1,6,0.0,0.045454545454545456,0.0
2020-03-14,강원,1539248,21,1,7,0.0,0.0,0.0
2020-03-15,강원,1539248,21,1,7,0.0,0.5714285714285714,0.0
2020-03-16,강원,1539248,9,1,19,0.0,0.1111111111111111,0.0
2020-03-17,강원,1539248,8,1,20,0.12500235504610044,0.125,0.0
2020-03-18,강원,1539247,8,1,21,0.0,0.25,0.0
2020-03-19,강원,1539247,6,1,23,0.0,0.3333333333333333,0.0
2020-03-20,강원,1539247,4,1,25,0.0,0.25,0.0
2020-03-21,강원,1539247,3,1,26,0.0,0.3333333333333333,0.0
2020-03-22,강원,1539247,2,1,27,0.0,0.5,0.0
2020-03-23,강원,1539247,1,1,28,0.0,0.0,0.0
2020-03-24,강원,1539247,1,1,28,1.0000194900493553,1.0,0.0
2020-03-25,강원,1539246,1,1,29,0.0,0.0,0.0
2020-03-26,강원,1539246,1,1,29,0.0,0.0,0.0
2020-03-27,강원,1539246,1,1,29,1.0000201397307513,0.0,0.0
2020-03-28,강원,1539245,2,1,29,1.0000207894129913,0.0,0.0
2020-03-29,강원,1539243,4,1,29,0.5000110443900021,0.0,0.0
2020-03-30,강원,1539241,6,1,29,0.0,0.0,0.0
2020-03-31,강원,1539241,6,1,29,0.33334112938346455,0.16666666666666666,0.0
2020-04-01,강원,1539239,7,1,30,0.14286066964630853,0.0,0.0
2020-04-02,강원,1539238,8,1,30,0.2500063343030772,0.0,0.0
2020-04-03,강원,1539236,10,1,30,0.100002663659114,0.0,0.0
2020-04-04,강원,1539235,11,1,30,0.27273471444049685,0.0,0.0
2020-04-05,강원,1539232,14,1,30,0.0,0.0,0.0
2020-04-06,강원,1539232,14,1,30,0.1428613193369903,0.0,0.0
2020-04-07,강원,1539230,16,1,30,0.1250038168434867,0.0625,0.0
2020-04-08,강원,1539228,17,1,31,0.0,0.0,0.0
2020-04-09,강원,1539228,17,1,31,0.0,0.0,0.0
2020-04-10,강원,1539228,17,1,31,0.0,0.058823529411764705,0.0
2020-04-11,강원,1539228,16,1,32,0.0,0.125,0.0
2020-04-12,강원,1539228,14,1,34,0.0,0.14285714285714285,0.0
2020-04-13,강원,1539228,12,1,36,0.0,0.0,0.0
2020-04-14,강원,1539228,12,1,36,0.16667197235670522,0.16666666666666666,0.0
2020-04-15,강원,1539226,12,1,38,0.08333609446132884,0.08333333333333333,0.0
2020-04-16,강원,1539225,12,1,39,0.0,0.16666666666666666,0.0
2020-04-17,강원,1539225,10,1,41,0.10000337832350696,0.1,0.0
2020-04-18,강원,1539224,10,1,42,0.0,0.3,0.1
2020-04-19,강원,1539224,6,2,45,0.0,0.0,0.0
2020-04-20,강원,1539224,6,2,45,0.0,0.3333333333333333,0.0
2020-04-21,강원,1539224,4,2,47,0.0,0.5,0.0
2020-04-22,강원,1539224,2,2,49,0.0,0.0,0.0
2020-04-23,강원,1539224,2,2,49,0.0,0.0,0.0
2020-04-24,강원,1539224,2,2,49,0.0,0.0,0.0
2020-04-25,강원,1539224,2,2,49,0.0,0.0,0.0
2020-04-26,강원,1539224,2,2,49,0.0,0.0,0.0
2020-04-27,강원,1539224,2,2,49,0.0,0.0,0.0
2020-04-28,강원,1539224,2,2,49,0.0,1.0,0.0
2020-04-29,강원,1539224,0,2,51,0.0,0.0,0.0
2020-04-30,강원,1539224,-1,2,52,0.0,-0.0,-0.0
2020-05-01,강원,1539224,-1,2,52,0.0,-1.0,-0.0
2020-05-02,강원,1539224,-2,2,53,0.0,-0.0,-0.0
2020-05-03,강원,1539224,-2,2,53,0.0,-0.0,-0.0
2020-05-04,강원,1539224,-2,2,53,0.0,-0.0,-0.0
2020-05-05,강원,1539224,-2,2,53,0.0,-0.0,-0.0
2020-05-06,강원,1539224,-2,2,53,0.0,-0.0,-0.0
2020-05-07,강원,1539224,-2,2,53,0.0,-0.0,-0.0
2020-05-08,강원,1539224,-2,2,53,0.0,-0.0,-0.0
2020-05-09,강원,1539224,-2,2,53,0.0,-0.0,-0.0
2020-05-10,강원,1539224,-2,2,53,-0.5000172164675187,-0.0,-0.0
2020-05-11,강원,1539223,-1,2,53,0.0,-0.0,-0.0
2020-05-12,강원,1539223,-1,2,53,0.0,-0.0,-0.0
2020-05-13,강원,1539223,-1,2,53,-1.0000350826358493,-0.0,-0.0
2020-05-14,강원,1539222,0,2,53,0.0,0.0,0.0
2020-05-15,강원,1539222,0,2,53,0.0,0.0,0.0
2020-05-16,강원,1539222,0,2,53,0.0,0.0,0.0
2020-05-17,강원,1539222,0,2,53,0.0,0.0,0.0
2020-05-18,강원,1539222,0,2,53,0.0,0.0,0.0
2020-05-19,강원,1539222,0,2,53,0.0,0.0,0.0
2020-05-20,강원,1539222,0,2,53,0.0,0.0,0.0
2020-05-21,강원,1539222,0,2,53,0.0,0.0,0.0
2020-05-22,강원,1539222,0,2,53,0.0,0.0,0.0
2020-05-23,강원,1539222,0,2,53,0.0,0.0,0.0
2020-05-24,강원,1539221,1,2,53,0.0,1.0,0.0
2020-05-25,강원,1539221,0,2,54,0.0,0.0,0.0
2020-05-26,강원,1539221,-1,3,54,0.0,-0.0,-0.0
2020-05-27,강원,1539221,-1,3,54,0.0,-1.0,-0.0
2020-05-28,강원,1539221,-2,3,55,0.0,-0.0,-0.0
2020-05-29,강원,1539221,-2,3,55,-0.500018191020003,-0.0,-0.0
2020-05-30,강원,1539220,-1,3,55,0.0,-0.0,-0.0
2020-05-31,강원,1539220,-1,3,55,0.0,-0.0,-0.0
2020-06-01,강원,1539220,-1,3,55,0.0,-0.0,-0.0
2020-06-02,강원,1539220,-1,3,55,0.0,-0.0,-0.0
2020-06-03,강원,1539220,-1,3,55,0.0,-0.0,-0.0
2020-06-04,강원,1539220,-1,3,55,0.0,-0.0,-0.0
2020-06-05,강원,1539220,-1,3,55,-1.0000370317433505,-0.0,-0.0
2020-06-06,강원,1539219,0,3,55,0.0,0.0,0.0
2020-06-07,강원,1539219,-1,3,56,0.0,-0.0,-0.0
2020-06-08,강원,1539219,-1,3,56,0.0,-0.0,-0.0
2020-06-09,강원,1539219,-1,3,56,-1.0000376814475394,-0.0,-0.0
2020-06-10,강원,1539218,0,3,56,0.0,0.0,0.0
2020-06-11,강원,1539218,0,3,56,0.0,0.0,0.0
2020-06-12,강원,1539218,0,3,56,0.0,0.0,0.0
2020-06-13,강원,1539218,-1,3,57,-1.0000383311525722,-0.0,-0.0
2020-06-14,강원,1539217,0,3,57,0.0,0.0,0.0
2020-06-15,강원,1539217,0,3,57,0.0,0.0,0.0
2020-06-16,강원,1539217,0,3,57,0.0,0.0,0.0
2020-06-17,강원,1539217,0,3,57,0.0,0.0,0.0
2020-06-18,강원,1539217,0,3,57,0.0,0.0,0.0
2020-06-19,강원,1539217,0,3,57,0.0,0.0,0.0
2020-06-20,강원,1539217,-1,3,58,-2.000077961716899,-0.0,-0.0
2020-06-21,강원,1539215,1,3,58,0.0,0.0,0.0
2020-06-22,강원,1539215,1,3,58,0.0,0.0,0.0
2020-06-23,강원,1539215,1,3,58,1.0000402802727364,1.0,0.0
2020-06-24,강원,1539214,1,3,59,0.0,0.0,0.0
2020-06-25,강원,1539214,1,3,59,1.0000409299811461,0.0,0.0
2020-06-26,강원,1539213,2,3,59,0.0,0.0,0.0
2020-06-27,강원,1539213,2,3,59,0.0,0.5,0.0
2020-06-28,강원,1539213,1,3,60,0.0,0.0,0.0
2020-06-29,강원,1539213,1,3,60,1.0000415796904003,0.0,0.0
2020-06-30,강원,1539212,2,3,60,0.0,0.0,0.0
2020-07-01,강원,1539212,2,3,60,0.0,0.0,0.0
2020-07-02,강원,1539212,2,3,60,0.0,0.0,0.0
2020-07-03,강원,1539212,2,3,60,0.0,0.0,0.0
2020-07-04,강원,1539212,2,3,60,0.5000211147002492,1.0,0.0
2020-07-05,강원,1539211,1,3,62,1.0000428791114409,0.0,0.0
2020-07-06,강원,1539210,2,3,62,0.0,0.0,0.0
2020-07-07,강원,1539210,2,3,62,0.0,0.5,0.0
2020-07-08,강원,1539210,1,3,63,0.0,0.0,0.0
2020-07-09,강원,1539210,1,3,63,0.0,1.0,0.0
2020-07-10,강원,1539210,0,3,64,0.0,0.0,0.0
2020-07-11,강원,1539210,0,3,64,0.0,0.0,0.0
2020-07-12,강원,1539210,0,3,64,0.0,0.0,0.0
2020-07-13,강원,1539208,2,3,64,0.0,0.5,0.0
2020-07-14,강원,1539208,1,3,65,0.0,0.0,0.0
2020-07-15,강원,1539208,1,3,65,3.0001344847480005,0.0,0.0
2020-07-16,강원,1539205,4,3,65,0.0,0.0,0.0
2020-07-17,강원,1539205,4,3,65,0.0,0.0,0.0
2020-07-18,강원,1539205,4,3,65,0.0,0.25,0.0
2020-07-19,강원,1539205,3,3,66,0.0,0.3333333333333333,0.0
2020-07-20,강원,1539205,2,3,67,0.0,0.0,0.0
2020-07-21,강원,1539205,2,3,67,0.0,0.0,0.0
2020-07-22,강원,1539205,2,3,67,0.0,0.0,0.0
2020-07-23,강원,1539205,2,3,67,0.0,0.0,0.0
2020-07-24,강원,1539205,2,3,67,0.0,0.0,0.0
2020-07-25,강원,1539205,2,3,67,0.0,0.0,0.0
