Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
2020-06-14,전남,1833996,1,0,19,0.0,1.0,0.0
2020-06-15,전남,1833996,0,0,20,0.0,0.0,0.0
2020-06-16,전남,1833996,0,0,20,0.0,0.0,0.0
2020-06-17,전남,1833996,0,0,20,0.0,0.0,0.0
2020-06-18,전남,1833996,0,0,20,0.0,0.0,0.0
2020-06-19,전남,1833996,0,0,20,0.0,0.0,0.0
2020-06-20,전남,1833996,0,0,20,0.0,0.0,0.0
2020-06-21,전남,1833996,0,0,20,0.0,0.0,0.0
2020-06-22,전남,1833996,0,0,20,0.0,0.0,0.0
2020-06-23,전남,1833996,0,0,20,0.0,0.0,0.0
2020-06-24,전남,1833996,0,0,20,0.0,0.0,0.0
2020-06-25,전남,1833996,0,0,20,0.0,0.0,0.0
2020-06-26,전남,1833996,0,0,20,0.0,0.0,0.0
2020-06-27,전남,1833996,0,0,20,0.0,0.0,0.0
2020-06-28,전남,1833993,3,0,20,0.33333751364736214,0.0,0.0
2020-06-29,전남,1833992,4,0,20,0.0,0.0,0.0
2020-06-30,전남,1833992,4,0,20,0.25000327155189334,0.0,0.0
2020-07-01,전남,1833991,5,0,20,0.0,0.0,0.0
2020-07-02,전남,1833991,5,0,20,0.0,0.0,0.0
2020-07-03,전남,1833991,5,0,20,0.0,0.0,0.0
2020-07-04,전남,1833991,5,0,20,0.0,0.0,0.0
2020-07-05,전남,1833991,5,0,20,0.400005452589462,0.0,0.0
2020-07-06,전남,1833989,7,0,20,0.0,0.0,0.0
2020-07-07,전남,1833989,7,0,20,0.142859246001086,0.0,0.0
2020-07-08,전남,1833988,8,0,20,0.12500190840943343,0.0,0.0
2020-07-09,전남,1833987,9,0,20,0.3333386041813092,0.0,0.0
2020-07-10,전남,1833984,12,0,20,0.0,0.0,0.0
2020-07-11,전남,1833984,12,0,20,0.0,0.25,0.0
2020-07-12,전남,1833984,9,0,23,0.0,0.1111111111111111,0.0
2020-07-13,전남,1833984,8,0,24,0.0,0.0,0.0
2020-07-14,전남,1833984,8,0,24,0.0,0.125,0.0
2020-07-15,전남,1833984,7,0,25,0.0,0.0,0.0
2020-07-16,전남,1833984,7,0,25,0.0,0.0,0.0
2020-07-17,전남,1833984,7,0,25,0.1428596354789822,0.0,0.0
2020-07-18,전남,1833983,8,0,25,0.0,0.0,0.0
2020-07-19,전남,1833983,8,0,25,0.25000449840592853,0.25,0.0
2020-07-20,전남,1833981,8,0,27,0.0,0.0,0.0
2020-07-21,전남,1833981,8,0,27,0.0,0.125,0.0
2020-07-22,전남,1833981,7,0,28,0.0,0.14285714285714285,0.0
2020-07-23,전남,1833981,6,0,29,0.0,0.5,0.0
2020-07-24,전남,1833981,3,0,32,0.3333396947223917,0.0,0.0
2020-07-25,전남,1833980,4,0,32,0.0,0.0,0.0
2020-07-26,전남,1833980,4,0,32,0.0,0.0,0.0
2020-07-27,전남,1833980,4,0,32,0.5000098147198988,0.0,0.0
2020-07-28,전남,1833978,6,0,32,0.0,0.0,0.0
2020-07-29,전남,1833978,6,0,32,0.0,0.0,0.0
2020-07-30,전남,1833978,6,0,32,0.0,0.0,0.0
2020-07-31,전남,1833978,6,0,32,0.0,0.16666666666666666,0.0
2020-08-01,전남,1833978,5,0,33,0.0,0.0,0.0
2020-08-02,전남,1833978,5,0,33,0.0,0.4,0.0
2020-08-03,전남,1833978,3,0,35,0.3333402399956088,0.0,0.0
2020-08-04,전남,1833977,4,0,35,0.0,0.0,0.0
2020-08-05,전남,1833977,4,0,35,0.5000106326306164,0.0,0.0
2020-08-06,전남,1833975,6,0,35,0.0,0.0,0.0
2020-08-07,전남,1833975,6,0,35,0.0,0.16666666666666666,0.0
2020-08-08,전남,1833975,5,0,36,0.0,0.0,0.0
2020-08-09,전남,1833975,5,0,36,0.2000044711623659,0.0,0.0
2020-08-10,전남,1833974,6,0,36,0.0,0.3333333333333333,0.0
2020-08-11,전남,1833974,4,0,38,0.0,0.0,0.0
2020-08-12,전남,1833974,4,0,38,0.0,0.0,0.0
2020-08-13,전남,1833974,4,0,38,0.0,0.0,0.0
2020-08-14,전남,1833974,4,0,38,0.0,0.0,0.0
2020-08-15,전남,1833974,4,0,38,0.0,0.0,0.0
2020-08-16,전남,1833974,4,0,38,0.0,0.0,0.0
2020-08-17,전남,1833974,4,0,38,0.0,0.25,0.0
2020-08-18,전남,1833974,3,0,39,0.6666819340586798,0.0,0.0
2020-08-19,전남,1833972,5,0,39,0.6000143949853106,0.4,0.0
2020-08-20,전남,1833969,6,0,41,1.000025627477891,0.0,0.0
2020-08-21,전남,1833963,12,0,41,0.583350191179793,0.0,0.0
2020-08-22,전남,1833956,19,0,41,0.7368662119082006,0.0,0.0
2020-08-23,전남,1833942,33,0,41,0.2121297712630481,0.030303030303030304,0.0
2020-08-24,전남,1833935,39,0,42,0.025642158136494085,0.0,0.0
2020-08-25,전남,1833934,40,0,42,0.32501453160255495,0.0,0.0
2020-08-26,전남,1833921,53,0,42,0.24529572491512747,0.0,0.0
2020-08-27,전남,1833908,66,0,42,0.18182888920570417,0.0,0.0
2020-08-28,전남,1833896,78,0,42,0.11539216551496419,0.0,0.0
2020-08-29,전남,1833887,87,0,42,0.09196049125452514,0.0,0.0
2020-08-30,전남,1833879,95,0,42,0.05263551079146271,0.0,0.0
2020-08-31,전남,1833874,100,0,42,0.04000309726840557,0.0,0.0
2020-09-01,전남,1833870,104,0,42,0.028848450376693927,0.019230769230769232,0.0
2020-09-02,전남,1833867,105,0,44,0.05714749994722316,0.02857142857142857,0.0
2020-09-03,전남,1833861,108,0,47,0.009260041862294704,0.05555555555555555,0.0
2020-09-04,전남,1833860,103,0,53,0.0,0.06796116504854369,0.0
2020-09-05,전남,1833860,96,0,60,0.03125265832724417,0.14583333333333334,0.0
2020-09-06,전남,1833857,85,0,74,0.0,0.08235294117647059,0.0
2020-09-07,전남,1833857,78,0,81,0.012821624391119722,0.01282051282051282,0.0
2020-09-08,전남,1833856,78,0,82,0.012821631382739779,0.16666666666666666,0.0
2020-09-09,전남,1833855,66,0,95,0.030305690703050364,0.19696969696969696,0.0
2020-09-10,전남,1833853,55,0,108,0.03636686850532235,0.21818181818181817,0.0
2020-09-11,전남,1833851,45,0,120,0.022224221657654364,0.2,0.0
2020-09-12,전남,1833850,37,0,129,0.0,0.21621621621621623,0.0
2020-09-13,전남,1833850,29,0,137,0.0,0.1724137931034483,0.0
2020-09-14,전남,1833850,24,0,142,0.0,0.16666666666666666,0.0
2020-09-15,전남,1833850,20,0,146,0.0,0.15,0.0
2020-09-16,전남,1833850,17,0,149,0.05882885411437525,0.35294117647058826,0.0
2020-09-17,전남,1833849,12,0,155,0.0,0.08333333333333333,0.0
2020-09-18,전남,1833849,11,0,156,0.0,0.0,0.0
2020-09-19,전남,1833849,11,0,156,0.0,0.2727272727272727,0.0
2020-09-20,전남,1833849,8,0,159,0.0,0.0,0.0
2020-09-21,전남,1833849,8,0,159,0.0,0.125,0.0
2020-09-22,전남,1833849,7,0,160,0.0,0.14285714285714285,0.0
2020-09-23,전남,1833849,6,0,161,0.16668184421581783,0.3333333333333333,0.0
2020-09-24,전남,1833848,5,0,163,0.0,0.4,0.0
2020-09-25,전남,1833848,3,0,165,0.0,0.3333333333333333,0.0
2020-09-26,전남,1833848,2,0,166,0.5000458053230148,-0.5,0.5
2020-09-27,전남,1833847,3,1,165,0.0,0.0,0.0
2020-09-28,전남,1833847,3,1,165,0.0,0.0,0.0
2020-09-29,전남,1833847,3,1,165,0.0,-0.3333333333333333,0.3333333333333333
2020-09-30,전남,1833847,3,2,164,0.33336405199924896,0.3333333333333333,0.0
2020-10-01,전남,1833846,3,2,165,0.0,0.0,0.0
2020-10-02,전남,1833846,3,2,165,1.000092701350059,0.0,0.0
2020-10-03,전남,1833843,6,2,165,0.0,0.0,0.0
2020-10-04,전남,1833843,6,2,165,0.0,0.0,0.0
2020-10-05,전남,1833843,6,2,165,0.0,0.0,0.0
2020-10-06,전남,1833843,6,2,165,0.0,0.0,0.0
2020-10-07,전남,1833843,6,2,165,0.0,0.16666666666666666,0.0
2020-10-08,전남,1833843,5,2,166,0.2000188674821127,0.0,0.0
2020-10-09,전남,1833842,6,2,166,0.33336496092175155,0.0,0.0
2020-10-10,전남,1833840,8,2,166,0.0,0.125,0.0
2020-10-11,전남,1833840,7,2,167,0.0,0.0,0.0
2020-10-12,전남,1833840,7,2,167,0.0,0.0,0.0
2020-10-13,전남,1833840,7,2,167,0.0,0.0,0.0
2020-10-14,전남,1833840,7,2,167,0.0,0.14285714285714285,0.0
2020-10-15,전남,1833840,6,2,168,0.0,0.0,0.0
2020-10-16,전남,1833840,6,2,168,0.16668266224607017,0.5,0.0
2020-10-17,전남,1833839,4,2,171,0.0,0.0,0.0
2020-10-18,전남,1833839,4,2,171,0.0,0.0,0.0
2020-10-19,전남,1833839,4,2,171,0.0,0.0,0.0
2020-10-20,전남,1833839,4,2,171,0.25002412970822413,0.0,0.0
2020-10-21,전남,1833838,5,2,171,0.0,0.0,0.0
2020-10-22,전남,1833838,5,2,171,0.20001941283799332,0.2,0.0
2020-10-23,전남,1833837,5,2,172,0.40003904381905264,0.4,0.0
2020-10-24,전남,1833835,5,2,174,0.0,0.0,0.0
2020-10-25,전남,1833835,5,2,174,0.0,0.0,0.0
2020-10-26,전남,1833835,5,2,174,0.6000592201588475,0.0,0.0
2020-10-27,전남,1833832,8,2,174,0.0,0.0,0.0
2020-10-28,전남,1833832,8,2,174,0.0,0.0,0.0
2020-10-29,전남,1833832,8,2,174,0.12501254204310974,0.0,0.0
2020-10-30,전남,1833831,9,2,174,0.0,0.1111111111111111,0.0
2020-10-31,전남,1833831,8,2,175,0.3750378306397918,0.0,0.0
2020-11-01,전남,1833828,11,2,175,0.18183682141697832,0.0,0.0
2020-11-02,전남,1833826,13,2,175,0.0,0.0,0.0
2020-11-03,전남,1833826,13,2,175,0.0,0.07692307692307693,0.0
2020-11-04,전남,1833826,12,2,176,0.0,0.0,0.0
2020-11-05,전남,1833826,12,2,176,0.0,0.08333333333333333,0.0
2020-11-06,전남,1833826,11,2,177,0.0,0.18181818181818182,0.0
2020-11-07,전남,1833826,9,2,179,0.44449049267608937,0.0,0.0
2020-11-08,전남,1833822,13,2,179,0.15386242922830443,0.0,0.0
2020-11-09,전남,1833820,15,2,179,0.1333475840958582,0.2,0.0
2020-11-10,전남,1833818,14,2,182,0.07143628367544809,0.0,0.0
2020-11-11,전남,1833817,15,2,182,0.533391208973778,0.0,0.0
2020-11-12,전남,1833809,23,2,182,0.39134851818406863,0.043478260869565216,0.0
2020-11-13,전남,1833800,31,2,183,0.41940423376102504,0.0,0.0
2020-11-14,전남,1833787,44,2,183,0.20457099781143412,0.06818181818181818,0.0
2020-11-15,전남,1833778,50,2,186,0.2000259573405287,0.04,0.0
2020-11-16,전남,1833768,58,2,188,0.2758993767346044,0.0,0.0
2020-11-17,전남,1833752,74,2,188,0.20273188522766436,0.0,0.0
2020-11-18,전남,1833737,89,2,188,0.31465460845956045,0.0,0.0
2020-11-19,전남,1833709,117,2,188,0.11967815284917399,0.0,0.0
2020-11-20,전남,1833695,131,2,188,0.14506355779488248,0.0,0.0
2020-11-21,전남,1833676,150,2,188,0.08668273639036195,0.02666666666666667,0.0
2020-11-22,전남,1833663,159,2,192,0.03145259468042757,0.012578616352201259,0.0
2020-11-23,전남,1833658,162,2,194,0.04321831275967034,0.012345679012345678,0.0
2020-11-24,전남,1833651,167,2,196,0.04791372725355892,0.005988023952095809,0.0
2020-11-25,전남,1833643,174,2,197,0.05173465966478979,0.04597701149425287,0.0
2020-11-26,전남,1833634,175,2,205,0.06287023785242077,0.05142857142857143,0.0
2020-11-27,전남,1833623,177,2,214,0.03955649891754699,0.07344632768361582,0.0
2020-11-28,전남,1833616,171,2,227,0.11698457873493547,0.05263157894736842,0.0
2020-11-29,전남,1833596,182,2,236,0.02198305622178711,0.054945054945054944,0.0
2020-11-30,전남,1833592,176,2,246,0.011366264092061325,0.09090909090909091,0.0
2020-12-01,전남,1833590,162,2,262,0.006174273648827212,0.09259259259259259,0.0
2020-12-02,전남,1833589,148,2,277,0.01351666049480009,0.1891891891891892,0.0
2020-12-03,전남,1833587,122,2,305,0.024595917236739057,0.11475409836065574,0.0
2020-12-04,전남,1833584,111,2,319,0.036044526275680125,0.17117117117117117,0.0
2020-12-05,전남,1833580,96,2,338,0.08335314884906395,0.13541666666666666,0.0
2020-12-06,전남,1833572,91,2,351,0.03297501594377856,0.054945054945054944,0.0
2020-12-07,전남,1833569,89,2,356,0.07867085963942576,0.07865168539325842,0.0
2020-12-08,전남,1833562,89,2,363,0.022477474280460225,0.0898876404494382,0.0
2020-12-09,전남,1833560,83,2,371,0.06025594557378273,0.08433734939759036,0.024096385542168676
2020-12-10,전남,1833555,79,4,378,0.05064564172891087,0.13924050632911392,0.0
2020-12-11,전남,1833551,72,4,389,0.11113928958373973,0.09722222222222222,0.0
2020-12-12,전남,1833543,73,4,396,0.08221298387651144,0.273972602739726,0.0
2020-12-13,전남,1833537,59,4,416,0.01695358040178766,0.06779661016949153,0.0
2020-12-14,전남,1833536,56,4,420,0.017861817665039418,0.03571428571428571,0.0
2020-12-15,전남,1833535,55,4,422,0.07274635162033002,0.01818181818181818,0.0
2020-12-16,전남,1833531,58,4,423,0.0,0.034482758620689655,0.0
2020-12-17,전남,1833531,56,4,425,0.08930933186917951,0.05357142857142857,0.0
2020-12-18,전남,1833526,58,4,428,0.08622993488295606,0.05172413793103448,0.017241379310344827
2020-12-19,전남,1833521,59,5,431,0.06781491338065404,0.13559322033898305,0.0
2020-12-20,전남,1833517,55,5,439,0.16368089801780353,0.05454545454545454,0.0
2020-12-21,전남,1833508,61,5,442,0.08198992332068845,0.11475409836065574,0.0
2020-12-22,전남,1833503,59,5,449,0.20344673741457228,0.03389830508474576,0.0
2020-12-23,전남,1833491,69,5,451,0.02899380692786112,0.07246376811594203,0.0
2020-12-24,전남,1833489,66,5,456,0.07577935076818354,0.06060606060606061,0.0
2020-12-25,전남,1833484,67,5,460,0.08957822310201242,0.11940298507462686,0.0
2020-12-26,전남,1833478,65,5,468,0.07694564856854233,0.09230769230769231,0.0
2020-12-27,전남,1833473,64,5,474,0.10940739241865029,0.015625,0.0
2020-12-28,전남,1833466,70,5,475,0.05715999875957028,0.014285714285714285,0.0
2020-12-29,전남,1833462,73,5,476,0.013702769323452064,0.0547945205479452,0.0
2020-12-30,전남,1833461,70,5,480,0.07145019329952634,0.0,0.0
2020-12-31,전남,1833456,75,5,480,0.08002443472873087,0.06666666666666667,0.0
2021-01-01,전남,1833450,76,5,485,0.14478152347242976,0.06578947368421052,0.0
2021-01-02,전남,1833439,82,5,490,0.1463875184098591,0.04878048780487805,0.0
2021-01-03,전남,1833427,90,5,494,0.03334404187713318,0.1,0.0
2021-01-04,전남,1833424,84,5,503,0.04763442348201793,0.047619047619047616,0.011904761904761904
2021-01-05,전남,1833420,83,6,507,0.012052109343878114,0.14457831325301204,0.0
2021-01-06,전남,1833419,72,6,519,0.01389341140483678,0.027777777777777776,0.0
2021-01-07,전남,1833418,71,6,521,0.0,0.07042253521126761,0.0
2021-01-08,전남,1833418,66,6,526,0.07578228536024303,0.09090909090909091,0.0
2021-01-09,전남,1833413,65,6,532,0.061558701218396,0.07692307692307693,0.0
2021-01-10,전남,1833409,64,6,537,0.04689051924584203,0.109375,0.0
2021-01-11,전남,1833406,60,6,544,0.03334442380283836,0.06666666666666667,0.0
2021-01-12,전남,1833404,58,6,548,0.0,0.017241379310344827,0.0
2021-01-13,전남,1833404,57,6,549,0.10529829529633059,0.08771929824561403,0.0
2021-01-14,전남,1833398,58,6,554,0.224213483228485,0.10344827586206896,0.0
2021-01-15,전남,1833385,65,6,560,0.20006883442375714,0.16923076923076924,0.0
2021-01-16,전남,1833372,67,6,571,0.22395923850420174,0.1791044776119403,0.0
2021-01-17,전남,1833357,70,6,583,0.05716339713744475,0.04285714285714286,0.0
2021-01-18,전남,1833353,71,6,586,0.08453760274515262,0.056338028169014086,0.0
2021-01-19,전남,1833347,73,6,590,0.1233326596895381,0.0136986301369863,0.0
2021-01-20,전남,1833338,81,6,591,0.1729034252020557,0.012345679012345678,0.0
2021-01-21,전남,1833324,94,6,592,0.07449619356669529,0.0,0.0
2021-01-22,전남,1833317,101,6,592,0.09904765110139568,0.04950495049504951,0.0
2021-01-23,전남,1833307,106,6,597,0.00943761068705299,0.03773584905660377,0.0
2021-01-24,전남,1833306,103,6,601,0.029137493548579897,0.02912621359223301,0.0
2021-01-25,전남,1833303,103,6,604,0.08741262368671106,0.019417475728155338,0.0
2021-01-26,전남,1833294,110,6,606,0.10913387199612977,0.0,0.0
2021-01-27,전남,1833282,122,6,606,0.06560002458012193,0.04918032786885246,0.0
2021-01-28,전남,1833274,124,6,612,0.04033890082143538,0.0967741935483871,0.008064516129032258
2021-01-29,전남,1833269,116,7,624,0.008624202317619886,0.11206896551724138,0.0
2021-01-30,전남,1833268,104,7,637,0.00961930783211687,0.14423076923076922,0.0
2021-01-31,전남,1833267,90,7,652,0.011115650669299974,0.044444444444444446,0.0
2021-02-01,전남,1833266,87,7,656,0.03449686572187711,0.06896551724137931,0.0
2021-02-02,전남,1833263,84,7,662,0.07145791021645168,0.10714285714285714,0.0
2021-02-03,전남,1833257,81,7,671,0.024701580672547463,0.1728395061728395,0.0
2021-02-04,전남,1833255,69,7,685,0.0,0.10144927536231885,0.0
2021-02-05,전남,1833255,62,7,692,0.016135727558799214,0.16129032258064516,0.0
2021-02-06,전남,1833254,53,7,702,0.07550306825284028,0.018867924528301886,0.0
2021-02-07,전남,1833250,56,7,703,0.0,0.05357142857142857,0.0
2021-02-08,전남,1833250,53,7,706,0.0,0.16981132075471697,0.0
2021-02-09,전남,1833250,44,7,715,0.04547353805338259,0.2727272727272727,0.0
2021-02-10,전남,1833248,34,7,727,0.0,0.23529411764705882,0.0
2021-02-11,전남,1833248,26,7,735,0.15391060439848164,0.19230769230769232,0.0
2021-02-12,전남,1833244,25,7,740,0.0,0.04,0.0
2021-02-13,전남,1833244,24,7,741,0.08336842595239186,0.041666666666666664,0.0
2021-02-14,전남,1833242,25,7,742,0.20008444057031205,0.04,0.0
