Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
2020-01-20,力林,676518,0,0,0,0.0,0.0,0.0
2020-01-21,力林,676518,0,0,0,0.0,0.0,0.0
2020-01-22,力林,676518,0,0,0,0.0,0.0,0.0
2020-01-23,力林,676518,0,0,0,0.0,0.0,0.0
2020-01-24,力林,676518,0,0,0,0.0,0.0,0.0
2020-01-25,力林,676518,0,0,0,0.0,0.0,0.0
2020-01-26,力林,676518,0,0,0,0.0,0.0,0.0
2020-01-27,力林,676518,0,0,0,0.0,0.0,0.0
2020-01-28,力林,676518,0,0,0,0.0,0.0,0.0
2020-01-29,力林,676518,0,0,0,0.0,0.0,0.0
2020-01-30,力林,676518,0,0,0,0.0,0.0,0.0
2020-01-31,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-01,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-02,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-03,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-04,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-05,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-06,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-07,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-08,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-09,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-10,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-11,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-12,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-13,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-14,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-15,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-16,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-17,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-18,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-19,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-20,力林,676518,0,0,0,0.0,0.0,0.0
2020-02-21,力林,676517,1,0,0,1.000001478159455,0.0,0.0
2020-02-22,力林,676516,2,0,0,0.0,0.0,0.0
2020-02-23,力林,676516,2,0,0,0.0,0.0,0.0
2020-02-24,力林,676516,2,0,0,0.0,0.0,0.0
2020-02-25,力林,676516,2,0,0,0.0,0.0,0.0
2020-02-26,力林,676516,2,0,0,0.0,0.0,0.0
2020-02-27,力林,676516,2,0,0,0.0,0.0,0.0
2020-02-28,力林,676516,2,0,0,0.0,0.0,0.0
2020-02-29,力林,676516,2,0,0,0.0,0.0,0.0
2020-03-01,力林,676516,2,0,0,0.0,0.0,0.0
2020-03-02,力林,676516,2,0,0,0.50000147816164,0.0,0.0
2020-03-03,力林,676515,3,0,0,0.0,0.0,0.0
2020-03-04,力林,676515,3,0,0,0.3333348114971582,0.0,0.0
2020-03-05,力林,676514,4,0,0,0.0,0.25,0.0
2020-03-06,力林,676514,3,0,1,0.0,0.3333333333333333,0.0
2020-03-07,力林,676514,2,0,2,0.0,0.0,0.0
2020-03-08,力林,676514,2,0,2,0.0,0.0,0.0
2020-03-09,力林,676514,2,0,2,0.0,0.0,0.0
2020-03-10,力林,676514,2,0,2,0.0,0.0,0.0
2020-03-11,力林,676514,2,0,2,0.0,0.0,0.0
2020-03-12,力林,676514,2,0,2,0.0,0.0,0.0
2020-03-13,力林,676514,2,0,2,0.0,0.0,0.0
2020-03-14,力林,676514,2,0,2,0.0,0.0,0.0
2020-03-15,力林,676514,2,0,2,0.0,0.0,0.0
2020-03-16,力林,676514,2,0,2,0.0,0.5,0.0
2020-03-17,力林,676514,1,0,3,0.0,0.0,0.0
2020-03-18,力林,676514,1,0,3,0.0,1.0,0.0
2020-03-19,力林,676514,0,0,4,0.0,0.0,0.0
2020-03-20,力林,676514,0,0,4,0.0,0.0,0.0
2020-03-21,力林,676514,0,0,4,0.0,0.0,0.0
2020-03-22,力林,676514,0,0,4,0.0,0.0,0.0
2020-03-23,力林,676514,0,0,4,0.0,0.0,0.0
2020-03-24,力林,676514,0,0,4,0.0,0.0,0.0
2020-03-25,力林,676512,2,0,4,0.0,0.0,0.0
2020-03-26,力林,676512,2,0,4,0.5000044345111395,0.0,0.0
2020-03-27,力林,676511,3,0,4,0.33333678240265124,0.0,0.0
2020-03-28,力林,676510,4,0,4,0.0,0.0,0.0
2020-03-29,力林,676510,4,0,4,0.25000295634949965,0.0,0.0
2020-03-30,力林,676509,5,0,4,0.0,0.0,0.0
2020-03-31,力林,676509,5,0,4,0.0,0.0,0.0
2020-04-01,力林,676509,5,0,4,0.0,0.0,0.0
2020-04-02,力林,676509,5,0,4,0.0,0.0,0.0
2020-04-03,力林,676509,5,0,4,0.0,0.0,0.0
2020-04-04,力林,676509,5,0,4,0.600007982155448,0.0,0.0
2020-04-05,力林,676506,8,0,4,0.0,0.0,0.0
2020-04-06,力林,676506,8,0,4,0.0,0.0,0.0
2020-04-07,力林,676506,8,0,4,0.0,0.25,0.0
2020-04-08,力林,676506,6,0,6,0.0,0.0,0.0
2020-04-09,力林,676506,6,0,6,0.0,0.16666666666666666,0.0
2020-04-10,力林,676506,5,0,7,0.0,0.2,0.0
2020-04-11,力林,676506,4,0,8,0.0,0.0,0.0
2020-04-12,力林,676506,4,0,8,0.0,0.25,0.0
2020-04-13,力林,676506,3,0,9,0.0,0.0,0.0
2020-04-14,力林,676506,3,0,9,0.3333392460672928,0.0,0.0
2020-04-15,力林,676505,4,0,9,0.0,0.0,0.0
2020-04-16,力林,676505,4,0,9,0.0,0.0,0.0
2020-04-17,力林,676505,4,0,9,0.0,0.0,0.0
2020-04-18,力林,676505,4,0,9,0.0,0.75,0.0
2020-04-19,力林,676505,1,0,12,0.0,0.0,0.0
2020-04-20,力林,676505,1,0,12,0.0,0.0,0.0
2020-04-21,力林,676505,1,0,12,0.0,0.0,0.0
2020-04-22,力林,676505,1,0,12,0.0,0.0,0.0
2020-04-23,力林,676505,1,0,12,0.0,0.0,0.0
2020-04-24,力林,676505,1,0,12,0.0,0.0,0.0
2020-04-25,力林,676505,1,0,12,0.0,0.0,0.0
2020-04-26,力林,676505,1,0,12,0.0,0.0,0.0
2020-04-27,力林,676505,1,0,12,0.0,0.0,0.0
2020-04-28,力林,676505,1,0,12,0.0,1.0,0.0
2020-04-29,力林,676505,0,0,13,0.0,0.0,0.0
2020-04-30,力林,676505,0,0,13,0.0,0.0,0.0
2020-05-01,力林,676505,0,0,13,0.0,0.0,0.0
2020-05-02,力林,676505,0,0,13,0.0,0.0,0.0
2020-05-03,力林,676505,0,0,13,0.0,0.0,0.0
2020-05-04,力林,676505,0,0,13,0.0,0.0,0.0
2020-05-05,力林,676505,0,0,13,0.0,0.0,0.0
2020-05-06,力林,676505,0,0,13,0.0,0.0,0.0
2020-05-07,力林,676505,0,0,13,0.0,0.0,0.0
2020-05-08,力林,676505,0,0,13,0.0,0.0,0.0
2020-05-09,力林,676505,0,0,13,0.0,0.0,0.0
2020-05-10,力林,676504,1,0,13,0.0,0.0,0.0
2020-05-11,力林,676504,1,0,13,0.0,0.0,0.0
2020-05-12,力林,676504,1,0,13,0.0,0.0,0.0
2020-05-13,力林,676504,1,0,13,0.0,0.0,0.0
2020-05-14,力林,676504,1,0,13,0.0,0.0,0.0
2020-05-15,力林,676504,1,0,13,0.0,0.0,0.0
2020-05-16,力林,676504,1,0,13,0.0,0.0,0.0
2020-05-17,力林,676504,1,0,13,0.0,0.0,0.0
