Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
2020-05-04,대구,2382294,-151,174,6833,0.0,-0.013245033112582781,-0.013245033112582781
2020-05-05,대구,2382294,-155,176,6835,0.0,-0.0064516129032258064,-0.0064516129032258064
2020-05-06,대구,2382294,-157,177,6836,0.0,-0.025477707006369428,-0.006369426751592357
2020-05-07,대구,2382294,-162,178,6840,-0.0185718129326265,-0.018518518518518517,-0.0
2020-05-08,대구,2382291,-162,178,6843,0.0,-0.012345679012345678,-0.0
2020-05-09,대구,2382291,-164,178,6845,-0.012230233674121297,-0.006097560975609756,-0.0
2020-05-10,대구,2382289,-163,178,6846,0.0,-0.006134969325153374,-0.0
2020-05-11,대구,2382289,-164,178,6847,-0.00611512197087677,-0.012195121951219513,-0.006097560975609756
2020-05-12,대구,2382288,-166,179,6849,-0.018124345015612813,-0.018072289156626505,-0.0
2020-05-13,대구,2382285,-166,179,6852,0.0,-0.0,-0.0
2020-05-14,대구,2382285,-166,179,6852,-0.018124367839512996,-0.0,-0.0
2020-05-15,대구,2382282,-163,179,6852,-0.006152656135247709,-0.0,-0.012269938650306749
2020-05-16,대구,2382281,-164,181,6852,-0.006115142506227455,-0.024390243902439025,-0.0
2020-05-17,대구,2382280,-167,181,6856,-0.006005292167650192,-0.0,-0.005988023952095809
2020-05-18,대구,2382279,-167,182,6856,0.0,-0.0,-0.0
2020-05-19,대구,2382279,-167,182,6856,-0.006005294688468353,-0.0,-0.0
2020-05-20,대구,2382278,-166,182,6856,0.0,-0.0,-0.0
2020-05-21,대구,2382278,-166,182,6856,0.0,-0.018072289156626505,-0.0
2020-05-22,대구,2382278,-169,182,6859,-0.005934228603261546,-0.0,-0.005917159763313609
2020-05-23,대구,2382277,-169,183,6859,0.0,-0.011834319526627219,-0.0
2020-05-24,대구,2382277,-171,183,6861,-0.005864824882623047,-0.0,-0.0
2020-05-25,대구,2382276,-170,183,6861,-0.005899326328860201,-0.0058823529411764705,-0.0058823529411764705
2020-05-26,대구,2382275,-171,184,6862,-0.01759448941902247,-0.017543859649122806,-0.0
2020-05-27,대구,2382272,-171,184,6865,-0.011729674383865978,-0.0,-0.0
2020-05-28,대구,2382270,-169,184,6865,0.0,-0.01775147928994083,-0.0
2020-05-29,대구,2382270,-172,184,6868,-0.011661488392788548,-0.005813953488372093,-0.0
2020-05-30,대구,2382268,-171,184,6869,-0.005864847039418144,-0.005847953216374269,-0.005847953216374269
2020-05-31,대구,2382267,-172,185,6870,-0.0058307515390777715,-0.005813953488372093,-0.005813953488372093
2020-06-01,대구,2382266,-173,186,6871,0.0,-0.0,-0.005780346820809248
2020-06-02,대구,2382266,-174,187,6871,-0.005763733825877035,-0.005747126436781609,-0.005747126436781609
2020-06-03,대구,2382265,-175,188,6872,0.0,-0.0,-0.0
2020-06-04,대구,2382265,-175,188,6872,-0.005730800609623914,-0.0,-0.0
2020-06-05,대구,2382264,-174,188,6872,0.0,-0.005747126436781609,-0.0
2020-06-06,대구,2382264,-175,188,6873,-0.005730803015234967,-0.0,-0.0
2020-06-07,대구,2382263,-174,188,6873,-0.005763741084186247,-0.005747126436781609,-0.0
2020-06-08,대구,2382262,-174,188,6874,0.0,-0.005747126436781609,-0.0
2020-06-09,대구,2382262,-175,188,6875,0.0,-0.017142857142857144,-0.0
2020-06-10,대구,2382262,-178,188,6878,0.0,-0.011235955056179775,-0.0
2020-06-11,대구,2382262,-180,188,6880,-0.00557161872017249,-0.0,-0.005555555555555556
2020-06-12,대구,2382261,-180,189,6880,-0.016714863176900713,-0.011111111111111112,-0.0
2020-06-13,대구,2382258,-179,189,6882,-0.011205508978381531,-0.00558659217877095,-0.0
2020-06-14,대구,2382256,-178,189,6883,0.0,-0.0056179775280898875,-0.0
2020-06-15,대구,2382256,-179,189,6884,0.0,-0.0,-0.0
2020-06-16,대구,2382256,-179,189,6884,-0.0056027591929291454,-0.00558659217877095,-0.0
2020-06-17,대구,2382255,-179,189,6885,-0.005602761544801297,-0.0,-0.0
2020-06-18,대구,2382254,-178,189,6885,0.0,-0.0056179775280898875,-0.0
2020-06-19,대구,2382254,-179,189,6886,-0.011205527793350847,-0.0,-0.0
2020-06-20,대구,2382252,-177,189,6886,-0.005666076720208465,-0.005649717514124294,-0.0
2020-06-21,대구,2382251,-177,189,6887,-0.005666079098663431,-0.005649717514124294,-0.0
2020-06-22,대구,2382250,-177,189,6888,-0.0056660814771203934,-0.0,-0.0
2020-06-23,대구,2382249,-176,189,6888,-0.011396555027699378,-0.0,-0.0
2020-06-24,대구,2382247,-174,189,6888,0.0,-0.0,-0.0
2020-06-25,대구,2382247,-174,189,6888,0.0,-0.005747126436781609,-0.0
2020-06-26,대구,2382247,-175,189,6889,-0.00573084391093187,-0.017142857142857144,-0.0
2020-06-27,대구,2382246,-177,189,6892,0.0,-0.011299435028248588,-0.0
2020-06-28,대구,2382246,-179,189,6894,-0.011205565423479032,-0.0,-0.0
2020-06-29,대구,2382244,-177,189,6894,0.0,-0.0,-0.0
2020-06-30,대구,2382244,-177,189,6894,-0.005666095747904101,-0.005649717514124294,-0.0
2020-07-01,대구,2382243,-177,189,6895,-0.016998294379125124,-0.005649717514124294,-0.0
2020-07-02,대구,2382240,-175,189,6896,-0.06303946825556739,-0.0,-0.0
2020-07-03,대구,2382229,-164,189,6896,-0.0061152759893688,-0.012195121951219513,-0.0
2020-07-04,대구,2382228,-165,189,6898,0.0,-0.006060606060606061,-0.0
2020-07-05,대구,2382228,-166,189,6899,-0.0120832010030258,-0.006024096385542169,-0.0
2020-07-06,대구,2382226,-165,189,6900,-0.006078221365100108,-0.006060606060606061,-0.0
2020-07-07,대구,2382225,-165,189,6901,-0.00607822391658931,-0.012121212121212121,-0.0
2020-07-08,대구,2382224,-166,189,6903,0.0,-0.0,-0.0
2020-07-09,대구,2382224,-166,189,6903,0.0,-0.0,-0.0
2020-07-10,대구,2382224,-166,189,6903,0.0,-0.006024096385542169,-0.0
2020-07-11,대구,2382224,-167,189,6904,0.0,-0.0,-0.0
2020-07-12,대구,2382224,-167,189,6904,-0.006005433336726395,-0.011976047904191617,-0.0
2020-07-13,대구,2382223,-168,189,6906,0.0,-0.0,-0.0
2020-07-14,대구,2382223,-168,189,6906,0.0,-0.005952380952380952,-0.0
2020-07-15,대구,2382223,-169,189,6907,-0.011868731221653649,-0.01775147928994083,-0.0
2020-07-16,대구,2382221,-170,189,6910,0.0,-0.06470588235294118,-0.0
2020-07-17,대구,2382221,-181,189,6921,-0.016622794976082503,-0.0055248618784530384,-0.0055248618784530384
2020-07-18,대구,2382218,-180,190,6922,0.0,-0.0,-0.0
2020-07-19,대구,2382218,-180,190,6922,-0.01114344325796846,-0.011111111111111112,-0.0
2020-07-20,대구,2382216,-180,190,6924,-0.011143452613495633,-0.005555555555555556,-0.0
2020-07-21,대구,2382214,-179,190,6925,-0.005602857973259588,-0.00558659217877095,-0.0
2020-07-22,대구,2382213,-179,190,6926,0.0,-0.0,-0.0
2020-07-23,대구,2382213,-179,190,6926,-0.01120572065042934,-0.0,-0.00558659217877095
2020-07-24,대구,2382211,-178,191,6926,0.0,-0.0,-0.0
2020-07-25,대구,2382211,-178,191,6926,0.0,-0.0,-0.0
2020-07-26,대구,2382211,-178,191,6926,0.0,-0.0056179775280898875,-0.0
2020-07-27,대구,2382211,-179,191,6927,0.0,-0.0,-0.0
2020-07-28,대구,2382211,-179,191,6927,0.0,-0.0,-0.0
2020-07-29,대구,2382211,-179,191,6927,0.0,-0.0111731843575419,-0.0
2020-07-30,대구,2382211,-181,191,6929,-0.005540954918311635,-0.0,-0.0
2020-07-31,대구,2382210,-180,191,6929,0.0,-0.016666666666666666,-0.0
2020-08-01,대구,2382210,-183,191,6932,-0.01096080066902105,-0.0,-0.0
2020-08-02,대구,2382208,-181,191,6932,0.0,-0.011049723756906077,-0.0
2020-08-03,대구,2382208,-183,191,6934,0.0,-0.01092896174863388,-0.0
2020-08-04,대구,2382208,-185,191,6936,-0.005421157314694738,-0.005405405405405406,-0.0
2020-08-05,대구,2382207,-185,191,6937,0.0,-0.0,-0.0
2020-08-06,대구,2382207,-185,191,6937,0.0,-0.010810810810810811,-0.0
2020-08-07,대구,2382207,-187,191,6939,-0.00536317927390699,-0.0,-0.0
2020-08-08,대구,2382206,-186,191,6939,-0.00539201583453248,-0.0,-0.0
2020-08-09,대구,2382205,-185,191,6939,0.0,-0.0,-0.0
2020-08-10,대구,2382205,-185,191,6939,0.0,-0.0,-0.0
2020-08-11,대구,2382205,-185,191,6939,0.0,-0.0,-0.0
2020-08-12,대구,2382205,-185,191,6939,-0.005421164141761236,-0.0,-0.0
2020-08-13,대구,2382204,-184,191,6939,0.0,-0.005434782608695652,-0.0
2020-08-14,대구,2382204,-185,191,6940,0.0,-0.0,-0.0
2020-08-15,대구,2382204,-185,191,6940,-0.005421166417453889,-0.010810810810810811,-0.0
2020-08-16,대구,2382203,-186,191,6942,-0.00539202262490572,-0.0,-0.0
2020-08-17,대구,2382202,-185,191,6942,-0.032527025813069564,-0.0,-0.0
2020-08-18,대구,2382196,-179,191,6942,-0.01120580061750638,-0.00558659217877095,-0.0
2020-08-19,대구,2382194,-178,191,6943,-0.016903146021569976,-0.0,-0.0
2020-08-20,대구,2382191,-175,191,6943,-0.022923914521187787,-0.0,-0.0
2020-08-21,대구,2382187,-171,191,6943,-0.052785418122970724,-0.005847953216374269,-0.0
2020-08-22,대구,2382178,-163,191,6944,-0.036917548469988855,-0.006134969325153374,-0.0
2020-08-23,대구,2382172,-158,191,6945,0.0,-0.0,-0.0
2020-08-24,대구,2382172,-158,191,6945,-0.03173826770620587,-0.0,-0.0
2020-08-25,대구,2382167,-153,191,6945,-0.019665320874385613,-0.0,-0.0
2020-08-26,대구,2382164,-150,191,6945,-0.08692082772918518,-0.006666666666666667,-0.0
2020-08-27,대구,2382151,-138,191,6946,-0.05814133918268083,-0.0,-0.0
2020-08-28,대구,2382143,-130,191,6946,-0.04628960626564465,-0.0,-0.0
2020-08-29,대구,2382137,-124,191,6946,-0.24264774078498533,-0.008064516129032258,-0.0
2020-08-30,대구,2382107,-95,191,6947,-0.04222975268268143,-0.010526315789473684,-0.0
2020-08-31,대구,2382103,-92,191,6948,-0.021803441529715913,-0.06521739130434782,-0.0
2020-09-01,대구,2382101,-96,191,6954,-0.13581738522701878,-0.020833333333333332,-0.0
2020-09-02,대구,2382088,-85,191,6956,-0.035398751505599534,-0.03529411764705882,-0.0
2020-09-03,대구,2382085,-85,191,6959,-0.08259719086924468,-0.047058823529411764,-0.0
2020-09-04,대구,2382078,-82,191,6963,-0.06115663636907796,-0.10975609756097561,-0.0
2020-09-05,대구,2382073,-86,191,6972,-0.058312264052126805,-0.06976744186046512,-0.0
2020-09-06,대구,2382068,-87,191,6978,-0.023056851654002793,-0.0,-0.0
2020-09-07,대구,2382066,-85,191,6978,-0.02359938562476735,-0.058823529411764705,-0.0
2020-09-08,대구,2382064,-88,191,6983,-0.022794880253579935,-0.03409090909090909,-0.0
2020-09-09,대구,2382062,-89,191,6986,-0.011269388463638608,-0.14606741573033707,-0.0
2020-09-10,대구,2382061,-101,191,6999,-0.009930455389282434,-0.07920792079207921,-0.0
2020-09-11,대구,2382060,-108,191,7007,-0.03714727464339145,-0.05555555555555555,-0.0
2020-09-12,대구,2382056,-110,191,7013,-0.12765175812979895,-0.2727272727272727,-0.0
2020-09-13,대구,2382042,-126,191,7043,-0.03184076172713653,-0.031746031746031744,-0.0
2020-09-14,대구,2382038,-126,191,7047,0.0,-0.015873015873015872,-0.007936507936507936
2020-09-15,대구,2382038,-129,192,7049,-0.031100331120929078,-0.10077519379844961,-0.0
2020-09-16,대구,2382034,-138,192,7062,-0.014536048737692485,-0.021739130434782608,-0.0
2020-09-17,대구,2382032,-139,192,7065,-0.014431484964436143,-0.050359712230215826,-0.0
2020-09-18,대구,2382030,-144,192,7072,-0.013930403432739675,-0.034722222222222224,-0.0
2020-09-19,대구,2382028,-147,192,7077,-0.013646120942688645,-0.034013605442176874,-0.006802721088435374
2020-09-20,대구,2382026,-151,193,7082,-0.006642322724631711,-0.013245033112582781,-0.0
2020-09-21,대구,2382025,-152,193,7084,0.0,-0.013157894736842105,-0.0
2020-09-22,대구,2382025,-154,193,7086,-0.01953878868478841,-0.012987012987012988,-0.0
2020-09-23,대구,2382022,-153,193,7088,-0.006555505984883508,-0.006535947712418301,-0.0
2020-09-24,대구,2382021,-153,193,7089,0.0,-0.006535947712418301,-0.0
2020-09-25,대구,2382021,-154,193,7090,-0.00651294049840914,-0.025974025974025976,-0.006493506493506494
2020-09-26,대구,2382020,-158,194,7094,0.0,-0.08860759493670886,-0.0
2020-09-27,대구,2382020,-172,194,7108,0.0,-0.023255813953488372,-0.0
2020-09-28,대구,2382020,-176,194,7112,0.0,-0.0,-0.0
2020-09-29,대구,2382020,-176,194,7112,-0.011397650657081728,-0.022727272727272728,-0.0
2020-09-30,대구,2382018,-178,194,7116,-0.005634798314385515,-0.011235955056179775,-0.0056179775280898875
2020-10-01,대구,2382017,-180,195,7118,0.0,-0.011111111111111112,-0.0
2020-10-02,대구,2382017,-182,195,7120,0.0,-0.01098901098901099,-0.0
2020-10-03,대구,2382017,-184,195,7122,-0.01090211435902029,-0.010869565217391304,-0.0
2020-10-04,대구,2382015,-184,195,7124,-0.0054510617563555295,-0.005434782608695652,-0.0
2020-10-05,대구,2382014,-184,195,7125,0.0,-0.0,-0.0
2020-10-06,대구,2382014,-184,195,7125,-0.005451064044781104,-0.016304347826086956,-0.005434782608695652
2020-10-07,대구,2382013,-187,196,7128,0.0,-0.0053475935828877,-0.0
2020-10-08,대구,2382013,-188,196,7129,-0.005335086198459481,-0.0,-0.0
2020-10-09,대구,2382012,-187,196,7129,-0.005363618322895162,-0.0053475935828877,-0.0
2020-10-10,대구,2382011,-187,196,7130,-0.005363620574613698,-0.0,-0.0
2020-10-11,대구,2382010,-186,196,7130,0.0,-0.0,-0.0
2020-10-12,대구,2382010,-186,196,7130,-0.005392459508196137,-0.0,-0.0
2020-10-13,대구,2382009,-185,196,7130,0.0,-0.010810810810810811,-0.0
2020-10-14,대구,2382009,-187,196,7132,0.0,-0.0053475935828877,-0.0
2020-10-15,대구,2382009,-188,196,7133,0.0,-0.0,-0.0
2020-10-16,대구,2382009,-188,196,7133,-0.005335095157428483,-0.0,-0.0
2020-10-17,대구,2382008,-187,196,7133,0.0,-0.0106951871657754,-0.0
2020-10-18,대구,2382008,-189,196,7135,0.0,-0.005291005291005291,-0.0
2020-10-19,대구,2382008,-190,196,7136,0.0,-0.0,-0.0
2020-10-20,대구,2382008,-190,196,7136,0.0,-0.005263157894736842,-0.0
2020-10-21,대구,2382008,-191,196,7137,-0.010502600111717086,-0.0,-0.0
2020-10-22,대구,2382006,-189,196,7137,-0.026534369122087204,-0.005291005291005291,-0.0
2020-10-23,대구,2382001,-185,196,7138,0.0,-0.005405405405405406,-0.0
2020-10-24,대구,2382001,-186,196,7139,-0.00539247988271973,-0.005376344086021506,-0.0
2020-10-25,대구,2382000,-186,196,7140,0.0,-0.0,-0.0
2020-10-26,대구,2382000,-186,196,7140,0.0,-0.005376344086021506,-0.0
2020-10-27,대구,2382000,-187,196,7141,-0.01072729068728476,-0.0,-0.0
2020-10-28,대구,2381998,-185,196,7141,-0.01626490575263832,-0.0,-0.0
2020-10-29,대구,2381995,-182,196,7141,-0.05511009805729148,-0.0,-0.0
2020-10-30,대구,2381985,-172,196,7141,-0.05248297650518272,-0.005813953488372093,-0.0
2020-10-31,대구,2381976,-164,196,7142,-0.012231851038699004,-0.0,-0.0
2020-11-01,대구,2381974,-162,196,7142,-0.01857430791373815,-0.0,-0.0
2020-11-02,대구,2381971,-159,196,7142,0.0,-0.0,-0.0
2020-11-03,대구,2381971,-159,196,7142,-0.01261652692575251,-0.0,-0.0
2020-11-04,대구,2381969,-157,196,7142,-0.012777257742285377,-0.012738853503184714,-0.0
2020-11-05,대구,2381967,-157,196,7144,0.0,-0.03184713375796178,-0.0
2020-11-06,대구,2381967,-162,196,7149,-0.006191454166314159,-0.0,-0.0
2020-11-07,대구,2381966,-161,196,7149,-0.04360939113174652,-0.006211180124223602,-0.0
2020-11-08,대구,2381959,-155,196,7150,-0.038826539754232385,-0.0,-0.0
2020-11-09,대구,2381953,-149,196,7150,-0.006731687719442517,-0.0,-0.0
2020-11-10,대구,2381952,-148,196,7150,0.0,-0.013513513513513514,-0.0
2020-11-11,대구,2381952,-150,196,7152,-0.020060437825783223,-0.02,-0.0
2020-11-12,대구,2381949,-150,196,7155,-0.006686821030453073,-0.06666666666666667,-0.0
2020-11-13,대구,2381948,-159,196,7165,0.0,-0.05660377358490566,-0.0
2020-11-14,대구,2381948,-168,196,7174,-0.005970378426557151,-0.011904761904761904,-0.0
2020-11-15,대구,2381947,-169,196,7176,0.0,-0.01775147928994083,-0.0
2020-11-16,대구,2381947,-172,196,7179,-0.017494604594574338,-0.0,-0.0
2020-11-17,대구,2381944,-169,196,7179,-0.01187012142058815,-0.011834319526627219,-0.0
2020-11-18,대구,2381942,-169,196,7181,-0.01187013138734756,-0.011834319526627219,-0.0
2020-11-19,대구,2381940,-169,196,7183,-0.005935070677061853,-0.0,-0.0
2020-11-20,대구,2381939,-168,196,7183,-0.005970400985239736,-0.005952380952380952,-0.005952380952380952
2020-11-21,대구,2381938,-169,197,7184,-0.0059350756604582946,-0.04142011834319527,-0.0
2020-11-22,대구,2381937,-175,197,7191,-0.011463179516742646,-0.03428571428571429,-0.005714285714285714
2020-11-23,대구,2381935,-180,198,7197,-0.016717150831851695,-0.005555555555555556,-0.0
2020-11-24,대구,2381932,-178,198,7198,-0.028175008797975666,-0.0,-0.0056179775280898875
2020-11-25,대구,2381927,-174,199,7198,-0.005764554130515663,-0.017241379310344827,-0.0
2020-11-26,대구,2381926,-176,199,7201,0.0,-0.005681818181818182,-0.0
2020-11-27,대구,2381926,-177,199,7202,-0.0056668522023228494,-0.0,-0.0
2020-11-28,대구,2381925,-176,199,7202,-0.017097157856470178,-0.005681818181818182,-0.0
2020-11-29,대구,2381922,-174,199,7203,-0.023058264924605897,-0.0,-0.0
2020-11-30,대구,2381918,-170,199,7203,-0.06490234291169109,-0.01764705882352941,-0.0
2020-12-01,대구,2381907,-162,199,7206,-0.024766440513710804,-0.012345679012345678,-0.0
2020-12-02,대구,2381903,-160,199,7208,-0.018807047348275728,-0.0125,-0.00625
2020-12-03,대구,2381900,-160,200,7210,-0.03761414207145556,-0.00625,-0.0
2020-12-04,대구,2381894,-155,200,7211,-0.04529886584969505,-0.0064516129032258064,-0.0
2020-12-05,대구,2381887,-149,200,7212,-0.020195622745817828,-0.006711409395973154,-0.0
