Date,City,Susceptible,Infected,Dead,Recovered,alpha,beta,gamma
2020-01-20,충북,1597774,0,0,0,0.0,0.0,0.0
2020-01-21,충북,1597774,0,0,0,0.0,0.0,0.0
2020-01-22,충북,1597774,0,0,0,0.0,0.0,0.0
2020-01-23,충북,1597774,0,0,0,0.0,0.0,0.0
2020-01-24,충북,1597774,0,0,0,0.0,0.0,0.0
2020-01-25,충북,1597774,0,0,0,0.0,0.0,0.0
2020-01-26,충북,1597774,0,0,0,0.0,0.0,0.0
2020-01-27,충북,1597774,0,0,0,0.0,0.0,0.0
2020-01-28,충북,1597774,0,0,0,0.0,0.0,0.0
2020-01-29,충북,1597774,0,0,0,0.0,0.0,0.0
2020-01-30,충북,1597774,0,0,0,0.0,0.0,0.0
2020-01-31,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-01,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-02,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-03,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-04,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-05,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-06,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-07,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-08,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-09,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-10,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-11,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-12,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-13,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-14,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-15,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-16,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-17,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-18,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-19,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-20,충북,1597774,0,0,0,0.0,0.0,0.0
2020-02-21,충북,1597773,1,0,0,2.000001251742269,0.0,0.0
2020-02-22,충북,1597771,3,0,0,0.0,0.0,0.0
2020-02-23,충북,1597771,3,0,0,0.0,0.0,0.0
2020-02-24,충북,1597771,3,0,0,0.0,0.0,0.0
2020-02-25,충북,1597771,3,0,0,0.6666679184105023,0.0,0.0
2020-02-26,충북,1597769,5,0,0,0.4000012517454025,0.0,0.0
2020-02-27,충북,1597767,7,0,0,0.4285733061918826,0.0,0.0
2020-02-28,충북,1597764,10,0,0,0.0,0.0,0.0
2020-02-29,충북,1597764,10,0,0,0.10000062587465984,0.0,0.0
2020-03-01,충북,1597763,11,0,0,0.0,0.0,0.0
2020-03-02,충북,1597763,11,0,0,0.0,0.0,0.0
2020-03-03,충북,1597763,11,0,0,0.0,0.0,0.0
2020-03-04,충북,1597763,11,0,0,0.09090971678414246,0.0,0.0
2020-03-05,충북,1597762,12,0,0,0.2500018776263298,0.08333333333333333,0.0
2020-03-06,충북,1597759,14,0,1,0.35714621005331304,0.14285714285714285,0.0
2020-03-07,충북,1597754,17,0,3,0.23529706295800967,0.0,0.0
2020-03-08,충북,1597750,21,0,3,0.047619762910640705,0.0,0.0
2020-03-09,충북,1597749,22,0,3,0.0,0.0,0.0
2020-03-10,충북,1597749,22,0,3,0.09091051336485381,0.09090909090909091,0.0
2020-03-11,충북,1597747,22,0,5,0.0,0.09090909090909091,0.0
2020-03-12,충북,1597747,20,0,7,0.0,0.15,0.0
2020-03-13,충북,1597747,17,0,10,0.05882452345856568,0.0,0.0
2020-03-14,충북,1597746,18,0,10,0.16666958744798402,0.05555555555555555,0.0
2020-03-15,충북,1597743,20,0,11,0.0,0.0,0.0
2020-03-16,충북,1597743,20,0,11,0.0,0.0,0.0
2020-03-17,충북,1597743,20,0,11,0.05000097011847337,0.0,0.0
2020-03-18,충북,1597742,21,0,11,0.047620001345947086,0.047619047619047616,0.0
2020-03-19,충북,1597741,21,0,12,0.0,0.14285714285714285,0.0
2020-03-20,충북,1597741,18,0,15,0.05555670300894965,0.2777777777777778,0.0
2020-03-21,충북,1597740,14,0,20,0.07143009143272015,0.2857142857142857,0.0
2020-03-22,충북,1597739,11,0,24,0.18182216471924617,0.09090909090909091,0.0
2020-03-23,충북,1597737,12,0,25,0.08333526314614566,0.0,0.0
2020-03-24,충북,1597736,13,0,25,0.0,0.15384615384615385,0.0
2020-03-25,충북,1597736,11,0,27,0.09091125305944275,0.0,0.0
2020-03-26,충북,1597735,12,0,27,0.166670734925796,0.0,0.0
2020-03-27,충북,1597733,14,0,27,0.0,0.07142857142857142,0.0
2020-03-28,충북,1597733,13,0,28,0.0,0.23076923076923078,0.0
2020-03-29,충북,1597733,10,0,31,0.3000076984076814,0.0,0.0
2020-03-30,충북,1597730,13,0,31,0.0,0.0,0.0
2020-03-31,충북,1597730,13,0,31,0.0,0.07692307692307693,0.0
2020-04-01,충북,1597730,12,0,32,0.0,0.08333333333333333,0.0
2020-04-02,충북,1597730,11,0,33,0.09091159446100519,0.0,0.0
2020-04-03,충북,1597729,12,0,33,0.0,0.08333333333333333,0.0
2020-04-04,충북,1597729,11,0,34,0.0,0.09090909090909091,0.0
2020-04-05,충북,1597729,10,0,35,0.0,0.2,0.0
2020-04-06,충북,1597729,8,0,37,0.0,0.125,0.0
2020-04-07,충북,1597729,7,0,38,0.0,0.0,0.0
2020-04-08,충북,1597729,7,0,38,0.0,0.14285714285714285,0.0
2020-04-09,충북,1597729,6,0,39,0.0,0.3333333333333333,0.0
2020-04-10,충북,1597729,4,0,41,0.0,0.0,0.0
2020-04-11,충북,1597729,4,0,41,0.0,0.0,0.0
2020-04-12,충북,1597729,4,0,41,0.0,0.75,0.0
2020-04-13,충북,1597729,1,0,44,0.0,0.0,0.0
2020-04-14,충북,1597729,1,0,44,0.0,0.0,0.0
2020-04-15,충북,1597729,1,0,44,0.0,0.0,0.0
2020-04-16,충북,1597729,1,0,44,0.0,1.0,0.0
2020-04-17,충북,1597729,0,0,45,0.0,0.0,0.0
2020-04-18,충북,1597729,0,0,45,0.0,0.0,0.0
2020-04-19,충북,1597729,0,0,45,0.0,0.0,0.0
2020-04-20,충북,1597729,0,0,45,0.0,0.0,0.0
2020-04-21,충북,1597729,0,0,45,0.0,0.0,0.0
2020-04-22,충북,1597729,0,0,45,0.0,0.0,0.0
2020-04-23,충북,1597729,0,0,45,0.0,0.0,0.0
2020-04-24,충북,1597729,0,0,45,0.0,0.0,0.0
2020-04-25,충북,1597729,0,0,45,0.0,0.0,0.0
2020-04-26,충북,1597729,0,0,45,0.0,0.0,0.0
