stdDay,incDec,22D_variants,23A_variants
2022-12-19,403.0,193.44,4.03
2022-12-20,402.0,192.95999999999998,4.0200000000000005
2022-12-21,945.0,453.59999999999997,9.450000000000001
2022-12-22,714.0,342.71999999999997,7.140000000000001
2022-12-23,760.0,364.8,7.6000000000000005
2022-12-24,590.0,283.2,5.9
2022-12-25,560.0,268.8,5.6000000000000005
2022-12-26,401.0,192.48,4.01
2022-12-27,545.0,261.59999999999997,5.45
2022-12-28,995.0,477.59999999999997,9.950000000000001
2022-12-29,749.0,359.52,7.49
2022-12-30,606.0,290.88,6.0600000000000005
2022-12-31,690.0,331.2,6.9
2023-01-01,588.0,282.24,5.88
2023-01-02,481.0,274.16999999999996,4.8100000000000005
2023-01-03,603.0,343.71,6.03
2023-01-04,1033.0,588.81,10.33
2023-01-05,814.0,463.97999999999996,8.14
2023-01-06,640.0,364.79999999999995,6.4
2023-01-07,730.0,416.09999999999997,7.3
2023-01-08,529.0,301.53,5.29
2023-01-09,359.0,204.63,3.59
2023-01-10,488.0,278.15999999999997,4.88
2023-01-11,668.0,380.76,6.68
2023-01-12,540.0,307.79999999999995,5.4
2023-01-13,504.0,287.28,5.04
2023-01-14,522.0,297.53999999999996,5.22
2023-01-15,451.0,257.07,4.51
2023-01-16,264.0,184.79999999999998,2.64
2023-01-17,296.0,207.2,2.96
2023-01-18,475.0,332.5,4.75
2023-01-19,397.0,277.9,3.97
2023-01-20,340.0,237.99999999999997,3.4
2023-01-21,384.0,268.79999999999995,3.84
2023-01-22,341.0,238.7,3.41
2023-01-23,209.0,146.29999999999998,2.09
2023-01-24,156.0,109.19999999999999,1.56
2023-01-25,263.0,184.1,2.63
2023-01-26,291.0,203.7,2.91
2023-01-27,512.0,358.4,5.12
2023-01-28,401.0,280.7,4.01
2023-01-29,297.0,207.89999999999998,2.97
2023-01-30,218.0,161.32,6.54
2023-01-31,186.0,137.64,5.58
2023-02-01,386.0,285.64,11.58
2023-02-02,251.0,185.74,7.529999999999999
2023-02-03,249.0,184.26,7.47
2023-02-04,205.0,151.7,6.1499999999999995
2023-02-05,256.0,189.44,7.68
2023-02-06,154.0,113.96,4.62
2023-02-07,148.0,109.52,4.4399999999999995
2023-02-08,352.0,260.48,10.559999999999999
2023-02-09,267.0,197.57999999999998,8.01
2023-02-10,209.0,154.66,6.27
2023-02-11,224.0,165.76,6.72
2023-02-12,223.0,165.02,6.6899999999999995
2023-02-13,139.0,100.08,11.120000000000001
2023-02-14,133.0,95.75999999999999,10.64
2023-02-15,281.0,202.32,22.48
2023-02-16,183.0,131.76,14.64
2023-02-17,216.0,155.51999999999998,17.28
2023-02-18,159.0,114.47999999999999,12.72
2023-02-19,151.0,108.72,12.08
2023-02-20,137.0,98.64,10.96
2023-02-21,121.0,87.11999999999999,9.68
2023-02-22,270.0,194.4,21.6
2023-02-23,163.0,117.36,13.040000000000001
2023-02-24,173.0,124.56,13.84
2023-02-25,206.0,148.32,16.48
2023-02-26,179.0,128.88,14.32
2023-02-27,115.0,77.05000000000001,17.25
2023-02-28,126.0,84.42,18.9
2023-03-01,257.0,172.19,38.55
2023-03-02,165.0,110.55000000000001,24.75
2023-03-03,159.0,106.53,23.849999999999998
2023-03-04,234.0,156.78,35.1
2023-03-05,179.0,119.93,26.849999999999998
2023-03-06,0.0,0.0,0.0
2023-03-07,298.0,199.66000000000003,44.699999999999996
2023-03-08,290.0,194.3,43.5
2023-03-09,243.0,162.81,36.449999999999996
2023-03-10,216.0,144.72,32.4
2023-03-11,202.0,135.34,30.299999999999997
2023-03-12,222.0,148.74,33.3
2023-03-13,132.0,73.92,38.279999999999994
2023-03-14,118.0,66.08000000000001,34.22
2023-03-15,294.0,164.64000000000001,85.25999999999999
2023-03-16,230.0,128.8,66.69999999999999
2023-03-17,158.0,88.48,45.82
2023-03-18,222.0,124.32000000000001,64.38
2023-03-19,212.0,118.72000000000001,61.48
2023-03-20,0.0,0.0,0.0
2023-03-21,273.0,152.88000000000002,79.16999999999999
2023-03-22,269.0,150.64000000000001,78.00999999999999
2023-03-23,199.0,111.44000000000001,57.709999999999994
2023-03-24,197.0,110.32000000000001,57.129999999999995
2023-03-25,206.0,115.36000000000001,59.739999999999995
2023-03-26,166.0,92.96000000000001,48.13999999999999
2023-03-27,125.0,48.75,57.5
2023-03-28,107.0,41.730000000000004,49.22
2023-03-29,223.0,86.97,102.58
2023-03-30,139.0,54.21,63.940000000000005
2023-03-31,124.0,48.36,57.04
2023-04-01,125.0,48.75,57.5
2023-04-02,156.0,60.84,71.76
2023-04-03,109.0,42.51,50.14
2023-04-04,84.0,32.76,38.64
2023-04-05,192.0,74.88,88.32000000000001
2023-04-06,122.0,47.58,56.120000000000005
2023-04-07,137.0,53.43,63.02
2023-04-08,99.0,38.61,45.54
2023-04-09,125.0,48.75,57.5
2023-04-10,87.0,22.62,48.720000000000006
2023-04-11,72.0,18.72,40.32000000000001
2023-04-12,168.0,43.68,94.08000000000001
2023-04-13,113.0,29.380000000000003,63.28000000000001
2023-04-14,115.0,29.900000000000002,64.4
