stdDay,incDec,22D_variants,23A_variants
2023-02-24,262.0,188.64,20.96
2023-02-25,280.0,201.6,22.400000000000002
2023-02-26,258.0,185.76,20.64
2023-02-27,111.0,74.37,16.65
2023-02-28,290.0,194.3,43.5
2023-03-01,320.0,214.4,48.0
2023-03-02,192.0,128.64000000000001,28.799999999999997
2023-03-03,287.0,192.29000000000002,43.05
2023-03-04,299.0,200.33,44.85
2023-03-05,304.0,203.68,45.6
2023-03-06,0.0,0.0,0.0
2023-03-07,482.0,322.94,72.3
2023-03-08,361.0,241.87,54.15
2023-03-09,316.0,211.72,47.4
2023-03-10,318.0,213.06,47.699999999999996
2023-03-11,301.0,201.67000000000002,45.15
2023-03-12,354.0,237.18,53.1
2023-03-13,150.0,84.00000000000001,43.5
2023-03-14,423.0,236.88000000000002,122.66999999999999
2023-03-15,401.0,224.56000000000003,116.28999999999999
2023-03-16,323.0,180.88000000000002,93.66999999999999
2023-03-17,300.0,168.00000000000003,87.0
2023-03-18,319.0,178.64000000000001,92.50999999999999
2023-03-19,269.0,150.64000000000001,78.00999999999999
2023-03-20,142.0,79.52000000000001,41.18
2023-03-21,480.0,268.8,139.2
2023-03-22,419.0,234.64000000000001,121.50999999999999
2023-03-23,391.0,218.96,113.38999999999999
2023-03-24,425.0,238.00000000000003,123.24999999999999
2023-03-25,385.0,215.60000000000002,111.64999999999999
2023-03-26,323.0,180.88000000000002,93.66999999999999
2023-03-27,148.0,57.72,68.08
2023-03-28,446.0,173.94,205.16
2023-03-29,403.0,157.17000000000002,185.38
2023-03-30,384.0,149.76,176.64000000000001
2023-03-31,323.0,125.97,148.58
2023-04-01,338.0,131.82,155.48000000000002
2023-04-02,310.0,120.9,142.6
2023-04-03,132.0,51.480000000000004,60.720000000000006
2023-04-04,470.0,183.3,216.20000000000002
2023-04-05,476.0,185.64000000000001,218.96
2023-04-06,379.0,147.81,174.34
2023-04-07,349.0,136.11,160.54000000000002
2023-04-08,274.0,106.86,126.04
2023-04-09,274.0,106.86,126.04
2023-04-10,87.0,22.62,48.720000000000006
2023-04-11,333.0,86.58,186.48000000000002
2023-04-12,367.0,95.42,205.52
2023-04-13,350.0,91.0,196.00000000000003
2023-04-14,370.0,96.2,207.20000000000002
2023-04-15,328.0,85.28,183.68
2023-04-16,301.0,78.26,168.56
2023-04-17,139.0,36.14,77.84
2023-04-18,471.0,122.46000000000001,263.76000000000005
2023-04-19,489.0,127.14,273.84000000000003
2023-04-20,443.0,115.18,248.08
2023-04-21,421.0,109.46000000000001,235.76000000000002
2023-04-22,451.0,117.26,252.56000000000003
2023-04-23,351.0,91.26,196.56000000000003
2023-04-24,141.0,26.79,90.24
2023-04-25,485.0,92.15,310.40000000000003
2023-04-26,446.0,84.74,285.44
2023-04-27,373.0,70.87,238.72
2023-04-28,405.0,76.95,259.2
2023-04-29,392.0,74.48,250.88
2023-04-30,435.0,82.65,278.40000000000003
2023-05-01,155.0,29.45,99.2
2023-05-02,490.0,93.1,313.6
2023-05-03,666.0,126.54,426.24
2023-05-04,619.0,117.61,396.16
